"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT1G09490",0,0.349681399792104,0.287,0,0,"AT1G09490"
"AT1G22590",0,0.564487769703516,0.285,0,0,"AT1G22590"
"AT1G48200",0,0.362293008262519,0.291,0,0,"AT1G48200"
"AT1G73490",0,1.08872718870485,0.698,0,0,"AT1G73490"
"AT5G48620",0,0.339387479562442,0.267,0,0,"AT5G48620"
"AT5G51545",0,1.06479217700549,0.695,0,0,"AT5G51545"
"AT3G01740",0,1.08307126110259,0.706,0,0,"AT3G01740"
"AT3G14210",0,2.43768200055602,0.681,0,0,"AT3G14210"
"AT3G19790",0,0.586387815296566,0.453,0,0,"AT3G19790"
"AT3G51420",0,0.49032666975162,0.376,0,0,"AT3G51420"
"AT2G26975",0,0.477852994931325,0.345,0,0,"AT2G26975"
"ATCG00420",0,1.85417270658575,0.89,0,0,"ATCG00420"
"ATCG00440",0,2.81547297331235,0.974,0,0,"ATCG00440"
"ATCG00570",0,3.7243505422857,0.998,0,0,"ATCG00570"
"ATCG00590",0,0.421337990292743,0.331,0,0,"ATCG00590"
"ATCG00650",0,1.88879704281363,0.883,0,0,"ATCG00650"
"ATCG00730",0,1.29226593774141,0.765,0,0,"ATCG00730"
"ATCG00750",0,0.900635198889496,0.602,0,0,"ATCG00750"
"ATCG00770",0,1.62832294981463,0.864,0,0,"ATCG00770"
"ATCG01060",0,1.13145051143984,0.696,0,0,"ATCG01060"
"ATCG01070",0,3.04035311277516,0.983,0,0,"ATCG01070"
"ATCG01080",0,1.31190368298815,0.778,0,0,"ATCG01080"
"ATCG00760",1.480206160349e-303,0.296336102037282,0.24,0,2.71721444855267e-299,"ATCG00760"
"AT5G46550",1.58346894210214e-283,0.272843647347688,0.225,0,2.90677393701689e-279,"AT5G46550"
"AT3G58020",8.0074043206352e-282,0.272291888361884,0.224,0,1.469919211139e-277,"AT3G58020"
"AT5G48480",2.82721440841359e-262,0.449124588623384,0.211,0,5.18991748952483e-258,"AT5G48480"
"AT1G71130",6.9084884755366e-253,0.258657203691621,0.203,0,1.26819122945425e-248,"AT1G71130"
"AT1G29270",1.15395031577013e-250,0.479930971264502,0.201,0,2.11830659465923e-246,"AT1G29270"
"AT1G31580",1.91191194455084e-248,0.423076026640933,0.2,0,3.50969675661198e-244,"AT1G31580"
"AT3G23810",0,0.592375314907738,0.368,0.001,0,"AT3G23810"
"AT3G61430",0,0.782643244514503,0.501,0.001,0,"AT3G61430"
"AT2G43530",0,0.898661786712559,0.442,0.001,0,"AT2G43530"
"AT4G30750",0,0.33533399918965,0.263,0.001,0,"AT4G30750"
"ATCG00740",0,3.58021897277342,0.998,0.001,0,"ATCG00740"
"AT5G01670",7.00103325276601e-254,0.297358214049579,0.207,0.001,1.28517967421026e-249,"AT5G01670"
"AT5G09830",0,0.636917475512626,0.477,0.002,0,"AT5G09830"
"AT4G24670",0,0.403958705380902,0.32,0.002,0,"AT4G24670"
"AT4G36850",2.33958633396596e-304,0.834647712416193,0.245,0.002,4.29477863326131e-300,"AT4G36850"
"AT1G75280",4.28291943372946e-218,0.261477709432148,0.181,0.002,7.86215520449717e-214,"AT1G75280"
"AT1G74840",0,0.588900593230535,0.412,0.003,0,"AT1G74840"
"AT3G58680",0,1.89773576717586,0.934,0.003,0,"AT3G58680"
"AT2G15910",0,1.01471901823408,0.688,0.003,0,"AT2G15910"
"AT2G35290",0,0.733920376213272,0.279,0.003,0,"AT2G35290"
"AT2G42530",0,1.03862907750802,0.353,0.003,0,"AT2G42530"
"AT4G00300",0,0.546473756293489,0.38,0.003,0,"AT4G00300"
"AT1G71430",0,0.524335599497472,0.402,0.004,0,"AT1G71430"
"AT4G25470",0,0.592796621100775,0.313,0.004,0,"AT4G25470"
