"gene_ID","avg_log2FC","pct.1","pct.2","rank","source","TFs"
"AT3G56220",0.4432646745333,0.3,0.122,1,"GEP_15 and DEGs","No"
"AT1G05835",0.312036840788375,0.515,0.318,2,"GEP_15 and DEGs","No"
"AT5G64570",0.73640294799707,0.6935,0.3735,3,"DEGs","No"
"AT1G25440",0.320854346458899,0.619,0.42,4,"GEP_15 and DEGs","Yes"
"AT1G12090",0.403392170723278,0.587,0.452,5,"GEP_15","No"
"AT5G38430",0.584980125524124,0.917,0.797,6,"GEP_15","No"
