"gene_ID","avg_log2FC","pct.1","pct.2","rank","source","TFs"
"AT4G26530",0.910288757557861,0.424,0.074,1,"GEP_37","No"
"AT3G15840",0.551813211882897,0.7155,0.405,2,"DEGs","No"
"AT1G14150",0.740863924402984,0.766,0.4115,3,"DEGs","No"
"AT1G32080",0.735814281980611,0.7445,0.4155,4,"DEGs","No"
"AT3G01500",1.89788680860722,0.932,0.533,5,"GEP_37 and DEGs","No"
"AT4G35090",0.953321310061745,0.8825,0.542,6,"DEGs","No"
