"","A.thaliana_p_val","A.thaliana_avg_log2FC","A.thaliana_pct.1","A.thaliana_pct.2","A.thaliana_p_val_adj","C.hirsuta_p_val","C.hirsuta_avg_log2FC","C.hirsuta_pct.1","C.hirsuta_pct.2","C.hirsuta_p_val_adj","max_pval","minimump_p_val","gene_ID"
"AT4G21750",3.82811696791352e-132,0.62183065325689,0.429,0.092,7.02727431799884e-128,1.79050850225061e-49,0.921447216645476,0.719,0.224,3.28683645758144e-45,1.79050850225061e-49,7.65623393582712e-132,"AT4G21750"
"AT1G49430",2.10378851571113e-131,0.673156117234557,0.407,0.085,3.86192457829092e-127,8.26550049685369e-46,0.769598946264325,0.731,0.227,1.51729792620743e-41,8.26550049685369e-46,4.20757703142227e-131,"AT1G49430"
"AT4G39840",1.32969469430347e-130,1.05547436285704,0.695,0.249,2.44092055033289e-126,1.55905442371392e-28,0.934147722641405,0.85,0.521,2.86195620561164e-24,1.55905442371392e-28,2.659389388607e-130,"AT4G39840"
"AT1G17200",9.87909048466246e-127,0.661901224272035,0.448,0.101,1.81350464026949e-122,8.16569390077781e-46,0.569889584397516,0.787,0.234,1.49897642936578e-41,8.16569390077781e-46,1.97581809693245e-126,"AT1G17200"
"AT4G21620",3.89805808774879e-126,0.551837293354872,0.483,0.113,7.15566523168046e-122,7.68121285096604e-62,1.69073635901926,0.688,0.199,1.41004024305184e-57,7.68121285096604e-62,7.7961161754975e-126,"AT4G21620"
"AT1G41830",2.31913664913183e-124,1.06209510513769,0.538,0.162,4.25723914681129e-120,7.72194141422581e-123,1.58938800488578,0.85,0.198,1.41751678540943e-118,7.72194141422581e-123,4.63827329826358e-124,"AT1G41830"
"AT3G23730",4.03500117220125e-121,3.13216050483738,0.64,0.255,7.40705165180983e-117,4.43318105301344e-37,1.71738842482586,0.775,0.385,8.13799045901677e-33,4.43318105301344e-37,8.07000234440265e-121,"AT3G23730"
"AT4G39330",2.69493669984678e-118,0.573034934763491,0.434,0.099,4.94709529990873e-114,3.07310507501551e-29,0.4226607819046,0.706,0.253,5.64129898620598e-25,3.07310507501551e-29,5.38987339969362e-118,"AT4G39330"
"AT5G43760",7.335709435509e-118,0.873024831523631,0.667,0.239,1.34661618107639e-113,2.26338952914476e-83,2.15197890873502,0.856,0.26,4.15490415865104e-79,2.26338952914476e-83,1.46714188710179e-117,"AT5G43760"
"AT4G04890",7.86719125131503e-117,0.663335415847149,0.387,0.085,1.4441802980039e-112,2.43196334332069e-28,0.380819202378662,0.613,0.211,4.46435510933379e-24,2.43196334332069e-28,1.57343825026298e-116,"AT4G04890"
"AT1G72970",4.35270981954296e-111,0.890630905793001,0.419,0.104,7.99026941573501e-107,1.36231964442431e-71,1.65662664925173,0.812,0.271,2.5008101712697e-67,1.36231964442431e-71,8.70541963908593e-111,"AT1G72970"
"AT2G18876",3.9535556096044e-110,1.03785293349619,0.581,0.224,7.2575420325508e-106,1.0514412398496e-40,0.644934659053706,0.537,0.176,1.93013068399191e-36,1.0514412398496e-40,7.90711121920887e-110,"AT2G18876"
"AT4G17940",1.41443167394921e-101,1.30673138452894,0.724,0.383,2.59647222386856e-97,1.41690627629418e-51,1.86845901465806,0.938,0.564,2.60101485139322e-47,1.41690627629418e-51,2.82886334789838e-101,"AT4G17940"
"AT5G65930",1.36247326622341e-95,0.699902464656797,0.466,0.155,2.50109217480631e-91,1.62671318596259e-31,0.737499330519114,0.706,0.397,2.98615739547152e-27,1.62671318596259e-31,2.72494653244681e-95,"AT5G65930"
"AT3G47800",1.83756491025655e-92,1.28915002293874,0.587,0.249,3.37321790575795e-88,2.30716104141653e-52,1.46678224040844,0.781,0.344,4.23525552372833e-48,2.30716104141653e-52,3.67512982051309e-92,"AT3G47800"
"AT3G54690",8.66033024531384e-80,0.76424533179659,0.511,0.199,1.58977682313226e-75,1.21629786384611e-35,0.889973319285592,0.694,0.329,2.23275798866231e-31,1.21629786384611e-35,1.73206604906278e-79,"AT3G54690"
"AT2G42840",2.39869047832342e-78,1.60897554527673,0.489,0.173,4.4032761110583e-74,3.61830423303071e-35,1.72493563397963,0.725,0.337,6.64212108057448e-31,3.61830423303071e-35,4.79738095664679e-78,"AT2G42840"
"AT1G79160",4.31111625043849e-70,0.64967943342751,0.499,0.189,7.91391610092993e-66,1.61261385640841e-25,0.853131989158942,0.537,0.224,2.96027525620892e-21,1.61261385640841e-25,8.62223250087687e-70,"AT1G79160"
