"","A.thaliana_p_val","A.thaliana_avg_log2FC","A.thaliana_pct.1","A.thaliana_pct.2","A.thaliana_p_val_adj","C.hirsuta_p_val","C.hirsuta_avg_log2FC","C.hirsuta_pct.1","C.hirsuta_pct.2","C.hirsuta_p_val_adj","max_pval","minimump_p_val","gene_ID"
"AT2G38750",1.5419414497034e-57,0.322556423388263,0.195,0.045,2.83054191922053e-53,2.43617608563364e-67,0.351487497794125,0.202,0.073,4.47208844039768e-63,1.5419414497034e-57,4.87235217126729e-67,"AT2G38750"
"AT1G26945",2.63597862819651e-61,0.7143549070253,0.247,0.066,4.83886596778034e-57,8.91457099697245e-55,0.253217985362066,0.219,0.091,1.63644779791423e-50,8.91457099697245e-55,5.271957256393e-61,"AT1G26945"
"AT1G31710",0,0.786574218142192,0.478,0.022,0,1.59105940960726e-261,0.671082428696734,0.727,0.33,2.92070775821605e-257,1.59105940960726e-261,0,"AT1G31710"
"AT1G35720",0,0.956342065616498,0.463,0.047,0,0,1.30411949132358,0.895,0.282,0,0,0,"AT1G35720"
"AT1G69780",0,0.621947239795882,0.401,0.041,0,0,0.891176154348517,0.785,0.231,0,0,0,"AT1G69780"
"AT3G48100",0,0.627609542660347,0.422,0.046,0,0,0.950223788544224,0.674,0.155,0,0,0,"AT3G48100"
"AT2G42610",0,1.63684657859715,0.749,0.039,0,0,1.94704933943404,0.864,0.168,0,0,0,"AT2G42610"
"AT1G62480",1.12752863048636e-305,2.8588563865207,0.913,0.311,2.06980430698381e-301,0,3.57914737377143,0.879,0.181,0,1.12752863048636e-305,0,"AT1G62480"
"AT5G19110",5.56847863977116e-287,1.31739311939438,0.565,0.097,1.02220562390279e-282,0,0.886723614658205,0.695,0.219,0,5.56847863977116e-287,0,"AT5G19110"
"AT3G53990",9.21389390919991e-146,1.17660093313411,0.935,0.591,1.69139450491183e-141,0,1.06826417600078,0.939,0.524,0,9.21389390919991e-146,0,"AT3G53990"
"AT4G15920",3.0572399366721e-141,0.912368965215868,0.749,0.333,5.61217535174897e-137,0,0.52386015244772,0.509,0.115,0,3.0572399366721e-141,0,"AT4G15920"
"AT2G28790",1.80770729116395e-135,1.44390811975515,0.784,0.35,3.31840827438966e-131,0,1.25995155602302,0.952,0.555,0,1.80770729116395e-135,0,"AT2G28790"
"AT2G35120",1.45397875437656e-125,0.767855188099683,0.628,0.217,2.66906879940905e-121,0,0.897331930077403,0.921,0.527,0,1.45397875437656e-125,0,"AT2G35120"
"AT3G13175",1.42566380362444e-72,0.657670431812779,0.625,0.295,2.61709104431338e-68,0,1.19502729301929,0.824,0.269,0,1.42566380362444e-72,0,"AT3G13175"
"AT2G35860",2.67508117694283e-95,0.439934238785834,0.446,0.14,4.91064651651396e-91,7.20625767861355e-307,0.538086711862569,0.708,0.247,1.32285272206309e-302,2.67508117694283e-95,1.44125153572267e-306,"AT2G35860"
"AT2G36870",8.97189093823324e-76,0.556889822540412,0.537,0.231,1.64697001953148e-71,3.62249871322361e-272,0.501258786180328,0.624,0.217,6.64982088786459e-268,8.97189093823324e-76,7.24499742644681e-272,"AT2G36870"
"AT4G12730",1.32672844048165e-193,0.92418763888324,0.671,0.204,2.43547539819216e-189,4.80688086814249e-253,0.607555721463575,0.629,0.251,8.82399120964918e-249,1.32672844048165e-193,9.61376173628423e-253,"AT4G12730"
"AT2G47930",1.95064626956447e-97,0.930227850882394,0.71,0.389,3.58080135703949e-93,2.18813004869944e-247,0.574910778874315,0.598,0.242,4.01675033039756e-243,1.95064626956447e-97,4.37626009739841e-247,"AT2G47930"
