"","A.thaliana_p_val","A.thaliana_avg_log2FC","A.thaliana_pct.1","A.thaliana_pct.2","A.thaliana_p_val_adj","C.hirsuta_p_val","C.hirsuta_avg_log2FC","C.hirsuta_pct.1","C.hirsuta_pct.2","C.hirsuta_p_val_adj","max_pval","minimump_p_val","gene_ID"
"AT5G14410",0,1.40743563958969,0.693,0.071,0,0,0.453662687396026,0.429,0.1,0,0,0,"AT5G14410"
"AT5G15310",0,1.10360713241877,0.507,0.031,0,0,0.931147200165178,0.498,0.096,0,0,0,"AT5G15310"
"AT5G40380",0,0.268073988684916,0.189,0.015,0,0,0.310301109098275,0.269,0.055,0,0,0,"AT5G40380"
"AT5G44020",0,3.3678575193059,0.849,0.089,0,4.90626857085559e-167,0.670221350023323,0.235,0.075,9.00643721551961e-163,4.90626857085559e-167,0,"AT5G44020"
"AT5G64770",0,0.410237541944955,0.221,0.017,0,0,0.704658570287918,0.297,0.036,0,0,0,"AT5G64770"
"AT3G05600",0,1.16923553284801,0.47,0.029,0,0,0.518363227933283,0.356,0.056,0,0,0,"AT3G05600"
"AT3G11600",0,0.607610554676342,0.243,0.02,0,2.57075903300429e-94,0.302965615177398,0.165,0.059,4.71914235688598e-90,2.57075903300429e-94,0,"AT3G11600"
"AT3G12610",0,0.326778152355576,0.216,0.022,0,0,0.322419962921228,0.292,0.067,0,0,0,"AT3G12610"
"AT3G51600",0,3.15609183477946,0.806,0.082,0,3.25833656740967e-21,0.368326119636549,0.115,0.066,5.98132843679392e-17,3.25833656740967e-21,0,"AT3G51600"
"AT3G55130",0,0.347242829175151,0.233,0.023,0,0,0.510917333251853,0.394,0.069,0,0,0,"AT3G55130"
"AT3G60220",0,0.261105740085617,0.207,0.025,0,0,0.358839960109848,0.327,0.066,0,0,0,"AT3G60220"
"AT2G01505",0,0.373484389221438,0.267,0.037,0,0,0.37880474524868,0.36,0.087,0,0,0,"AT2G01505"
"AT2G04570",0,0.528130017134284,0.235,0.03,0,0,0.512138467698848,0.33,0.086,0,0,0,"AT2G04570"
"AT2G19460",0,0.990491673297761,0.606,0.078,0,8.08763773244479e-134,0.320662306002901,0.234,0.086,1.48464765854489e-129,8.08763773244479e-134,0,"AT2G19460"
"AT2G22000",0,0.687401585415749,0.44,0.054,0,0,0.545484468238007,0.411,0.07,0,0,0,"AT2G22000"
"AT2G38750",0,1.1502309740623,0.352,0.03,0,6.44268165179904e-184,0.434457333371101,0.222,0.065,1.18268307082075e-179,6.44268165179904e-184,0,"AT2G38750"
"AT2G41540",0,0.478548963838089,0.338,0.041,0,0,0.41385988909258,0.346,0.085,0,0,0,"AT2G41540"
"AT4G14550",0,1.5652101433579,0.572,0.042,0,7.91976096479541e-262,0.33618242769999,0.24,0.057,1.45383052030749e-257,7.91976096479541e-262,0,"AT4G14550"
"AT4G15760",0,0.549925645668105,0.219,0.026,0,0,0.44789346567631,0.33,0.085,0,0,0,"AT4G15760"
"AT4G18910",0,0.70311216973613,0.458,0.077,0,0,0.538500264250467,0.366,0.089,0,0,0,"AT4G18910"
"AT4G18970",0,1.86818138989749,0.659,0.074,0,0,0.655670211480896,0.467,0.1,0,0,0,"AT4G18970"
"AT4G19380",0,0.529068031655375,0.305,0.025,0,0,0.335041056873053,0.248,0.051,0,0,0,"AT4G19380"
"AT4G25960",0,0.50713135404643,0.354,0.03,0,0,0.479400183175358,0.402,0.081,0,0,0,"AT4G25960"
"AT4G34250",0,1.41187933048644,0.625,0.043,0,0,0.370753361309594,0.318,0.065,0,0,0,"AT4G34250"
"AT4G36250",0,0.941453254000112,0.513,0.048,0,0,0.507803194952497,0.355,0.081,0,0,0,"AT4G36250"
"AT4G38770",0,1.11879695720697,0.378,0.023,0,1.31458241410702e-242,0.260526704662513,0.158,0.027,2.41317893757626e-238,1.31458241410702e-242,0,"AT4G38770"
"AT5G57780",9.83333469152741e-281,0.25015051979925,0.153,0.016,1.80510524932369e-276,0,0.323969090353004,0.193,0.024,0,9.83333469152741e-281,0,"AT5G57780"
"AT4G38860",7.33133787542334e-163,0.504121736346121,0.257,0.074,1.34581369379146e-158,0,0.476876424911035,0.296,0.047,0,7.33133787542334e-163,0,"AT4G38860"
"AT2G47485",4.33844849708695e-82,0.479826926991256,0.154,0.046,7.96408990610251e-78,0,0.592164327001168,0.3,0.063,0,4.33844849708695e-82,0,"AT2G47485"
"AT2G38760",2.10175254611091e-229,0.320195658264633,0.179,0.027,3.85818714889579e-225,1.81173414114417e-240,0.339363798755938,0.231,0.057,3.32580036289835e-236,2.10175254611091e-229,3.62346828228833e-240,"AT2G38760"
"AT5G22270",7.72687811755716e-218,0.435444953328648,0.172,0.026,1.41842301603997e-213,2.13098194528156e-144,0.28017552710541,0.101,0.019,3.91184355695336e-140,2.13098194528156e-144,1.54537562351147e-217,"AT5G22270"
"AT1G01120",0,1.13395313258438,0.521,0.045,0,0,1.27113600278011,0.677,0.14,0,0,0,"AT1G01120"
"AT1G01610",0,0.961158827583529,0.543,0.053,0,0,0.654398963318091,0.559,0.125,0,0,0,"AT1G01610"
"AT1G01630",0,1.8128859390693,0.75,0.074,0,0,0.686250231619507,0.631,0.247,0,0,0,"AT1G01630"
"AT1G05230",0,0.568840920398622,0.403,0.045,0,0,1.05410020290124,0.726,0.152,0,0,0,"AT1G05230"
"AT1G06360",0,3.0970833668594,0.7,0.067,0,0,1.74450338447867,0.692,0.149,0,0,0,"AT1G06360"
"AT1G11600",0,1.2536887258187,0.509,0.039,0,0,1.70532538219406,0.803,0.181,0,0,0,"AT1G11600"
"AT1G15260",0,0.629144008343474,0.363,0.043,0,0,0.712419287968225,0.56,0.189,0,0,0,"AT1G15260"
"AT1G17140",0,0.846017089426825,0.57,0.184,0,0,0.735672530738132,0.702,0.37,0,0,0,"AT1G17140"
"AT1G17200",0,1.45625990298948,0.673,0.073,0,0,1.44029475631915,0.811,0.182,0,0,0,"AT1G17200"
"AT1G17840",0,0.677877020728279,0.448,0.043,0,0,0.789185690155195,0.621,0.149,0,0,0,"AT1G17840"
"AT1G24020",0,2.62367841620201,0.656,0.059,0,0,2.07381087337999,0.863,0.3,0,0,0,"AT1G24020"
"AT1G27130",0,0.664877939637995,0.434,0.09,0,0,0.814361022986237,0.564,0.18,0,0,0,"AT1G27130"
"AT1G27950",0,2.79712017617047,0.881,0.142,0,0,1.84494284705675,0.866,0.236,0,0,0,"AT1G27950"
"AT1G29670",0,2.55480679330332,0.832,0.077,0,0,2.47167137351063,0.867,0.216,0,0,0,"AT1G29670"
"AT1G34640",0,0.613055001042427,0.403,0.043,0,0,0.651290273590551,0.516,0.109,0,0,0,"AT1G34640"
"AT1G45010",0,0.936019351698095,0.5,0.04,0,0,1.100560989705,0.709,0.147,0,0,0,"AT1G45010"
"AT1G49430",0,1.27678663034932,0.612,0.06,0,0,1.50987274473907,0.811,0.174,0,0,0,"AT1G49430"
"AT1G51500",0,1.04205400982955,0.57,0.049,0,0,0.675070809396601,0.551,0.119,0,0,0,"AT1G51500"
"AT1G55260",0,2.57879193482955,0.779,0.071,0,0,0.665128328549935,0.414,0.104,0,0,0,"AT1G55260"
"AT1G56580",0,2.89679185087744,0.8,0.13,0,0,2.04886236766931,0.875,0.323,0,0,0,"AT1G56580"
"AT1G64670",0,1.00490657996076,0.562,0.057,0,0,0.897021308782233,0.633,0.131,0,0,0,"AT1G64670"
"AT1G71695",0,1.63110928935307,0.688,0.167,0,0,1.47371150974029,0.813,0.315,0,0,0,"AT1G71695"
"AT1G72970",0,1.56998520891538,0.644,0.077,0,0,1.13987827080982,0.728,0.23,0,0,0,"AT1G72970"
"AT1G75710",0,1.08833213672645,0.584,0.064,0,0,0.983009199665851,0.638,0.163,0,0,0,"AT1G75710"
"AT1G76160",0,1.01106919453346,0.779,0.35,0,0,1.35616586690474,0.878,0.458,0,0,0,"AT1G76160"
"AT1G78210",0,0.988518012786397,0.613,0.144,0,0,0.675860145438419,0.527,0.116,0,0,0,"AT1G78210"
"AT1G78570",0,3.45814664354898,0.668,0.135,0,0,1.55900622799912,0.721,0.153,0,0,0,"AT1G78570"
"AT5G01240",0,0.661308388665143,0.429,0.047,0,0,0.872994915156141,0.557,0.123,0,0,0,"AT5G01240"
"AT5G04530",0,1.26887287506096,0.57,0.053,0,0,1.64701262395969,0.793,0.21,0,0,0,"AT5G04530"
"AT5G05270",0,2.79442435509691,0.649,0.211,0,0,1.02357921343214,0.634,0.247,0,0,0,"AT5G05270"
"AT5G18460",0,0.600308852708384,0.374,0.033,0,0,0.9538055915925,0.662,0.132,0,0,0,"AT5G18460"
"AT5G20270",0,0.894826127276775,0.511,0.053,0,0,0.988472433009157,0.629,0.128,0,0,0,"AT5G20270"
"AT5G22500",0,1.34269491881637,0.46,0.032,0,0,1.54800001750215,0.598,0.114,0,0,0,"AT5G22500"
"AT5G23820",0,2.36011493858069,0.727,0.153,0,0,1.33067956575726,0.91,0.571,0,0,0,"AT5G23820"
"AT5G23940",0,2.15444453399986,0.668,0.108,0,0,1.6308352106343,0.791,0.185,0,0,0,"AT5G23940"
"AT5G25610",0,1.81033216230173,0.73,0.062,0,0,1.80090188748653,0.775,0.15,0,0,0,"AT5G25610"
"AT5G36910",0,1.99345078974864,0.38,0.03,0,0,1.65804659923268,0.838,0.265,0,0,0,"AT5G36910"
"AT5G38530",0,0.737847401603284,0.484,0.074,0,0,0.718808799861134,0.654,0.256,0,0,0,"AT5G38530"
"AT5G41810",0,0.910794531324616,0.572,0.079,0,0,1.18900215310137,0.575,0.108,0,0,0,"AT5G41810"
"AT5G43760",0,1.49114307065995,0.75,0.216,0,0,1.34134885465409,0.8,0.212,0,0,0,"AT5G43760"
"AT5G45670",0,1.59879237516686,0.63,0.071,0,0,1.70959670807849,0.859,0.21,0,0,0,"AT5G45670"
"AT5G45920",0,0.842109028644202,0.349,0.023,0,0,0.934368847898209,0.631,0.127,0,0,0,"AT5G45920"
"AT5G45950",0,1.88627731080817,0.64,0.061,0,0,1.49683186354945,0.785,0.174,0,0,0,"AT5G45950"
"AT5G47380",0,0.595306826833421,0.403,0.04,0,0,0.69742876714225,0.545,0.126,0,0,0,"AT5G47380"
"AT5G51750",0,0.734228378553584,0.443,0.049,0,0,1.1795790885854,0.759,0.248,0,0,0,"AT5G51750"
"AT5G63410",0,0.551376456518922,0.382,0.067,0,0,0.604479781213315,0.535,0.174,0,0,0,"AT5G63410"
"AT5G65020",0,0.810340425476489,0.481,0.063,0,0,0.577946326210137,0.54,0.222,0,0,0,"AT5G65020"
"AT3G01860",0,1.21224200329615,0.634,0.06,0,0,1.10267555697364,0.738,0.222,0,0,0,"AT3G01860"
"AT3G02110",0,1.02553325892057,0.587,0.093,0,0,1.2618278494426,0.847,0.469,0,0,0,"AT3G02110"
"AT3G04290",0,2.73661038600752,0.732,0.076,0,0,1.24698105321962,0.7,0.141,0,0,0,"AT3G04290"
"AT3G06035",0,0.592627395060387,0.406,0.099,0,0,0.734464431626328,0.693,0.337,0,0,0,"AT3G06035"
"AT3G11210",0,0.532195661930096,0.415,0.06,0,0,0.915743931039753,0.668,0.183,0,0,0,"AT3G11210"
"AT3G16370",0,2.80840084138104,0.765,0.067,0,0,1.89528662379677,0.799,0.165,0,0,0,"AT3G16370"
"AT3G24420",0,2.74711494074023,0.754,0.125,0,0,1.81369163673428,0.607,0.143,0,0,0,"AT3G24420"
"AT3G28910",0,1.23144490869676,0.598,0.083,0,0,1.22266897026971,0.7,0.148,0,0,0,"AT3G28910"
"AT3G43720",0,2.16861166520815,0.793,0.099,0,0,1.43417337493868,0.803,0.179,0,0,0,"AT3G43720"
"AT3G47295",0,2.10453968883309,0.716,0.204,0,4.89811276632681e-296,0.617725104566732,0.567,0.249,8.99146560514612e-292,4.89811276632681e-296,0,"AT3G47295"
"AT3G55120",0,2.93665138337235,0.648,0.099,0,0,0.983163634445604,0.581,0.186,0,0,0,"AT3G55120"
"AT3G55470",0,0.709727321364291,0.518,0.104,0,0,0.64223022310966,0.474,0.097,0,0,0,"AT3G55470"
"AT3G61550",0,0.614600343670484,0.427,0.051,0,0,0.718991747089377,0.461,0.132,0,0,0,"AT3G61550"
"AT2G02850",0,0.656493144319954,0.38,0.047,0,0,1.82390058587555,0.784,0.173,0,0,0,"AT2G02850"
"AT2G15090",0,2.14299765349623,0.69,0.058,0,0,1.13876535548925,0.691,0.15,0,0,0,"AT2G15090"
"AT2G26250",0,2.41555479577743,0.758,0.083,0,0,1.95948262551517,0.856,0.206,0,0,0,"AT2G26250"
"AT2G26910",0,0.503582009160036,0.406,0.097,0,0,0.828179552778512,0.734,0.385,0,0,0,"AT2G26910"
"AT2G27385",0,2.56358257948261,0.854,0.107,0,0,1.75801341000201,0.824,0.203,0,0,0,"AT2G27385"
"AT2G32690",0,2.22087663748456,0.7,0.068,0,0,1.12348607982001,0.711,0.148,0,0,0,"AT2G32690"
"AT2G32720",0,1.6034461225611,0.725,0.319,0,0,0.806038527391045,0.647,0.238,0,0,0,"AT2G32720"
"AT2G40475",0,0.690601475107081,0.377,0.028,0,0,1.34585770064448,0.71,0.136,0,0,0,"AT2G40475"
"AT2G41475",0,0.690919394149251,0.501,0.143,0,0,0.779422725948151,0.531,0.196,0,0,0,"AT2G41475"
"AT2G42840",0,3.14777615485653,0.892,0.136,0,0,2.18007007422811,0.879,0.288,0,0,0,"AT2G42840"
"AT2G46160",0,0.733818067247227,0.546,0.148,0,0,1.02040751559574,0.58,0.121,0,0,0,"AT2G46160"
"AT2G46225",0,0.730556103344179,0.495,0.1,0,0,0.648525068509671,0.652,0.34,0,0,0,"AT2G46225"
"AT2G47240",0,0.911801936848018,0.492,0.052,0,0,2.17226765862717,0.859,0.217,0,0,0,"AT2G47240"
"AT4G00360",0,0.742127056531131,0.371,0.04,0,0,0.629029656778299,0.421,0.12,0,0,0,"AT4G00360"
"AT4G00400",0,0.73005050117888,0.449,0.045,0,0,0.939360565239808,0.691,0.21,0,0,0,"AT4G00400"
"AT4G04890",0,0.994927425036523,0.57,0.062,0,0,1.18093654681812,0.759,0.161,0,0,0,"AT4G04890"
"AT4G15620",0,2.05483514040745,0.716,0.068,0,0,1.46351244502542,0.779,0.165,0,0,0,"AT4G15620"
"AT4G21620",0,1.75662343887511,0.768,0.081,0,0,0.740099561590963,0.603,0.163,0,0,0,"AT4G21620"
"AT4G21750",0,1.25867146048041,0.635,0.066,0,0,1.3450855879386,0.801,0.172,0,0,0,"AT4G21750"
"AT4G22570",0,1.678564441712,0.748,0.215,0,0,0.869998828880485,0.661,0.188,0,0,0,"AT4G22570"
"AT4G27870",0,0.926976772251735,0.571,0.127,0,0,0.874407926463623,0.792,0.488,0,0,0,"AT4G27870"
"AT4G29020",0,3.11801693942948,0.737,0.092,0,0,1.89692122509425,0.84,0.256,0,0,0,"AT4G29020"
"AT4G29030",0,1.44486458762766,0.52,0.086,0,0,1.92419630413539,0.694,0.234,0,0,0,"AT4G29030"
"AT4G30340",0,0.820208148887419,0.48,0.067,0,0,0.534114133161552,0.482,0.135,0,0,0,"AT4G30340"
"AT4G30470",0,1.46427275918116,0.599,0.058,0,0,0.92841600818428,0.602,0.15,0,0,0,"AT4G30470"
"AT4G33220",0,0.553139685012744,0.367,0.041,0,0,1.59716665591315,0.776,0.168,0,0,0,"AT4G33220"
"AT4G39330",0,2.25341529714716,0.699,0.069,0,0,1.80221854246626,0.823,0.202,0,0,0,"AT4G39330"
"AT2G35860",1.31496202124123e-279,0.567328897884555,0.43,0.128,2.41387578239253e-275,0,0.587643308515376,0.572,0.239,0,1.31496202124123e-279,0,"AT2G35860"
"AT2G22080",1.27595425931296e-273,0.889595742425111,0.765,0.384,2.3422692338208e-269,0,0.738646456665647,0.727,0.423,0,1.27595425931296e-273,0,"AT2G22080"
"AT1G79160",5.65582474990829e-249,0.822354323401301,0.505,0.176,1.03823974934067e-244,0,0.891045325511522,0.506,0.199,0,5.65582474990829e-249,0,"AT1G79160"
"AT3G56400",1.79712040124589e-242,0.882588245946096,0.572,0.247,3.29897392056708e-238,0,1.26066317340579,0.635,0.148,0,1.79712040124589e-242,0,"AT3G56400"
"AT1G54030",1.42079792856199e-221,0.638125762106683,0.533,0.224,2.60815875746125e-217,0,0.711815892291499,0.754,0.401,0,1.42079792856199e-221,0,"AT1G54030"
