"","A.thaliana_p_val","A.thaliana_avg_log2FC","A.thaliana_pct.1","A.thaliana_pct.2","A.thaliana_p_val_adj","C.hirsuta_p_val","C.hirsuta_avg_log2FC","C.hirsuta_pct.1","C.hirsuta_pct.2","C.hirsuta_p_val_adj","max_pval","minimump_p_val","gene_ID"
"AT5G28030",6.8231395794423e-05,0.379264019458588,0.25,0.014,1,6.03819424157565e-82,0.300587521023858,0.34,0.025,1.10843131692604e-77,6.8231395794423e-05,1.20763884831513e-81,"AT5G28030"
"AT3G56620",0.000137283909137428,0.98892954807856,0.25,0.015,1,2.08949107784559e-78,0.561015766657189,0.191,0.008,3.83567877160114e-74,0.000137283909137428,4.17898215569112e-78,"AT3G56620"
"AT1G72800",0.000163537016206107,0.393811267702293,0.25,0.016,1,2.11330441584545e-75,0.490950020631558,0.149,0.005,3.87939291616749e-71,0.000163537016206107,4.22660883169087e-75,"AT1G72800"
"AT1G71170",0.153772498927431,0.359332842442492,0.25,0.076,1,7.49418284936783e-75,0.553563190313409,0.574,0.077,1.37570714565845e-70,0.153772498927431,1.49883656987358e-74,"AT1G71170"
"AT2G36270",0.00767045468994944,0.956129784744716,0.25,0.03,1,8.78996709872683e-73,0.383033044173513,0.511,0.059,1.61357426031328e-68,0.00767045468994944,1.75799341974535e-72,"AT2G36270"
"AT4G35780",0.102736672554481,0.379318979562098,0.25,0.064,1,3.39865105976615e-45,0.339922143912308,0.511,0.089,6.23890375041273e-41,0.102736672554481,6.79730211953228e-45,"AT4G35780"
"AT1G13520",3.39016398823987e-37,3.37316724692154,0.25,0.001,6.22332403321193e-33,1.7121274113818e-09,0.429969864682669,0.117,0.023,3.14295228907357e-05,1.7121274113818e-09,6.78032797647975e-37,"AT1G13520"
"AT5G46350",0.00306478240761433,0.657771603415198,0.25,0.024,1,3.59594969279843e-34,0.593278737487129,0.17,0.015,6.60108485107007e-30,0.00306478240761433,7.19189938559683e-34,"AT5G46350"
"AT1G70750",0.0104182702216142,0.376157374761971,0.25,0.032,1,8.66875161062512e-11,0.269580460426329,0.266,0.08,1.59132273316245e-06,0.0104182702216142,1.73375032204987e-10,"AT1G70750"
"AT1G15970",0.0290438102128264,2.39996660448134,0.5,0.165,1,1.85035158632728e-81,1.26552998490116,0.872,0.199,3.39669040702098e-77,0.0290438102128264,3.70070317265455e-81,"AT1G15970"
"AT2G36460",0.00354689312115183,0.844798832566912,1,0.505,1,3.19523475466261e-70,1.99352219334022,0.936,0.285,5.86549243913416e-66,0.00354689312115183,6.3904695093253e-70,"AT2G36460"
"AT1G65040",0.00370268906472166,0.647283379750563,0.5,0.101,1,4.58026941343989e-56,0.900450782435842,0.862,0.252,8.40800056225161e-52,0.00370268906472166,9.1605388268798e-56,"AT1G65040"
"AT5G03160",0.0446594260283103,0.803263336723801,0.5,0.181,1,1.26734091587069e-48,1.79442398166725,0.915,0.47,2.32645771926382e-44,0.0446594260283103,2.53468183174137e-48,"AT5G03160"
"AT4G00090",0.06109478233817,0.527813544485503,0.5,0.2,1,5.49797303623211e-44,0.916185255730798,0.84,0.331,1.00926291026113e-39,0.06109478233817,1.09959460724643e-43,"AT4G00090"
"AT4G36210",0.0353928646026796,0.805026461340576,0.5,0.174,1,1.27115616238513e-42,0.851354719992435,0.915,0.379,2.33346136729038e-38,0.0353928646026796,2.54231232477027e-42,"AT4G36210"
"AT1G27130",0.00965927701688061,0.550017383741986,0.5,0.109,1,1.54785115359783e-41,0.923248733561148,0.755,0.211,2.84139036265953e-37,0.00965927701688061,3.09570230719567e-41,"AT1G27130"
"AT4G23885",0.035886423117761,1.43983189395178,0.5,0.171,1,9.15040566356698e-36,0.654935474823938,0.734,0.238,1.67973996766099e-31,0.035886423117761,1.83008113271339e-35,"AT4G23885"
"AT3G18040",0.0171912996428331,1.11191199419666,0.5,0.142,1,2.71671621435208e-31,0.544331671978453,0.745,0.248,4.98707595468612e-27,0.0171912996428331,5.43343242870414e-31,"AT3G18040"
"AT4G37790",0.0640697355774719,1.45988916847281,0.5,0.193,1,1.10100539853003e-28,0.674034151497822,0.819,0.309,2.02111561008158e-24,0.0640697355774719,2.20201079706007e-28,"AT4G37790"
"AT3G15020",0.0202130052455052,0.582918109768735,0.5,0.139,1,2.12665633694788e-26,0.575733682715673,0.809,0.358,3.90390303773523e-22,0.0202130052455052,4.25331267389577e-26,"AT3G15020"
"AT2G41740",0.00152979798756889,0.62839963420563,0.5,0.085,1,3.86386298865729e-26,0.366036542321302,0.649,0.194,7.09289328827819e-22,0.00152979798756889,7.72772597731462e-26,"AT2G41740"
"AT2G02230",0.00393465512533524,0.704525693630649,0.5,0.095,1,1.16989677179823e-25,1.4711176700601,0.628,0.211,2.14757950399002e-21,0.00393465512533524,2.33979354359648e-25,"AT2G02230"
"AT1G14360",0.00242634563817386,1.16224019057517,0.5,0.094,1,1.76786562786555e-24,0.71883432554789,0.67,0.269,3.24527093307279e-20,0.00242634563817386,3.53573125573111e-24,"AT1G14360"
"AT5G17850",0.0179533171590572,0.509382542744971,0.5,0.124,1,6.22350764225383e-24,0.692055466524997,0.713,0.261,1.14244929788854e-19,0.0179533171590572,1.24470152845077e-23,"AT5G17850"
"AT4G16330",0.000650146506603701,0.801403012953915,0.75,0.186,1,1.15227279351993e-21,0.450020795832681,0.691,0.265,2.11522716706453e-17,0.000650146506603701,2.30454558703986e-21,"AT4G16330"
"AT1G68100",0.0200281050893398,0.59361190065272,0.5,0.146,1,2.34391897919828e-21,0.530779825398657,0.713,0.3,4.30273207011428e-17,0.0200281050893398,4.68783795839658e-21,"AT1G68100"
"AT3G60080",0.0310323870991591,0.550046719334896,0.5,0.162,1,2.86684167106266e-21,0.583656405775151,0.66,0.256,5.26266125556973e-17,0.0310323870991591,5.73368334212532e-21,"AT3G60080"
"AT4G27120",0.0090589528617027,0.677149286683496,0.75,0.3,1,3.06858541850986e-19,0.500328295631438,0.798,0.394,5.63300225275855e-15,0.0090589528617027,6.13717083701972e-19,"AT4G27120"
"AT4G04800",0.0107817553002584,0.649692422260271,0.75,0.308,1,2.40428463909763e-17,0.374197398896528,0.755,0.353,4.41354531199152e-13,0.0107817553002584,4.80856927819528e-17,"AT4G04800"
"AT3G46440",0.0555795414119404,0.548385373721551,0.5,0.193,1,2.8578300092508e-17,0.483633235489833,0.787,0.426,5.24611854798169e-13,0.0555795414119404,5.71566001850161e-17,"AT3G46440"
"AT3G54826",0.0357962207856327,0.532508902243575,0.75,0.397,1,1.57762596235318e-16,0.489957810030041,0.862,0.528,2.89604797909174e-12,0.0357962207856327,3.15525192470637e-16,"AT3G54826"
"AT4G28300",0.0218073609581187,1.21994496843352,0.75,0.352,1,6.58262678901071e-16,0.60401103775713,0.723,0.371,1.2083727996587e-11,0.0218073609581187,1.31652535780214e-15,"AT4G28300"
"AT1G05350",0.00940039393313885,0.659889619094695,0.75,0.281,1,2.34477739893167e-15,0.432636890902529,0.84,0.489,4.30430787121886e-11,0.00940039393313885,4.68955479786334e-15,"AT1G05350"
"AT1G75220",0.00788467738004624,0.661051421443074,0.75,0.26,1,3.2534551912731e-14,0.451445697137721,0.723,0.357,5.97236769462002e-10,0.00788467738004624,6.50691038254607e-14,"AT1G75220"
"AT5G19860",0.00765115763669852,0.673451019457805,1,0.537,1,4.50182371259048e-14,0.328200645781477,0.66,0.296,8.26399778920235e-10,0.00765115763669852,9.00364742518075e-14,"AT5G19860"
"AT3G15710",0.03739296678991,0.964331081601439,0.75,0.445,1,2.27419819181773e-13,0.495055837956811,0.83,0.47,4.17474562071981e-09,0.03739296678991,4.54839638363493e-13,"AT3G15710"
"AT2G36900",0.010386885460501,0.853027107474303,1,0.554,1,3.21902402796958e-12,0.376143956202853,0.787,0.422,5.90916240814376e-08,0.010386885460501,6.43804805592879e-12,"AT2G36900"
"AT3G11770",0.052292920960392,0.784591462494356,0.5,0.197,1,4.18098446722688e-12,0.292662371186633,0.564,0.253,7.67503318648839e-08,0.052292920960392,8.36196893443627e-12,"AT3G11770"
"AT5G22360",0.000790579388317888,0.909309126228511,1,0.396,1,7.17170802184817e-12,0.296362458456937,0.766,0.409,1.31651044157067e-07,0.000790579388317888,1.43434160436449e-11,"AT5G22360"
"AT1G27600",0.0175864796958008,0.622925776011615,0.5,0.143,1,4.1527289739802e-11,0.298864710959311,0.691,0.354,7.62316457753545e-07,0.0175864796958008,8.30545794778792e-11,"AT1G27600"
"AT1G02170",0.0276670271737364,0.705342388237502,0.75,0.36,1,2.71749601381088e-10,0.289800516862167,0.777,0.452,4.98850743255264e-06,0.0276670271737364,5.43499202688327e-10,"AT1G02170"
