"","A.thaliana_p_val","A.thaliana_avg_log2FC","A.thaliana_pct.1","A.thaliana_pct.2","A.thaliana_p_val_adj","C.hirsuta_p_val","C.hirsuta_avg_log2FC","C.hirsuta_pct.1","C.hirsuta_pct.2","C.hirsuta_p_val_adj","max_pval","minimump_p_val","gene_ID"
"AT4G30940",1.10241948361722e-208,0.475497780943812,0.288,0.028,2.02371144607613e-204,1.21939277087854e-266,0.541191709909763,0.353,0.074,2.23843930950173e-262,1.10241948361722e-208,2.4387855417569e-266,"AT4G30940"
"AT4G21920",3.56833146580182e-101,0.540584869292395,0.295,0.055,6.55038607177241e-97,2.74312055342638e-254,0.326405271648242,0.14,0.011,5.03554639992481e-250,3.56833146580182e-101,5.48624110685246e-254,"AT4G21920"
"AT5G24800",2.44202199976225e-36,0.847167467844019,0.114,0.022,4.48281978496356e-32,1.69087102857227e-250,1.27010887102434,0.178,0.019,3.10393194715012e-246,2.44202199976225e-36,3.38174205714435e-250,"AT5G24800"
"AT2G19800",2.9275980256268e-177,1.17959138225179,0.39,0.059,5.37419169564312e-173,1.39326291300804e-248,0.465527459010101,0.209,0.027,2.55761272940886e-244,2.9275980256268e-177,2.78652582601602e-248,"AT2G19800"
"AT5G22580",9.41045746693184e-08,0.894165322692893,0.11,0.053,0.00172747767720468,7.48941039640055e-235,2.42865737876447,0.374,0.091,1.37483106646725e-230,9.41045746693184e-08,1.49788207928009e-234,"AT5G22580"
"AT4G33565",3.06907245207387e-64,0.33032247692069,0.146,0.022,5.633896300272e-60,1.73706617833803e-229,0.53092893331421,0.374,0.092,3.18873238357513e-225,3.06907245207387e-64,3.474132356676e-229,"AT4G33565"
"AT2G22760",2.32745745007299e-24,0.486545895544151,0.119,0.032,4.272513641099e-20,1.99199161740067e-226,0.598618298799321,0.293,0.057,3.65669901206241e-222,2.32745745007299e-24,3.98398323480129e-226,"AT2G22760"
"AT3G50900",1.19859936283439e-201,1.71152466718973,0.502,0.089,2.20026885035509e-197,7.98585983696129e-224,0.372138006508541,0.186,0.024,1.46596429027098e-219,1.19859936283439e-201,1.59717196739211e-223,"AT3G50900"
"AT1G35210",4.48825659778331e-168,0.667847335594822,0.317,0.042,8.23909263655082e-164,2.72362543876935e-189,0.395851498796057,0.165,0.022,4.9997592179489e-185,4.48825659778331e-168,5.44725087753873e-189,"AT1G35210"
"AT1G29640",2.31923993852519e-182,0.509455614082829,0.226,0.02,4.2574287551507e-178,4.64227410619082e-76,0.273755989877257,0.149,0.039,8.52182257673449e-72,4.64227410619082e-76,4.63847987705047e-182,"AT1G29640"
"AT1G12320",1.32568083167957e-84,0.843075692775574,0.272,0.056,2.43355230271418e-80,1.40682907162806e-179,0.963914480439198,0.341,0.095,2.58251612678764e-175,1.32568083167957e-84,2.8136581432562e-179,"AT1G12320"
"AT1G78110",4.38903214044976e-168,0.429651122946747,0.221,0.02,8.05694630022363e-164,3.93216484075801e-107,0.424294577398269,0.129,0.023,7.21827499817949e-103,3.93216484075801e-107,8.77806428089968e-168,"AT1G78110"
"AT3G59900",3.66169629011684e-164,0.301856198177687,0.146,0.009,6.72177587976749e-160,1.63495002667549e-57,0.303777164152604,0.178,0.063,3.0012777639682e-53,1.63495002667549e-57,7.32339258023381e-164,"AT3G59900"
"AT1G69570",2.12001667091672e-38,0.634054850863703,0.199,0.056,3.89171460280182e-34,1.90261825183365e-163,0.778248051704945,0.294,0.076,3.49263632489103e-159,2.12001667091672e-38,3.80523650366735e-163,"AT1G69570"
"AT5G66400",5.27083187109938e-63,2.21055617370908,0.121,0.016,9.67566606577713e-59,1.97954710823105e-160,1.00756505352891,0.151,0.022,3.63385462657973e-156,5.27083187109938e-63,3.95909421646216e-160,"AT5G66400"
"AT5G58700",2.35233577567946e-65,0.376350875958122,0.338,0.094,4.31818278341478e-61,2.63042845873592e-140,0.360878878210593,0.259,0.067,4.82867752170152e-136,2.35233577567946e-65,5.26085691747191e-140,"AT5G58700"
"AT2G22860",4.51928969605633e-60,1.30342237434275,0.189,0.037,8.29606009505061e-56,2.79844616179866e-136,0.351658333972616,0.123,0.017,5.1371076192138e-132,4.51928969605633e-60,5.59689232359725e-136,"AT2G22860"
"AT4G24060",1.24091666919625e-65,0.689160836759256,0.256,0.059,2.27795072964355e-61,2.8738062006025e-126,0.590776215595024,0.29,0.087,5.275446042446e-122,1.24091666919625e-65,5.74761240120514e-126,"AT4G24060"
"AT1G64060",5.27583946761756e-59,0.275301396616276,0.162,0.028,9.68485851070555e-55,6.61974800225956e-125,0.377471309806853,0.148,0.026,1.21518714077479e-120,5.27583946761756e-59,1.32394960045189e-124,"AT1G64060"
"AT4G15610",2.19672827302229e-07,0.494848672789674,0.153,0.083,0.00403253409078702,2.39015798581894e-116,0.672280020411569,0.116,0.018,4.38761301456783e-112,2.19672827302229e-07,4.78031597163789e-116,"AT4G15610"
"AT1G10410",1.3218396235628e-78,0.322791001831465,0.313,0.074,2.42650099697422e-74,6.29087301537539e-110,0.308300050154784,0.278,0.089,1.15481555943246e-105,1.3218396235628e-78,1.25817460307509e-109,"AT1G10410"
"AT1G69580",5.06949017191952e-13,0.25400362097231,0.112,0.042,9.30606310859266e-09,7.1647647894904e-96,0.330695212155262,0.171,0.041,1.31523587240675e-91,5.06949017191952e-13,1.43295295789808e-95,"AT1G69580"
"AT3G19930",2.0777604251326e-65,0.610982099736336,0.329,0.093,3.81414481241591e-61,4.47923058637205e-94,0.56169266687136,0.276,0.1,8.22252358740317e-90,2.0777604251326e-65,8.95846117274399e-94,"AT3G19930"
"AT1G12060",6.90715221967668e-83,0.375699802735476,0.215,0.037,1.26794593296605e-78,1.3981773308375e-70,0.32930610130799,0.234,0.087,2.5666341262184e-66,1.3981773308375e-70,1.38143044393533e-82,"AT1G12060"
"AT5G57150",5.57867517678923e-21,0.3084602267125,0.21,0.086,1.0240774022032e-16,2.23869677919554e-77,0.495973328330417,0.247,0.093,4.10957567756924e-73,5.57867517678923e-21,4.47739355839107e-77,"AT5G57150"
"AT4G27950",1.53921717807186e-52,0.310290963593343,0.285,0.082,2.82554097378651e-48,4.6965576210345e-55,0.306289050882011,0.186,0.068,8.62147082493303e-51,1.53921717807186e-52,9.39311524206905e-55,"AT4G27950"
"AT3G02170",0.0479698926494653,0.27928095419338,0.121,0.099,1,2.84150154180085e-38,0.267385602826667,0.198,0.092,5.21614438028382e-34,0.0479698926494653,5.68300308360168e-38,"AT3G02170"
"AT5G60200",1.15172630831663e-10,0.392327754530916,0.121,0.052,2.11422398417684e-06,1.30597566177467e-33,0.306845014067196,0.192,0.09,2.39737952231976e-29,1.15172630831663e-10,2.61195132354936e-33,"AT5G60200"
"AT1G30135",0,2.13723833845626,0.728,0.126,0,2.03780463054119e-258,1.14338765367993,0.519,0.154,3.74079796028446e-254,2.03780463054119e-258,0,"AT1G30135"
"AT1G62300",0,1.97304531015811,0.614,0.061,0,0,2.3412377561621,0.736,0.106,0,0,0,"AT1G62300"
"AT2G34810",0,1.22140332469741,0.484,0.019,0,4.50598229257525e-262,1.9896120901793,0.628,0.26,8.2716316944804e-258,4.50598229257525e-262,0,"AT2G34810"
"AT3G24770",2.548754295126e-282,0.977109144540269,0.546,0.079,4.6787482595628e-278,0,1.99200997173311,0.682,0.289,0,2.548754295126e-282,0,"AT3G24770"
"AT5G07440",1.30684892030489e-196,1.81383087341493,0.788,0.232,2.39898256300368e-192,0,2.80498995294948,0.895,0.297,0,1.30684892030489e-196,0,"AT5G07440"
"AT3G20510",5.81437811752057e-189,1.31413648719298,0.861,0.33,1.06734539103325e-184,0,1.81436913827046,0.878,0.562,0,5.81437811752057e-189,0,"AT3G20510"
"AT4G35480",2.54691232135914e-181,2.03572625592076,0.66,0.176,4.67536694831897e-177,0,1.55462429667454,0.569,0.147,0,2.54691232135914e-181,0,"AT4G35480"
"AT5G42570",8.31467717057956e-177,2.08387784442243,0.947,0.488,1.52632528820329e-172,0,1.24980140261597,0.88,0.468,0,8.31467717057956e-177,0,"AT5G42570"
"AT2G31200",1.52729574787894e-135,1.58935684390654,0.758,0.308,2.80365680438137e-131,0,2.32210183872391,0.911,0.408,0,1.52729574787894e-135,0,"AT2G31200"
"AT1G01470",1.21755731694999e-129,2.71211756081189,0.71,0.264,2.23506996672509e-125,0,2.8013428953085,0.823,0.197,0,1.21755731694999e-129,0,"AT1G01470"
"AT1G80450",9.57972888367698e-129,1.71755251306748,0.532,0.147,1.75855083117658e-124,0,2.03099149901726,0.838,0.314,0,9.57972888367698e-129,0,"AT1G80450"
"AT5G63160",4.15035764808408e-121,0.908229517866206,0.607,0.18,7.61881153458795e-117,0,1.25786736990383,0.735,0.239,0,4.15035764808408e-121,0,"AT5G63160"
"AT1G32230",2.98670720811147e-111,1.3308320560842,0.742,0.341,5.48269842193023e-107,0,1.69180053401845,0.93,0.616,0,2.98670720811147e-111,0,"AT1G32230"
"AT5G61530",5.68469398590693e-108,0.568270654822776,0.45,0.118,1.04353927499293e-103,0,1.26072020203965,0.776,0.282,0,5.68469398590693e-108,0,"AT5G61530"
"AT4G22820",8.07053853570424e-105,1.5137340471012,0.76,0.383,1.48150875899923e-100,0,2.12736426783245,0.902,0.526,0,8.07053853570424e-105,0,"AT4G22820"
"AT3G10915",2.64845692528653e-104,0.792956328428686,0.635,0.246,4.86177237774848e-100,0,1.27284312609443,0.733,0.342,0,2.64845692528653e-104,0,"AT3G10915"
"AT5G56550",4.47817489517049e-96,1.92279496413137,0.726,0.37,8.22058565506447e-92,0,2.06027308379148,0.82,0.413,0,4.47817489517049e-96,0,"AT5G56550"
"AT1G77770",6.51939305401729e-94,1.03183100930521,0.671,0.316,1.19676498292595e-89,0,1.26388994268681,0.808,0.434,0,6.51939305401729e-94,0,"AT1G77770"
"AT3G61980",3.39579073809899e-89,0.929672168301921,0.737,0.386,6.23365305792831e-85,0,1.209233843411,0.815,0.426,0,3.39579073809899e-89,0,"AT3G61980"
"AT5G65207",9.54648806431875e-82,1.52102293193937,0.667,0.348,1.75244881396699e-77,0,2.25763407841938,0.853,0.418,0,9.54648806431875e-82,0,"AT5G65207"
"AT2G18700",2.45688367123835e-81,1.41388820995233,0.708,0.368,4.51010135529224e-77,0,1.87238753245861,0.905,0.442,0,2.45688367123835e-81,0,"AT2G18700"
"AT3G15710",4.86861652463802e-80,0.688695999879181,0.785,0.44,8.93731935427802e-76,0,1.2613778122087,0.822,0.457,0,4.86861652463802e-80,0,"AT3G15710"
"AT3G54200",2.12283314499761e-79,0.623943383995033,0.541,0.189,3.89688480427211e-75,0,1.64157204163019,0.764,0.285,0,2.12283314499761e-79,0,"AT3G54200"
"AT2G38000",6.92814707378763e-74,0.764855658244345,0.639,0.289,1.2717999583352e-69,0,1.08959493193088,0.657,0.165,0,6.92814707378763e-74,0,"AT2G38000"
"AT5G05140",6.90290751270297e-65,0.624113087969613,0.555,0.237,1.26716673210688e-60,0,1.1072537668299,0.857,0.477,0,6.90290751270297e-65,0,"AT5G05140"
"AT2G20670",7.02913207807468e-64,1.47073311459479,0.728,0.41,1.29033777557217e-59,0,0.779750566340039,0.409,0.071,0,7.02913207807468e-64,0,"AT2G20670"
"AT4G38810",1.31620477576632e-50,0.600216556363162,0.689,0.383,2.41615710687424e-46,0,1.24121145569512,0.47,0.102,0,1.31620477576632e-50,0,"AT4G38810"
"AT4G30390",2.15499757746093e-73,1.06436049726818,0.726,0.412,3.95592905294504e-69,9.8096849722299e-307,1.16023827734133,0.695,0.296,1.80076387035224e-302,2.15499757746093e-73,1.96193699444593e-306,"AT4G30390"
"AT3G51000",2.26603643879834e-149,0.92068924252661,0.603,0.17,4.15976309070211e-145,5.42810667642685e-292,1.7346157699842,0.714,0.335,9.96437542591678e-288,2.26603643879834e-149,1.08562133528532e-291,"AT3G51000"
"AT5G21990",1.09651815941254e-59,0.560026871203664,0.598,0.285,2.01287838523361e-55,1.48153300331442e-283,1.02556147282002,0.761,0.388,2.71965013418428e-279,1.09651815941254e-59,2.96306600662856e-283,"AT5G21990"
"AT4G37790",1.39303396445745e-281,2.00483621103197,0.781,0.184,2.55719244855454e-277,4.28396065243853e-258,1.30425734870097,0.674,0.296,7.8640665696814e-254,4.28396065243853e-258,2.78606792891481e-281,"AT4G37790"
"AT5G17850",1.97817747905539e-193,1.13298939640757,0.566,0.117,3.63134039830198e-189,2.77314561528192e-281,0.911087176617923,0.659,0.247,5.09066340597302e-277,1.97817747905539e-193,5.54629123056342e-281,"AT5G17850"
"AT1G35720",6.32116113456246e-265,0.838169497719018,0.432,0.049,1.16037554947163e-260,1.17064816501807e-142,0.729518670168599,0.627,0.297,2.14895883652367e-138,1.17064816501807e-142,1.26423222691249e-264,"AT1G35720"
"AT5G46250",3.03615231682329e-56,0.654439084304103,0.708,0.408,5.57346480799252e-52,1.29237991787575e-263,0.932924783299238,0.76,0.401,2.37242181524452e-259,3.03615231682329e-56,2.5847598357515e-263,"AT5G46250"
"AT1G75810",1.53518884303873e-74,0.65654413584535,0.587,0.256,2.81814615916619e-70,8.24705811259153e-262,0.842963423074519,0.596,0.223,1.51391245772843e-257,1.53518884303873e-74,1.64941162251815e-261,"AT1G75810"
"AT1G19310",5.24821303783288e-57,0.792710461676468,0.669,0.338,9.63414467354981e-53,2.4479549387681e-250,0.969149772279951,0.763,0.388,4.49371088109661e-246,5.24821303783288e-57,4.89590987753616e-250,"AT1G19310"
"AT3G46640",3.13961239929835e-81,0.695070537810395,0.477,0.163,5.76338648139198e-77,1.52614067527663e-237,0.725689759108043,0.581,0.215,2.80153643760531e-233,3.13961239929835e-81,3.05228135055294e-237,"AT3G46640"
"AT2G31390",1.70254864464548e-215,0.947981298793204,0.607,0.121,3.12536854697571e-211,2.90524325142122e-233,1.04283190281915,0.751,0.38,5.33315503663393e-229,1.70254864464548e-215,5.81048650284219e-233,"AT2G31390"
"AT5G45710",8.07338337559901e-64,0.622845475396984,0.553,0.246,1.48203098625871e-59,7.90843104086747e-224,0.844494418873844,0.63,0.291,1.45175068617204e-219,8.07338337559901e-64,1.58168620817341e-223,"AT5G45710"
"AT1G13960",9.69068040205458e-151,1.11389444659396,0.516,0.126,1.77891820140516e-146,3.61078533990734e-219,0.629323740914228,0.492,0.167,6.6283186484679e-215,9.69068040205458e-151,7.22157067981468e-219,"AT1G13960"
"AT5G58375",4.6634185995824e-63,0.712833250523438,0.717,0.402,8.56063752325341e-59,1.57021432107383e-211,0.893272578484237,0.531,0.207,2.88244242919523e-207,4.6634185995824e-63,3.14042864214771e-211,"AT5G58375"
"AT2G02230",8.82623589064237e-152,1.74805938909367,0.445,0.09,1.62023212244522e-147,1.62702522972315e-208,1.05830076408243,0.529,0.2,2.98673021420279e-204,8.82623589064237e-152,3.25405045944627e-208,"AT2G02230"
"AT4G28300",1.70144662457879e-90,0.897335783848538,0.712,0.346,3.12334556873928e-86,6.1370251159022e-189,0.753362314328854,0.675,0.361,1.12657370052617e-184,1.70144662457879e-90,1.22740502318045e-188,"AT4G28300"
"AT1G59590",7.21686973161622e-157,1.06001734514037,0.477,0.098,1.32480077663279e-152,3.92977389446851e-177,1.18244451763724,0.645,0.308,7.21388593807584e-173,7.21686973161622e-157,7.85954778893696e-177,"AT1G59590"
"AT4G30350",2.63723257360623e-61,0.752782707034822,0.532,0.229,4.84116783536896e-57,6.533679181632e-167,0.666244407083121,0.563,0.256,1.19938748737219e-162,2.63723257360623e-61,1.30673583632639e-166,"AT4G30350"
