"","A.thaliana_p_val","A.thaliana_avg_log2FC","A.thaliana_pct.1","A.thaliana_pct.2","A.thaliana_p_val_adj","C.hirsuta_p_val","C.hirsuta_avg_log2FC","C.hirsuta_pct.1","C.hirsuta_pct.2","C.hirsuta_p_val_adj","max_pval","minimump_p_val","gene_ID"
"AT5G41460",0,0.364669621107108,0.261,0.026,0,8.64901007457972e-197,0.270292027445812,0.283,0.095,1.5876987793906e-192,8.64901007457972e-197,0,"AT5G41460"
"AT5G45960",0,0.479677163782388,0.333,0.026,0,0,0.669595951825603,0.504,0.1,0,0,0,"AT5G45960"
"AT5G48900",0,1.06875726593865,0.614,0.06,0,0,0.374762938372565,0.291,0.066,0,0,0,"AT5G48900"
"AT5G53210",0,0.532074835902129,0.332,0.042,0,4.31168124604738e-241,0.287107563854896,0.267,0.07,7.91495326336917e-237,4.31168124604738e-241,0,"AT5G53210"
"AT5G55340",0,0.276410010620423,0.2,0.007,0,0,0.516319240476248,0.461,0.064,0,0,0,"AT5G55340"
"AT5G55620",0,1.93277918815599,0.687,0.058,0,1.24110186048766e-249,0.366325428718982,0.132,0.018,2.2782906852972e-245,1.24110186048766e-249,0,"AT5G55620"
"AT5G57780",0,0.626736908928497,0.344,0.012,0,0,0.331269888888089,0.184,0.026,0,0,0,"AT5G57780"
"AT5G57785",0,1.1995460580029,0.322,0.016,0,2.1848796920743e-283,0.442523947062219,0.14,0.017,4.01078365074079e-279,2.1848796920743e-283,0,"AT5G57785"
"AT5G57800",0,0.773500673204779,0.558,0.095,0,0,0.295395438922852,0.241,0.04,0,0,0,"AT5G57800"
"AT5G63180",0,0.997206250835436,0.38,0.027,0,9.20513468121438e-266,0.320324794326648,0.181,0.032,1.68978657343052e-261,9.20513468121438e-266,0,"AT5G63180"
"AT5G64770",0,0.677233464111852,0.28,0.02,0,1.58300604850578e-229,0.536664813477771,0.204,0.046,2.90592420324207e-225,1.58300604850578e-229,0,"AT5G64770"
"AT5G66800",0,1.38106721490907,0.616,0.06,0,0,0.919023348020876,0.5,0.083,0,0,0,"AT5G66800"
"AT3G05600",0,1.3392273381056,0.541,0.037,0,0,0.575491668790186,0.396,0.054,0,0,0,"AT3G05600"
"AT3G08770",0,3.95631820743631,0.873,0.069,0,0,1.18174789067604,0.468,0.046,0,0,0,"AT3G08770"
"AT3G09260",0,2.0073009397227,0.132,0.004,0,0,4.10498497133628,0.403,0.078,0,0,0,"AT3G09260"
"AT3G11600",0,0.833746336741442,0.285,0.024,0,0,0.884872036088854,0.346,0.043,0,0,0,"AT3G11600"
"AT3G19370",0,0.365936309060326,0.268,0.027,0,0,0.340837851924132,0.345,0.068,0,0,0,"AT3G19370"
"AT3G20470",0,1.64322687444093,0.195,0.01,0,0,1.03765338106944,0.222,0.022,0,0,0,"AT3G20470"
"AT3G48460",0,0.401205958075278,0.284,0.027,0,0,0.513001362129095,0.335,0.065,0,0,0,"AT3G48460"
"AT3G51600",0,3.6235918438248,0.895,0.096,0,0,2.61496179706437,0.304,0.05,0,0,0,"AT3G51600"
"AT3G55130",0,0.578966182475365,0.362,0.023,0,0,0.544930928205799,0.445,0.066,0,0,0,"AT3G55130"
"AT3G60220",0,0.30343467048784,0.257,0.027,0,0,0.352895706436001,0.369,0.064,0,0,0,"AT3G60220"
"AT2G01505",0,0.403201978263224,0.319,0.04,0,0,0.450179777841178,0.421,0.083,0,0,0,"AT2G01505"
"AT2G03980",0,1.00117287899291,0.627,0.054,0,0,0.561788743309946,0.332,0.029,0,0,0,"AT2G03980"
"AT2G04570",0,0.906543228449642,0.4,0.03,0,0,1.10230606642004,0.497,0.073,0,0,0,"AT2G04570"
"AT2G19460",0,1.15740231748509,0.706,0.087,0,0,0.685804553504026,0.374,0.074,0,0,0,"AT2G19460"
"AT2G22000",0,1.11910992256887,0.673,0.056,0,0,0.645045085167868,0.474,0.066,0,0,0,"AT2G22000"
"AT2G28630",0,0.431868460972139,0.295,0.022,0,0,0.356415267809349,0.274,0.03,0,0,0,"AT2G28630"
"AT2G30010",0,0.839452850991777,0.574,0.064,0,0,0.734632748997182,0.494,0.075,0,0,0,"AT2G30010"
"AT2G32990",0,0.58863221233917,0.202,0.006,0,0,0.414165714649122,0.269,0.038,0,0,0,"AT2G32990"
"AT2G38750",0,1.46987326026901,0.401,0.036,0,0,1.07482379119294,0.382,0.051,0,0,0,"AT2G38750"
"AT2G41540",0,0.796094174737527,0.536,0.041,0,0,0.569950239489526,0.472,0.075,0,0,0,"AT2G41540"
"AT2G44230",0,1.19722367434439,0.594,0.042,0,0,0.341793264946467,0.221,0.015,0,0,0,"AT2G44230"
"AT2G45050",0,0.581239986311001,0.328,0.022,0,0,0.438439127520159,0.325,0.065,0,0,0,"AT2G45050"
"AT2G47485",0,0.92442312535724,0.314,0.043,0,7.95423348932765e-217,0.41705662053629,0.252,0.069,1.46015864163588e-212,7.95423348932765e-217,0,"AT2G47485"
"AT4G00480",0,0.769835282569425,0.466,0.049,0,0,0.56994722773138,0.443,0.096,0,0,0,"AT4G00480"
"AT4G14550",0,1.90199002097275,0.7,0.05,0,1.10057834481904e-290,0.479567099797027,0.253,0.057,2.02033166758431e-286,1.10057834481904e-290,0,"AT4G14550"
"AT4G14746",0,0.548503371713483,0.272,0.03,0,0,0.407396761408375,0.183,0.024,0,0,0,"AT4G14746"
"AT4G15760",0,0.910869512670262,0.42,0.024,0,0,0.589128314389808,0.42,0.078,0,0,0,"AT4G15760"
"AT4G17470",0,1.17039173256797,0.206,0.011,0,0,2.65026650761505,0.693,0.071,0,0,0,"AT4G17470"
"AT4G18205",0,0.268357856004475,0.185,0.009,0,0,0.642411433218287,0.287,0.052,0,0,0,"AT4G18205"
"AT4G18910",0,0.964470894535153,0.633,0.08,0,0,0.612519938491601,0.436,0.084,0,0,0,"AT4G18910"
"AT4G18970",0,1.82181001149231,0.772,0.083,0,0,0.737462541337606,0.505,0.099,0,0,0,"AT4G18970"
"AT4G23020",0,0.687195833125911,0.444,0.042,0,0,0.357746239235969,0.284,0.032,0,0,0,"AT4G23020"
"AT4G25960",0,0.560972246345423,0.43,0.035,0,0,0.465289159502339,0.424,0.08,0,0,0,"AT4G25960"
"AT4G34250",0,1.31251945994452,0.601,0.057,0,0,0.712356636877822,0.468,0.053,0,0,0,"AT4G34250"
"AT4G36250",0,1.13422074911643,0.617,0.055,0,0,0.948126468125996,0.541,0.066,0,0,0,"AT4G36250"
"AT4G36640",0,1.0372852724788,0.574,0.073,0,0,0.500935389171077,0.39,0.046,0,0,0,"AT4G36640"
"AT4G38690",0,0.704046992391134,0.431,0.033,0,0,0.314057614669745,0.33,0.09,0,0,0,"AT4G38690"
"AT4G38770",0,1.08310237199671,0.318,0.033,0,0,0.874128653973964,0.189,0.025,0,0,0,"AT4G38770"
"AT5G17700",7.00359305164736e-297,0.548541005913135,0.115,0.005,1.28564957649091e-292,0,1.46465050286259,0.659,0.093,0,7.00359305164736e-297,0,"AT5G17700"
"AT1G22330",9.60330760908155e-293,0.441680870023918,0.356,0.059,1.7628791777991e-288,0,0.504369763201752,0.428,0.097,0,9.60330760908155e-293,0,"AT1G22330"
"AT2G38760",7.30758109981553e-259,0.411394964605535,0.236,0.029,1.34145266249314e-254,0,0.587481349933036,0.341,0.048,0,7.30758109981553e-259,0,"AT2G38760"
"AT2G30424",5.46443521370425e-252,0.674843363260362,0.357,0.068,1.00310637217969e-247,0,0.34833500416866,0.223,0.026,0,5.46443521370425e-252,0,"AT2G30424"
"AT4G28780",3.17890046561155e-180,0.445715621414252,0.194,0.028,5.83550758472313e-176,0,0.321898747567868,0.128,0.013,0,3.17890046561155e-180,0,"AT4G28780"
"AT1G70550",3.96001412384841e-241,0.289680166455911,0.251,0.034,7.26939792714852e-237,1.23201990879659e-288,0.296885797910182,0.32,0.086,2.2616189465779e-284,3.96001412384841e-241,2.46403981759314e-288,"AT1G70550"
"AT1G22910",7.52417058304002e-287,0.253835919983021,0.205,0.019,1.38121199392866e-282,5.08850651619781e-274,0.453327121143886,0.262,0.064,9.34097141178432e-270,5.08850651619781e-274,1.504834116608e-286,"AT1G22910"
"AT1G26945",4.85881885822317e-246,1.01589795624036,0.335,0.061,8.91933377804028e-242,1.09779296654307e-170,0.389442430272609,0.251,0.083,2.01521854868311e-166,1.09779296654307e-170,9.71763771644562e-246,"AT1G26945"
"AT4G27860",7.56597465118801e-165,0.357271691269148,0.209,0.035,1.38888596671858e-160,1.99006044586525e-213,0.370873484749311,0.253,0.072,3.65315396047484e-209,7.56597465118801e-165,3.98012089173042e-213,"AT4G27860"
"AT3G49120",2.45796109569654e-94,0.399738666651595,0.248,0.069,4.51207918337013e-90,2.67436575797679e-113,0.310836442671467,0.23,0.087,4.90933322191799e-109,2.45796109569654e-94,5.34873151595371e-113,"AT3G49120"
"AT1G01120",0,1.3510726304076,0.668,0.051,0,0,1.22277518843256,0.753,0.136,0,0,0,"AT1G01120"
"AT1G01610",0,1.13616140568105,0.701,0.059,0,0,0.811775880861015,0.671,0.117,0,0,0,"AT1G01610"
"AT1G01630",0,2.2416741469497,0.914,0.084,0,0,1.09249328734047,0.778,0.235,0,0,0,"AT1G01630"
"AT1G05010",0,2.24714974423021,0.864,0.248,0,0,1.41388794321046,0.587,0.074,0,0,0,"AT1G05010"
"AT1G05230",0,0.651310284482895,0.48,0.051,0,0,1.04720310023013,0.808,0.147,0,0,0,"AT1G05230"
"AT1G06360",0,2.83387774961977,0.82,0.078,0,0,1.84580774232743,0.778,0.144,0,0,0,"AT1G06360"
"AT1G11330",0,0.477301767771188,0.368,0.036,0,0,0.647481060464804,0.577,0.199,0,0,0,"AT1G11330"
"AT1G11600",0,1.77690738868085,0.714,0.043,0,0,2.19954574438947,0.913,0.175,0,0,0,"AT1G11600"
"AT1G15260",0,0.686165395543882,0.459,0.048,0,0,0.951148166272642,0.685,0.18,0,0,0,"AT1G15260"
"AT1G17140",0,1.06610163934887,0.731,0.188,0,0,0.823171788826987,0.803,0.362,0,0,0,"AT1G17140"
"AT1G17200",0,2.04191007411391,0.884,0.08,0,0,1.94326379843142,0.951,0.173,0,0,0,"AT1G17200"
"AT1G17840",0,0.855996124778622,0.576,0.048,0,0,0.822127516986003,0.685,0.146,0,0,0,"AT1G17840"
"AT1G22360",0,0.716630429619022,0.475,0.041,0,0,0.842942310941057,0.653,0.233,0,0,0,"AT1G22360"
"AT1G24020",0,3.3705890543546,0.818,0.067,0,0,3.55123226004773,0.965,0.293,0,0,0,"AT1G24020"
"AT1G26570",0,0.71931440280708,0.532,0.065,0,0,0.480335441803095,0.491,0.184,0,0,0,"AT1G26570"
"AT1G27130",0,1.07831068321151,0.609,0.092,0,0,1.38005591207524,0.71,0.169,0,0,0,"AT1G27130"
"AT1G27950",0,3.34875610149682,0.981,0.156,0,0,2.22167521466806,0.984,0.229,0,0,0,"AT1G27950"
"AT1G29670",0,3.2737971978468,0.954,0.091,0,0,2.61982357463161,0.984,0.209,0,0,0,"AT1G29670"
"AT1G35720",0,1.26925559371455,0.372,0.044,0,0,1.0794560203369,0.677,0.277,0,0,0,"AT1G35720"
"AT1G41830",0,1.27990245711417,0.749,0.148,0,0,0.543155184593561,0.521,0.173,0,0,0,"AT1G41830"
"AT1G45010",0,1.38191465179279,0.69,0.044,0,0,1.55754724489095,0.875,0.135,0,0,0,"AT1G45010"
"AT1G49430",0,1.52681866884705,0.772,0.067,0,0,1.65678319879745,0.935,0.166,0,0,0,"AT1G49430"
"AT1G51500",0,1.26110570891804,0.707,0.057,0,0,0.960416861702738,0.689,0.109,0,0,0,"AT1G51500"
"AT1G54010",0,2.19867713217627,0.347,0.024,0,0,2.90114360236415,0.845,0.304,0,0,0,"AT1G54010"
"AT1G56580",0,3.11473253923639,0.945,0.141,0,0,2.95666649074713,0.986,0.315,0,0,0,"AT1G56580"
"AT1G64670",0,1.3681266359846,0.744,0.063,0,0,0.990176373720946,0.737,0.124,0,0,0,"AT1G64670"
"AT1G64710",0,0.621512504814079,0.412,0.02,0,0,1.95734207913692,0.917,0.182,0,0,0,"AT1G64710"
"AT1G66760",0,1.55544440469503,0.85,0.241,0,0,0.600913075176553,0.421,0.058,0,0,0,"AT1G66760"
"AT1G71695",0,1.93310854644891,0.853,0.174,0,0,1.68212692802127,0.914,0.308,0,0,0,"AT1G71695"
"AT1G72970",0,1.7980621449428,0.797,0.086,0,0,1.54479311054827,0.868,0.22,0,0,0,"AT1G72970"
"AT1G75710",0,1.08063662638719,0.668,0.073,0,0,1.22172611119776,0.769,0.154,0,0,0,"AT1G75710"
"AT1G76160",0,1.22542237572518,0.89,0.357,0,0,1.22912265231471,0.943,0.455,0,0,0,"AT1G76160"
"AT1G76620",0,0.541649422840041,0.383,0.024,0,0,0.803288262990575,0.62,0.105,0,0,0,"AT1G76620"
"AT1G78210",0,1.44210376146481,0.783,0.15,0,0,0.918402943840109,0.671,0.105,0,0,0,"AT1G78210"
"AT1G78570",0,1.46217553396168,0.701,0.147,0,0,1.09502505645499,0.732,0.155,0,0,0,"AT1G78570"
"AT5G01240",0,0.525354869347168,0.39,0.057,0,0,0.922126362151607,0.606,0.121,0,0,0,"AT5G01240"
"AT5G03760",0,0.476917330657253,0.352,0.046,0,0,0.5059478300828,0.468,0.125,0,0,0,"AT5G03760"
"AT5G04530",0,1.61636729032051,0.744,0.059,0,0,1.69503895929971,0.886,0.205,0,0,0,"AT5G04530"
"AT5G10480",0,1.46500000623968,0.766,0.18,0,0,1.36670512764161,0.887,0.51,0,0,0,"AT5G10480"
"AT5G18460",0,0.843963693472694,0.562,0.035,0,0,1.18443168932862,0.813,0.121,0,0,0,"AT5G18460"
"AT5G20270",0,1.21055650804509,0.677,0.058,0,0,1.17723400038632,0.734,0.121,0,0,0,"AT5G20270"
"AT5G20740",0,0.79077908019346,0.541,0.1,0,0,1.42107159566688,0.857,0.414,0,0,0,"AT5G20740"
"AT5G22500",0,1.38132830921827,0.467,0.042,0,0,1.60336748816244,0.687,0.108,0,0,0,"AT5G22500"
"AT5G23820",0,3.49804282251128,0.904,0.161,0,0,2.32734211236134,0.984,0.566,0,0,0,"AT5G23820"
"AT5G23940",0,2.7640692995923,0.863,0.114,0,0,2.07714136565652,0.896,0.179,0,0,0,"AT5G23940"
"AT5G25610",0,2.41394943596375,0.875,0.072,0,0,1.86208008552141,0.879,0.144,0,0,0,"AT5G25610"
"AT5G36910",0,3.20527421363446,0.535,0.033,0,0,3.90764629367441,0.966,0.257,0,0,0,"AT5G36910"
"AT5G38530",0,0.661081334492468,0.516,0.083,0,0,1.08407056340326,0.81,0.244,0,0,0,"AT5G38530"
"AT5G41810",0,1.23579975866484,0.739,0.085,0,0,1.17738383642455,0.642,0.104,0,0,0,"AT5G41810"
"AT5G43760",0,1.92362541639112,0.92,0.223,0,0,1.60865858491634,0.908,0.205,0,0,0,"AT5G43760"
"AT5G44020",0,2.96350848809599,0.842,0.107,0,0,2.28698940955997,0.503,0.052,0,0,0,"AT5G44020"
"AT5G45670",0,3.08406925151767,0.864,0.076,0,0,2.28289980941549,0.978,0.203,0,0,0,"AT5G45670"
"AT5G45920",0,0.924265139474178,0.403,0.029,0,0,0.926206294460809,0.686,0.124,0,0,0,"AT5G45920"
"AT5G45950",0,2.22526755010301,0.775,0.07,0,0,2.08030092894588,0.921,0.165,0,0,0,"AT5G45950"
"AT5G46880",0,0.557735525340934,0.424,0.034,0,0,0.882611071029412,0.716,0.131,0,0,0,"AT5G46880"
"AT5G47380",0,0.80144502544062,0.512,0.045,0,0,0.641317721678411,0.58,0.125,0,0,0,"AT5G47380"
"AT5G49760",0,0.649387390123992,0.489,0.037,0,0,0.55812375117585,0.601,0.265,0,0,0,"AT5G49760"
"AT5G51750",0,1.07427270044983,0.613,0.052,0,0,1.45443407184131,0.874,0.241,0,0,0,"AT5G51750"
"AT5G63410",0,0.628629941196163,0.458,0.072,0,0,0.748022886252778,0.629,0.168,0,0,0,"AT5G63410"
"AT5G65020",0,1.15461375129965,0.66,0.067,0,0,1.02028883547631,0.731,0.207,0,0,0,"AT5G65020"
"AT5G65925",0,0.801808668984605,0.496,0.038,0,0,0.830112646684067,0.589,0.17,0,0,0,"AT5G65925"
"AT3G01860",0,0.874559096233118,0.55,0.077,0,0,1.13564593562797,0.812,0.218,0,0,0,"AT3G01860"
"AT3G02110",0,1.33034790155086,0.75,0.099,0,0,1.32606444223297,0.9,0.466,0,0,0,"AT3G02110"
"AT3G04290",0,3.0590069308312,0.905,0.085,0,0,2.02847592740255,0.874,0.128,0,0,0,"AT3G04290"
"AT3G06035",0,1.34382737405018,0.684,0.097,0,0,1.31890517445142,0.866,0.324,0,0,0,"AT3G06035"
"AT3G11210",0,0.796813022508401,0.579,0.062,0,0,1.21130343514819,0.825,0.171,0,0,0,"AT3G11210"
"AT3G16370",0,3.35192691978084,0.916,0.078,0,0,2.32897037667084,0.933,0.156,0,0,0,"AT3G16370"
"AT3G18850",0,0.676382428676242,0.41,0.044,0,0,0.604921757811497,0.589,0.244,0,0,0,"AT3G18850"
"AT3G21190",0,0.603872634297905,0.451,0.079,0,0,0.496595152805732,0.555,0.239,0,0,0,"AT3G21190"
"AT3G24420",0,2.40897109349336,0.803,0.138,0,0,2.11722893243655,0.695,0.138,0,0,0,"AT3G24420"
"AT3G26932",0,0.933188236948433,0.56,0.07,0,0,0.648172998729405,0.608,0.25,0,0,0,"AT3G26932"
"AT3G28910",0,1.52596606582711,0.749,0.09,0,0,1.50631108639505,0.813,0.141,0,0,0,"AT3G28910"
"AT3G29030",0,2.25793190351188,0.748,0.054,0,0,1.49021831781107,0.627,0.119,0,0,0,"AT3G29030"
"AT3G43720",0,2.51777085440844,0.94,0.11,0,0,1.89751093174179,0.942,0.17,0,0,0,"AT3G43720"
"AT3G46540",0,1.02305303646004,0.608,0.138,0,0,0.699047462340496,0.705,0.358,0,0,0,"AT3G46540"
"AT3G47600",0,0.580344284066891,0.389,0.036,0,0,1.10989142188838,0.731,0.119,0,0,0,"AT3G47600"
"AT3G55470",0,0.868692449582091,0.62,0.11,0,0,0.696951704705879,0.549,0.092,0,0,0,"AT3G55470"
"AT3G61550",0,0.955731139699641,0.615,0.053,0,0,0.68658488835521,0.612,0.12,0,0,0,"AT3G61550"
"AT3G63200",0,0.86758268105761,0.552,0.11,0,0,0.723006468127882,0.597,0.242,0,0,0,"AT3G63200"
"AT2G02850",0,2.40392344943565,0.797,0.041,0,0,2.24198664422767,0.941,0.162,0,0,0,"AT2G02850"
"AT2G15090",0,2.57820739052734,0.84,0.067,0,0,1.70749026752882,0.872,0.136,0,0,0,"AT2G15090"
"AT2G22170",0,1.52288186110448,0.764,0.082,0,0,1.47437501236534,0.665,0.219,0,0,0,"AT2G22170"
"AT2G26250",0,2.79571800218156,0.89,0.094,0,0,2.38914169334515,0.98,0.198,0,0,0,"AT2G26250"
"AT2G26910",0,0.626326850416544,0.489,0.101,0,0,0.792067508824145,0.775,0.383,0,0,0,"AT2G26910"
"AT2G27385",0,3.54934537689066,0.977,0.12,0,0,2.99735078255992,0.97,0.193,0,0,0,"AT2G27385"
"AT2G30870",0,1.61564830695856,0.92,0.397,0,0,1.21228221795064,0.847,0.449,0,0,0,"AT2G30870"
"AT2G32690",0,3.00766549796864,0.887,0.077,0,0,2.26024002707983,0.9,0.134,0,0,0,"AT2G32690"
"AT2G32720",0,1.37237650556461,0.822,0.325,0,0,0.940162841833041,0.755,0.231,0,0,0,"AT2G32720"
"AT2G35120",0,0.774858454350466,0.719,0.208,0,0,0.627006231412229,0.849,0.518,0,0,0,"AT2G35120"
"AT2G35860",0,0.895970191369408,0.637,0.128,0,0,0.772941250472164,0.683,0.231,0,0,0,"AT2G35860"
"AT2G38530",0,3.73559724446692,0.523,0.064,0,0,3.45803413824585,0.995,0.49,0,0,0,"AT2G38530"
"AT2G40475",0,0.984194970993712,0.537,0.031,0,0,1.48076209864508,0.793,0.132,0,0,0,"AT2G40475"
"AT2G41170",0,0.505163676412906,0.377,0.043,0,0,0.702393344296265,0.612,0.17,0,0,0,"AT2G41170"
"AT2G41475",0,1.03879353488845,0.629,0.147,0,0,1.29440934812352,0.664,0.186,0,0,0,"AT2G41475"
"AT2G42840",0,3.7400240159133,0.987,0.15,0,0,2.76584328098488,0.978,0.282,0,0,0,"AT2G42840"
"AT2G45970",0,0.860848028303058,0.565,0.076,0,0,0.638713587293647,0.582,0.15,0,0,0,"AT2G45970"
"AT2G46160",0,0.88098236227205,0.631,0.155,0,0,0.669818214795539,0.567,0.125,0,0,0,"AT2G46160"
"AT2G46225",0,0.968532696575122,0.655,0.104,0,0,0.814228537027343,0.757,0.332,0,0,0,"AT2G46225"
"AT2G47240",0,1.08543521812554,0.622,0.058,0,0,2.34959619569609,0.98,0.209,0,0,0,"AT2G47240"
"AT4G00400",0,0.923737657152415,0.592,0.05,0,0,0.913101752293631,0.748,0.208,0,0,0,"AT4G00400"
"AT4G03560",0,1.08675937382765,0.748,0.19,0,0,0.733544131289962,0.737,0.373,0,0,0,"AT4G03560"
"AT4G04750",0,0.972751027633097,0.519,0.077,0,0,0.472495737855218,0.594,0.235,0,0,0,"AT4G04750"
"AT4G04890",0,1.38094964003793,0.77,0.067,0,0,1.26040612820362,0.868,0.154,0,0,0,"AT4G04890"
"AT4G15620",0,2.90931394784013,0.89,0.077,0,0,1.78966459834368,0.874,0.159,0,0,0,"AT4G15620"
"AT4G21620",0,2.90553406359068,0.949,0.091,0,0,1.22665421981167,0.788,0.149,0,0,0,"AT4G21620"
"AT4G21750",0,1.61014196855815,0.83,0.072,0,0,1.53435105933449,0.923,0.164,0,0,0,"AT4G21750"
"AT4G22570",0,1.49769552163657,0.885,0.223,0,0,0.83956513224802,0.72,0.185,0,0,0,"AT4G22570"
"AT4G27870",0,0.847488564531305,0.608,0.136,0,0,0.958895059880664,0.858,0.484,0,0,0,"AT4G27870"
"AT4G29020",0,3.02708172633818,0.863,0.103,0,0,3.01194296101789,0.931,0.251,0,0,0,"AT4G29020"
"AT4G29030",0,4.0031438107452,0.801,0.086,0,0,2.75022829854406,0.763,0.23,0,0,0,"AT4G29030"
"AT4G30340",0,0.986659067636177,0.589,0.073,0,0,0.667283889020556,0.569,0.129,0,0,0,"AT4G30340"
"AT4G30470",0,1.4303035030555,0.682,0.068,0,0,0.725655316786897,0.561,0.156,0,0,0,"AT4G30470"
"AT4G32460",0,1.59004751413102,0.71,0.112,0,0,0.803544804779733,0.372,0.038,0,0,0,"AT4G32460"
"AT4G33180",0,0.756272465733719,0.596,0.143,0,0,0.783311589951656,0.718,0.314,0,0,0,"AT4G33180"
"AT4G33220",0,1.29608159111478,0.673,0.038,0,0,1.86243705629914,0.929,0.157,0,0,0,"AT4G33220"
"AT4G39330",0,2.60558515235438,0.846,0.079,0,0,2.34063972338168,0.955,0.193,0,0,0,"AT4G39330"
"AT3G51920",4.54918533666007e-308,1.4451484797449,0.815,0.338,8.35093952250688e-304,0,0.807173963692561,0.564,0.187,0,4.54918533666007e-308,0,"AT3G51920"
"AT3G03870",1.40517028608903e-306,0.517330436882902,0.392,0.067,2.57947109417363e-302,0,0.57725797012612,0.487,0.145,0,1.40517028608903e-306,0,"AT3G03870"
"AT1G54030",1.33955577403732e-291,0.953637678845227,0.672,0.226,2.4590225344003e-287,0,1.56516883418233,0.911,0.389,0,1.33955577403732e-291,0,"AT1G54030"
"AT3G18490",2.67245725388593e-285,1.25192230287455,0.805,0.38,4.90582978095841e-281,0,1.02108696414731,0.817,0.378,0,2.67245725388593e-285,0,"AT3G18490"
"AT3G23805",8.57397600195231e-271,0.812559922299549,0.62,0.206,1.57392477467839e-266,0,0.776948945942481,0.628,0.226,0,8.57397600195231e-271,0,"AT3G23805"
