"","A.thaliana_p_val","A.thaliana_avg_log2FC","A.thaliana_pct.1","A.thaliana_pct.2","A.thaliana_p_val_adj","C.hirsuta_p_val","C.hirsuta_avg_log2FC","C.hirsuta_pct.1","C.hirsuta_pct.2","C.hirsuta_p_val_adj","max_pval","minimump_p_val","gene_ID"
"AT3G28455",0,1.27240038208733,0.477,0.009,0,0,1.27032973513493,0.541,0.032,0,0,0,"AT3G28455"
"AT3G44960",0,0.60921421613438,0.223,0.007,0,0,0.592722878658895,0.195,0.009,0,0,0,"AT3G44960"
"AT3G45610",0,1.99432768302507,0.387,0.012,0,0,0.86729415468534,0.291,0.013,0,0,0,"AT3G45610"
"AT3G52900",0,0.606260707221643,0.187,0.003,0,0,0.474677549323088,0.211,0.006,0,0,0,"AT3G52900"
"AT3G55370",0,0.818302141716167,0.429,0.007,0,0,0.719737689142418,0.344,0.015,0,0,0,"AT3G55370"
"AT3G56770",0,0.295285919730301,0.172,0.007,0,0,0.283259053431183,0.218,0.005,0,0,0,"AT3G56770"
"AT3G56810",0,0.967893739094924,0.479,0.02,0,0,1.283532318348,0.614,0.05,0,0,0,"AT3G56810"
"AT3G61850",0,0.414012463902608,0.247,0.006,0,0,0.725591912676522,0.391,0.021,0,0,0,"AT3G61850"
"AT3G62070",0,0.733186389885201,0.349,0.038,0,1.69987496443852e-233,0.321833809784596,0.308,0.071,3.1204604722198e-229,1.69987496443852e-233,0,"AT3G62070"
"AT3G62100",0,0.879263070800604,0.218,0.01,0,0,1.41163173453518,0.472,0.054,0,0,0,"AT3G62100"
"AT3G62690",0,0.636420334276801,0.268,0.009,0,7.27921356439175e-272,0.336310958690709,0.166,0.019,1.33624523401539e-267,7.27921356439175e-272,0,"AT3G62690"
"AT2G01990",0,0.573336253106845,0.269,0.011,0,0,0.574021198375436,0.358,0.029,0,0,0,"AT2G01990"
"AT2G13820",0,0.777455799059782,0.245,0.011,0,0,1.39717704002167,0.242,0.023,0,0,0,"AT2G13820"
"AT2G16700",0,0.6169222143214,0.396,0.045,0,0,0.491769460599902,0.363,0.066,0,0,0,"AT2G16700"
"AT2G23950",0,0.444653368132876,0.244,0.007,0,0,0.393894856211896,0.305,0.034,0,0,0,"AT2G23950"
"AT2G26700",0,0.737723741085922,0.356,0.013,0,0,0.333936291340716,0.241,0.013,0,0,0,"AT2G26700"
"AT2G28510",0,0.919154640911725,0.47,0.044,0,0,1.26976069283183,0.634,0.071,0,0,0,"AT2G28510"
"AT2G36570",0,0.446051580144152,0.276,0.012,0,0,0.556324211538455,0.35,0.058,0,0,0,"AT2G36570"
"AT2G37590",0,0.71711960129613,0.281,0.002,0,0,0.338876391105115,0.114,0.003,0,0,0,"AT2G37590"
"AT2G38800",0,0.956988147466385,0.458,0.052,0,0,0.443228978946559,0.266,0.02,0,0,0,"AT2G38800"
"AT2G41130",0,1.19316524730207,0.46,0.034,0,0,0.773359542048432,0.408,0.046,0,0,0,"AT2G41130"
"AT2G46590",0,0.311522633036982,0.213,0.012,0,0,0.359618552746799,0.218,0.017,0,0,0,"AT2G46590"
"AT4G00460",0,0.353336697019583,0.1,0.001,0,0,0.361148869700771,0.148,0.003,0,0,0,"AT4G00460"
"AT4G12390",0,0.71186418097944,0.392,0.075,0,0,1.19178998336872,0.459,0.071,0,0,0,"AT4G12390"
"AT4G13600",0,0.5571517258855,0.182,0.002,0,0,0.317387241173056,0.151,0.003,0,0,0,"AT4G13600"
"AT4G20270",0,0.587688777116807,0.282,0.005,0,0,0.790696275194662,0.321,0.017,0,0,0,"AT4G20270"
"AT4G24060",0,1.06089869324916,0.484,0.046,0,0,0.759320098803053,0.529,0.071,0,0,0,"AT4G24060"
"AT4G25760",0,0.398247085721173,0.15,0.007,0,9.66274253466248e-221,0.294162193107493,0.195,0.033,1.77378964708799e-216,9.66274253466248e-221,0,"AT4G25760"
"AT4G29920",0,0.629337501812302,0.233,0.001,0,0,0.565840965298362,0.252,0.007,0,0,0,"AT4G29920"
"AT4G30520",0,0.407319314359539,0.285,0.01,0,0,0.902242699635361,0.669,0.054,0,0,0,"AT4G30520"
"AT4G31020",0,0.253883577237611,0.184,0.007,0,0,0.537716103019655,0.363,0.027,0,0,0,"AT4G31020"
"AT4G37650",0,0.372635562277213,0.244,0.017,0,0,0.304141549969152,0.256,0.027,0,0,0,"AT4G37650"
"AT3G22810",2.91023339362281e-299,0.284861506068538,0.202,0.019,5.34231544067338e-295,0,0.534821246073032,0.469,0.079,0,2.91023339362281e-299,0,"AT3G22810"
"AT1G63300",1.05416091537717e-282,0.430129756353983,0.15,0.011,1.93512319235787e-278,0,0.421628555408489,0.106,0.003,0,1.05416091537717e-282,0,"AT1G63300"
"AT4G22250",7.62256151609515e-240,0.410603259027062,0.209,0.027,1.39927361750959e-235,0,0.37255928416801,0.372,0.076,0,7.62256151609515e-240,0,"AT4G22250"
"AT4G00950",2.00838530330421e-219,0.735344171391289,0.186,0.023,3.68679290127554e-215,0,1.03211298380209,0.487,0.094,0,2.00838530330421e-219,0,"AT4G00950"
"AT5G67460",1.56954608120105e-166,0.252669468429102,0.142,0.017,2.88121574126077e-162,0,0.456536361005047,0.396,0.079,0,1.56954608120105e-166,0,"AT5G67460"
"AT5G01840",1.47886165609439e-137,0.272567754035495,0.216,0.045,2.71474634209247e-133,0,0.348760835715323,0.372,0.083,0,1.47886165609439e-137,0,"AT5G01840"
"AT1G56210",3.35094345520995e-303,0.557750195185127,0.372,0.068,6.15132690072891e-299,2.83808034147647e-199,0.37071980116174,0.294,0.077,5.20986408284835e-195,2.83808034147647e-199,6.70188691041922e-303,"AT1G56210"
"AT5G50090",2.50574274312477e-274,0.386910505523316,0.158,0.012,4.59979195355414e-270,4.6518030135135e-284,0.347132170691474,0.238,0.039,8.53931479190674e-280,2.50574274312477e-274,9.30360602702644e-284,"AT5G50090"
"AT3G20860",1.47002728798564e-167,0.257517086285046,0.148,0.018,2.69852909255523e-163,6.36296007091407e-233,0.315589990480515,0.319,0.076,1.1680485802177e-228,1.47002728798564e-167,1.27259201418278e-232,"AT3G20860"
"AT3G01470",2.4137417935669e-126,0.483236468023589,0.136,0.021,4.43090581045077e-122,3.03452927493735e-223,0.596481245895361,0.205,0.036,5.5704853900025e-219,2.4137417935669e-126,6.0690585498749e-223,"AT3G01470"
"AT1G21050",2.42170905950574e-102,0.50520299688597,0.284,0.092,4.44553132053469e-98,7.0996472755551e-222,0.38310716689967,0.255,0.054,1.30328225037365e-217,2.42170905950574e-102,1.41992945511104e-221,"AT1G21050"
"AT3G56240",8.0785271922148e-213,1.18352768136178,0.183,0.023,1.48297523667487e-208,9.9905797509746e-93,0.600237521629196,0.153,0.042,1.83397072488641e-88,9.9905797509746e-93,1.61570543844299e-212,"AT3G56240"
"AT5G42720",1.39101580427119e-150,0.69554980905513,0.324,0.089,2.55348771190062e-146,1.17246091516158e-210,0.335527807579724,0.259,0.058,2.15228650196212e-206,1.39101580427119e-150,2.34492183032313e-210,"AT5G42720"
"AT1G29160",7.81743586000845e-168,0.49104000719085,0.16,0.022,1.43504670082175e-163,6.95433596776674e-48,0.372344128801048,0.194,0.088,1.27660745360294e-43,6.95433596776674e-48,1.5634871720017e-167,"AT1G29160"
"AT1G75500",1.58247718465277e-81,0.578030145259656,0.246,0.08,2.90495336786709e-77,8.19293011948678e-145,0.996425859705505,0.301,0.099,1.50397618203419e-140,1.58247718465277e-81,1.6385860238974e-144,"AT1G75500"
"AT4G36710",1.38068214704395e-120,0.443457243637193,0.148,0.025,2.53451821732858e-116,4.34616449052061e-22,0.269408603332799,0.109,0.052,7.97825415524868e-18,4.34616449052061e-22,2.76136429408784e-120,"AT4G36710"
"AT3G11260",3.43927336948886e-61,0.341514901529345,0.185,0.06,6.3134741243707e-57,6.10508049148298e-108,0.364570841739237,0.272,0.097,1.12070962582153e-103,3.43927336948886e-61,1.22101609829661e-107,"AT3G11260"
"AT1G05470",0,0.580406102006742,0.364,0.032,0,0,0.947276268009289,0.657,0.11,0,0,0,"AT1G05470"
"AT1G18250",0,1.4813959327768,0.632,0.169,0,1.44999170194314e-210,1.12290464528385,0.858,0.545,2.66174976725703e-206,1.44999170194314e-210,0,"AT1G18250"
"AT1G19850",0,1.29223961948448,0.561,0.058,0,0,1.61209164802418,0.815,0.191,0,0,0,"AT1G19850"
"AT1G31320",0,0.767822643854475,0.36,0.059,0,2.44782365339155e-302,1.11509428580381,0.718,0.355,4.49346988053087e-298,2.44782365339155e-302,0,"AT1G31320"
"AT1G33470",0,1.01557285403684,0.578,0.09,0,1.07579752933742e-241,0.473727556968402,0.568,0.219,1.9748415246047e-237,1.07579752933742e-241,0,"AT1G33470"
"AT1G55210",0,1.77845327628057,0.788,0.178,0,0,0.705053671303408,0.644,0.214,0,0,0,"AT1G55210"
"AT1G80690",0,0.741489197880464,0.412,0.056,0,4.74734997060254e-266,0.686422422602929,0.605,0.254,8.71471034103508e-262,4.74734997060254e-266,0,"AT1G80690"
"AT5G12050",0,1.1588348362844,0.366,0.042,0,0,1.12704554473186,0.594,0.192,0,0,0,"AT5G12050"
"AT5G20540",0,0.634814766759305,0.393,0.031,0,0,0.791773854858475,0.645,0.109,0,0,0,"AT5G20540"
"AT5G43810",0,0.924603658611586,0.537,0.101,0,0,1.31013030130417,0.796,0.287,0,0,0,"AT5G43810"
"AT5G57130",0,1.11872713291497,0.541,0.016,0,0,1.16885678371585,0.764,0.137,0,0,0,"AT5G57130"
"AT3G09070",0,0.749674570074153,0.445,0.019,0,0,0.793629999689627,0.674,0.124,0,0,0,"AT3G09070"
"AT3G50410",0,1.61904031103682,0.5,0.083,0,0,1.38595380850776,0.612,0.131,0,0,0,"AT3G50410"
"AT3G56480",0,0.728625931456723,0.439,0.059,0,1.04043075527189e-238,0.600993345873867,0.674,0.322,1.90991873745262e-234,1.04043075527189e-238,0,"AT3G56480"
"AT3G63300",0,2.00535477693109,0.654,0.035,0,0,1.81688642666869,0.757,0.102,0,0,0,"AT3G63300"
"AT2G02130",0,3.26194372393699,0.907,0.157,0,0,2.79258793912124,0.605,0.135,0,0,0,"AT2G02130"
"AT2G21050",0,1.30759254505798,0.434,0.026,0,0,1.89067128888216,0.723,0.102,0,0,0,"AT2G21050"
"AT2G28790",0,1.92847651246111,0.856,0.339,0,0,1.35090101475262,0.943,0.553,0,0,0,"AT2G28790"
"AT2G44830",0,0.991054712373797,0.54,0.064,0,0,1.00142643054759,0.79,0.297,0,0,0,"AT2G44830"
"AT4G29080",0,0.802948133591983,0.415,0.034,0,5.90232989939167e-264,0.872881517442356,0.858,0.54,1.08349069963133e-259,5.90232989939167e-264,0,"AT4G29080"
"AT4G29100",0,0.934293581709644,0.461,0.067,0,0,1.05157791520318,0.564,0.106,0,0,0,"AT4G29100"
"AT4G27450",4.19676107570906e-240,1.1540745920646,0.65,0.247,7.70399430667912e-236,0,0.742824199984628,0.584,0.139,0,4.19676107570906e-240,0,"AT4G27450"
"AT5G02440",8.40970334131206e-225,0.781577399127182,0.469,0.139,1.54376924236465e-220,0,0.675705690273388,0.496,0.059,0,8.40970334131206e-225,0,"AT5G02440"
"AT1G72150",8.1358199371013e-216,1.25622384756416,0.619,0.245,1.49349246585368e-211,0,0.781557144529621,0.407,0.073,0,8.1358199371013e-216,0,"AT1G72150"
"AT2G36410",2.74735990988831e-194,0.656841955575185,0.534,0.192,5.04332858658198e-190,0,0.803151963021404,0.741,0.319,0,2.74735990988831e-194,0,"AT2G36410"
"AT4G37590",1.19135727093641e-158,0.708361722722072,0.581,0.257,2.18697454225797e-154,0,0.921308110112559,0.824,0.457,0,1.19135727093641e-158,0,"AT4G37590"
"AT4G03415",2.23914665102582e-299,0.650689352011452,0.43,0.091,4.11040150728809e-295,2.99364126430024e-246,0.693833986921916,0.497,0.176,5.49542726887595e-242,2.99364126430024e-246,4.47829330205155e-299,"AT4G03415"
"AT2G26730",1.28048838654949e-224,0.51026394901647,0.401,0.1,2.3505925311889e-220,1.22750096227241e-297,0.731358775271705,0.785,0.431,2.25332351644346e-293,1.28048838654949e-224,2.4550019245448e-297,"AT2G26730"
"AT2G33510",2.40812367591511e-147,0.686037150780101,0.638,0.312,4.42059263187737e-143,5.47597413912672e-296,0.650850125243787,0.69,0.277,1.00522457271949e-291,2.40812367591511e-147,1.09519482782531e-295,"AT2G33510"
"AT2G30590",2.68048211169812e-250,0.792208907841663,0.562,0.177,4.92056101244424e-246,5.77106206842801e-292,0.55902393601679,0.557,0.195,1.05939386390133e-287,2.68048211169812e-250,1.15421241368559e-291,"AT2G30590"
"AT4G38660",5.60130684111527e-258,0.863186496127136,0.587,0.2,1.02823189682353e-253,6.12587242421283e-229,0.696397444720059,0.821,0.517,1.12452640091275e-224,6.12587242421283e-229,1.120261368223e-257,"AT4G38660"
"AT1G48480",1.69828221580217e-253,0.523609657701541,0.397,0.089,3.11753666354804e-249,2.44035500718985e-166,0.478202924192005,0.692,0.381,4.47975968669841e-162,2.44035500718985e-166,3.39656443160403e-253,"AT1G48480"
"AT4G14900",5.45584007297151e-186,0.527978756986033,0.483,0.16,1.00152856219538e-181,6.22070937548628e-233,0.620576978346886,0.705,0.371,1.14193562005802e-228,5.45584007297151e-186,1.24414187509713e-232,"AT4G14900"
"AT3G16500",8.74125997582783e-192,0.902270719491576,0.574,0.232,1.60463309376271e-187,2.99060807635342e-196,0.539410894185521,0.542,0.227,5.48985924576197e-192,8.74125997582783e-192,5.98121615270689e-196,"AT3G16500"
"AT1G76160",3.91051837741204e-122,0.790643076762169,0.676,0.363,7.17853858541528e-118,3.71559831263936e-123,0.57367153002536,0.794,0.479,6.82072382251207e-119,3.91051837741204e-122,7.43119662527874e-123,"AT1G76160"
