"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT5G55830",0,0.33864630751668,0.275,0.019,0,"AT5G55830"
"AT5G23400",0,0.257319175578762,0.272,0.021,0,"AT5G23400"
"AT4G26170",0,0.296993150185651,0.379,0.025,0,"AT4G26170"
"AT4G24265",0,0.672264221639146,0.4,0.029,0,"AT4G24265"
"AT5G36710",0,1.62296599995506,0.568,0.031,0,"AT5G36710"
"AT3G51930",0,0.3149540431892,0.304,0.032,0,"AT3G51930"
"AT3G63280",0,0.400891065274144,0.46,0.035,0,"AT3G63280"
"AT3G56100",0,0.521154399585598,0.463,0.036,0,"AT3G56100"
"AT4G28430",0,0.443204921491669,0.498,0.036,0,"AT4G28430"
"AT1G69180",1.2880626246696e-79,0.321307468658,0.1,0.036,2.36449656010598e-75,"AT1G69180"
"AT5G05630",0,0.267451676844957,0.33,0.037,0,"AT5G05630"
"AT5G56120",0,1.11027373158147,0.389,0.038,0,"AT5G56120"
"AT2G34190",0,0.626987774642103,0.37,0.038,0,"AT2G34190"
"AT4G15140",0,0.847759442255228,0.387,0.041,0,"AT4G15140"
"AT1G16070",0,0.439341944421553,0.4,0.043,0,"AT1G16070"
"AT1G34355",0,0.382089104269282,0.46,0.045,0,"AT1G34355"
"AT2G17620",0,0.808847513134885,0.599,0.045,0,"AT2G17620"
"AT3G11520",0,0.817342676357152,0.503,0.046,0,"AT3G11520"
"AT3G51230",0,2.03312223823203,0.468,0.046,0,"AT3G51230"
"AT1G16630",0,0.736250180781195,0.491,0.047,0,"AT1G16630"
"AT3G27730",0,0.418799313516226,0.509,0.047,0,"AT3G27730"
"AT2G20590",0,0.569257580841425,0.504,0.048,0,"AT2G20590"
"AT1G23790",0,0.628557596004257,0.53,0.049,0,"AT1G23790"
"AT1G63100",0,0.717716072018035,0.465,0.049,0,"AT1G63100"
"AT3G12870",0,1.49067135980361,0.47,0.049,0,"AT3G12870"
"AT2G16270",0,0.727927459963139,0.511,0.049,0,"AT2G16270"
"AT1G67035",0,0.621961259000147,0.51,0.05,0,"AT1G67035"
"AT5G02370",0,0.810008850253161,0.687,0.051,0,"AT5G02370"
"AT4G38070",0,0.98377353071046,0.772,0.051,0,"AT4G38070"
"AT3G51740",0,1.27117639504388,0.467,0.053,0,"AT3G51740"
"AT1G76130",0,0.276737031877916,0.405,0.054,0,"AT1G76130"
"AT5G38300",0,0.315015759727459,0.339,0.054,0,"AT5G38300"
"AT1G06660",0,0.27938543261338,0.386,0.055,0,"AT1G06660"
"AT1G17480",0,0.376600952530307,0.419,0.055,0,"AT1G17480"
