"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT2G44010",0,0.598037259214328,0.179,0.005,0,"AT2G44010"
"AT1G32350",2.25092130190515e-243,0.301578326968549,0.109,0.005,4.13201623390729e-239,"AT1G32350"
"AT1G26420",0,0.563045149645896,0.179,0.006,0,"AT1G26420"
"AT4G10490",0,0.81867865420621,0.142,0.006,0,"AT4G10490"
"AT2G44380",7.13440415987703e-241,0.720826240555447,0.125,0.007,1.30966257162863e-236,"AT2G44380"
"AT1G53635",1.00773995120928e-213,0.263403786157709,0.115,0.007,1.84990822843487e-209,"AT1G53635"
"AT3G60140",1.91321771068295e-211,0.58828821983139,0.116,0.007,3.51209375150069e-207,"AT3G60140"
"AT1G23120",3.04512057905083e-212,0.720421426682959,0.123,0.008,5.58992784696362e-208,"AT1G23120"
"AT1G19530",0,1.06338240841424,0.188,0.009,0,"AT1G19530"
"AT1G69790",0,0.327717390679463,0.165,0.009,0,"AT1G69790"
"AT5G01550",4.38040993250299e-260,0.256445537716271,0.146,0.009,8.04111851309575e-256,"AT5G01550"
"AT1G03850",8.0409475666373e-128,0.716121456268627,0.106,0.01,1.47607674480761e-123,"AT1G03850"
"AT3G59700",0,0.47639032570917,0.196,0.011,0,"AT3G59700"
"AT1G13520",6.27149129271165e-240,0.606397828323149,0.152,0.011,1.15125765660308e-235,"AT1G13520"
"AT3G04070",3.63508584592229e-111,0.283838088666579,0.103,0.011,6.67292708735954e-107,"AT3G04070"
"AT1G15380",1.59687614582027e-184,0.532445722801556,0.136,0.012,2.93138554088227e-180,"AT1G15380"
"AT5G40780",1.45278976731741e-138,0.407056866254068,0.128,0.013,2.66688617586457e-134,"AT5G40780"
"AT2G25200",9.87075613231913e-125,0.263879730483163,0.122,0.013,1.81197470320982e-120,"AT2G25200"
"AT4G25000",0,0.646072737067881,0.201,0.014,0,"AT4G25000"
"AT5G61890",1.38681927554227e-214,0.684903046199132,0.162,0.014,2.54578414411295e-210,"AT5G61890"
"AT2G02930",5.07087190624456e-186,0.975294479478394,0.152,0.014,9.30859955829314e-182,"AT2G02930"
"AT5G13080",1.2260349343867e-127,0.311310041624921,0.129,0.015,2.25063232905367e-123,"AT5G13080"
"AT1G69920",1.34078452447776e-97,0.38073202833368,0.12,0.016,2.46127815158382e-93,"AT1G69920"
"AT1G62420",3.4787860955243e-251,0.542837982338236,0.195,0.017,6.38600763555397e-247,"AT1G62420"
"AT1G51920",1.49501765498213e-188,0.517561368342414,0.168,0.017,2.7444039092507e-184,"AT1G51920"
"AT5G53820",5.86071199986362e-272,0.975541751773141,0.206,0.018,1.07585090181496e-267,"AT5G53820"
"AT3G26210",4.50402268254696e-124,0.315673019577461,0.143,0.018,8.26803443835145e-120,"AT3G26210"
"AT1G47510",6.59225205970189e-88,0.355842386927067,0.126,0.019,1.21013971059948e-83,"AT1G47510"
"AT3G50770",1.6880435255801e-66,0.50218556070702,0.11,0.019,3.09874149990739e-62,"AT3G50770"
"AT1G62990",3.41338464195938e-228,0.488092170682834,0.198,0.02,6.26595018724483e-224,"AT1G62990"
"AT1G23800",9.05405429885855e-52,0.293583156672118,0.103,0.02,1.66205274764146e-47,"AT1G23800"
"AT3G44350",1.54162510735732e-75,0.276398977183772,0.125,0.021,2.82996120957583e-71,"AT3G44350"
"AT2G47190",3.12992944577465e-213,0.47371957185777,0.205,0.022,5.74561148360853e-209,"AT2G47190"
