"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT5G21130",0,0.383675866821206,0.238,0,0,"AT5G21130"
"AT5G38780",0,0.30506734154964,0.138,0,0,"AT5G38780"
"AT1G04660",0,1.96289603449656,0.412,0.001,0,"AT1G04660"
"AT5G45530",0,0.345575748368316,0.112,0.001,0,"AT5G45530"
"AT2G44570",0,0.932830302251001,0.281,0.001,0,"AT2G44570"
"AT4G33070",0,0.502023901304116,0.125,0.001,0,"AT4G33070"
"AT5G02110",0,1.15469479378598,0.35,0.002,0,"AT5G02110"
"AT5G07190",0,1.57067447377797,0.537,0.002,0,"AT5G07190"
"AT2G19990",0,0.761929510337597,0.206,0.002,0,"AT2G19990"
"AT2G20870",0,0.403383148836774,0.288,0.002,0,"AT2G20870"
"AT5G18430",1.60462817775546e-272,0.501251460999683,0.15,0.002,2.94561594590571e-268,"AT5G18430"
"AT4G21745",2.93605633145418e-260,0.340363270133818,0.125,0.002,5.38971860765043e-256,"AT4G21745"
"AT1G14730",7.19297080435816e-169,0.286428686049084,0.106,0.002,1.32041365055603e-164,"AT1G14730"
"AT1G21540",0,0.730173585570245,0.175,0.003,0,"AT1G21540"
"AT1G33540",0,1.46107052509646,0.681,0.003,0,"AT1G33540"
"AT1G33811",0,1.11167219988764,0.231,0.003,0,"AT1G33811"
"AT3G55500",0,2.86329292082946,0.425,0.003,0,"AT3G55500"
"AT4G36740",0,0.794883678960926,0.25,0.003,0,"AT4G36740"
"AT1G55740",3.6644259080582e-307,0.295850855614945,0.188,0.003,6.72678663942245e-303,"AT1G55740"
"AT3G17070",3.32187189902653e-290,0.545104219056269,0.175,0.003,6.097960245043e-286,"AT3G17070"
"AT1G24270",4.2911509997577e-230,0.333103479584589,0.162,0.003,7.87726589025521e-226,"AT1G24270"
"AT1G71866",0,2.85065183145962,0.581,0.004,0,"AT1G71866"
"AT5G06930",0,0.471584538714351,0.275,0.004,0,"AT5G06930"
"AT3G06120",0,3.87615874729074,0.462,0.004,0,"AT3G06120"
"AT3G23430",9.0257291188364e-294,0.579349660056524,0.2,0.004,1.6568530943448e-289,"AT3G23430"
"AT2G39690",3.28278676436611e-275,0.623374738365094,0.188,0.004,6.02621166334686e-271,"AT2G39690"
"AT4G01440",1.09850138607482e-183,0.702546532339047,0.15,0.004,2.01651899441755e-179,"AT4G01440"
"AT1G61760",4.0616587444533e-80,1.01303638885556,0.1,0.004,7.45598695719293e-76,"AT1G61760"
"AT1G24400",0,1.01707813037129,0.288,0.005,0,"AT1G24400"
"AT3G62820",0,1.83868425785858,0.55,0.005,0,"AT3G62820"
"AT4G13345",0,0.65682530784434,0.412,0.005,0,"AT4G13345"
"AT5G02540",1.9330562326946e-306,0.339996288232616,0.231,0.005,3.54851132635747e-302,"AT5G02540"
"AT1G12480",1.10472455412556e-234,0.636920066810611,0.2,0.005,2.02794286400829e-230,"AT1G12480"
"AT2G22320",7.70210330072637e-228,1.00035518454061,0.188,0.005,1.41387510291434e-223,"AT2G22320"
"AT2G21140",2.34951661084011e-184,1.60200851187214,0.169,0.005,4.31300764251919e-180,"AT2G21140"
"AT1G30100",6.05641448669201e-128,0.386918481159833,0.144,0.005,1.11177600732205e-123,"AT1G30100"
"AT4G38000",2.92220715910545e-127,0.374526561768492,0.138,0.005,5.36429568196987e-123,"AT4G38000"
"AT1G69320",0,0.965409572795663,0.544,0.006,0,"AT1G69320"
"AT1G76952",4.37334845976319e-127,0.253503764180436,0.156,0.006,8.02815576758729e-123,"AT1G76952"
"AT5G18860",6.91082357345945e-99,0.292244699766279,0.144,0.006,1.26861988337995e-94,"AT5G18860"
"AT1G64940",2.55215570142806e-182,1.01600079002355,0.2,0.007,4.68499222111149e-178,"AT1G64940"
"AT2G20875",0,2.79905561590396,0.681,0.008,0,"AT2G20875"
