"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT2G19990",0,0.311916748066696,0.114,0.002,0,"AT2G19990"
"AT5G60910",0,0.338128292702456,0.165,0.003,0,"AT5G60910"
"AT5G61660",0,0.801506548470954,0.152,0.003,0,"AT5G61660"
"AT1G28230",0,0.55463058259547,0.231,0.004,0,"AT1G28230"
"AT5G14330",0,0.747202965885922,0.222,0.004,0,"AT5G14330"
"AT1G02460",8.06720559853364e-200,0.273609114245793,0.107,0.005,1.48089693172282e-195,"AT1G02460"
"AT5G62150",8.33400510816007e-229,0.336149451528574,0.123,0.006,1.52987331770494e-224,"AT5G62150"
"AT2G30395",6.20212369175409e-159,0.486837241362631,0.104,0.006,1.1385238460953e-154,"AT2G30395"
"AT5G49800",0,0.514394154137103,0.188,0.007,0,"AT5G49800"
"AT4G19810",0,1.41999515914038,0.284,0.008,0,"AT4G19810"
"AT2G41660",2.09669767915559e-207,0.659644586308509,0.131,0.008,3.84890792962592e-203,"AT2G41660"
"AT2G38940",5.09234265210259e-192,0.349549976576993,0.127,0.008,9.34801340646473e-188,"AT2G38940"
"AT4G21120",8.18260316120774e-124,0.280962591032882,0.1,0.008,1.50208046230291e-119,"AT4G21120"
"AT3G15534",3.0000720225306e-127,0.405527290276282,0.107,0.009,5.50723221175943e-123,"AT3G15534"
"AT1G22900",0,2.52821690027074,0.481,0.01,0,"AT1G22900"
"AT2G04160",0,1.55026562009742,0.338,0.011,0,"AT2G04160"
"AT2G43610",0,2.13491709807948,0.501,0.011,0,"AT2G43610"
"AT4G24120",0,0.549296578461766,0.243,0.012,0,"AT4G24120"
"AT4G23290",2.31731663608476e-298,0.422985668331576,0.195,0.012,4.2538981488608e-294,"AT4G23290"
"AT3G16660",3.37608380284364e-93,3.15764048207674,0.107,0.012,6.19747703688007e-89,"AT3G16660"
"AT1G69310",0,0.524268161648134,0.247,0.013,0,"AT1G69310"
"AT5G40780",5.28412809116588e-258,0.412100387440535,0.188,0.013,9.70007393695321e-254,"AT5G40780"
"AT5G46730",3.27392977420982e-270,0.583034003683567,0.199,0.014,6.00995288651696e-266,"AT5G46730"
"AT3G51060",2.0189122914486e-263,0.309388857746001,0.197,0.014,3.7061172934122e-259,"AT3G51060"
"AT3G48310",9.2539379204064e-176,0.349976967569951,0.163,0.014,1.698745384049e-171,"AT3G48310"
"AT5G19530",0,1.56250354809721,0.265,0.015,0,"AT5G19530"
"AT5G28030",0,1.59325086988575,0.422,0.016,0,"AT5G28030"
"AT4G23550",0,1.21719406584291,0.37,0.016,0,"AT4G23550"
"AT2G30400",1.74793097545921e-153,1.09823776536126,0.163,0.016,3.20867689165047e-149,"AT2G30400"
"AT5G50130",1.44564456865645e-157,0.410792897710632,0.168,0.017,2.65376973468265e-153,"AT5G50130"
"AT3G27400",1.7996710014409e-156,0.296374513141796,0.168,0.017,3.30365605734507e-152,"AT3G27400"
"AT2G17500",5.44838391569953e-50,0.444999124932248,0.1,0.017,1.00015983540496e-45,"AT2G17500"
"AT4G23300",0,0.86648251565324,0.311,0.018,0,"AT4G23300"
"AT4G14010",3.8696811053765e-133,0.332684543361257,0.165,0.019,7.10357360513964e-129,"AT4G14010"
"AT3G60890",7.669469024328e-139,0.470610991370489,0.177,0.02,1.40788442879589e-134,"AT3G60890"
"AT2G25790",1.96792942443313e-82,0.250781260117104,0.138,0.02,3.6125280444319e-78,"AT2G25790"
"AT1G47510",3.50074309119606e-66,0.642979557584724,0.122,0.02,6.42631409250861e-62,"AT1G47510"
"AT3G56170",2.0858527205053e-250,0.525379916211555,0.242,0.022,3.82899983903158e-246,"AT3G56170"
"AT4G36160",2.15631919007681e-162,0.565132297105983,0.197,0.022,3.95835513722399e-158,"AT4G36160"
"AT1G21520",2.37056968296534e-110,0.462757876134211,0.165,0.022,4.35165476701948e-106,"AT1G21520"
"AT5G08070",8.93801952724237e-251,0.59378072982541,0.245,0.023,1.64075224461588e-246,"AT5G08070"
"AT4G02075",3.85797915643702e-79,0.253521139145335,0.147,0.024,7.08209233747143e-75,"AT4G02075"
"AT3G22850",4.58768263019509e-177,0.531295172870577,0.216,0.025,8.42160900424913e-173,"AT3G22850"
"AT4G02940",8.60607010190874e-82,0.336669468789343,0.159,0.026,1.57981628860739e-77,"AT4G02940"
"AT4G36260",0,0.552668273966757,0.324,0.027,0,"AT4G36260"
"AT3G18560",1.43246226106291e-225,0.906710680064629,0.252,0.027,2.62957097263318e-221,"AT3G18560"
"AT2G24260",2.73389509772101e-95,0.341171842186589,0.17,0.027,5.01861123088646e-91,"AT2G24260"
"AT3G53960",3.92284225663491e-38,0.2628331211035,0.116,0.027,7.20116153050471e-34,"AT3G53960"
"AT2G22190",0,1.08987493531403,0.372,0.028,0,"AT2G22190"
"AT5G50160",7.49024629603833e-54,0.293991901655044,0.138,0.028,1.37498451256376e-49,"AT5G50160"
"AT2G29995",2.31008577734007e-288,0.923499232429898,0.299,0.03,4.24062446146316e-284,"AT2G29995"
"AT2G39518",8.62083029829012e-287,3.15218668245521,0.299,0.03,1.58252581785712e-282,"AT2G39518"
"AT1G35190",5.95376997504369e-126,0.31742247119382,0.206,0.03,1.09293355431877e-121,"AT1G35190"
"AT2G24240",8.11479747337314e-46,0.275534115159964,0.134,0.031,1.48963337218711e-41,"AT2G24240"
"AT2G03760",3.39521396635229e-35,0.287988608928643,0.122,0.031,6.23259427803291e-31,"AT2G03760"
"AT4G21215",0,0.88325213953417,0.399,0.032,0,"AT4G21215"
"AT2G26440",6.5386497007226e-146,0.376511136748145,0.229,0.033,1.20029992556165e-141,"AT2G26440"
"AT2G43590",5.8675783767934e-287,2.81217832010298,0.318,0.034,1.07711136262796e-282,"AT2G43590"
"AT5G48657",2.33151896055411e-147,1.09723828727579,0.234,0.034,4.27996935588918e-143,"AT5G48657"
"AT5G53370",5.2121079275752e-78,0.330037400118344,0.181,0.034,9.5678665226498e-74,"AT5G53370"
"AT5G11320",1.07009491496207e-58,0.476587462031404,0.157,0.034,1.96437323539586e-54,"AT5G11320"
"AT3G59220",1.02508914899727e-43,0.926211578012374,0.141,0.034,1.88175615081429e-39,"AT3G59220"
"AT1G25230",1.24438852929377e-40,0.276274016809689,0.14,0.035,2.28432402322457e-36,"AT1G25230"
"AT5G62680",5.91311069237655e-170,1.19803729717717,0.256,0.036,1.08546972979956e-165,"AT5G62680"
"AT5G03790",4.33523652316158e-80,0.399621944511515,0.186,0.036,7.95819368556771e-76,"AT5G03790"
"AT1G65690",8.12691797309098e-48,0.770007975280455,0.15,0.036,1.49185833232031e-43,"AT1G65690"
"AT3G28850",1.77903369546376e-29,0.257666987345268,0.131,0.039,3.26577215476282e-25,"AT3G28850"
"AT3G10120",5.65855674988755e-75,0.404923351520309,0.193,0.04,1.03874126257686e-70,"AT3G10120"
"AT3G25710",7.08485275643539e-258,1.24100973139111,0.335,0.041,1.30056642049885e-253,"AT3G25710"
"AT1G52200",7.09857579153592e-82,2.65752914238961,0.204,0.042,1.30308555805225e-77,"AT1G52200"
"AT1G51170",6.18777038605805e-48,0.254109371810167,0.165,0.042,1.13588900976868e-43,"AT1G51170"
"AT4G13180",0,1.65606324720409,0.49,0.044,0,"AT4G13180"
"AT4G06746",1.18886382560876e-52,0.8366183561046,0.181,0.046,2.18239732467e-48,"AT4G06746"
"AT3G54390",1.68243652701953e-272,0.697531869879803,0.367,0.047,3.08844873264976e-268,"AT3G54390"
"AT1G26800",2.07235217486842e-58,0.479239376634136,0.191,0.047,3.80421688740595e-54,"AT1G26800"
"AT4G16447",4.20367125162279e-36,0.287370124060304,0.159,0.047,7.71667931660395e-32,"AT4G16447"
"AT1G19610",4.81805361688236e-25,0.476742831556666,0.14,0.047,8.84450102451095e-21,"AT1G19610"
"AT4G36670",1.8719251227719e-111,0.573724757727577,0.25,0.048,3.43629294787238e-107,"AT4G36670"
"AT1G10690",9.06039750316837e-42,0.341993731550201,0.17,0.048,1.66321716965662e-37,"AT1G10690"
"AT1G20310",3.45950904527826e-40,0.317399605833179,0.168,0.048,6.35062075441729e-36,"AT1G20310"
"AT3G21780",1.17071696675962e-32,0.284253197505619,0.157,0.049,2.14908513588064e-28,"AT3G21780"
"AT5G43440",1.0973561430265e-47,0.351504040189362,0.182,0.05,2.01441667175375e-43,"AT5G43440"
"AT4G11890",1.68018449879218e-41,0.707726769809681,0.172,0.05,3.08431468443281e-37,"AT4G11890"
"AT3G19660",6.06935579400571e-20,0.41573832750547,0.132,0.05,1.11415164310563e-15,"AT3G19660"
"AT4G15610",9.83234843185621e-50,2.07818712784807,0.188,0.051,1.80492420163584e-45,"AT4G15610"
"AT1G22530",7.22702416878492e-139,0.48806477619217,0.288,0.052,1.32666482666385e-134,"AT1G22530"
"AT1G08230",8.60324183438116e-56,0.291265254258399,0.202,0.052,1.57929710353735e-51,"AT1G08230"
"AT5G25770",2.44540521157553e-39,0.323333087377489,0.174,0.053,4.4890303468892e-35,"AT5G25770"
"AT3G54420",0,2.02964923757626,0.424,0.054,0,"AT3G54420"
