"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT5G23750",0,0.398284148109279,0.215,0.003,0,"AT5G23750"
"AT5G37550",0,0.315661903082043,0.19,0.004,0,"AT5G37550"
"AT5G41761",0,0.401899567005616,0.109,0.004,0,"AT5G41761"
"AT3G20395",0,0.256679817286207,0.125,0.004,0,"AT3G20395"
"AT3G26200",0,0.405500147256337,0.134,0.004,0,"AT3G26200"
"AT1G29660",0,0.667139595631355,0.153,0.005,0,"AT1G29660"
"AT3G22930",0,0.426451676996374,0.168,0.006,0,"AT3G22930"
"AT1G29500",0,0.547649848563496,0.241,0.008,0,"AT1G29500"
"AT1G18810",0,0.538978609260849,0.239,0.009,0,"AT1G18810"
"AT3G16690",0,0.786090601888261,0.364,0.01,0,"AT3G16690"
"AT1G07720",0,0.440504381617874,0.247,0.011,0,"AT1G07720"
"AT5G02890",0,1.08430282522826,0.457,0.012,0,"AT5G02890"
"AT1G22710",0,0.406903555352133,0.199,0.013,0,"AT1G22710"
"AT1G22885",0,0.25787280736016,0.186,0.014,0,"AT1G22885"
"AT5G08150",0,0.516992029284369,0.235,0.014,0,"AT5G08150"
"AT2G38995",0,1.34747459756826,0.487,0.014,0,"AT2G38995"
"AT2G46140",2.29883572961117e-249,0.252420232980102,0.123,0.014,4.21997274884722e-245,"AT2G46140"
"AT1G28010",0,0.374246759861999,0.233,0.015,0,"AT1G28010"
"AT3G26960",0,0.475192847497269,0.167,0.015,0,"AT3G26960"
"AT5G45940",0,0.263140348871881,0.211,0.016,0,"AT5G45940"
"AT2G21540",0,0.31109349135109,0.206,0.017,0,"AT2G21540"
"AT4G24510",0,1.1899893862226,0.51,0.017,0,"AT4G24510"
"AT4G29740",0,0.331759789560687,0.215,0.017,0,"AT4G29740"
"AT5G06300",0,0.480408454264991,0.302,0.018,0,"AT5G06300"
"AT3G53280",0,0.522890622498239,0.306,0.018,0,"AT3G53280"
"AT2G38110",0,0.938865855076924,0.445,0.018,0,"AT2G38110"
"AT1G18200",1.23289952820485e-290,0.34239230514029,0.154,0.019,2.26323366392564e-286,"AT1G18200"
"AT1G66190",0,0.567678598331628,0.336,0.02,0,"AT1G66190"
"AT4G28780",0,0.592498458614111,0.303,0.02,0,"AT4G28780"
"AT4G09760",6.27602388837255e-204,0.296552393093462,0.132,0.02,1.15208970518855e-199,"AT4G09760"
"AT5G54585",7.36147536884479e-139,0.376854492448533,0.119,0.022,1.35134603345884e-134,"AT5G54585"
"AT1G66100",0,3.15060832860779,0.386,0.023,0,"AT1G66100"
"AT3G12700",0,0.652649320742117,0.36,0.023,0,"AT3G12700"
"AT2G38790",8.78234602771523e-104,0.363693112520098,0.108,0.023,1.61217526030768e-99,"AT2G38790"
"AT1G13110",0,0.919760537628907,0.413,0.024,0,"AT1G13110"
"AT5G57785",1.1691859055468e-165,0.395809771709214,0.134,0.024,2.14627456681227e-161,"AT5G57785"
"AT4G14450",7.99920129991565e-210,0.494665275027966,0.154,0.025,1.46841338262552e-205,"AT4G14450"
"AT2G02950",0,0.440621956818076,0.227,0.026,0,"AT2G02950"
"AT5G22270",4.28720284770148e-256,0.434586821862678,0.172,0.026,7.8700182675256e-252,"AT5G22270"
"AT1G58270",0,2.30378608404172,0.693,0.027,0,"AT1G58270"
"AT2G02780",0,0.272743915785889,0.208,0.027,0,"AT2G02780"
"AT4G16515",0,0.671844315290835,0.265,0.028,0,"AT4G16515"
"AT4G25830",0,1.6637913215891,0.613,0.028,0,"AT4G25830"
"AT2G30930",1.77445045755784e-100,0.295664393546466,0.119,0.028,3.25735870493893e-96,"AT2G30930"
"AT1G70830",2.19208940110254e-91,0.852944263598895,0.114,0.028,4.02401851360393e-87,"AT1G70830"
"AT5G65730",0,0.81306296338991,0.372,0.029,0,"AT5G65730"
"AT3G23560",0,0.435229720741281,0.292,0.029,0,"AT3G23560"
"AT4G14440",0,1.29836328010281,0.543,0.029,0,"AT4G14440"
"AT3G23050",0,1.71252172400382,0.631,0.03,0,"AT3G23050"
"AT3G52525",0,0.441461921881805,0.21,0.03,0,"AT3G52525"
"AT5G59580",7.0594339242361e-118,0.396756592497897,0.131,0.03,1.29590028547202e-113,"AT5G59580"
