"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT1G29660",0,0.91460311763315,0.18,0.006,0,"AT1G29660"
"AT3G26200",0,0.408099233499936,0.115,0.006,0,"AT3G26200"
"AT1G52827",0,0.293265638486795,0.214,0.008,0,"AT1G52827"
"AT1G30190",0,0.59759149448222,0.141,0.009,0,"AT1G30190"
"AT1G29500",0,0.884469332220155,0.296,0.01,0,"AT1G29500"
"AT2G03530",0,0.26485365320695,0.163,0.01,0,"AT2G03530"
"AT2G14900",3.49377736357084e-193,0.264231977699632,0.113,0.01,6.41352710630699e-189,"AT2G14900"
"AT4G17480",0,0.401602105517509,0.267,0.011,0,"AT4G17480"
"AT5G01040",0,0.463404963279116,0.258,0.012,0,"AT5G01040"
"AT4G03070",0,0.447481113771496,0.306,0.012,0,"AT4G03070"
"AT1G02390",0,0.571685727917024,0.224,0.013,0,"AT1G02390"
"AT1G07720",0,0.49354157195264,0.276,0.013,0,"AT1G07720"
"AT1G22710",0,0.656798918464802,0.316,0.014,0,"AT1G22710"
"AT2G46140",0,0.627904350831853,0.217,0.014,0,"AT2G46140"
"AT4G10770",0,0.308074172779082,0.248,0.014,0,"AT4G10770"
"AT1G25450",0,0.268821920775613,0.189,0.015,0,"AT1G25450"
"AT3G16690",0,0.655000819712912,0.332,0.015,0,"AT3G16690"
"AT3G55110",0,0.299745129967878,0.223,0.015,0,"AT3G55110"
"AT1G22885",0,0.328162838633975,0.21,0.016,0,"AT1G22885"
"AT1G68470",0,0.4346310498912,0.298,0.016,0,"AT1G68470"
"AT5G12940",0,0.457274238494995,0.213,0.016,0,"AT5G12940"
"AT3G14550",0,1.07192733613552,0.459,0.016,0,"AT3G14550"
"AT1G28010",0,0.422368284105754,0.285,0.017,0,"AT1G28010"
"AT5G45940",0,0.391725514380988,0.302,0.017,0,"AT5G45940"
"AT5G08150",1.18900673832445e-273,0.293760668973565,0.176,0.017,2.1826596695422e-269,"AT5G08150"
"AT5G02890",0,0.890658663666674,0.436,0.018,0,"AT5G02890"
"AT3G52480",0,0.523750337019142,0.319,0.018,0,"AT3G52480"
"AT3G53280",0,0.836868733451762,0.518,0.018,0,"AT3G53280"
"AT2G21540",0,0.424283179832995,0.306,0.018,0,"AT2G21540"
"AT5G06300",0,0.604226170964198,0.391,0.02,0,"AT5G06300"
"AT2G38995",0,0.906490396569349,0.436,0.02,0,"AT2G38995"
"AT1G18200",1.26278999266569e-284,0.360166978269389,0.192,0.02,2.31810358953641e-280,"AT1G18200"
"AT5G24780",2.28527327359443e-71,0.810208720283532,0.103,0.02,4.19507614833729e-67,"AT5G24780"
"AT4G09760",9.16435970432504e-131,0.278174474316799,0.137,0.021,1.68230151092295e-126,"AT4G09760"
"AT1G45201",0,2.29102030946175,0.308,0.022,0,"AT1G45201"
"AT5G57785",0,1.15227450639911,0.322,0.022,0,"AT5G57785"
"AT2G38110",0,0.974265795275076,0.524,0.022,0,"AT2G38110"
"AT2G38790",0,0.738413851929038,0.213,0.022,0,"AT2G38790"
"AT4G24510",0,1.17513544806289,0.529,0.022,0,"AT4G24510"
"AT5G66170",1.07598045224226e-297,0.275511484954209,0.205,0.022,1.97517731618112e-293,"AT5G66170"
"AT1G04040",0,0.954185015943887,0.243,0.024,0,"AT1G04040"
"AT1G70830",0,3.22029513293204,0.391,0.024,0,"AT1G70830"
"AT1G30720",1.01365504225109e-100,0.371819478360375,0.133,0.024,1.86076656106033e-96,"AT1G30720"
"AT1G13110",0,1.29093172988041,0.586,0.025,0,"AT1G13110"
"AT1G66190",0,0.411883987265831,0.303,0.025,0,"AT1G66190"
"AT3G21090",8.53207279079755e-244,0.26891813217684,0.201,0.025,1.56623260220671e-239,"AT3G21090"
"AT3G20470",4.25132958819743e-234,1.5802082902226,0.195,0.025,7.80416572505403e-230,"AT3G20470"
"AT4G28780",1.44579748748859e-227,0.451481403852007,0.194,0.025,2.65405044778281e-223,"AT4G28780"
"AT5G22270",0,0.683365647510806,0.269,0.026,0,"AT5G22270"
"AT5G40450",0,0.628148098410181,0.274,0.026,0,"AT5G40450"
"AT5G57780",0,0.597851166190758,0.344,0.026,0,"AT5G57780"
"AT3G12700",0,0.554299095609805,0.359,0.026,0,"AT3G12700"
"AT5G09980",2.03950576081587e-146,0.341311073816088,0.165,0.026,3.74392072512969e-142,"AT5G09980"
"AT1G26210",1.20621111383813e-124,0.270315215430333,0.151,0.026,2.21424174167266e-120,"AT1G26210"
"AT2G30930",0,0.704745737065137,0.251,0.027,0,"AT2G30930"
"AT2G02780",0,0.300659544278069,0.254,0.028,0,"AT2G02780"
"AT2G22860",4.32501831264349e-50,0.611365113095045,0.11,0.028,7.93943611651965e-46,"AT2G22860"
"AT5G60950",2.85744389385529e-48,0.263244751135974,0.105,0.028,5.24540975595016e-44,"AT5G60950"
"AT3G23560",0,0.571381212020213,0.423,0.03,0,"AT3G23560"
"AT4G16515",0,1.1804116237072,0.354,0.03,0,"AT4G16515"
"AT3G21250",9.19550424745738e-273,0.282377627698691,0.231,0.03,1.68801871470575e-268,"AT3G21250"
"AT1G66100",3.25839429923025e-168,1.90761683756017,0.187,0.03,5.98143441509697e-164,"AT1G66100"
