"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT4G36620",0,0.799903007114222,0.166,0.003,0,"AT4G36620"
"AT4G39770",0,0.808752774134976,0.112,0.004,0,"AT4G39770"
"AT1G26450",0,1.35387649026377,0.106,0.005,0,"AT1G26450"
"AT5G08350",0,1.12011252821528,0.215,0.005,0,"AT5G08350"
"AT2G07680",0,0.273885214775009,0.173,0.005,0,"AT2G07680"
"AT2G21560",0,0.373443055876502,0.159,0.005,0,"AT2G21560"
"AT2G37590",0,0.707078167567719,0.281,0.005,0,"AT2G37590"
"AT1G69588",0,0.410418902113799,0.125,0.006,0,"AT1G69588"
"AT5G54660",0,0.310643413441946,0.124,0.006,0,"AT5G54660"
"AT3G44220",0,0.366757485475072,0.14,0.006,0,"AT3G44220"
"AT2G19110",0,0.515426906227148,0.241,0.006,0,"AT2G19110"
"AT4G13600",0,0.548047766809658,0.182,0.006,0,"AT4G13600"
"AT4G23410",0,0.668792612788509,0.18,0.006,0,"AT4G23410"
"AT4G00460",2.01551042144162e-276,0.341267051270631,0.1,0.006,3.69987248064038e-272,"AT4G00460"
"AT5G05160",0,0.260204326853973,0.174,0.007,0,"AT5G05160"
"AT5G62940",0,1.27533408382995,0.222,0.007,0,"AT5G62940"
"AT1G33080",0,0.418843068832685,0.184,0.008,0,"AT1G33080"
"AT5G50720",0,0.755756199653329,0.184,0.008,0,"AT5G50720"
"AT1G68430",0,0.618695664418595,0.234,0.009,0,"AT1G68430"
"AT1G79430",3.09259027503101e-279,0.737051580335879,0.122,0.009,5.67706796787442e-275,"AT1G79430"
"AT2G34140",1.36106582942696e-262,0.397341546127103,0.12,0.009,2.49850854307907e-258,"AT2G34140"
"AT1G63300",0,0.420846060830993,0.15,0.01,0,"AT1G63300"
"AT5G46590",0,1.56930689646235,0.234,0.01,0,"AT5G46590"
"AT3G52490",0,0.468306146202893,0.251,0.01,0,"AT3G52490"
"AT3G52900",0,0.590987839291413,0.187,0.01,0,"AT3G52900"
"AT2G01660",0,0.414551240241576,0.239,0.01,0,"AT2G01660"
"AT2G28660",0,0.259886808463914,0.166,0.01,0,"AT2G28660"
"AT5G02460",0,0.326732676394255,0.154,0.011,0,"AT5G02460"
"AT5G14070",0,0.747103571724975,0.193,0.011,0,"AT5G14070"
"AT3G56770",0,0.291586707187925,0.172,0.011,0,"AT3G56770"
"AT4G29920",0,0.605537140706064,0.233,0.011,0,"AT4G29920"
"AT1G77885",0,0.349710391382418,0.159,0.012,0,"AT1G77885"
"AT5G35670",0,0.499654235910255,0.23,0.012,0,"AT5G35670"
"AT5G37660",0,0.90451706970943,0.288,0.012,0,"AT5G37660"
"AT1G68330",0,0.512186732261821,0.159,0.013,0,"AT1G68330"
"AT3G11930",0,3.24811443902566,0.218,0.013,0,"AT3G11930"
"AT3G44960",0,0.591661243989045,0.223,0.013,0,"AT3G44960"
"AT3G10870",1.50338700942864e-264,0.742710413048984,0.149,0.014,2.75976753320815e-260,"AT3G10870"
"AT1G07640",0,0.617015893818376,0.269,0.015,0,"AT1G07640"
"AT5G23360",0,1.96056707041508,0.181,0.015,0,"AT5G23360"
"AT5G25490",0,1.5833530303798,0.36,0.015,0,"AT5G25490"
"AT5G50130",0,0.465920311328132,0.202,0.015,0,"AT5G50130"
"AT4G14010",0,0.908562426977316,0.281,0.015,0,"AT4G14010"
