"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT5G15150",0,0.383651501971484,0.281,0.007,0,"AT5G15150"
"AT1G60060",0,0.31546918893083,0.236,0.008,0,"AT1G60060"
"AT5G67651",0,0.472499999687691,0.17,0.009,0,"AT5G67651"
"AT3G19200",0,0.593277501567559,0.385,0.012,0,"AT3G19200"
"AT2G36540",0,0.298814054892266,0.26,0.012,0,"AT2G36540"
"AT3G15650",2.16151668830003e-187,0.286463143377005,0.113,0.014,3.96789618471236e-183,"AT3G15650"
"AT1G13710",0,0.829613531823869,0.215,0.015,0,"AT1G13710"
"AT1G22490",0,0.293637578101498,0.257,0.015,0,"AT1G22490"
"AT3G49620",0,0.439986223480984,0.184,0.016,0,"AT3G49620"
"AT5G03150",0,0.550622932920164,0.39,0.017,0,"AT5G03150"
"AT3G23090",0,0.250919781822683,0.242,0.017,0,"AT3G23090"
"AT4G10640",0,1.04204297877164,0.402,0.017,0,"AT4G10640"
"AT3G12710",0,0.31581209171376,0.26,0.018,0,"AT3G12710"
"AT3G23290",0,0.403915258644887,0.189,0.018,0,"AT3G23290"
"AT2G45080",0,0.334733365742099,0.32,0.019,0,"AT2G45080"
"AT1G77690",0,0.266318127698218,0.218,0.02,0,"AT1G77690"
"AT4G19980",0,0.32353496596026,0.221,0.02,0,"AT4G19980"
"AT1G44830",0,0.866707150567324,0.478,0.022,0,"AT1G44830"
"AT5G43170",2.60047119797237e-272,0.299212426663259,0.182,0.024,4.77368497811789e-268,"AT5G43170"
"AT1G53180",0,0.554216248822083,0.408,0.025,0,"AT1G53180"
"AT1G62290",0,0.35579099970044,0.381,0.025,0,"AT1G62290"
"AT3G50870",0,0.711091272690837,0.371,0.025,0,"AT3G50870"
"AT1G76610",0,0.262965848287293,0.252,0.026,0,"AT1G76610"
"AT1G52190",6.12517397752761e-248,0.313769772405729,0.181,0.026,1.12439818705474e-243,"AT1G52190"
"AT3G48550",0,0.339461910052352,0.208,0.027,0,"AT3G48550"
"AT1G14760",0,0.609690512042579,0.349,0.028,0,"AT1G14760"
"AT2G31160",0,0.440615320072766,0.411,0.028,0,"AT2G31160"
"AT3G03520",5.66822081126139e-237,0.251023947088465,0.184,0.028,1.04051529432325e-232,"AT3G03520"
"AT2G26440",0,0.297373441208877,0.273,0.029,0,"AT2G26440"
"AT2G16580",0,0.684154856647372,0.439,0.03,0,"AT2G16580"
"AT4G30250",7.97768027511771e-147,0.250745533089835,0.155,0.03,1.46446276810336e-142,"AT4G30250"
"AT1G27020",0,0.924876456851846,0.519,0.031,0,"AT1G27020"
"AT5G25530",0,0.287469612793817,0.355,0.031,0,"AT5G25530"
"AT3G19500",0,0.414314927900304,0.315,0.031,0,"AT3G19500"
"AT4G37150",1.88439455063057e-201,0.317934970699754,0.18,0.031,3.45918307659254e-197,"AT4G37150"
"AT2G01940",0,0.271615638222888,0.27,0.033,0,"AT2G01940"
"AT1G25230",1.4064175558638e-162,0.374368577274682,0.17,0.033,2.58176070729918e-158,"AT1G25230"
"AT5G25810",0,0.393859924435504,0.33,0.034,0,"AT5G25810"
"AT1G13400",2.70789383358002e-280,0.326347756267044,0.22,0.034,4.97088071030284e-276,"AT1G13400"
"AT3G29635",0,0.251129242570824,0.242,0.035,0,"AT3G29635"
"AT5G54510",1.75180052690839e-132,0.269948590276289,0.163,0.035,3.21578022724574e-128,"AT5G54510"
"AT1G23560",0,0.381520733427778,0.407,0.036,0,"AT1G23560"
"AT5G20420",0,0.275392408749924,0.33,0.038,0,"AT5G20420"
"AT1G53903",0,0.756174484517052,0.311,0.039,0,"AT1G53903"
"AT3G20810",0,0.426453171799343,0.385,0.04,0,"AT3G20810"
"AT4G24275",0,0.509183030249501,0.413,0.04,0,"AT4G24275"
"AT5G44578",0,0.618075482089342,0.301,0.043,0,"AT5G44578"
"AT1G47655",2.53007888570118e-265,0.31267216625419,0.249,0.045,4.64446581048166e-261,"AT1G47655"
"AT4G37800",0,1.07444212827867,0.51,0.047,0,"AT4G37800"
"AT1G65860",3.02162817980898e-145,0.381132672385322,0.2,0.047,5.54680284967534e-141,"AT1G65860"
"AT1G61810",0,0.577342801814895,0.306,0.048,0,"AT1G61810"
"AT1G31040",0,0.75629306341601,0.586,0.05,0,"AT1G31040"
"AT4G15210",0,1.74194389988599,0.617,0.05,0,"AT4G15210"
"AT1G69850",0,0.381734219744464,0.393,0.052,0,"AT1G69850"
"AT5G10570",0,0.548750770267938,0.415,0.052,0,"AT5G10570"
"AT5G14230",0,0.323238528342021,0.364,0.052,0,"AT5G14230"
"AT3G26280",0,0.254805724411966,0.346,0.052,0,"AT3G26280"
"AT1G05370",1.36844843235907e-192,0.333934495314987,0.235,0.052,2.51206078728155e-188,"AT1G05370"
"AT3G58990",5.23651684341591e-223,0.353623423343126,0.255,0.053,9.61267396945859e-219,"AT3G58990"
"AT1G63310",0,0.33048814228589,0.369,0.054,0,"AT1G63310"
"AT5G28490",0,0.699579779300976,0.482,0.054,0,"AT5G28490"
"AT2G45050",3.18795707297218e-261,0.268956395904463,0.278,0.054,5.85213279885504e-257,"AT2G45050"
"AT5G39720",0,0.303641668132041,0.349,0.057,0,"AT5G39720"
"AT4G22130",0,0.319152292899825,0.414,0.057,0,"AT4G22130"
"AT4G13770",2.04548803434885e-288,0.794455735400522,0.294,0.057,3.75490238465418e-284,"AT4G13770"
"AT1G26960",0,0.400693655710556,0.384,0.058,0,"AT1G26960"
"AT4G11320",0,3.38834523986194,0.719,0.058,0,"AT4G11320"
"AT1G18870",0,0.614698323041309,0.505,0.059,0,"AT1G18870"
"AT1G66140",0,0.270157585230744,0.343,0.059,0,"AT1G66140"
"AT1G77990",0,0.350335004461238,0.36,0.06,0,"AT1G77990"
"AT2G38750",5.23005999936332e-100,0.365148481955654,0.202,0.06,9.60082114083125e-96,"AT2G38750"
"AT5G47580",0,0.295136117925137,0.343,0.061,0,"AT5G47580"
"AT5G61290",0,1.12699368721017,0.597,0.062,0,"AT5G61290"
"AT4G19230",0,0.76564970679678,0.382,0.065,0,"AT4G19230"
"AT4G14723",4.19058867949213e-267,0.275801213612354,0.307,0.065,7.69266363894371e-263,"AT4G14723"
