"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT5G61740",0,0.455822145507145,0.288,0,0,"AT5G61740"
"AT4G25950",0,0.811862816386767,0.37,0,0,"AT4G25950"
"AT5G35110",0,1.30534335607927,0.34,0.001,0,"AT5G35110"
"AT3G25240",0,0.361799765844642,0.105,0.001,0,"AT3G25240"
"AT3G27970",0,0.545587309859028,0.151,0.001,0,"AT3G27970"
"AT3G58000",0,1.62156632746559,0.539,0.001,0,"AT3G58000"
"AT3G59510",0,0.443668404855437,0.306,0.001,0,"AT3G59510"
"AT2G32270",0,0.427589779761235,0.247,0.001,0,"AT2G32270"
"AT2G40740",0,0.375806353737118,0.185,0.002,0,"AT2G40740"
"AT4G01440",0,0.425215045243718,0.258,0.002,0,"AT4G01440"
"AT4G04450",0,0.423502965781503,0.288,0.002,0,"AT4G04450"
"AT4G28160",0,1.1489719881059,0.274,0.002,0,"AT4G28160"
"AT3G25620",0,0.306832471199768,0.164,0.003,0,"AT3G25620"
"AT2G14247",0,0.404994608049589,0.21,0.003,0,"AT2G14247"
"AT2G22320",0,0.916953951593268,0.26,0.003,0,"AT2G22320"
"AT2G28420",0,1.85702743785401,0.674,0.003,0,"AT2G28420"
"AT2G35730",0,0.931341252275994,0.354,0.003,0,"AT2G35730"
"AT2G36650",0,0.377826124290434,0.164,0.003,0,"AT2G36650"
"AT4G02280",0,0.353730279885143,0.258,0.003,0,"AT4G02280"
"AT4G38000",0,0.433894849551943,0.279,0.003,0,"AT4G38000"
"AT5G18270",0,0.253053635330566,0.139,0.004,0,"AT5G18270"
"AT3G49690",0,1.21980820545759,0.251,0.004,0,"AT3G49690"
"AT5G38310",0,0.431642030692779,0.176,0.005,0,"AT5G38310"
"AT5G42690",0,0.844417177498992,0.434,0.005,0,"AT5G42690"
"AT3G16340",0,0.545438243247572,0.34,0.005,0,"AT3G16340"
"AT2G27389",0,0.700936729958785,0.162,0.006,0,"AT2G27389"
"AT1G65910",0,0.541885895790015,0.329,0.007,0,"AT1G65910"
"AT1G68600",0,0.263722261242275,0.205,0.007,0,"AT1G68600"
"AT5G04080",0,1.47889133960154,0.228,0.007,0,"AT5G04080"
"AT3G56620",0,2.20267277408371,0.728,0.007,0,"AT3G56620"
"AT3G21770",1.96431756457014e-267,0.257353662243594,0.162,0.007,3.60589775328141e-263,"AT3G21770"
"AT5G08350",0,1.17211051184383,0.18,0.008,0,"AT5G08350"
"AT3G57600",0,2.08491490149138,0.637,0.008,0,"AT3G57600"
"AT3G10815",5.88090939290605e-220,0.290697512844539,0.148,0.008,1.07955853725576e-215,"AT3G10815"
"AT1G70130",8.42855835678161e-109,0.767160583428962,0.105,0.008,1.5472304575544e-104,"AT1G70130"
"AT1G72800",0,0.808078154608621,0.247,0.009,0,"AT1G72800"
"AT2G41780",0,0.362561687168477,0.26,0.009,0,"AT2G41780"
"AT4G12430",0,1.39710032538648,0.571,0.009,0,"AT4G12430"
"AT1G75030",0,0.483483439105538,0.242,0.01,0,"AT1G75030"
"AT5G02460",0,0.862891206754083,0.495,0.01,0,"AT5G02460"
"AT2G45890",0,0.582616635832608,0.324,0.01,0,"AT2G45890"
"AT4G03320",0,0.490279278374412,0.274,0.01,0,"AT4G03320"
"AT4G22758",9.82695852759539e-261,0.442615755457373,0.187,0.01,1.80393477691069e-256,"AT4G22758"
"AT5G49900",0,0.433926100102705,0.258,0.011,0,"AT5G49900"
"AT5G58320",3.31912635753485e-253,0.356263423676628,0.194,0.011,6.09292025452672e-249,"AT5G58320"
"AT1G23380",0,0.44677011532322,0.331,0.012,0,"AT1G23380"
"AT5G06990",0,0.544943930428983,0.356,0.012,0,"AT5G06990"
"AT3G11930",0,1.84521745174646,0.699,0.012,0,"AT3G11930"
"AT3G24140",0,2.48992449506612,0.737,0.012,0,"AT3G24140"
