"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT1G30250",0,0.423712971099747,0.194,0.03,0,"AT1G30250"
"AT1G74670",0,1.02120276494328,0.405,0.041,0,"AT1G74670"
"AT1G04350",0,0.254654141205589,0.277,0.047,0,"AT1G04350"
"AT1G35140",0,0.26479440273885,0.196,0.047,0,"AT1G35140"
"AT1G14250",0,0.617143415407212,0.322,0.059,0,"AT1G14250"
"AT4G27030",0,0.353398733853147,0.358,0.073,0,"AT4G27030"
"AT1G51090",1.14313482193783e-196,0.442812751962272,0.179,0.075,2.09845259263128e-192,"AT1G51090"
"AT1G62250",0,0.270205761851114,0.297,0.081,0,"AT1G62250"
"AT4G26530",0,1.20627346088016,0.575,0.081,0,"AT4G26530"
"AT3G10525",0,0.256925687035211,0.301,0.086,0,"AT3G10525"
"AT3G53800",0,0.265008272325614,0.309,0.095,0,"AT3G53800"
"AT1G22590",0,0.59247701330067,0.463,0.102,0,"AT1G22590"
"AT2G40100",0,0.870575847701629,0.459,0.103,0,"AT2G40100"
"AT4G36850",0,0.872768855624862,0.432,0.109,0,"AT4G36850"
"AT3G51420",0,0.364233218975866,0.437,0.116,0,"AT3G51420"
"AT1G31580",0,1.07222525788499,0.651,0.123,0,"AT1G31580"
"AT1G80180",0,0.592025090062347,0.464,0.124,0,"AT1G80180"
"AT4G00165",0,0.419485438831522,0.453,0.14,0,"AT4G00165"
"AT2G26975",0,0.364232688000339,0.445,0.141,0,"AT2G26975"
"AT4G21210",0,0.433722610656549,0.498,0.142,0,"AT4G21210"
"AT2G42530",0,1.59369577514485,0.672,0.151,0,"AT2G42530"
"AT5G56100",0,0.517558604003461,0.507,0.152,0,"AT5G56100"
"AT1G53560",0,0.398019931837991,0.505,0.173,0,"AT1G53560"
"AT1G76090",0,0.36786959133573,0.487,0.185,0,"AT1G76090"
"AT3G14210",0,1.46966833854567,0.734,0.19,0,"AT3G14210"
"AT3G47430",0,0.539049292291716,0.529,0.19,0,"AT3G47430"
"AT1G68520",0,0.716975067812067,0.613,0.197,0,"AT1G68520"
"AT2G23600",0,0.675857717246897,0.578,0.211,0,"AT2G23600"
