"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT4G23210",0,0.262572692929988,0.13,0.01,0,"AT4G23210"
"AT2G47550",0,0.664908417798859,0.176,0.011,0,"AT2G47550"
"AT2G45210",0,0.324821321959326,0.161,0.012,0,"AT2G45210"
"AT5G11410",0,0.251122881779852,0.138,0.013,0,"AT5G11410"
"AT5G14470",1.61445350152624e-293,0.350921893954829,0.133,0.014,2.96365229275172e-289,"AT5G14470"
"AT1G24145",0,0.434415908668558,0.155,0.015,0,"AT1G24145"
"AT5G14180",0,0.445111807544623,0.149,0.016,0,"AT5G14180"
"AT5G46350",3.28873690001174e-181,0.286635567104034,0.117,0.017,6.03713432735155e-177,"AT5G46350"
"AT1G30720",0,0.621624114941478,0.253,0.019,0,"AT1G30720"
"AT2G46150",1.39852464354726e-255,0.25926557686826,0.149,0.02,2.5672716881597e-251,"AT2G46150"
"AT2G38790",0,0.631542762706234,0.183,0.021,0,"AT2G38790"
"AT3G13650",2.07568557056445e-266,1.3397479620372,0.155,0.021,3.81033600188516e-262,"AT3G13650"
"AT5G17860",1.25109843265013e-255,0.253228689611726,0.156,0.022,2.29664139281584e-251,"AT5G17860"
"AT5G55050",4.62653098635944e-186,0.253243496848012,0.138,0.023,8.49292293166002e-182,"AT5G55050"
"AT2G39518",0,1.39238539327768,0.326,0.024,0,"AT2G39518"
"AT4G14450",3.13228421864133e-249,0.659252595353549,0.164,0.025,5.74993414015988e-245,"AT4G14450"
"AT5G48657",0,1.02990654084165,0.389,0.026,0,"AT5G48657"
"AT2G24240",0,0.362945162309931,0.2,0.027,0,"AT2G24240"
"AT2G22860",2.31693912608298e-139,0.602498985075851,0.133,0.027,4.25320515375053e-135,"AT2G22860"
"AT1G74010",0,0.532791304548676,0.245,0.028,0,"AT1G74010"
"AT2G38340",0,0.341232720413077,0.195,0.028,0,"AT2G38340"
"AT4G30270",0,0.831373651155205,0.22,0.028,0,"AT4G30270"
"AT3G59220",0,1.04216318502832,0.263,0.029,0,"AT3G59220"
"AT5G59580",1.76432389250169e-243,0.383904669017277,0.175,0.029,3.23876936946535e-239,"AT5G59580"
"AT5G02600",5.88674835753367e-198,0.35967329488702,0.163,0.029,1.08063039599246e-193,"AT5G02600"
"AT3G60540",3.96859756009857e-196,0.294663288180476,0.161,0.029,7.28515454107295e-192,"AT3G60540"
"AT2G43590",0,1.41404600938141,0.233,0.031,0,"AT2G43590"
"AT4G21920",0,0.531615625983625,0.247,0.031,0,"AT4G21920"
"AT1G65690",6.26078072408818e-174,0.350616685108018,0.166,0.033,1.14929151752087e-169,"AT1G65690"
"AT5G53830",3.62165972515126e-104,0.304128390980328,0.133,0.033,6.64828075746018e-100,"AT5G53830"
"AT1G61820",2.63959120145623e-90,0.294125289346416,0.124,0.033,4.84549756851319e-86,"AT1G61820"
"AT1G76640",4.96488895000255e-104,0.405774233141895,0.138,0.035,9.11404664551968e-100,"AT1G76640"
"AT3G46660",5.95048524063122e-234,0.387503461285109,0.195,0.036,1.09233057562267e-229,"AT3G46660"
"AT3G28850",4.26260979529807e-232,0.324209659018029,0.192,0.036,7.82487280122867e-228,"AT3G28850"
"AT1G52200",9.91084528748525e-210,0.666090468903577,0.197,0.039,1.81933386942367e-205,"AT1G52200"
"AT1G19610",0,1.32822876780977,0.325,0.04,0,"AT1G19610"
"AT3G19660",0,1.19319912304051,0.371,0.041,0,"AT3G19660"
"AT4G06746",0,0.945546162274462,0.263,0.041,0,"AT4G06746"
"AT4G22690",1.80247622939218e-186,0.389289704981096,0.192,0.041,3.30880561429522e-182,"AT4G22690"
"AT1G20310",0,0.641700446372186,0.293,0.042,0,"AT1G20310"
"AT5G43440",0,0.677939077225057,0.351,0.042,0,"AT5G43440"
"AT4G15610",0,2.73405196920018,0.435,0.042,0,"AT4G15610"
"AT5G47330",3.02642202453509e-273,0.581707835105015,0.227,0.042,5.55560291043906e-269,"AT5G47330"
"AT3G21780",0,0.531605338501196,0.3,0.043,0,"AT3G21780"
"AT2G19800",0,0.970972879867077,0.267,0.043,0,"AT2G19800"
"AT4G36670",0,0.459622563686158,0.267,0.043,0,"AT4G36670"
"AT4G11890",0,1.0265919028497,0.32,0.044,0,"AT4G11890"
"AT4G13180",7.67204108533916e-158,0.272920086903935,0.187,0.044,1.40835658203571e-153,"AT4G13180"
"AT2G43620",0,1.78712158371237,0.417,0.045,0,"AT2G43620"
"AT1G26800",5.56063551873033e-113,0.432341476046022,0.164,0.045,1.02076586217333e-108,"AT1G26800"
"AT5G36925",0,0.828673999176947,0.363,0.046,0,"AT5G36925"
"AT1G11210",6.14702472861687e-226,0.565679624416896,0.221,0.047,1.1284093294322e-221,"AT1G11210"
"AT3G54420",0,1.29367590113427,0.389,0.048,0,"AT3G54420"
"AT5G06760",2.92576517793557e-161,0.419874051242701,0.195,0.048,5.37082713713633e-157,"AT5G06760"
"AT1G19540",2.46653026356869e-246,0.623539604471103,0.232,0.049,4.52780960483305e-242,"AT1G19540"
"AT3G47380",0,0.794219007869705,0.351,0.05,0,"AT3G47380"
