"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT4G12870",0,1.74286332007191,0.198,0.005,0,"AT4G12870"
"AT3G20395",0,0.326502783877029,0.147,0.006,0,"AT3G20395"
"AT1G33930",0,0.891077749430272,0.387,0.007,0,"AT1G33930"
"AT5G07280",0,0.27216317970171,0.21,0.011,0,"AT5G07280"
"AT4G03070",0,0.303192740243893,0.218,0.014,0,"AT4G03070"
"AT3G26960",8.39778991293922e-307,0.583023522412411,0.199,0.016,1.54158229431825e-302,"AT3G26960"
"AT5G45940",0,0.371168914804318,0.266,0.018,0,"AT5G45940"
"AT2G35310",0,0.398560717538628,0.259,0.019,0,"AT2G35310"
"AT4G29740",0,0.330909361738722,0.232,0.02,0,"AT4G29740"
"AT2G38995",0,0.530129194657759,0.299,0.023,0,"AT2G38995"
"AT5G06300",7.55678026824342e-281,0.304159153684615,0.23,0.023,1.38719815384144e-276,"AT5G06300"
"AT2G38110",0,0.751973011109843,0.385,0.025,0,"AT2G38110"
"AT2G40670",2.05734194219226e-267,0.507627883648391,0.25,0.029,3.77666260328234e-263,"AT2G40670"
"AT3G60840",0,0.559730921112064,0.331,0.03,0,"AT3G60840"
"AT3G52525",0,0.734367038713093,0.349,0.031,0,"AT3G52525"
"AT1G26760",2.47377066376718e-144,0.463228941335716,0.199,0.033,4.54110080747742e-140,"AT1G26760"
"AT5G04820",5.75918142206399e-178,0.309911234632803,0.229,0.035,1.05721293364829e-173,"AT5G04820"
"AT1G34245",0,2.00702035598957,0.431,0.036,0,"AT1G34245"
"AT2G33793",0,0.970807651371415,0.359,0.036,0,"AT2G33793"
"AT1G11850",0,0.819271547119755,0.444,0.038,0,"AT1G11850"
"AT4G25830",0,0.601174674967874,0.345,0.04,0,"AT4G25830"
"AT4G30400",1.98494274847231e-300,0.468431649409372,0.31,0.04,3.64375940337063e-296,"AT4G30400"
"AT4G14440",2.30110432771934e-231,0.467344489454416,0.282,0.04,4.2241372143944e-227,"AT4G14440"
"AT1G58270",0,0.711287524806881,0.373,0.041,0,"AT1G58270"
"AT1G21810",2.84045131139805e-236,0.602317539104485,0.279,0.041,5.2142164723334e-232,"AT1G21810"
"AT4G36930",1.07002337461036e-182,0.304699522377036,0.254,0.042,1.96424190877224e-178,"AT4G36930"
"AT4G02850",1.55587143665193e-128,0.372423134858068,0.224,0.042,2.85611319626196e-124,"AT4G02850"
"AT5G10890",0,0.979980214462805,0.507,0.044,0,"AT5G10890"
"AT2G44230",5.14684591964334e-83,0.265749740980051,0.189,0.044,9.44806505468927e-79,"AT2G44230"
"AT1G10690",1.99856989981459e-244,0.721462316573883,0.302,0.046,3.66877476508964e-240,"AT1G10690"
"AT3G25905",2.36456133929628e-240,0.457438994754566,0.299,0.046,4.34062525054619e-236,"AT3G25905"
"AT1G68500",1.5118543815362e-141,0.653665045233822,0.243,0.046,2.77531108818601e-137,"AT1G68500"
"AT3G51930",2.19116159685857e-124,0.467289555848019,0.224,0.046,4.02231534335328e-120,"AT3G51930"
"AT5G61190",9.46631689341952e-153,0.338242213554472,0.254,0.048,1.73773179212502e-148,"AT5G61190"
"AT5G41070",7.10056301028287e-95,0.284518810882658,0.208,0.048,1.30345035179763e-90,"AT5G41070"
"AT1G04760",0,0.608588342122556,0.35,0.049,0,"AT1G04760"
"AT3G14760",0,1.0731777797885,0.381,0.049,0,"AT3G14760"
"AT1G65620",1.27181985756451e-206,0.67951454033962,0.291,0.049,2.33467971253117e-202,"AT1G65620"
"AT4G23020",9.33389157871318e-249,0.648668252981184,0.319,0.05,1.71342247710438e-244,"AT4G23020"
"AT5G55620",1.7247490899515e-152,0.327315841365999,0.265,0.05,3.16612190442396e-148,"AT5G55620"
"AT5G50890",2.0438547197367e-106,0.262614383426078,0.221,0.05,3.75190410902066e-102,"AT5G50890"
"AT5G60880",0,1.33081534362034,0.542,0.051,0,"AT5G60880"
"AT4G19380",9.25381254206182e-81,0.25253959681058,0.208,0.052,1.69872236834629e-76,"AT4G19380"
"AT2G30424",0,0.648741964126781,0.384,0.055,0,"AT2G30424"
"AT5G56120",1.21175794668442e-163,1.22657066729038,0.283,0.056,2.22442406272859e-159,"AT5G56120"
"AT1G05065",3.74885995252091e-104,0.267663515980949,0.238,0.056,6.88178221484264e-100,"AT1G05065"
"AT2G34190",2.54613817370271e-89,0.702361584121606,0.22,0.056,4.67394584546607e-85,"AT2G34190"
"AT4G02390",3.94522091501875e-82,0.25349161938935,0.214,0.056,7.24224203369992e-78,"AT4G02390"
