"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT1G56430",0,0.290193878524911,0.16,0.002,0,"AT1G56430"
"AT1G15580",1.41851112624093e-306,0.402414578417742,0.126,0.005,2.60396087444047e-302,"AT1G15580"
"AT1G33790",0,0.526678904056101,0.275,0.006,0,"AT1G33790"
"AT4G37410",9.89730450176854e-220,0.57437494131105,0.123,0.006,1.81684818738965e-215,"AT4G37410"
"AT3G21770",1.02291898149736e-207,0.253667953696456,0.13,0.007,1.8777723743347e-203,"AT3G21770"
"AT1G25250",0,0.462152351830423,0.236,0.013,0,"AT1G25250"
"AT3G18180",1.84954873673591e-81,0.307447528391379,0.113,0.014,3.3952166160261e-77,"AT3G18180"
"AT2G47550",1.32645952069763e-70,0.364358966517726,0.108,0.014,2.43498174214463e-66,"AT2G47550"
"AT5G44130",6.20696795275726e-71,0.287807516900299,0.115,0.016,1.13941310708765e-66,"AT5G44130"
"AT5G14470",3.54819010853691e-69,0.353000904849075,0.115,0.016,6.51341258224121e-65,"AT5G14470"
"AT3G21240",0,0.431712695620185,0.279,0.017,0,"AT3G21240"
"AT3G06490",1.51609853372331e-50,0.257587721501426,0.106,0.018,2.78310207835588e-46,"AT3G06490"
"AT3G23290",1.10844202033086e-212,0.325777585547577,0.217,0.02,2.03476701672135e-208,"AT3G23290"
"AT5G65530",2.19858076820462e-66,0.449270366592884,0.126,0.02,4.03593471619323e-62,"AT5G65530"
"AT1G23800",3.49785910375126e-52,0.291288709388233,0.115,0.02,6.42101995675618e-48,"AT1G23800"
"AT3G21230",5.10049771638222e-68,0.318993681577433,0.13,0.021,9.36298365796284e-64,"AT3G21230"
"AT3G13650",0,1.85957856182161,0.283,0.022,0,"AT3G13650"
"AT5G03150",7.93516545772763e-263,0.403433246048163,0.257,0.023,1.45665832307506e-258,"AT5G03150"
"AT4G23870",1.72196454550132e-94,0.376874136759825,0.16,0.023,3.16101031617678e-90,"AT4G23870"
"AT1G36940",5.94246603893124e-94,0.271204393311185,0.158,0.023,1.09085849076661e-89,"AT1G36940"
"AT1G21520",1.46973680309421e-40,0.253435760830292,0.11,0.023,2.69799584944005e-36,"AT1G21520"
"AT2G38790",4.65265639107558e-43,0.399639697968096,0.117,0.024,8.54088133709745e-39,"AT2G38790"
"AT1G33760",4.46824224565532e-134,0.431862892223173,0.197,0.025,8.20235229034948e-130,"AT1G33760"
"AT1G02310",3.59323975397591e-92,0.59677058549908,0.164,0.025,6.59611021637358e-88,"AT1G02310"
"AT5G09980",1.30530333116638e-61,0.26890410975487,0.147,0.028,2.39614532502213e-57,"AT5G09980"
"AT4G10390",0,0.519572809578904,0.34,0.029,0,"AT4G10390"
"AT5G40450",9.6429767871791e-54,0.345477763616901,0.143,0.029,1.77016124882247e-49,"AT5G40450"
"AT3G48550",5.83542937292577e-77,0.509614660304437,0.167,0.03,1.07120976998798e-72,"AT3G48550"
"AT3G50870",1.63706742032235e-193,0.524373778309685,0.258,0.031,3.00516466348574e-189,"AT3G50870"
"AT1G72416",1.01775665193747e-84,0.36076139348049,0.178,0.031,1.86829588596161e-80,"AT1G72416"
"AT5G59580",5.88932808164039e-60,0.328858743246049,0.156,0.031,1.08110395594673e-55,"AT5G59580"
"AT4G30270",2.65750614779092e-207,1.02368461190422,0.27,0.032,4.8783840354998e-203,"AT4G30270"
"AT1G53180",7.79033155246252e-63,0.487654940254003,0.162,0.032,1.43007116308555e-58,"AT1G53180"
"AT5G02600",3.00770754736875e-38,0.306710726611089,0.132,0.032,5.52124874470481e-34,"AT5G02600"
"AT5G01210",2.83420030672935e-30,0.345754737146538,0.117,0.032,5.20274150306307e-26,"AT5G01210"
"AT1G74010",1.69319986117332e-52,0.351725450575971,0.152,0.033,3.10820698515587e-48,"AT1G74010"
"AT1G25230",3.68349870811891e-55,0.358701672692091,0.16,0.035,6.76179857849388e-51,"AT1G25230"
"AT5G48657",4.29263845301382e-49,0.349619230929791,0.152,0.035,7.87999640819747e-45,"AT5G48657"
"AT1G61820",8.06829024804995e-37,0.300512456699314,0.134,0.035,1.48109604083453e-32,"AT1G61820"
"AT3G26840",9.3010980900657e-195,0.416566327508856,0.281,0.036,1.70740257639336e-190,"AT3G26840"
"AT1G76640",1.11817969826448e-107,0.837398392433945,0.217,0.036,2.0526424721041e-103,"AT1G76640"
"AT3G09910",8.29249593826356e-239,0.402645775169156,0.314,0.037,1.52225347938704e-234,"AT3G09910"
"AT1G76790",0,1.22222778589823,0.396,0.038,0,"AT1G76790"
"AT5G50335",0,1.66380294387849,0.463,0.04,0,"AT5G50335"
"AT4G02850",0,1.25817698871703,0.528,0.04,0,"AT4G02850"
"AT1G16850",3.54238529767947e-50,0.305197643085312,0.167,0.041,6.50275669095021e-46,"AT1G16850"
"AT5G05250",2.83065553125279e-68,0.254996923367718,0.197,0.043,5.19623435872075e-64,"AT5G05250"
"AT4G22690",1.38032259161676e-68,0.282657774506048,0.203,0.044,2.53385818143088e-64,"AT4G22690"
"AT4G24275",0,0.989750162074495,0.517,0.045,0,"AT4G24275"
"AT5G58670",4.34459124414062e-60,0.285741161997573,0.195,0.046,7.97536614686894e-56,"AT5G58670"
