"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT2G43600",0,0.263661311237507,0.11,0,0,"AT2G43600"
"AT5G26130",0,1.78575250595214,0.149,0.001,0,"AT5G26130"
"AT5G60780",0,0.724676938572693,0.107,0.001,0,"AT5G60780"
"AT3G01190",0,1.22381413641681,0.118,0.001,0,"AT3G01190"
"AT4G32950",0,0.659750200526997,0.102,0.001,0,"AT4G32950"
"AT1G75520",0,0.422459997203561,0.19,0.002,0,"AT1G75520"
"AT3G05727",0,2.53070194526201,0.105,0.002,0,"AT3G05727"
"AT2G34700",0,0.424524683812086,0.107,0.002,0,"AT2G34700"
"AT4G13700",0,0.450238001095136,0.229,0.002,0,"AT4G13700"
"AT1G02460",0,0.657649043733118,0.246,0.003,0,"AT1G02460"
"AT1G03170",0,0.305447974728537,0.121,0.003,0,"AT1G03170"
"AT2G37280",0,1.13230372510922,0.515,0.003,0,"AT2G37280"
"AT4G36230",0,1.43358162490658,0.595,0.003,0,"AT4G36230"
"AT3G25640",0,0.267306015305203,0.11,0.004,0,"AT3G25640"
"AT2G18060",0,0.523738868640617,0.198,0.004,0,"AT2G18060"
"AT1G19790",0,2.04553182044942,0.691,0.005,0,"AT1G19790"
"AT5G62150",0,0.474261066542331,0.163,0.005,0,"AT5G62150"
"AT2G38940",0,1.36595790685949,0.305,0.005,0,"AT2G38940"
"AT4G10380",0,0.693362022234825,0.14,0.005,0,"AT4G10380"
"AT3G51060",0,1.28477971122226,0.643,0.006,0,"AT3G51060"
"AT2G46690",0,0.616398497774419,0.214,0.006,0,"AT2G46690"
"AT1G06830",8.87630425609935e-264,0.252524299185169,0.105,0.006,1.62942317229216e-259,"AT1G06830"
"AT5G63850",0,1.70960831901673,0.438,0.007,0,"AT5G63850"
"AT2G22290",0,0.256356929842023,0.152,0.007,0,"AT2G22290"
"AT1G01580",3.61686816098582e-270,0.332221543960488,0.113,0.007,6.63948488312168e-266,"AT1G01580"
"AT4G19810",0,1.25332713431408,0.235,0.008,0,"AT4G19810"
"AT5G08370",0,0.751843810487885,0.232,0.009,0,"AT5G08370"
"AT5G46730",0,1.43552455574222,0.448,0.009,0,"AT5G46730"
"AT3G16660",0,4.40901120738364,0.267,0.009,0,"AT3G16660"
"AT2G04160",0,1.02292492965712,0.341,0.009,0,"AT2G04160"
