"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT1G54020",2.30434061751007e-247,0.297216874864191,0.205,0.023,4.23007807156324e-243,"AT1G54020"
"AT1G66100",0,0.353805525180685,0.285,0.029,0,"AT1G66100"
"AT4G39950",1.58261871722504e-168,0.531832915138702,0.194,0.029,2.90521317921001e-164,"AT4G39950"
"AT2G27690",5.56537965371673e-163,0.306965882595659,0.201,0.032,1.02163674303278e-158,"AT2G27690"
"AT5G61160",7.55126405179369e-91,0.383550791264259,0.166,0.035,1.38618554198777e-86,"AT5G61160"
"AT1G51790",1.29305003809128e-131,0.365500472156877,0.203,0.038,2.37365195492417e-127,"AT1G51790"
"AT3G25597",2.53571578125376e-44,0.267979613521547,0.14,0.042,4.65481345964752e-40,"AT3G25597"
"AT1G10070",1.19477395288987e-122,0.342714820550703,0.219,0.046,2.19324654531994e-118,"AT1G10070"
"AT1G65860",2.82824220493974e-151,0.376749344184415,0.243,0.048,5.19180421560789e-147,"AT1G65860"
"AT4G27860",0,0.899050907602507,0.534,0.057,0,"AT4G27860"
"AT2G44578",2.62760299082307e-42,0.384988182360491,0.166,0.058,4.82349081025391e-38,"AT2G44578"
"AT1G73325",0,0.550358028482387,0.394,0.065,0,"AT1G73325"
"AT3G62990",2.52401416968468e-248,1.10690877538442,0.361,0.069,4.63333281129017e-244,"AT3G62990"
"AT3G16470",0,1.78897302063446,0.457,0.076,0,"AT3G16470"
"AT5G10040",1.25246972172446e-119,0.438361769884047,0.286,0.076,2.29915866816959e-115,"AT5G10040"
"AT4G39940",4.28197711143031e-86,0.300777326982446,0.26,0.077,7.86042538345263e-82,"AT4G39940"
"AT1G31120",3.78480784115096e-120,0.323161229238265,0.29,0.079,6.94777175400082e-116,"AT1G31120"
"AT1G15125",8.40862797944556e-263,0.653898099432403,0.403,0.081,1.54357183818682e-258,"AT1G15125"
"AT2G18969",4.66329128880805e-33,0.255651227099321,0.194,0.083,8.56040381886494e-29,"AT2G18969"
"AT3G11260",2.04611432827776e-20,0.266815918197892,0.171,0.084,3.75605207241948e-16,"AT3G11260"
"AT5G54190",2.34346226860267e-54,0.369302324749012,0.242,0.092,4.30189368647393e-50,"AT5G54190"
"AT5G38020",2.5993840249665e-183,0.427051822105284,0.39,0.098,4.771689254631e-179,"AT5G38020"
"AT4G33467",3.88952945486075e-108,0.871361123269711,0.319,0.098,7.14000922028789e-104,"AT4G33467"
"AT4G03420",0,0.640969713735085,0.497,0.099,0,"AT4G03420"
"AT1G65845",3.55263789542261e-173,0.411529066929507,0.388,0.1,6.52157738462729e-169,"AT1G65845"
"AT3G49360",0,2.12199384666673,0.66,0.106,0,"AT3G49360"
"AT1G59740",0,0.647796511140995,0.521,0.111,0,"AT1G59740"
"AT4G16146",1.08460611306781e-182,0.573305647738545,0.413,0.111,1.99101144175857e-178,"AT4G16146"
"AT2G37770",5.71555418724877e-233,1.19745459807562,0.471,0.117,1.04920428215326e-228,"AT2G37770"
"AT1G52040",0,3.18062920562125,0.693,0.136,0,"AT1G52040"
"AT1G76520",0,0.836932907475597,0.582,0.139,0,"AT1G76520"
"AT3G03190",1.05377336759914e-203,0.637567031923563,0.504,0.14,1.93441177090175e-199,"AT3G03190"
"AT2G34810",0,1.68339767818119,0.777,0.143,0,"AT2G34810"
"AT3G54600",9.71804176694197e-212,0.632527515306894,0.525,0.147,1.78394092715754e-207,"AT3G54600"
"AT4G31500",5.44330463849156e-187,0.646350193592481,0.539,0.166,9.99227432487896e-183,"AT4G31500"
"AT4G37980",0,1.20443340007582,0.745,0.174,0,"AT4G37980"
