"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT1G67265",0,0.358873199140964,0.136,0.001,0,"AT1G67265"
"AT1G73780",0,0.340700225727986,0.106,0.001,0,"AT1G73780"
"AT5G26630",0,0.423183355232398,0.12,0.001,0,"AT5G26630"
"AT5G61120",0,0.284751948031347,0.136,0.001,0,"AT5G61120"
"AT4G31610",0,0.335342102256647,0.118,0.001,0,"AT4G31610"
"AT1G26780",0,0.465360760126094,0.118,0.002,0,"AT1G26780"
"AT1G62360",0,1.72925101731617,0.491,0.002,0,"AT1G62360"
"AT1G70510",0,1.25316873729714,0.576,0.002,0,"AT1G70510"
"AT5G63090",0,0.450091472846376,0.112,0.002,0,"AT5G63090"
"AT2G19590",0,0.763023680643463,0.273,0.002,0,"AT2G19590"
"AT3G23635",0,0.504720212544653,0.175,0.003,0,"AT3G23635"
"AT2G43150",0,0.528436829968705,0.128,0.003,0,"AT2G43150"
"AT5G03840",0,1.37618193607225,0.167,0.004,0,"AT5G03840"
"AT5G58500",0,0.3061856532712,0.177,0.004,0,"AT5G58500"
"AT3G12470",0,0.45893952575594,0.216,0.004,0,"AT3G12470"
"AT3G21510",0,0.906528839257005,0.399,0.004,0,"AT3G21510"
"AT4G08150",0,2.84938107104523,0.625,0.004,0,"AT4G08150"
"AT3G12430",0,0.346070893424032,0.169,0.005,0,"AT3G12430"
"AT3G28540",0,0.286512678797219,0.155,0.005,0,"AT3G28540"
"AT4G10380",0,0.690008175308764,0.179,0.005,0,"AT4G10380"
"AT1G69600",0,0.320898664278637,0.198,0.006,0,"AT1G69600"
"AT3G10000",0,0.355872642246504,0.163,0.006,0,"AT3G10000"
"AT2G18500",0,0.510024340360653,0.234,0.006,0,"AT2G18500"
"AT3G21770",0,0.434685702070806,0.187,0.007,0,"AT3G21770"
"AT5G27220",0,0.868878041910598,0.417,0.01,0,"AT5G27220"
"AT3G12500",0,2.01842391185701,0.324,0.01,0,"AT3G12500"
"AT5G52600",9.26400533339799e-264,0.406283183337167,0.169,0.01,1.46371284267688e-259,"AT5G52600"
"AT5G50360",1.28243354790686e-216,0.358168405387199,0.155,0.01,2.02624500569284e-212,"AT5G50360"
"AT3G57670",1.89991659984519e-189,0.322549875932693,0.149,0.01,3.0018682277554e-185,"AT3G57670"
"AT1G23380",0,0.831894342969819,0.411,0.011,0,"AT1G23380"
"AT4G39410",6.50702343575175e-195,0.534684449717612,0.155,0.011,1.02810970284878e-190,"AT4G39410"
"AT5G44390",4.1406401021853e-182,0.250860045357765,0.149,0.011,6.54221136145278e-178,"AT5G44390"
"AT4G23493",6.98770402912381e-103,0.273452463752542,0.116,0.011,1.10405723660156e-98,"AT4G23493"
"AT2G30230",0,0.801030953207573,0.312,0.012,0,"AT2G30230"
"AT1G02340",1.8788496157745e-83,0.384394825772672,0.11,0.012,2.96858239292371e-79,"AT1G02340"
"AT5G11930",0,0.650535258588249,0.271,0.013,0,"AT5G11930"
"AT5G18840",0,0.855778969280583,0.297,0.013,0,"AT5G18840"
"AT3G53232",6.46367177527013e-174,0.316484930367195,0.161,0.013,1.02126014049268e-169,"AT3G53232"
"AT1G13710",0,2.82376221178334,0.633,0.014,0,"AT1G13710"
"AT5G66350",0,0.880944167607274,0.399,0.014,0,"AT5G66350"
"AT5G53950",4.32759034689453e-237,0.369311587586386,0.193,0.014,6.83759274809336e-233,"AT5G53950"
"AT5G03680",0,0.509876732447249,0.25,0.015,0,"AT5G03680"
"AT5G51330",0,0.394972165759565,0.23,0.015,0,"AT5G51330"
"AT3G23290",0,2.57160982687925,0.859,0.015,0,"AT3G23290"
"AT3G59270",0,0.735501909959728,0.348,0.015,0,"AT3G59270"
"AT5G12330",7.70312502956276e-147,0.273373599551434,0.161,0.015,1.21709375467092e-142,"AT5G12330"
"AT3G15650",3.95495408577704e-91,0.594583997455725,0.126,0.015,6.24882745552773e-87,"AT3G15650"
"AT2G16750",9.74028163215571e-245,0.344805678598904,0.212,0.016,1.5389644978806e-240,"AT2G16750"
"AT5G17800",9.31324937911308e-142,0.265873868676527,0.161,0.016,1.47149340189987e-137,"AT5G17800"
"AT3G19200",0,1.23122991955109,0.428,0.017,0,"AT3G19200"
"AT1G66860",4.46095747118816e-203,0.442250065687296,0.206,0.018,7.04831280447729e-199,"AT1G66860"
"AT3G04510",0,1.6115801361005,0.631,0.019,0,"AT3G04510"
"AT3G24450",0,1.00582341092384,0.324,0.019,0,"AT3G24450"
"AT1G09812",3.85609461420759e-166,0.40259520351065,0.191,0.019,6.09262949044799e-162,"AT1G09812"
"AT1G22490",4.15070419953105e-166,0.359457524752888,0.189,0.019,6.55811263525906e-162,"AT1G22490"
"AT1G77640",2.67331946827446e-142,0.375703981943089,0.177,0.019,4.22384475987365e-138,"AT1G77640"
"AT5G20830",1.20371604478817e-165,0.374532234481021,0.194,0.02,1.90187135076531e-161,"AT5G20830"
"AT3G23090",7.52383871395455e-175,0.360959811138531,0.204,0.021,1.18876651680482e-170,"AT3G23090"
"AT3G63210",2.00678985511585e-158,0.269355044602292,0.198,0.021,3.17072797108304e-154,"AT3G63210"
"AT1G77690",0,0.634106717956082,0.334,0.022,0,"AT1G77690"
"AT1G76420",9.07103803978898e-204,0.642364642526094,0.226,0.022,1.43322401028666e-199,"AT1G76420"
"AT2G46590",7.22267698913369e-160,0.404866741702339,0.202,0.022,1.14118296428312e-155,"AT2G46590"
"AT5G02030",0,0.909330300994122,0.517,0.023,0,"AT5G02030"
"AT2G42800",0,0.510030157418349,0.328,0.023,0,"AT2G42800"
"AT3G25560",7.08217745865542e-272,0.545758096338172,0.265,0.023,1.11898403846756e-267,"AT3G25560"
"AT1G52700",2.82758514332152e-51,0.424590851168896,0.124,0.023,4.467584526448e-47,"AT1G52700"
"AT5G57785",0,1.83881452120127,0.31,0.024,0,"AT5G57785"
"AT4G35900",0,1.16780060533806,0.418,0.024,0,"AT4G35900"
"AT2G45080",3.84955201802791e-237,0.416802279554106,0.253,0.024,6.0822921884841e-233,"AT2G45080"
"AT4G10640",9.52940961015265e-80,0.4944053332792,0.155,0.024,1.50564671840412e-75,"AT4G10640"
