"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT2G18380",0,0.377012995406956,0.123,0.002,0,"AT2G18380"
"AT2G37590",0,0.406946541366555,0.143,0.002,0,"AT2G37590"
"AT4G13600",0,0.339320171262615,0.129,0.002,0,"AT4G13600"
"AT4G23410",0,0.361645878995241,0.117,0.002,0,"AT4G23410"
"AT4G29920",0,0.498743747923535,0.204,0.003,0,"AT4G29920"
"AT3G52900",0,0.426699746796595,0.159,0.004,0,"AT3G52900"
"AT2G19110",0,0.251896884882071,0.121,0.004,0,"AT2G19110"
"AT1G68430",0,0.351485841884235,0.148,0.005,0,"AT1G68430"
"AT5G62940",0,0.70282343718228,0.109,0.005,0,"AT5G62940"
"AT2G34140",0,0.476473696309704,0.105,0.005,0,"AT2G34140"
"AT5G37660",0,0.56129831186388,0.192,0.006,0,"AT5G37660"
"AT3G52490",0,0.274984706232624,0.164,0.006,0,"AT3G52490"
"AT1G63300",0,0.354403895169563,0.102,0.007,0,"AT1G63300"
"AT5G02460",0,0.256816434532277,0.113,0.007,0,"AT5G02460"
"AT5G14070",0,0.385579690554249,0.127,0.007,0,"AT5G14070"
"AT5G25490",0,1.28572201322492,0.255,0.007,0,"AT5G25490"
"AT1G07640",0,0.655649931313514,0.22,0.008,0,"AT1G07640"
"AT5G35670",0,0.290128226425372,0.137,0.008,0,"AT5G35670"
"AT3G44960",0,0.479767165803418,0.164,0.008,0,"AT3G44960"
"AT4G34880",0,0.470972981510235,0.187,0.008,0,"AT4G34880"
"AT1G27660",0,0.262187082807527,0.151,0.009,0,"AT1G27660"
"AT3G26760",0,0.704798052553069,0.205,0.009,0,"AT3G26760"
"AT3G55370",0,0.70973074279656,0.33,0.009,0,"AT3G55370"
"AT4G20270",0,0.643649411212427,0.263,0.009,0,"AT4G20270"
"AT1G10750",0,0.32518612752806,0.222,0.01,0,"AT1G10750"
"AT1G73850",0,0.40323778711381,0.207,0.01,0,"AT1G73850"
"AT5G23360",0,1.24751132844631,0.13,0.011,0,"AT5G23360"
"AT3G10870",0,0.451151044033931,0.109,0.011,0,"AT3G10870"
"AT3G45610",0,1.23883572887947,0.277,0.011,0,"AT3G45610"
"AT3G59680",0,0.256445917653948,0.177,0.011,0,"AT3G59680"
"AT1G24735",0,0.537640784172059,0.198,0.012,0,"AT1G24735"
"AT5G50130",0,0.30348980051447,0.122,0.012,0,"AT5G50130"
"AT2G26700",0,0.408574883098238,0.232,0.012,0,"AT2G26700"
"AT1G51355",0,0.367544723867113,0.203,0.013,0,"AT1G51355"
"AT5G24800",0,2.03443430137503,0.226,0.013,0,"AT5G24800"
"AT3G02000",0,1.19634327439316,0.259,0.013,0,"AT3G02000"
"AT3G61850",0,0.529150816714662,0.279,0.013,0,"AT3G61850"
"AT3G62690",0,0.430084969391103,0.186,0.013,0,"AT3G62690"
"AT2G46590",0,0.318039724986095,0.192,0.013,0,"AT2G46590"
"AT4G39190",0,0.685031334220299,0.212,0.013,0,"AT4G39190"
"AT3G15680",0,2.43452747833016,0.35,0.014,0,"AT3G15680"
"AT3G63440",0,0.383807214908023,0.178,0.014,0,"AT3G63440"
"AT4G17980",0,0.469686432422391,0.152,0.014,0,"AT4G17980"
"AT3G28420",0,0.733458372418448,0.288,0.015,0,"AT3G28420"
"AT4G31020",0,0.36994063903085,0.249,0.016,0,"AT4G31020"
"AT4G32880",0,0.274310949562581,0.208,0.016,0,"AT4G32880"
"AT1G78110",0,0.290515282040925,0.158,0.017,0,"AT1G78110"
"AT5G62280",0,0.894552428056668,0.21,0.017,0,"AT5G62280"
"AT3G25560",0,0.262645734215838,0.165,0.017,0,"AT3G25560"
"AT2G13820",0,1.05030798777314,0.199,0.017,0,"AT2G13820"
"AT1G64620",0,0.63507124758208,0.316,0.018,0,"AT1G64620"
"AT5G16230",0,0.34946767910299,0.202,0.018,0,"AT5G16230"
"AT3G28455",0,1.12496122971673,0.438,0.018,0,"AT3G28455"
"AT4G25760",0,0.324609667147607,0.175,0.018,0,"AT4G25760"
"AT1G14630",0,0.610908851824083,0.217,0.019,0,"AT1G14630"
