"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT5G26130",0,1.59283871214613,0.112,0.001,0,"AT5G26130"
"AT1G02460",0,0.616687157819345,0.222,0.002,0,"AT1G02460"
"AT5G03170",0,1.1958170332669,0.123,0.002,0,"AT5G03170"
"AT5G60490",0,0.967577682284932,0.148,0.002,0,"AT5G60490"
"AT3G10080",0,1.65000790236268,0.168,0.002,0,"AT3G10080"
"AT4G13700",0,0.3652841452575,0.174,0.002,0,"AT4G13700"
"AT3G25640",0,0.267349161200951,0.107,0.003,0,"AT3G25640"
"AT2G04850",0,0.432862914230887,0.108,0.003,0,"AT2G04850"
"AT2G18060",0,0.722466759866655,0.226,0.003,0,"AT2G18060"
"AT5G14330",0,0.477975858285595,0.149,0.003,0,"AT5G14330"
"AT1G01900",0,0.64155483008824,0.103,0.004,0,"AT1G01900"
"AT1G68810",0,1.16236362418047,0.151,0.004,0,"AT1G68810"
"AT1G72230",0,0.668668874178341,0.116,0.004,0,"AT1G72230"
"AT5G62150",0,0.483628559952987,0.163,0.004,0,"AT5G62150"
"AT2G22122",0,0.444613903547527,0.123,0.004,0,"AT2G22122"
"AT2G37280",0,0.895525714933581,0.34,0.004,0,"AT2G37280"
"AT2G38940",0,1.27107089393819,0.282,0.004,0,"AT2G38940"
"AT4G10380",0,0.553257572706058,0.107,0.004,0,"AT4G10380"
"AT1G28230",0,0.302109652612348,0.114,0.004,0,"AT1G28230"
"AT5G07800",0,0.509847101094957,0.135,0.005,0,"AT5G07800"
"AT2G46690",0,0.61977170167299,0.224,0.005,0,"AT2G46690"
"AT4G19810",0,1.57689275359092,0.318,0.005,0,"AT4G19810"
"AT1G22900",0,2.03100526158588,0.439,0.006,0,"AT1G22900"
"AT5G18930",0,0.785642089919443,0.158,0.006,0,"AT5G18930"
"AT2G04160",0,1.52675031038751,0.429,0.006,0,"AT2G04160"
"AT4G36230",0,1.0167311506053,0.339,0.006,0,"AT4G36230"
"AT5G49800",0,0.394582163367044,0.136,0.006,0,"AT5G49800"
"AT5G08370",0,1.14342096758359,0.299,0.007,0,"AT5G08370"
"AT2G43610",0,1.82938193573091,0.466,0.007,0,"AT2G43610"
"AT2G41660",1.81625182739617e-295,0.471129636466371,0.11,0.007,2.86967788728595e-291,"AT2G41660"
"AT1G64625",3.39848042906971e-294,0.263418481607741,0.109,0.007,5.36959907793015e-290,"AT1G64625"
