"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT3G19200",0,0.527598985686642,0.347,0.012,0,"AT3G19200"
"AT1G22490",0,0.29138376469537,0.23,0.014,0,"AT1G22490"
"AT5G03150",0,0.661044610026276,0.439,0.014,0,"AT5G03150"
"AT1G13710",0,0.619885428957767,0.153,0.015,0,"AT1G13710"
"AT3G23290",0,0.335100653332005,0.179,0.017,0,"AT3G23290"
"AT4G10640",0,0.884830172243071,0.33,0.017,0,"AT4G10640"
"AT3G49620",1.16093403211814e-201,0.271336470990277,0.124,0.017,1.83427577074667e-197,"AT3G49620"
"AT4G19980",0,0.304479916839723,0.196,0.02,0,"AT4G19980"
"AT1G44830",0,0.632012881540733,0.354,0.023,0,"AT1G44830"
"AT3G50870",0,0.809454004180234,0.402,0.023,0,"AT3G50870"
"AT1G53180",0,0.526571105890209,0.353,0.025,0,"AT1G53180"
"AT1G62290",0,0.313685433786902,0.322,0.025,0,"AT1G62290"
"AT1G76610",0,0.285628827464198,0.251,0.025,0,"AT1G76610"
"AT2G26440",0,0.282106161826133,0.261,0.028,0,"AT2G26440"
"AT3G48550",6.71066993814544e-204,0.310461541731114,0.161,0.028,1.06028585022698e-199,"AT3G48550"
"AT1G14760",0,0.429041012533329,0.254,0.029,0,"AT1G14760"
"AT2G31160",0,0.317333332807066,0.313,0.029,0,"AT2G31160"
"AT2G16580",0,0.591286173987991,0.366,0.03,0,"AT2G16580"
"AT1G27020",0,0.748192056409703,0.418,0.031,0,"AT1G27020"
"AT1G25230",7.78617814527843e-237,0.429086485527805,0.186,0.032,1.23021614695399e-232,"AT1G25230"
"AT3G19500",0,0.2808152339964,0.222,0.033,0,"AT3G19500"
"AT5G25810",0,0.330633011514866,0.279,0.034,0,"AT5G25810"
"AT1G23560",0,0.297550318898789,0.315,0.037,0,"AT1G23560"
"AT4G24275",0,0.684898273160708,0.461,0.037,0,"AT4G24275"
"AT5G50335",0,0.818126166061055,0.231,0.039,0,"AT5G50335"
"AT1G76790",7.48738780493715e-59,0.507204685939981,0.119,0.039,1.18300727318007e-54,"AT1G76790"
"AT1G53903",7.58039193972664e-219,0.488124107674042,0.207,0.041,1.19770192647681e-214,"AT1G53903"
"AT4G02850",1.20290092171226e-117,0.406890520082443,0.161,0.041,1.90058345630538e-113,"AT4G02850"
"AT5G44578",0,0.618468545396169,0.282,0.042,0,"AT5G44578"
"AT3G20810",0,0.251599475721657,0.264,0.042,0,"AT3G20810"
"AT3G01490",0,0.284891234406578,0.305,0.044,0,"AT3G01490"
"AT4G37800",0,0.687667554509104,0.353,0.049,0,"AT4G37800"
"AT1G61810",1.92363467322004e-220,0.390438215301762,0.23,0.049,3.03934278368767e-216,"AT1G61810"
"AT1G31040",0,0.652311650351932,0.487,0.051,0,"AT1G31040"
"AT1G69850",0,0.319159417628585,0.331,0.052,0,"AT1G69850"
"AT5G10570",0,0.507452602839572,0.363,0.052,0,"AT5G10570"
"AT5G14230",0,0.299036228091546,0.319,0.052,0,"AT5G14230"
"AT4G15210",0,1.4580705468477,0.49,0.052,0,"AT4G15210"
"AT2G34600",4.89908980152082e-75,0.304460454775863,0.161,0.054,7.74056188640289e-71,"AT2G34600"
"AT4G11320",0,3.37991231903116,0.723,0.055,0,"AT4G11320"
"AT4G30280",9.87011320755498e-75,0.71424262171797,0.161,0.055,1.55947788679369e-70,"AT4G30280"
"AT5G28490",0,0.412699641030407,0.324,0.056,0,"AT5G28490"
"AT1G26960",0,0.432375714193219,0.396,0.057,0,"AT1G26960"
"AT4G13770",3.64289263185233e-199,0.68732203831351,0.24,0.058,5.75577035832668e-195,"AT4G13770"
"AT1G77990",0,0.36069610887193,0.364,0.059,0,"AT1G77990"
"AT1G18870",0,0.474356339787016,0.392,0.06,0,"AT1G18870"
"AT2G38750",7.69869645936677e-94,0.285056575605073,0.188,0.06,1.21639404057995e-89,"AT2G38750"
"AT5G61290",0,1.02744192876817,0.523,0.062,0,"AT5G61290"
"AT1G03870",5.21469993005022e-50,0.266792925435354,0.156,0.065,8.23922588947934e-46,"AT1G03870"
"AT3G04300",9.25061014276705e-12,0.379411355649762,0.107,0.065,1.46159640255719e-07,"AT3G04300"
"AT4G19230",4.36314753668462e-297,0.614876891622521,0.303,0.066,6.8937731079617e-293,"AT4G19230"
"AT1G30330",0,0.361305766609586,0.411,0.067,0,"AT1G30330"
"AT5G25830",0,0.312053676331836,0.329,0.067,0,"AT5G25830"
"AT2G29660",5.42416421674119e-256,0.251271745179769,0.295,0.069,8.57017946245108e-252,"AT2G29660"
"AT5G44572",9.00931467253824e-209,0.662624490362233,0.274,0.07,1.42347171826104e-204,"AT5G44572"
"AT5G48900",0,0.407880438758717,0.375,0.073,0,"AT5G48900"
"AT4G27950",4.90187277790457e-175,0.250106331962453,0.266,0.073,7.74495898908921e-171,"AT4G27950"
"AT5G39670",5.3027188448871e-88,0.451648188346152,0.207,0.073,8.37829577492161e-84,"AT5G39670"
"AT5G22580",2.14425601154305e-142,0.701301317467816,0.246,0.074,3.38792449823802e-138,"AT5G22580"
"AT4G17460",8.75418116981315e-193,0.294062855047885,0.281,0.075,1.38316062483048e-188,"AT4G17460"
"AT1G43780",0,0.452207680231007,0.392,0.076,0,"AT1G43780"
"AT2G17280",0,0.297004578931558,0.348,0.077,0,"AT2G17280"
"AT3G55240",0,0.875386564289238,0.338,0.078,0,"AT3G55240"
"AT4G30180",8.34754071136962e-193,0.33574127497679,0.281,0.078,1.3189114323964e-188,"AT4G30180"
"AT1G77120",6.17991434216855e-190,0.250083972456112,0.287,0.079,9.7642646606263e-186,"AT1G77120"
"AT1G26945",2.12080517084085e-108,0.395400781587289,0.235,0.08,3.35087216992854e-104,"AT1G26945"
"AT1G67750",0,1.35924249249218,0.531,0.081,0,"AT1G67750"
"AT3G05980",0,0.508274196642715,0.464,0.081,0,"AT3G05980"
"AT5G15580",0,0.278296293724344,0.368,0.082,0,"AT5G15580"
"AT3G25717",0,0.41193984246111,0.389,0.083,0,"AT3G25717"
"AT2G26690",1.25737936200491e-279,0.423604381964769,0.346,0.086,1.98665939196776e-275,"AT2G26690"
"AT5G66800",4.41364242097444e-259,0.45972387676179,0.351,0.091,6.97355502513961e-255,"AT5G66800"
"AT3G02170",8.6206427793887e-164,0.254130824684077,0.297,0.092,1.36206155914342e-159,"AT3G02170"
"AT5G65390",3.20949012849526e-109,0.274076266039859,0.261,0.094,5.07099440302251e-105,"AT5G65390"
"AT2G29125",1.9038067969772e-236,0.253610971321687,0.346,0.095,3.00801473922397e-232,"AT2G29125"
"AT2G32020",4.90577642759196e-184,0.583540702336256,0.314,0.095,7.7511267555953e-180,"AT2G32020"
"AT1G01110",0,0.320246052559241,0.407,0.097,0,"AT1G01110"
"AT3G20898",0,0.534985146349928,0.431,0.097,0,"AT3G20898"
"AT3G46490",0,0.837560863741246,0.525,0.097,0,"AT3G46490"
"AT2G17770",0,0.417300642197656,0.402,0.097,0,"AT2G17770"
"AT4G04830",3.95195472396475e-38,0.284746349894877,0.199,0.099,6.24408846386431e-34,"AT4G04830"
"AT1G67400",0,0.454704255457937,0.474,0.1,0,"AT1G67400"
"AT3G48100",0,0.88972248959795,0.587,0.104,0,"AT3G48100"
"AT2G42610",0,1.89498514015777,0.808,0.108,0,"AT2G42610"
"AT5G65640",0,0.493214453957661,0.449,0.111,0,"AT5G65640"
"AT3G07010",0,0.55358735727298,0.449,0.112,0,"AT3G07010"
"AT1G56720",2.68336606066743e-304,0.310227856488247,0.433,0.117,4.23971837585453e-300,"AT1G56720"
"AT5G25460",0,0.72017502559391,0.487,0.12,0,"AT5G25460"
"AT1G64640",0,0.532339288253494,0.488,0.125,0,"AT1G64640"
"AT4G15160",7.01461838272942e-305,1.09268649670193,0.432,0.125,1.10830970447125e-300,"AT4G15160"
"AT5G49630",5.36002169057144e-285,0.473634294377968,0.441,0.131,8.46883427110288e-281,"AT5G49630"
"AT3G55290",6.05158393368184e-280,0.33544694665036,0.439,0.131,9.56150261521731e-276,"AT3G55290"
"AT4G29310",5.19442901690128e-286,0.492562860822931,0.434,0.133,8.20719784670402e-282,"AT4G29310"
"AT5G19340",2.14698874056834e-277,0.418429933803804,0.446,0.134,3.39224221009798e-273,"AT5G19340"
"AT2G19170",8.27403676413053e-276,0.366657305018986,0.442,0.136,1.30729780873262e-271,"AT2G19170"
"AT2G26580",0,0.977490523927072,0.466,0.137,0,"AT2G26580"
