"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT5G24780",0,1.31892172944988,0.242,0.012,0,"AT5G24780"
"AT1G54020",0,0.657372921544297,0.228,0.017,0,"AT1G54020"
"AT1G76640",0,0.994085391064287,0.249,0.029,0,"AT1G76640"
"AT1G76790",0,1.05683557890808,0.274,0.031,0,"AT1G76790"
"AT3G46660",1.71921205953494e-195,0.412947220189413,0.154,0.035,2.7163550540652e-191,"AT3G46660"
"AT1G24070",0,1.11815366548562,0.451,0.038,0,"AT1G24070"
"AT5G50335",4.62291869114578e-215,0.452306175114552,0.17,0.039,7.30421153201033e-211,"AT5G50335"
"AT4G27860",0,0.507562379334674,0.319,0.053,0,"AT4G27860"
"AT1G73325",0,0.487914779850312,0.336,0.058,0,"AT1G73325"
"AT4G29700",3.2288293569828e-297,0.290018732915469,0.248,0.06,5.10155038403282e-293,"AT4G29700"
"AT3G16470",0,1.63566088702237,0.504,0.063,0,"AT3G16470"
"AT3G62990",3.19493633686794e-13,0.309125845978171,0.108,0.071,5.04799941225134e-09,"AT3G62990"
"AT1G14250",0,1.48993996640288,0.393,0.078,0,"AT1G14250"
"AT1G51090",4.72196398175323e-57,0.362689353433949,0.175,0.084,7.4607030911701e-53,"AT1G51090"
"AT4G04830",7.38949028731395e-112,0.287641716353626,0.236,0.096,1.1675394653956e-107,"AT4G04830"
"AT4G03420",2.98935850781983e-231,0.328091637282284,0.299,0.097,4.72318644235534e-227,"AT4G03420"
"AT4G33467",1.44373852737633e-43,0.341874145445375,0.182,0.098,2.2811068732546e-39,"AT4G33467"
"AT1G52040",0,3.02703674199275,0.804,0.116,0,"AT1G52040"
"AT4G21910",0,0.989684809784654,0.598,0.121,0,"AT4G21910"
"AT1G06640",0,1.15355460872081,0.582,0.177,0,"AT1G06640"
"AT1G52410",0,2.36670210400631,0.854,0.181,0,"AT1G52410"
"AT2G46650",0,1.2004487162483,0.54,0.192,0,"AT2G46650"
"AT3G55970",0,1.19615985609231,0.615,0.193,0,"AT3G55970"
"AT2G43530",0,1.44145184607033,0.528,0.195,0,"AT2G43530"
"AT1G53560",0,0.597141841177051,0.519,0.2,0,"AT1G53560"
"AT2G42530",0,1.69593719870998,0.542,0.201,0,"AT2G42530"
"AT1G19670",0,1.6721159790815,0.674,0.205,0,"AT1G19670"
"AT1G52400",0,3.13340729869032,0.902,0.213,0,"AT1G52400"
"AT1G44350",0,0.712863247691808,0.626,0.214,0,"AT1G44350"
"AT3G47340",0,1.21998093327243,0.551,0.232,0,"AT3G47340"
"AT4G38810",0,0.653936613984735,0.565,0.236,0,"AT4G38810"
"AT5G24420",0,3.07550160706364,0.862,0.309,0,"AT5G24420"
"AT3G45140",0,2.74411269100257,0.968,0.315,0,"AT3G45140"
"AT3G28220",0,3.01667586500747,0.948,0.353,0,"AT3G28220"
"AT3G15840",3.80081728620014e-283,0.625745437642531,0.765,0.448,6.00529131219622e-279,"AT3G15840"
"AT2G32150",0,1.08646488790587,0.836,0.463,0,"AT2G32150"
"AT1G70760",0,0.83918474861233,0.813,0.485,0,"AT1G70760"
"AT1G64200",0,0.911189486977424,0.805,0.503,0,"AT1G64200"
"AT3G01500",0,0.969141147321586,0.907,0.597,0,"AT3G01500"
