"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT5G61740",0,0.406388019020215,0.235,0,0,"AT5G61740"
"AT4G25950",0,0.75668578119521,0.327,0,0,"AT4G25950"
"AT2G02250",0,0.547085057493569,0.156,0.001,0,"AT2G02250"
"AT4G01440",0,0.666260583072492,0.357,0.001,0,"AT4G01440"
"AT4G04450",0,0.499366581943272,0.386,0.001,0,"AT4G04450"
"AT2G40740",0,0.324310393827123,0.184,0.001,0,"AT2G40740"
"AT3G58000",0,1.60852770266172,0.564,0.001,0,"AT3G58000"
"AT3G27970",0,0.479910166873673,0.129,0.001,0,"AT3G27970"
"AT3G59510",0,0.423998764290081,0.285,0.001,0,"AT3G59510"
"AT2G32270",0,0.385280015131067,0.217,0.001,0,"AT2G32270"
"AT5G35110",0,1.03929831686976,0.257,0.001,0,"AT5G35110"
"AT4G28160",0,1.09617670534186,0.243,0.002,0,"AT4G28160"
"AT4G38000",0,0.477611196106152,0.338,0.002,0,"AT4G38000"
"AT2G28420",0,1.78592991755234,0.632,0.002,0,"AT2G28420"
"AT2G36650",0,0.295438884469526,0.136,0.003,0,"AT2G36650"
"AT2G38900",0,0.822767531232939,0.145,0.003,0,"AT2G38900"
"AT3G25620",0,0.284531983545047,0.156,0.003,0,"AT3G25620"
"AT5G18270",0,0.322661835958463,0.14,0.003,0,"AT5G18270"
"AT2G22320",0,0.939323673866106,0.268,0.003,0,"AT2G22320"
"AT4G02280",0,0.308704365753562,0.226,0.003,0,"AT4G02280"
"AT2G14247",0,0.386965657059514,0.197,0.003,0,"AT2G14247"
"AT2G35730",0,0.896573621084982,0.331,0.003,0,"AT2G35730"
"AT5G42690",0,0.904816718221652,0.537,0.004,0,"AT5G42690"
"AT3G49690",0,0.62235070916326,0.16,0.004,0,"AT3G49690"
"AT5G45580",0,0.342182331239956,0.259,0.005,0,"AT5G45580"
"AT3G16340",0,0.506136688531388,0.311,0.005,0,"AT3G16340"
"AT5G38310",3.04894910901398e-300,0.330543723123934,0.143,0.005,4.81733959224209e-296,"AT5G38310"
"AT2G27389",4.31246065881806e-289,0.648688019558979,0.14,0.005,6.81368784093254e-285,"AT2G27389"
"AT1G65910",0,0.596283544430442,0.399,0.006,0,"AT1G65910"
"AT3G57600",0,2.5177269880898,0.796,0.006,0,"AT3G57600"
"AT2G39830",0,0.298461552577618,0.292,0.006,0,"AT2G39830"
"AT5G40960",0,0.487903316133068,0.257,0.007,0,"AT5G40960"
"AT3G56620",0,2.14854624296066,0.713,0.007,0,"AT3G56620"
"AT5G04080",0,1.29656662429286,0.195,0.007,0,"AT5G04080"
"AT3G10815",5.09435753438708e-230,0.287312277332049,0.147,0.007,8.04908490433158e-226,"AT3G10815"
"AT1G72800",0,0.702242226719724,0.237,0.008,0,"AT1G72800"
"AT5G02460",0,1.26897140722918,0.671,0.008,0,"AT5G02460"
"AT2G45890",0,0.819223098754677,0.469,0.008,0,"AT2G45890"
"AT2G41780",0,0.336366653433685,0.248,0.009,0,"AT2G41780"
"AT4G12430",0,1.31306126156573,0.533,0.009,0,"AT4G12430"
"AT3G24140",0,2.74575877547764,0.897,0.01,0,"AT3G24140"
"AT4G03320",0,0.436818253573868,0.25,0.01,0,"AT4G03320"
"AT1G75030",0,0.462255428559641,0.226,0.01,0,"AT1G75030"
"AT3G10185",1.28568121099087e-198,0.293511965049342,0.156,0.01,2.03137631336558e-194,"AT3G10185"
"AT2G35910",0,0.299002627248163,0.215,0.011,0,"AT2G35910"
"AT4G22758",1.30596968573193e-127,0.270612287391081,0.132,0.011,2.06343210345645e-123,"AT4G22758"
"AT1G16960",0,1.11016399078212,0.684,0.012,0,"AT1G16960"
"AT1G23380",0,0.471983062176522,0.371,0.012,0,"AT1G23380"
"AT5G06990",0,0.5102477074597,0.34,0.012,0,"AT5G06990"
"AT5G49900",0,0.380464999143923,0.221,0.012,0,"AT5G49900"
"AT3G11930",0,1.32495256053762,0.605,0.012,0,"AT3G11930"
"AT1G05300",0,1.28500120574595,0.581,0.013,0,"AT1G05300"
"AT1G71050",0,5.11682258856138,0.969,0.013,0,"AT1G71050"
"AT3G52490",0,0.292958393584784,0.25,0.013,0,"AT3G52490"
"AT5G11410",0,0.515714106277522,0.261,0.014,0,"AT5G11410"
"AT3G51750",0,0.347017002276659,0.239,0.014,0,"AT3G51750"
"AT3G01070",2.84873383571344e-184,0.681076247997414,0.18,0.014,4.50099946042723e-180,"AT3G01070"
"AT5G37660",0,0.443127306257917,0.305,0.015,0,"AT5G37660"
"AT4G37430",0,1.24593519831461,0.603,0.015,0,"AT4G37430"
"AT5G13080",4.19557678406832e-114,0.502909391539472,0.147,0.015,6.62901131882794e-110,"AT5G13080"
"AT1G77920",0,0.692879027089218,0.309,0.016,0,"AT1G77920"
"AT3G43270",0,1.1651695182768,0.48,0.016,0,"AT3G43270"
"AT2G17500",0,0.602573695487704,0.292,0.016,0,"AT2G17500"
"AT4G00750",0,0.497119000456484,0.311,0.016,0,"AT4G00750"
"AT4G38420",1.40278433866886e-174,0.384792396242838,0.186,0.016,2.21639925509681e-170,"AT4G38420"
"AT3G23790",6.01166879919876e-226,0.254970248550996,0.224,0.018,9.49843670273405e-222,"AT3G23790"
"AT5G46350",4.56361946216983e-159,0.491411999389625,0.193,0.018,7.21051875022834e-155,"AT5G46350"
"AT1G04920",0,0.710013615308913,0.48,0.019,0,"AT1G04920"
"AT5G66440",0,2.60077618808718,0.904,0.019,0,"AT5G66440"
"AT2G31940",0,1.38140064770013,0.572,0.019,0,"AT2G31940"
"AT3G29770",0,0.698133195494505,0.436,0.02,0,"AT3G29770"
"AT1G73850",2.76653799039619e-151,0.264496447777438,0.2,0.02,4.37113002482597e-147,"AT1G73850"
"AT3G56170",0,0.849566276045551,0.487,0.021,0,"AT3G56170"
"AT5G66400",3.18003151570112e-94,2.15340977676534,0.162,0.021,5.02444979480776e-90,"AT5G66400"
"AT2G22730",9.46020818499133e-272,0.282184643689392,0.272,0.022,1.49471289322863e-267,"AT2G22730"
"AT1G07473",2.89249712683409e-65,0.281312276030727,0.14,0.022,4.57014546039786e-61,"AT1G07473"
"AT5G65590",0,1.47292229111248,0.737,0.023,0,"AT5G65590"
"AT2G28410",0,2.45044149708173,0.618,0.023,0,"AT2G28410"
"AT4G16790",0,0.89993091541651,0.471,0.023,0,"AT4G16790"
"AT3G13650",4.03894217150084e-296,2.50334532591848,0.287,0.023,6.38152863097133e-292,"AT3G13650"
"AT3G22850",0,0.501727645875373,0.357,0.024,0,"AT3G22850"
"AT1G02310",1.19749983206033e-102,0.850909718198568,0.182,0.024,1.89204973465532e-98,"AT1G02310"
"AT2G38790",1.56602948323394e-51,0.285014927036177,0.136,0.024,2.47432658350963e-47,"AT2G38790"
"AT1G29290",0,0.890468125123215,0.333,0.025,0,"AT1G29290"
"AT5G25980",0,8.93119413528779,0.855,0.026,0,"AT5G25980"
"AT2G29995",0,1.53657919568281,0.811,0.026,0,"AT2G29995"
"AT4G14450",0,1.69598919414074,0.375,0.026,0,"AT4G14450"
"AT5G24110",2.12192175370898e-161,0.943675064314773,0.23,0.026,3.35263637086019e-157,"AT5G24110"
"AT4G01700",5.29766409234626e-66,0.431847754939332,0.156,0.026,8.3703092659071e-62,"AT4G01700"
"AT3G16330",1.54814471224054e-62,0.46979424996407,0.151,0.026,2.44606864534005e-58,"AT3G16330"
"AT5G42200",0,0.855865884474807,0.377,0.027,0,"AT5G42200"
"AT5G28646",6.96916750277662e-195,0.4941958753006,0.261,0.027,1.10112846543871e-190,"AT5G28646"
"AT1G03440",2.37451548593517e-253,0.494658958863092,0.296,0.028,3.75173446777757e-249,"AT1G03440"
"AT5G16360",1.27609844703547e-133,0.433061264548486,0.221,0.028,2.01623554631604e-129,"AT5G16360"
"AT2G22560",6.74465552919111e-97,0.352325298655153,0.191,0.028,1.0656555736122e-92,"AT2G22560"
"AT1G63180",0,2.67373022729893,0.783,0.029,0,"AT1G63180"
"AT3G59530",0,1.0739135712904,0.425,0.029,0,"AT3G59530"
"AT3G50350",5.61563021142841e-105,0.313982429163739,0.204,0.029,8.87269573405689e-101,"AT3G50350"
"AT3G60540",0,0.539811597638927,0.379,0.03,0,"AT3G60540"
"AT1G35190",1.82215913320885e-163,0.282602701436724,0.254,0.03,2.87901143046999e-159,"AT1G35190"
"AT2G24240",9.62281712571327e-103,0.314329348985739,0.206,0.03,1.5204051058627e-98,"AT2G24240"
"AT2G30930",3.65741100597263e-45,1.19211131902893,0.143,0.03,5.77870938943675e-41,"AT2G30930"
"AT1G25230",0,1.03360492294256,0.643,0.031,0,"AT1G25230"
"AT5G57630",0,0.878519333222168,0.445,0.031,0,"AT5G57630"
"AT2G46070",0,1.48451185275961,0.792,0.031,0,"AT2G46070"
"AT2G32430",3.80606864498609e-222,0.374888428775789,0.298,0.031,6.01358845907802e-218,"AT2G32430"
"AT5G04220",5.4637307924406e-187,0.36864021335977,0.272,0.031,8.63269465205616e-183,"AT5G04220"
"AT2G38340",4.56136306531225e-102,0.382364951161894,0.208,0.031,7.20695364319335e-98,"AT2G38340"
"AT5G50090",6.90192287180399e-170,0.279263326555951,0.268,0.032,1.09050381374503e-165,"AT5G50090"
"AT1G29640",2.23048900432568e-104,0.439900445243701,0.213,0.032,3.52417262683458e-100,"AT1G29640"
"AT5G02600",5.36985632830871e-31,0.271027465862755,0.129,0.032,8.48437299872777e-27,"AT5G02600"
