"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT2G33793",0,0.71909832564205,0.32,0.024,0,"AT2G33793"
"AT1G16070",0,0.546504810025573,0.443,0.042,0,"AT1G16070"
"AT3G63280",0,0.35447300402033,0.366,0.042,0,"AT3G63280"
"AT1G06660",0,0.359015802845351,0.429,0.053,0,"AT1G06660"
"AT5G05940",0,0.555508701290732,0.547,0.053,0,"AT5G05940"
"AT1G17480",0,0.45967354335897,0.459,0.054,0,"AT1G17480"
"AT5G42720",0,0.56523830407139,0.41,0.063,0,"AT5G42720"
"AT3G55660",0,0.352282625191606,0.368,0.063,0,"AT3G55660"
"AT2G30820",0,0.352441100008108,0.424,0.066,0,"AT2G30820"
"AT5G02370",0,0.474670592916771,0.44,0.068,0,"AT5G02370"
"AT2G22140",0,0.263695279122864,0.356,0.071,0,"AT2G22140"
"AT5G44572",1.74794153419882e-57,0.371309569561072,0.146,0.072,2.76174762403413e-53,"AT5G44572"
"AT1G76740",0,0.604602862015312,0.531,0.073,0,"AT1G76740"
"AT4G21820",0,0.463517412004759,0.484,0.073,0,"AT4G21820"
"AT1G05440",0,0.651882542378139,0.519,0.074,0,"AT1G05440"
"AT4G38070",0,0.518753055003815,0.414,0.075,0,"AT4G38070"
"AT5G01910",0,1.47151477557082,0.691,0.076,0,"AT5G01910"
"AT2G45720",0,0.256806274881918,0.335,0.076,0,"AT2G45720"
"AT5G37630",0,0.310744792223168,0.408,0.078,0,"AT5G37630"
"AT1G65710",0,0.522888303458259,0.516,0.081,0,"AT1G65710"
"AT5G26790",0,0.366912615274854,0.379,0.081,0,"AT5G26790"
"AT3G03130",0,0.936133012222989,0.533,0.082,0,"AT3G03130"
"AT4G01730",0,0.722492814626743,0.617,0.082,0,"AT4G01730"
"AT4G22860",0,0.372865760381224,0.453,0.082,0,"AT4G22860"
"AT5G09370",0,0.98090755544088,0.419,0.083,0,"AT5G09370"
"AT4G12540",0,0.289725619533236,0.371,0.083,0,"AT4G12540"
"AT1G69400",0,0.385590852713572,0.467,0.085,0,"AT1G69400"
"AT5G45700",0,0.264390124732428,0.425,0.085,0,"AT5G45700"
"AT3G05130",0,0.273884501145987,0.378,0.086,0,"AT3G05130"
"AT4G36120",0,0.286929997845774,0.373,0.086,0,"AT4G36120"
"AT3G06600",0,0.426032054030417,0.415,0.089,0,"AT3G06600"
"AT1G02730",0,0.435990006378723,0.493,0.093,0,"AT1G02730"
"AT1G59540",0,0.644724791491866,0.587,0.093,0,"AT1G59540"
"AT1G44110",0,1.5226970541865,0.766,0.095,0,"AT1G44110"
"AT5G05510",0,0.449426719973856,0.503,0.095,0,"AT5G05510"
"AT2G37420",0,0.397300862705698,0.449,0.095,0,"AT2G37420"
"AT4G14330",0,0.378964860811124,0.465,0.096,0,"AT4G14330"
"AT4G15830",0,0.561574639458004,0.474,0.096,0,"AT4G15830"
"AT1G09450",0,0.339384438009212,0.43,0.097,0,"AT1G09450"
"AT3G48900",0,0.339342869020277,0.428,0.097,0,"AT3G48900"
"AT2G47500",0,0.386607812716609,0.448,0.097,0,"AT2G47500"
"AT1G53140",0,0.862765651524168,0.699,0.099,0,"AT1G53140"
"AT5G12360",0,0.318838724083462,0.426,0.099,0,"AT5G12360"
"AT1G01690",0,0.543167129259197,0.593,0.103,0,"AT1G01690"
"AT3G58650",0,0.599484517425622,0.547,0.105,0,"AT3G58650"
"AT2G26180",0,0.829803525024987,0.657,0.105,0,"AT2G26180"
"AT2G33560",0,0.703392032921135,0.601,0.105,0,"AT2G33560"
"AT3G54180",0,0.625394651346618,0.624,0.106,0,"AT3G54180"
"AT4G09060",0,0.431833242731701,0.513,0.106,0,"AT4G09060"
"AT3G01330",0,0.298925174144585,0.426,0.108,0,"AT3G01330"
"AT5G27550",0,0.624483992506399,0.617,0.11,0,"AT5G27550"
"AT2G20515",0,0.518582800785079,0.494,0.11,0,"AT2G20515"
"AT4G13370",0,0.721346759494987,0.628,0.111,0,"AT4G13370"
"AT1G50240",0,0.531684815553408,0.589,0.112,0,"AT1G50240"
"AT1G20610",0,0.679022057153641,0.567,0.113,0,"AT1G20610"
"AT5G11510",0,0.518269927718635,0.571,0.118,0,"AT5G11510"
"AT5G37010",0,0.933409593620249,0.662,0.12,0,"AT5G37010"
"AT1G20930",0,1.22985244131646,0.814,0.122,0,"AT1G20930"
"AT1G72670",0,0.986110659565429,0.788,0.122,0,"AT1G72670"
"AT2G07170",0,0.606705492588525,0.613,0.122,0,"AT2G07170"
"AT5G48460",0,0.640427222221384,0.644,0.123,0,"AT5G48460"
"AT3G57060",0,0.616573158634662,0.6,0.123,0,"AT3G57060"
"AT3G17360",0,0.629257878521382,0.634,0.124,0,"AT3G17360"
"AT5G40700",0,0.2907931410859,0.429,0.125,0,"AT5G40700"
"AT4G24610",0,0.47866970473166,0.565,0.125,0,"AT4G24610"
"AT1G76540",0,1.32070417683448,0.751,0.127,0,"AT1G76540"
"AT1G78430",0,0.84662400802827,0.628,0.128,0,"AT1G78430"
"AT3G16490",0,0.346347106051161,0.45,0.133,0,"AT3G16490"
"AT5G17160",0,1.71715135090721,0.807,0.135,0,"AT5G17160"
"AT1G02690",0,0.981297829507815,0.772,0.136,0,"AT1G02690"
"AT2G28620",0,0.522693178013325,0.566,0.137,0,"AT2G28620"
"AT2G47920",0,0.706546519928894,0.664,0.137,0,"AT2G47920"
"AT2G45490",0,0.997158222642975,0.83,0.139,0,"AT2G45490"
"AT4G11080",0,1.38920609886614,0.694,0.14,0,"AT4G11080"
"AT1G68185",0,0.353075747767358,0.481,0.146,0,"AT1G68185"
"AT1G80370",0,0.556198663991361,0.578,0.146,0,"AT1G80370"
"AT5G67270",0,1.14457171645095,0.779,0.147,0,"AT5G67270"
"AT5G62550",0,1.16106687150897,0.85,0.149,0,"AT5G62550"
"AT4G33400",0,0.699183295440433,0.707,0.15,0,"AT4G33400"
"AT5G51600",0,1.40853588106568,0.807,0.152,0,"AT5G51600"
"AT5G18700",0,0.671804891258963,0.691,0.154,0,"AT5G18700"
"AT2G25880",0,0.766061531508673,0.704,0.159,0,"AT2G25880"
"AT1G70820",0,0.44760211113919,0.526,0.164,0,"AT1G70820"
"AT5G59350",0,0.342608909334394,0.479,0.167,0,"AT5G59350"
"AT2G38620",0,0.570013692105901,0.608,0.167,0,"AT2G38620"
"AT1G10780",0,0.92184110510544,0.749,0.169,0,"AT1G10780"
"AT3G17680",0,2.01480881691741,0.966,0.169,0,"AT3G17680"
"AT4G14310",0,0.685727713724394,0.658,0.171,0,"AT4G14310"
"AT2G33400",0,0.617236872206018,0.678,0.173,0,"AT2G33400"
"AT2G42260",0,0.527539714905641,0.553,0.174,0,"AT2G42260"
"AT2G37300",0,0.423562385417814,0.559,0.175,0,"AT2G37300"
"AT4G32830",0,0.520540481682552,0.621,0.175,0,"AT4G32830"
"AT5G62710",0,0.626858817233067,0.647,0.177,0,"AT5G62710"
"AT1G54385",0,0.694986464385866,0.683,0.18,0,"AT1G54385"
"AT3G57860",0,1.44005464416738,0.898,0.185,0,"AT3G57860"
"AT3G09000",0,0.333317373488375,0.513,0.191,0,"AT3G09000"
"AT1G09470",0,0.660456561868523,0.622,0.192,0,"AT1G09470"
"AT5G65460",0,0.348628605988352,0.542,0.193,0,"AT5G65460"
"AT4G14770",0,0.464855785673178,0.607,0.193,0,"AT4G14770"
"AT5G42330",0,0.510872826471068,0.57,0.199,0,"AT5G42330"
"AT3G13000",0,0.827351934756159,0.648,0.208,0,"AT3G13000"
"AT2G32590",0,0.583452983322107,0.604,0.212,0,"AT2G32590"
"AT4G02150",0,0.72200370715259,0.692,0.212,0,"AT4G02150"
"AT2G30350",0,0.429651851800502,0.59,0.216,0,"AT2G30350"
"AT3G62300",0,0.351135123668316,0.532,0.228,0,"AT3G62300"
"AT1G77580",0,0.366960960578617,0.539,0.235,0,"AT1G77580"
"AT1G17580",0,0.304273351786881,0.54,0.238,0,"AT1G17580"
"AT2G35190",0,0.269296991282949,0.54,0.239,0,"AT2G35190"
"AT1G01370",0,0.431142506131084,0.622,0.242,0,"AT1G01370"
"AT1G35780",0,1.25224417646572,0.869,0.248,0,"AT1G35780"
"AT5G57410",0,0.493553823428873,0.665,0.255,0,"AT5G57410"
"AT1G32930",0,0.370995218694997,0.562,0.257,0,"AT1G32930"
"AT1G53070",0,0.684470088030097,0.562,0.259,0,"AT1G53070"
"AT4G37110",0,0.565363650713145,0.686,0.262,0,"AT4G37110"
"AT3G48210",0,0.443114376317571,0.638,0.267,0,"AT3G48210"
"AT4G18570",0,0.707034842975873,0.673,0.268,0,"AT4G18570"
"AT1G17140",0,0.715265211333029,0.791,0.275,0,"AT1G17140"
"AT1G16520",0,0.544933818043735,0.718,0.289,0,"AT1G16520"
"AT5G51560",0,0.396803491421901,0.632,0.293,0,"AT5G51560"
"AT2G27970",0,1.63387070303821,0.862,0.294,0,"AT2G27970"
"AT1G15570",0,0.736915061427616,0.767,0.295,0,"AT1G15570"
