"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT1G02460",0,0.466114087399872,0.168,0.002,0,"AT1G02460"
"AT4G13700",0,0.268963362692686,0.129,0.002,0,"AT4G13700"
"AT2G37280",0,0.73553584356013,0.28,0.003,0,"AT2G37280"
"AT5G14330",0,0.344105564592038,0.101,0.003,0,"AT5G14330"
"AT5G62150",0,0.336463954396874,0.117,0.004,0,"AT5G62150"
"AT2G18060",0,0.323453878264142,0.116,0.004,0,"AT2G18060"
"AT2G38940",0,1.02293273418854,0.209,0.004,0,"AT2G38940"
"AT4G36230",0,0.951525956392325,0.323,0.004,0,"AT4G36230"
"AT1G22900",0,1.55174873992504,0.334,0.005,0,"AT1G22900"
"AT2G43610",0,1.56417324731099,0.389,0.005,0,"AT2G43610"
"AT2G46690",0,0.414413919602832,0.138,0.005,0,"AT2G46690"
"AT4G19810",0,1.21879008896533,0.228,0.005,0,"AT4G19810"
"AT1G19790",0,1.40515335993662,0.355,0.006,0,"AT1G19790"
"AT3G51060",0,0.85523814817499,0.37,0.006,0,"AT3G51060"
"AT2G04160",0,1.19831731696431,0.308,0.006,0,"AT2G04160"
"AT5G63850",0,1.1710410953778,0.238,0.007,0,"AT5G63850"
"AT5G46730",0,1.076353009084,0.31,0.008,0,"AT5G46730"
"AT3G16660",0,4.000638287974,0.184,0.008,0,"AT3G16660"
"AT4G24120",0,0.602187729086506,0.244,0.008,0,"AT4G24120"
"AT1G69310",0,0.398350647235972,0.214,0.009,0,"AT1G69310"
"AT5G08370",0,0.510956206943418,0.154,0.009,0,"AT5G08370"
"AT5G40780",0,1.28565834283602,0.213,0.009,0,"AT5G40780"
"AT4G23550",0,1.69635273682582,0.398,0.009,0,"AT4G23550"
"AT2G31110",0,0.354059041977094,0.161,0.01,0,"AT2G31110"
"AT4G23290",0,0.360874922267531,0.154,0.01,0,"AT4G23290"
"AT5G28030",0,1.16498536594132,0.365,0.011,0,"AT5G28030"
"AT5G66350",0,0.441888111060015,0.248,0.011,0,"AT5G66350"
"AT2G43050",0,0.984386443468397,0.268,0.011,0,"AT2G43050"
"AT3G01750",0,0.302033813850384,0.166,0.012,0,"AT3G01750"
"AT3G60890",0,2.12453631277127,0.388,0.012,0,"AT3G60890"
"AT1G77920",0,0.340155284751368,0.211,0.013,0,"AT1G77920"
"AT5G50130",0,0.702554042523387,0.167,0.014,0,"AT5G50130"
"AT3G24450",0,0.808963757833309,0.292,0.014,0,"AT3G24450"
"AT5G19530",2.66821874089111e-196,0.738503331395153,0.114,0.014,4.21578561060795e-192,"AT5G19530"
"AT4G23300",0,0.661314627953806,0.247,0.015,0,"AT4G23300"
"AT4G36160",0,0.984423891778283,0.337,0.015,0,"AT4G36160"
"AT3G27400",5.66536108663915e-256,0.305118451819187,0.132,0.015,8.95127051688985e-252,"AT3G27400"
"AT5G59130",0,0.428167646173693,0.224,0.02,0,"AT5G59130"
"AT4G36260",0,0.950494068667498,0.412,0.02,0,"AT4G36260"
"AT2G24260",0,0.539535796661971,0.301,0.021,0,"AT2G24260"
"AT4G20460",0,0.471426206305822,0.24,0.022,0,"AT4G20460"
"AT5G08070",5.06782048124209e-220,0.300088600115664,0.148,0.022,8.00715636036251e-216,"AT5G08070"
"AT1G67370",6.00976844761043e-284,0.273345548855926,0.174,0.024,9.49543414722447e-280,"AT1G67370"
"AT4G02940",2.59011449826595e-281,0.252487822482251,0.175,0.024,4.0923809072602e-277,"AT4G02940"
"AT4G12910",4.73025645197114e-292,0.274406930262062,0.182,0.025,7.47380519411439e-288,"AT4G12910"
"AT3G53960",4.28672365727478e-180,0.44437297651276,0.144,0.025,6.77302337849415e-176,"AT3G53960"
"AT2G29995",0,1.28017812182105,0.247,0.026,0,"AT2G29995"
"AT3G18560",9.23062854879354e-124,0.547975861666344,0.127,0.026,1.45843931070938e-119,"AT3G18560"
"AT4G21215",0,0.787917281657648,0.343,0.027,0,"AT4G21215"
"AT5G61480",0,0.732564507686791,0.296,0.028,0,"AT5G61480"
"AT4G08770",0,0.65837248834757,0.205,0.028,0,"AT4G08770"
"AT1G22030",5.94718337547475e-262,0.347040423316871,0.181,0.028,9.3965497332501e-258,"AT1G22030"
"AT5G65170",6.44080053898731e-190,0.260233486047003,0.159,0.028,1.01764648516e-185,"AT5G65170"
"AT2G39518",1.15394550611739e-220,1.67437342056057,0.171,0.029,1.82323389966548e-216,"AT2G39518"
"AT1G61660",1.66721376253447e-88,0.309075405976313,0.116,0.029,2.63419774480446e-84,"AT1G61660"
"AT2G22190",2.12419760215475e-75,0.370944176130436,0.109,0.029,3.35623221140451e-71,"AT2G22190"
"AT5G03790",0,0.883137185219211,0.305,0.03,0,"AT5G03790"
"AT2G43590",0,2.2928150755445,0.256,0.031,0,"AT2G43590"
"AT1G29640",3.78969009597923e-64,0.256997248019274,0.107,0.031,5.98771035164718e-60,"AT1G29640"
"AT5G62680",0,1.1356409488959,0.265,0.032,0,"AT5G62680"
"AT5G11320",2.26537110066687e-165,0.318024798668685,0.159,0.032,3.57928633905365e-161,"AT5G11320"
"AT5G48657",7.39782108043523e-137,0.683757081733682,0.149,0.033,1.16885573070877e-132,"AT5G48657"
"AT3G25710",0,1.28359457731953,0.398,0.034,0,"AT3G25710"
"AT1G65690",1.55904289964843e-49,0.322839775062938,0.106,0.035,2.46328778144452e-45,"AT1G65690"
"AT3G10120",0,0.544549091325446,0.229,0.037,0,"AT3G10120"
"AT2G27920",1.96631782461628e-120,0.271517942771741,0.152,0.037,3.10678216289373e-116,"AT2G27920"
"AT5G39240",1.57060417991539e-149,0.387019915951884,0.171,0.039,2.48155460426632e-145,"AT5G39240"
"AT2G44300",2.45195471414011e-103,0.260464899231421,0.15,0.039,3.87408844834138e-99,"AT2G44300"
"AT1G52200",1.00973196729996e-134,1.3646474255729,0.167,0.04,1.59537650833394e-130,"AT1G52200"
"AT2G40460",3.46681159092943e-199,0.485920547639558,0.199,0.041,5.4775623136685e-195,"AT2G40460"
"AT5G65870",5.30097148126057e-307,1.63008438924764,0.24,0.042,8.3755349403917e-303,"AT5G65870"
"AT5G44530",0,0.553801408234322,0.278,0.044,0,"AT5G44530"
"AT4G16447",4.12806702086558e-238,0.446251680536446,0.223,0.044,6.52234589296761e-234,"AT4G16447"
"AT4G13180",3.11220232368694e-236,0.824577618838655,0.22,0.044,4.91727967142537e-232,"AT4G13180"
"AT4G06746",2.08291290730878e-53,0.789385216822725,0.127,0.045,3.29100239354788e-49,"AT4G06746"
"AT3G53350",0,0.448942480037766,0.28,0.046,0,"AT3G53350"
"AT4G36670",2.05717902117238e-136,0.454745989121119,0.181,0.046,3.25034285345236e-132,"AT4G36670"
"AT1G28400",3.08872325622122e-70,0.454197713518148,0.144,0.046,4.88018274482953e-66,"AT1G28400"
"AT5G61490",6.15270091328222e-260,0.407548036270655,0.238,0.047,9.72126744298591e-256,"AT5G61490"
"AT3G54390",8.68889872127398e-96,0.264499452232183,0.161,0.047,1.37284599796129e-91,"AT3G54390"
"AT1G20310",6.42570502557704e-48,0.335807069610772,0.125,0.047,1.01526139404117e-43,"AT1G20310"
"AT1G26800",8.15858800103722e-24,0.272491202684785,0.101,0.047,1.28905690416388e-19,"AT1G26800"
"AT3G26770",0,0.725027510208551,0.285,0.048,0,"AT3G26770"
"AT2G41130",0,0.963890217253306,0.397,0.048,0,"AT2G41130"
"AT1G66480",1.21807555158735e-196,0.456901458754561,0.218,0.048,1.92455937150802e-192,"AT1G66480"
