"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT1G26760",0,0.479179790579256,0.399,0.012,0,"AT1G26760"
"AT4G03010",0,0.398124308395164,0.373,0.012,0,"AT4G03010"
"AT1G04030",0,0.271238583420734,0.273,0.013,0,"AT1G04030"
"AT1G70340",0,0.251654678831072,0.281,0.014,0,"AT1G70340"
"AT5G55830",0,0.429284426709201,0.343,0.015,0,"AT5G55830"
"AT3G51930",0,0.71102524674136,0.552,0.016,0,"AT3G51930"
"AT5G56120",0,1.93601804921695,0.686,0.02,0,"AT5G56120"
"AT2G34190",0,1.26266009589795,0.612,0.023,0,"AT2G34190"
"AT4G24265",0,0.775087995200936,0.47,0.024,0,"AT4G24265"
"AT4G15140",0,1.24470330646666,0.644,0.025,0,"AT4G15140"
"AT1G63100",0,1.51814265804398,0.802,0.028,0,"AT1G63100"
"AT3G51740",0,1.90836701495294,0.819,0.031,0,"AT3G51740"
"AT3G56100",0,0.806974037551943,0.541,0.031,0,"AT3G56100"
"AT1G06475",0,0.396386092052323,0.303,0.032,0,"AT1G06475"
"AT5G36710",0,1.94500661064436,0.561,0.032,0,"AT5G36710"
"AT3G51230",0,2.60744733856392,0.698,0.032,0,"AT3G51230"
"AT4G28430",0,0.572424725109316,0.546,0.033,0,"AT4G28430"
"AT3G11520",0,1.22728982254583,0.684,0.034,0,"AT3G11520"
"AT1G23790",0,1.08155101325963,0.736,0.036,0,"AT1G23790"
"AT5G38300",0,0.836881555227799,0.583,0.039,0,"AT5G38300"
"AT2G20590",0,0.885611185705361,0.633,0.04,0,"AT2G20590"
"AT1G16630",0,1.16988593560163,0.597,0.041,0,"AT1G16630"
"AT1G67035",0,0.972042458703158,0.653,0.041,0,"AT1G67035"
"AT2G42110",0,2.8571880478393,0.836,0.041,0,"AT2G42110"
"AT3G12870",0,2.23302800880604,0.581,0.042,0,"AT3G12870"
"AT2G17620",0,0.974679736592929,0.655,0.042,0,"AT2G17620"
"AT5G66230",0,3.01525948542961,0.734,0.043,0,"AT5G66230"
"AT2G16270",0,1.13403416064221,0.597,0.044,0,"AT2G16270"
"AT3G51280",0,1.84848659102234,0.618,0.045,0,"AT3G51280"
"AT3G55660",0,0.898818505250411,0.565,0.049,0,"AT3G55660"
"AT3G14760",2.15468365265251e-81,0.359166867247422,0.121,0.049,3.40440017119096e-77,"AT3G14760"
"AT3G16280",0,0.942881193897472,0.605,0.05,0,"AT3G16280"
"AT1G11220",0,0.595897027104502,0.494,0.051,0,"AT1G11220"
"AT1G75640",0,0.259893872723634,0.335,0.051,0,"AT1G75640"
"AT4G37490",0,1.35217906685037,0.642,0.051,0,"AT4G37490"
"AT1G34355",0,0.323176590072706,0.364,0.052,0,"AT1G34355"
"AT1G14260",0,0.902042843225745,0.518,0.054,0,"AT1G14260"
"AT3G02640",0,4.01565888128939,0.818,0.054,0,"AT3G02640"
"AT3G05330",0,1.47833619948489,0.643,0.054,0,"AT3G05330"
"AT3G27730",0,0.33542049031288,0.398,0.054,0,"AT3G27730"
"AT4G11140",0,0.301774219171015,0.355,0.055,0,"AT4G11140"
"AT3G26050",0,0.793957179149508,0.578,0.056,0,"AT3G26050"
"AT5G44040",0,2.03725750932274,0.843,0.057,0,"AT5G44040"
"AT4G28230",0,1.2228885125382,0.664,0.057,0,"AT4G28230"
"AT4G02760",0,0.275633529716584,0.347,0.059,0,"AT4G02760"
"AT5G25090",0,3.05566439865116,0.865,0.06,0,"AT5G25090"
"AT3G62070",8.71512889544782e-166,0.980896645135615,0.175,0.06,1.37699036548076e-161,"AT3G62070"
"AT2G19090",0,0.446216757095966,0.47,0.063,0,"AT2G19090"
"AT5G53210",9.71775503307141e-117,0.53708741955783,0.16,0.063,1.53540529522528e-112,"AT5G53210"
"AT3G02120",0,3.2371562667135,0.936,0.064,0,"AT3G02120"
"AT2G38070",0,0.479202946595687,0.503,0.064,0,"AT2G38070"
"AT4G35620",0,2.39001358357757,0.771,0.066,0,"AT4G35620"
"AT5G02370",0,0.525438957865497,0.434,0.067,0,"AT5G02370"
"AT5G45700",0,1.75559685233358,0.702,0.067,0,"AT5G45700"
"AT1G30600",0,0.557982612239275,0.569,0.068,0,"AT1G30600"
"AT4G38070",0,0.676099037955728,0.483,0.069,0,"AT4G38070"
"AT5G25240",0,0.952276759893251,0.579,0.07,0,"AT5G25240"
"AT2G23530",0,0.684746842960959,0.523,0.07,0,"AT2G23530"
"AT1G05440",0,0.607867088449334,0.545,0.071,0,"AT1G05440"
"AT1G18550",0,0.916120391146594,0.698,0.071,0,"AT1G18550"
"AT3G14190",0,2.05737846896584,0.803,0.071,0,"AT3G14190"
"AT4G00540",0,0.363015609531669,0.397,0.071,0,"AT4G00540"
"AT5G06150",0,2.72950437924496,0.779,0.072,0,"AT5G06150"
"AT3G54710",0,1.13791491778916,0.709,0.072,0,"AT3G54710"
"AT1G70560",1.17180598347905e-167,0.269810392720056,0.199,0.072,1.8514534538969e-163,"AT1G70560"
"AT3G06840",0,0.75807957247623,0.631,0.073,0,"AT3G06840"
"AT4G22860",0,0.553323071240505,0.569,0.073,0,"AT4G22860"
"AT2G44190",0,0.930930426058197,0.697,0.075,0,"AT2G44190"
"AT1G80080",9.9821036892859e-111,0.960153811619626,0.179,0.075,1.57717238290717e-106,"AT1G80080"
"AT4G14330",0,1.53719047024745,0.761,0.076,0,"AT4G14330"
"AT4G21820",0,0.324936284356917,0.405,0.076,0,"AT4G21820"
"AT2G44450",0,0.375409936883475,0.313,0.077,0,"AT2G44450"
"AT1G52770",0,0.463571238185236,0.272,0.079,0,"AT1G52770"
"AT4G15830",0,1.98455344306295,0.727,0.079,0,"AT4G15830"
"AT1G02730",0,1.4224670918385,0.684,0.08,0,"AT1G02730"
"AT3G03130",0,1.09189732366981,0.544,0.08,0,"AT3G03130"
"AT3G25980",0,1.9160633283544,0.831,0.08,0,"AT3G25980"
"AT2G47500",0,0.871902331997796,0.697,0.08,0,"AT2G47500"
"AT5G03870",0,1.27462145546255,0.735,0.081,0,"AT5G03870"
"AT2G37420",0,0.805163187782023,0.652,0.081,0,"AT2G37420"
"AT4G37330",1.6622578995321e-285,0.375006304179132,0.259,0.082,2.62636748126071e-281,"AT4G37330"
