"","A.thaliana_p_val","A.thaliana_avg_log2FC","A.thaliana_pct.1","A.thaliana_pct.2","A.thaliana_p_val_adj","C.hirsuta_p_val","C.hirsuta_avg_log2FC","C.hirsuta_pct.1","C.hirsuta_pct.2","C.hirsuta_p_val_adj","max_pval","minimump_p_val","gene_ID"
"AT1G05230",0,0.761551090155851,0.469,0.057,0,0,1.16040715313054,0.838,0.168,0,0,0,"AT1G05230"
"AT1G05440",0,0.747373356831871,0.406,0.027,0,0,0.728297353230145,0.553,0.141,0,0,0,"AT1G05440"
"AT1G06360",0,1.40181947796535,0.644,0.092,0,0,1.21843149348025,0.715,0.168,0,0,0,"AT1G06360"
"AT1G08560",0,2.86815317804972,0.689,0.094,0,1.19245638591812e-290,1.74020332968769,0.469,0.144,1.88408108975063e-286,1.19245638591812e-290,0,"AT1G08560"
"AT1G09470",0,0.943297391585649,0.513,0.062,0,6.30803309383186e-200,0.68023729859003,0.662,0.34,9.96669228825434e-196,6.30803309383186e-200,0,"AT1G09470"
"AT1G14440",0,1.32683243325201,0.68,0.084,0,0,1.3831786305845,0.816,0.224,0,0,0,"AT1G14440"
"AT1G17200",0,1.53204907037476,0.746,0.094,0,0,1.48542772386595,0.927,0.2,0,0,0,"AT1G17200"
"AT1G18250",0,3.34106119069904,0.914,0.172,0,0,1.2629731589444,0.957,0.54,0,0,0,"AT1G18250"
"AT1G18550",0,0.634360121533235,0.459,0.042,0,0,0.7382165131057,0.555,0.144,0,0,0,"AT1G18550"
"AT1G20610",0,0.763672123317586,0.415,0.041,0,1.97062710066086e-289,0.835507657506028,0.571,0.208,3.11359081904416e-285,1.97062710066086e-289,0,"AT1G20610"
"AT1G20930",0,1.66858170784302,0.637,0.1,0,0,1.27245710944432,0.666,0.185,0,0,0,"AT1G20930"
"AT1G27950",0,2.38904316880297,0.847,0.171,0,0,2.27152426379365,0.965,0.255,0,0,0,"AT1G27950"
"AT1G35780",0,1.57241341851375,0.772,0.152,0,1.27772989143595e-300,0.834722056805106,0.795,0.377,2.0188132284688e-296,1.27772989143595e-300,0,"AT1G35780"
"AT1G44110",0,1.37163880605541,0.441,0.051,0,0,1.20386636383611,0.606,0.181,0,0,0,"AT1G44110"
"AT1G49430",0,1.00193372492102,0.637,0.08,0,0,1.04856642666194,0.871,0.195,0,0,0,"AT1G49430"
"AT1G49580",0,0.803218386181144,0.577,0.095,0,0,0.770969626598252,0.651,0.185,0,0,0,"AT1G49580"
"AT1G50240",0,0.593503347277046,0.46,0.056,0,1.21488004073589e-240,0.466966689233062,0.523,0.194,1.91951046436271e-236,1.21488004073589e-240,0,"AT1G50240"
"AT1G59540",0,1.02815162382689,0.484,0.049,0,0,0.85468687444008,0.621,0.159,0,0,0,"AT1G59540"
"AT1G64670",0,1.11487905482494,0.649,0.074,0,0,0.911077896606305,0.74,0.144,0,0,0,"AT1G64670"
"AT1G66250",0,1.13855551554365,0.595,0.098,0,2.33931762891913e-259,0.646110773168791,0.696,0.346,3.69612185369222e-255,2.33931762891913e-259,0,"AT1G66250"
"AT1G72670",0,1.30879538292279,0.525,0.079,0,0,1.06170801056697,0.701,0.202,0,0,0,"AT1G72670"
"AT1G72970",0,1.10948543008405,0.631,0.099,0,0,1.26130818114731,0.876,0.241,0,0,0,"AT1G72970"
"AT1G75710",0,1.20741839770625,0.583,0.083,0,0,0.770382732553305,0.634,0.182,0,0,0,"AT1G75710"
"AT1G76310",0,1.09133892573682,0.486,0.048,0,0,1.64923939491875,0.628,0.172,0,0,0,"AT1G76310"
"AT1G76540",0,1.72865529749987,0.549,0.064,0,0,1.16175264719234,0.635,0.226,0,0,0,"AT1G76540"
"AT1G78430",0,1.15479146237851,0.495,0.059,0,3.25547653457413e-212,0.898814304552445,0.532,0.227,5.14365292462713e-208,3.25547653457413e-212,0,"AT1G78430"
"AT5G04530",0,1.31750348549762,0.628,0.071,0,0,1.21659555367054,0.834,0.23,0,0,0,"AT5G04530"
"AT5G06150",0,1.82349374793479,0.48,0.044,0,0,1.59616184420033,0.537,0.154,0,0,0,"AT5G06150"
"AT5G11160",0,1.86337562852707,0.71,0.07,0,0,1.34864774648287,0.744,0.133,0,0,0,"AT5G11160"
"AT5G11510",0,0.656281426329117,0.459,0.048,0,0,0.719714017844835,0.642,0.205,0,0,0,"AT5G11510"
"AT5G14410",0,1.11420925183288,0.649,0.096,0,0,0.535535996983392,0.549,0.106,0,0,0,"AT5G14410"
"AT5G15310",0,0.635954345593731,0.426,0.05,0,0,0.568725974445833,0.495,0.112,0,0,0,"AT5G15310"
"AT5G16250",0,4.20184749423304,0.768,0.104,0,0,2.64209116511228,0.611,0.18,0,0,0,"AT5G16250"
"AT5G17160",0,1.4911174089478,0.574,0.073,0,0,2.19363978520551,0.752,0.233,0,0,0,"AT5G17160"
"AT5G25090",0,2.81966002882717,0.511,0.047,0,2.75925991303562e-286,1.71794432777249,0.459,0.141,4.35963066259628e-282,2.75925991303562e-286,0,"AT5G25090"
"AT5G27550",0,0.914684517251918,0.534,0.066,0,0,0.960579236261651,0.65,0.176,0,0,0,"AT5G27550"
"AT5G37010",0,0.660831071285934,0.419,0.039,0,0,1.02787949135058,0.686,0.228,0,0,0,"AT5G37010"
"AT5G44040",0,1.48155622054678,0.534,0.068,0,0,1.30812318974175,0.465,0.111,0,0,0,"AT5G44040"
"AT5G45670",0,1.88417940953096,0.716,0.09,0,0,1.95468262288016,0.961,0.23,0,0,0,"AT5G45670"
"AT5G45700",0,1.16039876252315,0.529,0.052,0,0,1.23163821361287,0.53,0.125,0,0,0,"AT5G45700"
"AT5G45950",0,1.73801428377995,0.718,0.082,0,0,1.33022838977052,0.896,0.192,0,0,0,"AT5G45950"
"AT5G46880",0,0.589811597111019,0.45,0.04,0,0,0.740999925505529,0.73,0.15,0,0,0,"AT5G46880"
"AT5G47380",0,0.746207398081885,0.484,0.052,0,0,0.996639822129403,0.732,0.132,0,0,0,"AT5G47380"
"AT5G48460",0,1.12812381305503,0.585,0.06,0,0,0.940314934315467,0.699,0.206,0,0,0,"AT5G48460"
"AT5G51600",0,1.34043935982847,0.622,0.066,0,0,1.35530428490805,0.777,0.27,0,0,0,"AT5G51600"
"AT5G62550",0,1.44183578995275,0.633,0.105,0,0,0.940368210486151,0.668,0.236,0,0,0,"AT5G62550"
"AT5G67270",0,1.42051568810013,0.615,0.072,0,0,1.18079948747072,0.772,0.253,0,0,0,"AT5G67270"
"AT3G02110",0,1.2527894018784,0.703,0.109,0,0,1.34522557035889,0.914,0.48,0,0,0,"AT3G02110"
"AT3G02120",0,2.13456484321715,0.502,0.069,0,1.2354064411772e-287,1.27710881388462,0.463,0.136,1.95194217705997e-283,1.2354064411772e-287,0,"AT3G02120"
"AT3G02640",0,2.84237966199118,0.482,0.037,0,0,2.27085416269698,0.471,0.134,0,0,0,"AT3G02640"
"AT3G03130",0,1.66042708045007,0.493,0.043,0,0,1.14406127577974,0.517,0.142,0,0,0,"AT3G03130"
"AT3G04290",0,1.97284583674991,0.788,0.1,0,0,0.514487449993922,0.653,0.165,0,0,0,"AT3G04290"
"AT3G05330",0,1.25019374414295,0.396,0.042,0,0,0.867992667429315,0.433,0.112,0,0,0,"AT3G05330"
"AT3G17360",0,0.776120885264735,0.5,0.063,0,0,0.7603596359576,0.639,0.208,0,0,0,"AT3G17360"
"AT3G25980",0,1.65099994966559,0.638,0.075,0,0,1.10113697595283,0.545,0.141,0,0,0,"AT3G25980"
"AT3G26050",0,0.884409477919929,0.459,0.031,0,0,0.663579792272692,0.51,0.114,0,0,0,"AT3G26050"
"AT3G26932",0,0.909966602272749,0.55,0.077,0,0,0.87947043060498,0.745,0.254,0,0,0,"AT3G26932"
"AT3G43720",0,1.17418755242004,0.71,0.127,0,0,1.49550321872591,0.919,0.196,0,0,0,"AT3G43720"
"AT3G49900",0,0.805344861916804,0.518,0.04,0,0,1.08440765481967,0.76,0.13,0,0,0,"AT3G49900"
"AT3G58100",0,0.807815273429064,0.477,0.06,0,0,1.04850695482342,0.591,0.226,0,0,0,"AT3G58100"
"AT3G58650",0,0.689490600621974,0.477,0.042,0,0,0.773115731503521,0.625,0.184,0,0,0,"AT3G58650"
"AT2G17620",0,0.831225026553155,0.432,0.027,0,1.08406517395597e-284,0.500723199926529,0.404,0.104,1.71282297485044e-280,1.08406517395597e-284,0,"AT2G17620"
"AT2G25060",0,3.84850248949661,0.613,0.054,0,0,2.88856279004944,0.63,0.193,0,0,0,"AT2G25060"
"AT2G25880",0,2.02599443139422,0.752,0.104,0,0,1.42090267280876,0.717,0.235,0,0,0,"AT2G25880"
"AT2G26250",0,1.73038589052342,0.777,0.108,0,0,1.54633666837134,0.962,0.225,0,0,0,"AT2G26250"
"AT2G27385",0,1.89272410345072,0.818,0.135,0,0,1.05130350793562,0.884,0.223,0,0,0,"AT2G27385"
"AT2G27970",0,1.9466813472788,0.655,0.121,0,0,1.64051178253086,0.853,0.495,0,0,0,"AT2G27970"
"AT2G28620",0,1.44105531277016,0.603,0.064,0,0,1.09225013350882,0.626,0.223,0,0,0,"AT2G28620"
"AT2G33400",0,2.10114163683484,0.779,0.097,0,0,1.2194248371157,0.755,0.265,0,0,0,"AT2G33400"
"AT2G33560",0,1.11588826192316,0.534,0.05,0,0,0.976721277986478,0.619,0.182,0,0,0,"AT2G33560"
"AT2G37420",0,0.656891516087562,0.423,0.042,0,0,0.715148257766158,0.601,0.155,0,0,0,"AT2G37420"
"AT2G38160",0,0.752248871620189,0.444,0.03,0,0,1.16783145076319,0.751,0.187,0,0,0,"AT2G38160"
"AT2G38620",0,1.00833921748575,0.613,0.057,0,0,0.735904968542924,0.724,0.289,0,0,0,"AT2G38620"
"AT2G42110",0,1.69226757363774,0.379,0.031,0,0,2.12418729201593,0.5,0.117,0,0,0,"AT2G42110"
"AT2G42840",0,2.99739919751122,0.853,0.165,0,0,2.31863625402056,0.968,0.306,0,0,0,"AT2G42840"
"AT2G44190",0,0.532291956533097,0.342,0.03,0,4.60522702815487e-237,0.505919797507124,0.487,0.169,7.2762587044847e-233,4.60522702815487e-237,0,"AT2G44190"
"AT2G45490",0,1.02728636231907,0.64,0.12,0,0,0.906850797840591,0.644,0.201,0,0,0,"AT2G45490"
"AT2G45970",0,0.889125080200914,0.579,0.083,0,0,0.623621126602768,0.617,0.162,0,0,0,"AT2G45970"
"AT2G47240",0,0.971010074439845,0.579,0.067,0,0,1.21001138402239,0.943,0.237,0,0,0,"AT2G47240"
"AT2G47500",0,1.02800311896133,0.574,0.062,0,0,0.844170386457498,0.577,0.137,0,0,0,"AT2G47500"
"AT4G00400",0,0.969064957442424,0.554,0.059,0,5.44359744090071e-290,0.510426788816356,0.635,0.232,8.60088395662311e-286,5.44359744090071e-290,0,"AT4G00400"
"AT4G01730",0,1.26793912435294,0.509,0.057,0,0,0.774750956749157,0.546,0.137,0,0,0,"AT4G01730"
"AT4G04890",0,1.7330387049212,0.728,0.078,0,0,1.35674225288169,0.897,0.176,0,0,0,"AT4G04890"
"AT4G09060",0,1.43937024895625,0.633,0.059,0,0,0.846234302880668,0.624,0.161,0,0,0,"AT4G09060"
"AT4G13370",0,0.630621365001252,0.396,0.041,0,0,0.967485538746517,0.732,0.202,0,0,0,"AT4G13370"
"AT4G14330",0,1.53757785476367,0.55,0.049,0,0,1.03209882472166,0.573,0.15,0,0,0,"AT4G14330"
"AT4G15830",0,1.82482370046985,0.543,0.049,0,0,1.55739094999268,0.594,0.152,0,0,0,"AT4G15830"
"AT4G18970",0,2.36804968738353,0.754,0.094,0,0,0.919062951118114,0.478,0.114,0,0,0,"AT4G18970"
"AT4G21750",0,1.1152821199289,0.683,0.086,0,0,1.33173756017516,0.916,0.19,0,0,0,"AT4G21750"
"AT4G22570",0,2.03363588734831,0.827,0.234,0,0,1.52674945385854,0.904,0.193,0,0,0,"AT4G22570"
"AT4G22860",0,1.11216467617396,0.613,0.05,0,0,0.472256653363437,0.463,0.126,0,0,0,"AT4G22860"
"AT4G28230",0,1.11164503953732,0.451,0.044,0,0,0.764372289811987,0.443,0.116,0,0,0,"AT4G28230"
"AT4G29020",0,2.64841498906462,0.779,0.116,0,0,1.97298163413314,0.933,0.273,0,0,0,"AT4G29020"
"AT4G29030",0,3.57302297195532,0.773,0.097,0,0,1.97172111335568,0.84,0.244,0,0,0,"AT4G29030"
"AT4G30340",0,0.853471547865812,0.534,0.081,0,5.28294799146594e-298,0.406376546893919,0.504,0.147,8.34705782651618e-294,5.28294799146594e-298,0,"AT4G30340"
"AT4G31805",0,1.64397411111669,0.585,0.03,0,0,1.32373335477705,0.648,0.217,0,0,0,"AT4G31805"
"AT4G32830",0,1.60768096856063,0.66,0.075,0,0,1.59578578811197,0.751,0.287,0,0,0,"AT4G32830"
"AT4G33270",0,2.63217993248318,0.574,0.067,0,6.41107411077569e-236,1.31380514206585,0.537,0.218,1.01294970950256e-231,6.41107411077569e-236,0,"AT4G33270"
"AT4G33400",0,1.02719667783431,0.559,0.09,0,0,0.734668908683288,0.62,0.241,0,0,0,"AT4G33400"
"AT4G34500",0,0.94909483010011,0.597,0.073,0,0,0.9393387729929,0.802,0.339,0,0,0,"AT4G34500"
"AT4G35620",0,0.901842779371113,0.399,0.039,0,0,1.42222896789645,0.544,0.148,0,0,0,"AT4G35620"
"AT4G37490",0,1.31165866877554,0.457,0.037,0,0,0.929267513206051,0.466,0.107,0,0,0,"AT4G37490"
"AT4G39330",0,1.35136042590465,0.682,0.093,0,0,1.81891644733463,0.958,0.218,0,0,0,"AT4G39330"
"AT1G17140",1.87203413411951e-306,1.54035813534839,0.773,0.195,2.95781393190883e-302,0,1.0997273619465,0.833,0.375,0,1.87203413411951e-306,0,"AT1G17140"
"AT2G15090",5.36662122364043e-306,1.18101877953192,0.556,0.084,8.47926153335188e-302,0,1.11628066363741,0.799,0.164,0,5.36662122364043e-306,0,"AT2G15090"
"AT1G80370",1.76771682178961e-298,0.667306881912751,0.403,0.048,2.79299257842758e-294,0,0.717804411073476,0.683,0.259,0,1.76771682178961e-298,0,"AT1G80370"
"AT5G51750",2.13221528998027e-296,0.787907839709688,0.466,0.063,3.36890015816883e-292,0,1.28691798776751,0.847,0.263,0,2.13221528998027e-296,0,"AT5G51750"
"AT1G01690",1.42541418426368e-295,0.687153495182233,0.417,0.053,2.25215441113661e-291,0,0.625521087703694,0.575,0.178,0,1.42541418426368e-295,0,"AT1G01690"
"AT3G57060",7.56676466040076e-294,0.57399024202906,0.401,0.049,1.19554881634332e-289,0,0.823733791632942,0.613,0.22,0,7.56676466040076e-294,0,"AT3G57060"
"AT5G23940",8.51034077845612e-293,1.62857936465269,0.649,0.129,1.34463384299607e-288,0,0.744874335594725,0.735,0.212,0,8.51034077845612e-293,0,"AT5G23940"
"AT3G54180",1.29534950825622e-291,0.954621018536061,0.511,0.082,2.04665222304482e-287,0,0.623414633967638,0.521,0.159,0,1.29534950825622e-291,0,"AT3G54180"
"AT1G53140",3.99118552070936e-290,0.914750742320591,0.41,0.052,6.30607312272079e-286,0,1.24550208819808,0.62,0.181,0,3.99118552070936e-290,0,"AT1G53140"
"AT3G28910",9.39992026770272e-289,0.963853824689579,0.594,0.102,1.48518740229703e-284,0,0.978562671369332,0.764,0.165,0,9.39992026770272e-289,0,"AT3G28910"
"AT1G29670",5.64091325646654e-283,0.986292417930849,0.624,0.11,8.91264294521713e-279,0,0.999673588261299,0.875,0.24,0,5.64091325646654e-283,0,"AT1G29670"
"AT1G56580",1.60437817050711e-282,1.37675139455024,0.725,0.157,2.53491750940123e-278,0,0.835013599454982,0.898,0.342,0,1.60437817050711e-282,0,"AT1G56580"
"AT1G17840",3.775803841803e-275,0.505852354891915,0.437,0.058,5.96577007004874e-271,0,0.841859291342366,0.751,0.16,0,3.775803841803e-275,0,"AT1G17840"
"AT5G20270",1.49193366722137e-250,0.58857403567277,0.466,0.071,2.35725519420976e-246,0,0.634001350009678,0.631,0.147,0,1.49193366722137e-250,0,"AT5G20270"
"AT2G02850",3.61275512891648e-245,0.813623117242739,0.417,0.059,5.70815310368804e-241,0,0.906808360943798,0.745,0.199,0,3.61275512891648e-245,0,"AT2G02850"
"AT1G01610",9.32726714783051e-243,0.630951822240412,0.462,0.073,1.47370820935722e-238,0,0.854777072822761,0.753,0.131,0,9.32726714783051e-243,0,"AT1G01610"
"AT5G66560",5.07466195428749e-240,0.503378310946307,0.399,0.057,8.01796588777424e-236,0,0.678202830428043,0.611,0.161,0,5.07466195428749e-240,0,"AT5G66560"
"AT4G25620",6.78016473698507e-239,1.40831372903166,0.631,0.16,1.07126602844364e-234,0,1.2322676494693,0.753,0.335,0,6.78016473698507e-239,0,"AT4G25620"
"AT5G38530",3.38682399557397e-236,0.659364596946974,0.5,0.089,5.35118191300688e-232,0,0.808639680336097,0.791,0.264,0,3.38682399557397e-236,0,"AT5G38530"
"AT3G14000",3.09723089819528e-233,0.684314454371038,0.498,0.093,4.89362481914855e-229,0,1.41123353942,0.784,0.12,0,3.09723089819528e-233,0,"AT3G14000"
"AT2G32590",4.87944912081909e-230,0.485313659494171,0.349,0.046,7.70952961089417e-226,0,0.911102234164413,0.832,0.387,0,4.87944912081909e-230,0,"AT2G32590"
"AT1G80450",2.338966342876e-227,1.50885189541078,0.619,0.144,3.69556682174407e-223,0,1.5900422453528,0.765,0.311,0,2.338966342876e-227,0,"AT1G80450"
"AT3G26744",9.67078393250335e-227,1.73358630089038,0.781,0.296,1.52798386133553e-222,0,1.01758565135622,0.852,0.503,0,9.67078393250335e-227,0,"AT3G26744"
"AT4G11080",1.28393010749576e-215,0.909421357612995,0.475,0.093,2.0286095698433e-211,0,2.12893280103416,0.678,0.216,0,1.28393010749576e-215,0,"AT4G11080"
"AT5G42080",1.81084827518339e-210,1.22771998412128,0.79,0.293,2.86114027478975e-206,0,1.17915144011598,0.919,0.602,0,1.81084827518339e-210,0,"AT5G42080"
