"","A.thaliana_p_val","A.thaliana_avg_log2FC","A.thaliana_pct.1","A.thaliana_pct.2","A.thaliana_p_val_adj","C.hirsuta_p_val","C.hirsuta_avg_log2FC","C.hirsuta_pct.1","C.hirsuta_pct.2","C.hirsuta_p_val_adj","max_pval","minimump_p_val","gene_ID"
"AT1G64670",0,1.26381420872212,0.645,0.035,0,0,1.11067881845392,0.707,0.097,0,0,0,"AT1G64670"
"AT1G65620",0,0.756178207688179,0.334,0.014,0,0,0.485556717268451,0.287,0.031,0,0,0,"AT1G65620"
"AT1G67560",0,0.702245084288299,0.452,0.046,0,0,0.318670842048833,0.315,0.083,0,0,0,"AT1G67560"
"AT1G68530",0,0.955421329876602,0.513,0.027,0,0,0.345116833039654,0.245,0.026,0,0,0,"AT1G68530"
"AT1G69160",0,0.481926507563637,0.328,0.054,0,3.78593044235828e-285,0.281497208964959,0.274,0.086,5.98177009892609e-281,3.78593044235828e-285,0,"AT1G69160"
"AT1G70550",0,0.381176654243404,0.268,0.021,0,0,0.419366015139952,0.352,0.07,0,0,0,"AT1G70550"
"AT1G70895",0,0.52054607495158,0.345,0.013,0,0,0.560593468103873,0.461,0.076,0,0,0,"AT1G70895"
"AT1G75500",0,1.06896971843607,0.482,0.05,0,0,0.414887444686734,0.296,0.082,0,0,0,"AT1G75500"
"AT1G75900",0,0.455568080336898,0.258,0.016,0,0,1.27745688416328,0.34,0.043,0,0,0,"AT1G75900"
"AT1G76620",0,0.389791412708735,0.275,0.014,0,0,0.714141145945325,0.539,0.09,0,0,0,"AT1G76620"
"AT1G78170",0,1.40424979877998,0.472,0.027,0,0,0.49969576274344,0.334,0.046,0,0,0,"AT1G78170"
"AT1G80080",0,0.616319698795498,0.258,0.052,0,1.10621613957691e-188,0.535063934013124,0.222,0.075,1.74782150053152e-184,1.10621613957691e-188,0,"AT1G80080"
"AT5G01240",0,0.677781035769275,0.441,0.034,0,0,1.07295538989541,0.621,0.094,0,0,0,"AT5G01240"
"AT5G01790",0,1.05586350341336,0.489,0.022,0,0,0.489230460915217,0.286,0.038,0,0,0,"AT5G01790"
"AT5G01870",0,0.292914688595658,0.101,0.002,0,0,1.6003791247228,0.685,0.093,0,0,0,"AT5G01870"
"AT5G03120",0,0.732634575180703,0.269,0.008,0,0,0.43108500737372,0.246,0.037,0,0,0,"AT5G03120"
"AT5G06270",0,0.582270257979503,0.244,0.011,0,0,0.636087772187021,0.343,0.038,0,0,0,"AT5G06270"
"AT5G13400",0,0.76545645455951,0.454,0.019,0,0,0.647373859345904,0.462,0.052,0,0,0,"AT5G13400"
"AT5G14410",0,1.66026755708459,0.779,0.045,0,0,0.66509960596683,0.516,0.072,0,0,0,"AT5G14410"
"AT5G15310",0,1.05999543230941,0.503,0.017,0,0,1.29657244933019,0.582,0.066,0,0,0,"AT5G15310"
"AT5G18460",0,0.749307880755276,0.45,0.016,0,0,1.15565421247356,0.732,0.097,0,0,0,"AT5G18460"
"AT5G20270",0,1.08908958730249,0.587,0.033,0,0,1.39430065732156,0.735,0.09,0,0,0,"AT5G20270"
"AT5G22270",0,0.678849273588193,0.22,0.018,0,0,0.46574806107842,0.124,0.012,0,0,0,"AT5G22270"
"AT5G22500",0,1.48860170359276,0.484,0.018,0,0,1.90041597649461,0.659,0.083,0,0,0,"AT5G22500"
"AT5G26731",0,0.754381479105557,0.415,0.036,0,0,0.34929024387921,0.303,0.058,0,0,0,"AT5G26731"
"AT5G40380",0,0.323227996665075,0.222,0.007,0,0,0.392069144213923,0.303,0.041,0,0,0,"AT5G40380"
"AT5G40390",0,0.572095908080195,0.351,0.02,0,0,0.584312167889306,0.319,0.1,0,0,0,"AT5G40390"
"AT5G41810",0,1.15469272744386,0.66,0.057,0,0,1.50260050456949,0.636,0.078,0,0,0,"AT5G41810"
"AT5G43190",0,0.558599862119865,0.39,0.095,0,3.46793477916031e-244,0.281336802259012,0.228,0.067,5.47933695107328e-240,3.46793477916031e-244,0,"AT5G43190"
"AT5G44020",0,3.70022586177139,0.837,0.068,0,0,1.87784997857727,0.377,0.047,0,0,0,"AT5G44020"
"AT5G45340",0,1.54460445568523,0.46,0.075,0,1.50173999859854e-201,0.764037391180851,0.26,0.1,2.3727491977857e-197,1.50173999859854e-201,0,"AT5G45340"
"AT5G45960",0,0.604824729044406,0.341,0.009,0,0,0.564109866099953,0.42,0.091,0,0,0,"AT5G45960"
"AT5G53210",0,0.552135264154207,0.331,0.026,0,0,0.325496451824868,0.268,0.06,0,0,0,"AT5G53210"
"AT5G55620",0,2.13036046724527,0.67,0.026,0,0,0.405025366632018,0.134,0.012,0,0,0,"AT5G55620"
"AT5G57780",0,0.412325214339052,0.218,0.006,0,0,0.383161948052321,0.197,0.016,0,0,0,"AT5G57780"
"AT5G57800",0,0.755222650217432,0.492,0.075,0,0,0.286380741448047,0.218,0.033,0,0,0,"AT5G57800"
"AT5G63180",0,0.785639117994011,0.316,0.014,0,0,0.307049748584248,0.168,0.026,0,0,0,"AT5G63180"
"AT5G64770",0,0.48085891424102,0.233,0.01,0,0,0.611430005317133,0.247,0.032,0,0,0,"AT5G64770"
"AT5G66800",0,0.91446398894595,0.424,0.047,0,0,0.52959397823123,0.302,0.091,0,0,0,"AT5G66800"
"AT3G05600",0,1.34108159067381,0.504,0.013,0,0,0.627877571880895,0.395,0.037,0,0,0,"AT3G05600"
"AT3G08770",0,3.05433982385103,0.696,0.042,0,0,0.898569076716493,0.357,0.041,0,0,0,"AT3G08770"
"AT3G11600",0,0.65319174174183,0.26,0.012,0,0,0.653906858616013,0.247,0.042,0,0,0,"AT3G11600"
"AT3G12610",0,0.394031653390627,0.231,0.015,0,0,0.293386246563586,0.261,0.062,0,0,0,"AT3G12610"
"AT3G13790",0,0.713288188486745,0.37,0.089,0,0,0.981552205843282,0.353,0.099,0,0,0,"AT3G13790"
"AT3G19370",0,0.283004282671765,0.197,0.02,0,0,0.313762433580701,0.293,0.062,0,0,0,"AT3G19370"
"AT3G20470",0,0.975721262098843,0.123,0.007,0,0,0.644722500133641,0.169,0.02,0,0,0,"AT3G20470"
"AT3G47600",0,0.564820595447637,0.351,0.021,0,0,1.16189935097219,0.685,0.094,0,0,0,"AT3G47600"
"AT3G48460",0,0.260999901323888,0.189,0.021,0,0,0.78412466250765,0.396,0.042,0,0,0,"AT3G48460"
"AT3G51600",0,4.04443241945482,0.821,0.06,0,0,2.42965889723865,0.255,0.044,0,0,0,"AT3G51600"
"AT3G55130",0,0.462101270868542,0.28,0.012,0,0,0.583632813233646,0.417,0.051,0,0,0,"AT3G55130"
"AT3G55470",0,0.877706037324025,0.57,0.087,0,0,0.761153989669468,0.52,0.073,0,0,0,"AT3G55470"
"AT3G60220",0,0.31520592564591,0.237,0.017,0,0,0.399510262211633,0.347,0.051,0,0,0,"AT3G60220"
"AT2G01505",0,0.434428761570771,0.301,0.027,0,0,0.421375816496151,0.372,0.073,0,0,0,"AT2G01505"
"AT2G03980",0,0.918889556170568,0.531,0.032,0,0,0.455286456786769,0.235,0.027,0,0,0,"AT2G03980"
"AT2G04570",0,0.655807556599196,0.274,0.021,0,0,0.884700872703255,0.415,0.063,0,0,0,"AT2G04570"
"AT2G19460",0,1.13021097696261,0.635,0.06,0,0,0.61919205493127,0.308,0.068,0,0,0,"AT2G19460"
"AT2G22000",0,0.869866404673764,0.516,0.036,0,0,0.678262868567051,0.459,0.047,0,0,0,"AT2G22000"
"AT2G28630",0,0.432021503394149,0.271,0.009,0,0,0.32480318678608,0.225,0.024,0,0,0,"AT2G28630"
"AT2G30010",0,0.752555944155782,0.479,0.045,0,0,0.532764149275968,0.346,0.075,0,0,0,"AT2G30010"
"AT2G30424",0,0.913239284784959,0.445,0.044,0,0,0.265384370398398,0.169,0.024,0,0,0,"AT2G30424"
"AT2G37710",0,0.2679276144166,0.216,0.036,0,0,0.412271037697401,0.359,0.092,0,0,0,"AT2G37710"
"AT2G38750",0,1.28355268758561,0.33,0.022,0,0,0.57771466250191,0.238,0.055,0,0,0,"AT2G38750"
"AT2G38760",0,0.340250328851185,0.174,0.023,0,0,0.43091113289597,0.255,0.046,0,0,0,"AT2G38760"
"AT2G40475",0,0.862420239132225,0.431,0.013,0,0,1.69754970361754,0.781,0.1,0,0,0,"AT2G40475"
"AT2G41540",0,0.627391191169533,0.413,0.026,0,0,0.578303871742135,0.422,0.062,0,0,0,"AT2G41540"
"AT2G47485",0,0.720944130039128,0.219,0.037,0,0,0.661696766186054,0.297,0.053,0,0,0,"AT2G47485"
"AT4G00480",0,0.854927944727451,0.424,0.03,0,0,0.43502863354451,0.368,0.09,0,0,0,"AT4G00480"
"AT4G14550",0,1.68739695231361,0.595,0.025,0,4.53927358312366e-282,0.296747619953507,0.213,0.053,7.17205226133539e-278,4.53927358312366e-282,0,"AT4G14550"
"AT4G15760",0,0.669113770514363,0.264,0.017,0,0,0.583049121198995,0.373,0.068,0,0,0,"AT4G15760"
"AT4G17470",0,0.809184284906162,0.14,0.006,0,0,1.97920531796278,0.5,0.067,0,0,0,"AT4G17470"
"AT4G18910",0,0.952786907813129,0.548,0.058,0,0,0.695531993216757,0.414,0.069,0,0,0,"AT4G18910"
"AT4G18970",0,2.0978576092445,0.721,0.051,0,0,0.871093278755829,0.507,0.078,0,0,0,"AT4G18970"
"AT4G19380",0,0.643372246687718,0.349,0.012,0,0,0.296762684707939,0.221,0.046,0,0,0,"AT4G19380"
"AT4G25960",0,0.569488965062526,0.388,0.018,0,0,0.580999295513037,0.437,0.061,0,0,0,"AT4G25960"
"AT4G28780",0,0.596808544718403,0.275,0.012,0,0,0.337531423731586,0.114,0.009,0,0,0,"AT4G28780"
"AT4G32460",0,1.08961204245354,0.509,0.098,0,0,0.369686799597564,0.226,0.043,0,0,0,"AT4G32460"
"AT4G34250",0,1.53742305653983,0.652,0.023,0,0,0.620858228793133,0.406,0.041,0,0,0,"AT4G34250"
"AT4G36250",0,1.10571874897877,0.569,0.029,0,0,0.871995465992292,0.474,0.051,0,0,0,"AT4G36250"
"AT4G36640",0,1.01505247555084,0.515,0.051,0,0,0.373709757883656,0.294,0.042,0,0,0,"AT4G36640"
"AT4G38770",0,1.20700820574984,0.352,0.015,0,0,0.718777790709903,0.178,0.019,0,0,0,"AT4G38770"
"AT1G68780",1.41203773310699e-300,0.274348826532393,0.202,0.035,2.23101961830904e-296,0,0.272090127635245,0.256,0.068,0,1.41203773310699e-300,0,"AT1G68780"
"AT4G14746",1.01958454072579e-296,0.339721132142332,0.174,0.026,1.61094357434675e-292,0,0.502100937864656,0.164,0.019,0,1.01958454072579e-296,0,"AT4G14746"
"AT4G38860",1.11358792198586e-205,0.453160666917771,0.241,0.07,1.75946891673767e-201,0,0.332585933924328,0.21,0.048,0,1.11358792198586e-205,0,"AT4G38860"
"AT5G61270",6.69189417984632e-151,0.338857544463367,0.197,0.06,1.05731928041572e-146,0,0.539911679028168,0.362,0.092,0,6.69189417984632e-151,0,"AT5G61270"
"AT1G01120",0,1.32199945896197,0.584,0.025,0,0,1.48997397202384,0.752,0.104,0,0,0,"AT1G01120"
"AT1G01630",0,2.16208993807126,0.818,0.048,0,0,1.00001972954806,0.707,0.218,0,0,0,"AT1G01630"
"AT1G05010",0,1.74540624707248,0.771,0.223,0,0,0.958306397665128,0.403,0.074,0,0,0,"AT1G05010"
"AT1G05230",0,0.683950072632073,0.453,0.03,0,0,1.21673539695782,0.791,0.116,0,0,0,"AT1G05230"
"AT1G06360",0,3.54284050115858,0.756,0.043,0,0,2.23659241081791,0.796,0.109,0,0,0,"AT1G06360"
"AT1G11600",0,1.53050339558131,0.583,0.019,0,0,2.2347101681232,0.875,0.142,0,0,0,"AT1G11600"
"AT1G14440",0,0.64904373485288,0.378,0.07,0,0,1.12366819298714,0.697,0.19,0,0,0,"AT1G14440"
"AT1G15260",0,0.69056919579435,0.404,0.03,0,0,0.951554408173765,0.621,0.163,0,0,0,"AT1G15260"
"AT1G17140",0,0.961230740775013,0.622,0.168,0,0,0.687923711062352,0.712,0.353,0,0,0,"AT1G17140"
"AT1G17200",0,1.88239079868408,0.78,0.046,0,0,1.89160282479779,0.905,0.14,0,0,0,"AT1G17200"
"AT1G17840",0,0.825227264553765,0.512,0.025,0,0,0.922053571672195,0.667,0.121,0,0,0,"AT1G17840"
"AT1G22360",0,0.570852121496706,0.363,0.028,0,0,0.91434734786002,0.659,0.21,0,0,0,"AT1G22360"
"AT1G24020",0,3.27746354831986,0.703,0.037,0,0,3.20299003788421,0.924,0.265,0,0,0,"AT1G24020"
"AT1G27130",0,0.827699207678609,0.486,0.076,0,0,1.16623218037703,0.635,0.152,0,0,0,"AT1G27130"
"AT1G27950",0,3.56614240400042,0.936,0.116,0,0,2.37731857836161,0.954,0.195,0,0,0,"AT1G27950"
"AT1G29670",0,3.17159926542025,0.873,0.051,0,0,3.12706261475998,0.951,0.174,0,0,0,"AT1G29670"
"AT1G33590",0,1.82419362150679,0.942,0.518,0,0,0.83391358193389,0.771,0.431,0,0,0,"AT1G33590"
"AT1G41830",0,1.09239147108986,0.647,0.125,0,0,0.506135626464199,0.465,0.163,0,0,0,"AT1G41830"
"AT1G45010",0,1.19110564826422,0.578,0.02,0,0,1.49641653460767,0.806,0.107,0,0,0,"AT1G45010"
"AT1G49430",0,1.5087237569445,0.696,0.036,0,0,1.83472209612649,0.901,0.132,0,0,0,"AT1G49430"
"AT1G54030",0,0.761962525264552,0.583,0.21,0,0,1.15245899383988,0.827,0.374,0,0,0,"AT1G54030"
"AT1G56580",0,3.4410410732525,0.876,0.104,0,0,2.96049985294801,0.956,0.286,0,0,0,"AT1G56580"
"AT1G61900",0,0.625825182575081,0.527,0.211,0,0,0.614759678290969,0.617,0.306,0,0,0,"AT1G61900"
"AT1G71695",0,1.92191657795043,0.757,0.146,0,0,1.87167093247382,0.883,0.282,0,0,0,"AT1G71695"
"AT1G72970",0,1.8515735513597,0.728,0.053,0,0,1.52803860856006,0.811,0.195,0,0,0,"AT1G72970"
"AT1G74790",0,0.527763298516285,0.403,0.089,0,0,0.980194820787296,0.575,0.203,0,0,0,"AT1G74790"
"AT1G75710",0,1.21700166813136,0.64,0.044,0,0,1.1869321267502,0.704,0.132,0,0,0,"AT1G75710"
"AT1G76160",0,1.13638552330328,0.812,0.335,0,0,1.45317871168799,0.928,0.432,0,0,0,"AT1G76160"
"AT1G78210",0,1.24355860608519,0.688,0.124,0,0,0.908636495764983,0.606,0.086,0,0,0,"AT1G78210"
"AT1G78570",0,3.25870164966659,0.677,0.119,0,0,1.57980217417851,0.739,0.124,0,0,0,"AT1G78570"
"AT1G78820",0,0.990781107158136,0.502,0.137,0,0,0.664595394358412,0.361,0.049,0,0,0,"AT1G78820"
"AT1G79160",0,1.15475185831358,0.566,0.161,0,0,1.0509227993772,0.536,0.181,0,0,0,"AT1G79160"
"AT5G04530",0,1.49326734056376,0.638,0.031,0,0,1.84201681855398,0.852,0.175,0,0,0,"AT5G04530"
"AT5G05270",0,2.73748792388933,0.642,0.199,0,0,0.883028570487806,0.605,0.234,0,0,0,"AT5G05270"
"AT5G10480",0,1.35772799111513,0.657,0.158,0,0,1.25424423577215,0.834,0.498,0,0,0,"AT5G10480"
"AT5G23820",0,3.16507623531622,0.784,0.131,0,0,1.8442342417587,0.969,0.547,0,0,0,"AT5G23820"
"AT5G23940",0,2.65301397497055,0.74,0.085,0,0,2.03066833818218,0.854,0.149,0,0,0,"AT5G23940"
"AT5G25610",0,2.24904051428734,0.782,0.037,0,0,2.25928401706802,0.868,0.108,0,0,0,"AT5G25610"
"AT5G36910",0,2.23518972685002,0.389,0.019,0,0,2.99696413240268,0.913,0.229,0,0,0,"AT5G36910"
"AT5G38530",0,0.796764902792857,0.514,0.06,0,0,1.02807555605402,0.746,0.224,0,0,0,"AT5G38530"
"AT5G43760",0,1.79762966618324,0.826,0.194,0,0,1.69702069953071,0.894,0.171,0,0,0,"AT5G43760"
"AT5G45670",0,2.45589738893119,0.729,0.046,0,0,2.28908805518501,0.949,0.168,0,0,0,"AT5G45670"
"AT5G45920",0,0.916769484389478,0.367,0.012,0,0,0.980925560993599,0.648,0.101,0,0,0,"AT5G45920"
"AT5G45950",0,2.20179514743888,0.704,0.039,0,0,2.14156907388693,0.874,0.134,0,0,0,"AT5G45950"
"AT5G46880",0,0.504927051561106,0.349,0.02,0,0,1.08461804337489,0.715,0.101,0,0,0,"AT5G46880"
"AT5G47380",0,0.786712228090037,0.477,0.023,0,0,0.760481735462235,0.575,0.102,0,0,0,"AT5G47380"
"AT5G49760",0,0.544537682078898,0.38,0.023,0,0,0.590062177159613,0.569,0.252,0,0,0,"AT5G49760"
"AT5G51750",0,0.934888481024029,0.514,0.031,0,0,1.4713139299639,0.825,0.215,0,0,0,"AT5G51750"
"AT5G63410",0,0.650074135698197,0.429,0.054,0,0,0.773369424970206,0.595,0.149,0,0,0,"AT5G63410"
"AT5G65020",0,1.01201805413084,0.543,0.045,0,0,0.781473589987731,0.623,0.196,0,0,0,"AT5G65020"
"AT5G65925",0,0.667266467317996,0.394,0.023,0,0,1.22575433131554,0.595,0.147,0,0,0,"AT5G65925"
"AT3G01860",0,1.25598935988032,0.643,0.043,0,0,1.32131535151831,0.799,0.189,0,0,0,"AT3G01860"
"AT3G02110",0,1.26435688368421,0.669,0.071,0,0,1.47367047245216,0.881,0.447,0,0,0,"AT3G02110"
"AT3G04290",0,3.27418005350528,0.808,0.05,0,0,1.84272336804704,0.793,0.102,0,0,0,"AT3G04290"
"AT3G06035",0,0.944266177946137,0.505,0.081,0,0,1.0977763956505,0.788,0.307,0,0,0,"AT3G06035"
"AT3G11210",0,0.666757778995596,0.474,0.044,0,0,1.17866183186785,0.758,0.148,0,0,0,"AT3G11210"
"AT3G16370",0,3.32416560189972,0.813,0.042,0,0,2.59304423586316,0.889,0.123,0,0,0,"AT3G16370"
"AT3G18490",0,1.42582961830434,0.774,0.359,0,0,0.894705315232502,0.737,0.368,0,0,0,"AT3G18490"
"AT3G23805",0,0.685753675188029,0.524,0.193,0,0,0.651590377819104,0.549,0.217,0,0,0,"AT3G23805"
"AT3G24420",0,3.03849972718238,0.787,0.104,0,0,2.5002553685854,0.68,0.111,0,0,0,"AT3G24420"
"AT3G26932",0,0.737906353738943,0.442,0.054,0,0,0.634029107714102,0.563,0.238,0,0,0,"AT3G26932"
"AT3G28910",0,1.52291264441654,0.684,0.06,0,0,1.52331754952947,0.776,0.112,0,0,0,"AT3G28910"
"AT3G29030",0,2.16454924622148,0.647,0.025,0,0,1.24632525739351,0.549,0.104,0,0,0,"AT3G29030"
"AT3G43720",0,2.5809664040836,0.871,0.072,0,0,1.92770408539023,0.892,0.137,0,0,0,"AT3G43720"
"AT3G47295",0,2.01918998213563,0.695,0.19,0,0,1.20689607871439,0.665,0.221,0,0,0,"AT3G47295"
"AT3G51920",0,1.20493387888306,0.72,0.321,0,0,0.863676516597322,0.531,0.173,0,0,0,"AT3G51920"
"AT3G56400",0,0.954124054898731,0.591,0.236,0,0,1.39584629693918,0.644,0.124,0,0,0,"AT3G56400"
"AT3G61550",0,0.80404737803893,0.505,0.033,0,0,0.814590522814752,0.543,0.105,0,0,0,"AT3G61550"
"AT3G63200",0,0.78986599476615,0.486,0.092,0,0,0.494353721762398,0.534,0.233,0,0,0,"AT3G63200"
"AT2G02850",0,1.24318685628872,0.523,0.025,0,0,2.31204392010645,0.874,0.132,0,0,0,"AT2G02850"
"AT2G15090",0,2.53677636287188,0.743,0.034,0,0,1.60012181691954,0.787,0.111,0,0,0,"AT2G15090"
"AT2G22080",0,1.05477219970299,0.796,0.37,0,0,0.940425746660641,0.776,0.402,0,0,0,"AT2G22080"
"AT2G22170",0,1.36178007529746,0.624,0.057,0,0,1.13264374956857,0.565,0.211,0,0,0,"AT2G22170"
"AT2G26250",0,2.9295782525776,0.826,0.057,0,0,2.62064955008871,0.946,0.163,0,0,0,"AT2G26250"
"AT2G26910",0,0.599882683892672,0.443,0.084,0,0,0.92482294428464,0.759,0.365,0,0,0,"AT2G26910"
"AT2G27385",0,3.43361913408198,0.909,0.08,0,0,2.63439920984482,0.92,0.16,0,0,0,"AT2G27385"
"AT2G30870",0,1.30306954124885,0.843,0.375,0,0,0.985184246319829,0.774,0.439,0,0,0,"AT2G30870"
"AT2G31090",0,0.994457107866472,0.817,0.478,0,0,0.949047672309098,0.718,0.343,0,0,0,"AT2G31090"
"AT2G32690",0,2.73640798619232,0.759,0.045,0,0,1.89115352419699,0.806,0.109,0,0,0,"AT2G32690"
"AT2G32720",0,1.669373173773,0.772,0.303,0,0,0.987164789372562,0.717,0.209,0,0,0,"AT2G32720"
"AT2G35860",0,0.714449232357364,0.497,0.114,0,0,0.676590112608243,0.616,0.217,0,0,0,"AT2G35860"
"AT2G41475",0,0.88100133418023,0.536,0.129,0,0,0.995111233040943,0.569,0.176,0,0,0,"AT2G41475"
"AT2G42840",0,4.05978711179594,0.94,0.109,0,0,2.7292578830958,0.955,0.25,0,0,0,"AT2G42840"
"AT2G45970",0,0.807618354219784,0.499,0.056,0,0,0.590328070719501,0.521,0.137,0,0,0,"AT2G45970"
"AT2G46160",0,0.919412338179771,0.601,0.132,0,0,0.958292094231364,0.581,0.1,0,0,0,"AT2G46160"
"AT2G46225",0,0.893584523764667,0.572,0.082,0,0,0.830400146088978,0.709,0.317,0,0,0,"AT2G46225"
"AT2G47240",0,1.11553023104747,0.568,0.033,0,0,2.57645519870774,0.947,0.175,0,0,0,"AT2G47240"
"AT4G00360",0,0.817069701397702,0.381,0.03,0,0,0.734811531773002,0.434,0.105,0,0,0,"AT4G00360"
"AT4G00400",0,0.837552130591611,0.497,0.029,0,0,1.05873794880995,0.73,0.183,0,0,0,"AT4G00400"
"AT4G03560",0,1.05195829214077,0.688,0.165,0,0,0.773102177002844,0.698,0.36,0,0,0,"AT4G03560"
"AT4G04890",0,1.27135694394694,0.666,0.038,0,0,1.3404896165457,0.824,0.124,0,0,0,"AT4G04890"
"AT4G15620",0,2.69214547328602,0.78,0.043,0,0,1.92692110173668,0.86,0.125,0,0,0,"AT4G15620"
"AT4G21620",0,2.43820720744622,0.833,0.055,0,0,1.16147574951524,0.704,0.128,0,0,0,"AT4G21620"
"AT4G21750",0,1.55875797482283,0.735,0.04,0,0,1.57539467309566,0.887,0.131,0,0,0,"AT4G21750"
"AT4G22570",0,1.79766979859766,0.814,0.194,0,0,0.974083517569551,0.715,0.159,0,0,0,"AT4G22570"
"AT4G27870",0,0.986706962432398,0.596,0.112,0,0,1.0400626311843,0.831,0.468,0,0,0,"AT4G27870"
"AT4G29020",0,3.66457210182341,0.792,0.068,0,0,3.05362234073101,0.905,0.22,0,0,0,"AT4G29020"
"AT4G29030",0,2.87508458120736,0.641,0.062,0,0,2.6386887000491,0.732,0.207,0,0,0,"AT4G29030"
"AT4G30340",0,0.932543020233654,0.52,0.051,0,0,0.638666603367819,0.527,0.113,0,0,0,"AT4G30340"
"AT4G30470",0,1.55149125163164,0.633,0.039,0,0,0.900609616354576,0.584,0.132,0,0,0,"AT4G30470"
"AT4G33180",0,0.607230705890905,0.481,0.129,0,0,1.02115732866947,0.747,0.289,0,0,0,"AT4G33180"
"AT4G33220",0,0.855831772715171,0.472,0.022,0,0,1.98577670176738,0.873,0.126,0,0,0,"AT4G33220"
"AT4G39330",0,2.69202801169056,0.767,0.044,0,0,2.46249673394025,0.91,0.161,0,0,0,"AT4G39330"
"AT4G39840",0,0.812302274963943,0.67,0.219,0,0,0.93631357778398,0.828,0.478,0,0,0,"AT4G39840"
