"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT1G73490",0,1.11368573915207,0.752,0,0,"AT1G73490"
"AT5G51545",0,1.1143565523437,0.738,0,0,"AT5G51545"
"AT3G01740",0,1.15523304192689,0.759,0,0,"AT3G01740"
"AT3G14210",0,2.19718146383694,0.613,0,0,"AT3G14210"
"ATCG00420",0,1.77358955538863,0.881,0,0,"ATCG00420"
"ATCG00440",0,2.77586565140155,0.965,0,0,"ATCG00440"
"ATCG00570",0,3.73966608191945,0.998,0,0,"ATCG00570"
"ATCG00650",0,1.94722346402531,0.907,0,0,"ATCG00650"
"ATCG00730",0,1.26346228540874,0.78,0,0,"ATCG00730"
"ATCG00750",0,0.920064406530159,0.655,0,0,"ATCG00750"
"ATCG00770",0,1.61159662045122,0.875,0,0,"ATCG00770"
"ATCG01060",0,1.02999088233502,0.689,0,0,"ATCG01060"
"ATCG01070",0,2.91784441723249,0.984,0,0,"ATCG01070"
"ATCG01080",0,1.20875088136616,0.765,0,0,"ATCG01080"
"AT3G19790",4.54395756049498e-278,0.585822742140141,0.474,0,8.34134289380064e-274,"AT3G19790"
"AT1G74840",2.81047925727669e-253,0.592638238138442,0.44,0,5.15919677258281e-249,"AT1G74840"
"AT3G23810",1.33385350331254e-231,0.562672522641831,0.409,0,2.44855487603082e-227,"AT3G23810"
"AT3G51420",2.10698595653481e-205,0.426634710690918,0.368,0,3.86779412041095e-201,"AT3G51420"
"AT1G09490",1.48093688686807e-200,0.415027264356091,0.361,0,2.71855584322372e-196,"AT1G09490"
"ATCG00590",1.02544485720823e-194,0.403228579343521,0.352,0,1.88240912437714e-190,"ATCG00590"
"AT2G26975",5.80493237779159e-191,0.426617835037897,0.346,0,1.0656114365912e-186,"AT2G26975"
"AT1G48200",6.59375187784125e-188,0.39326970456477,0.341,0,1.21041503221532e-183,"AT1G48200"
"ATCG00760",1.90378458611573e-148,0.317222226530706,0.277,0,3.49477736473265e-144,"ATCG00760"
"AT1G22590",3.23446236067143e-146,0.545390889824414,0.273,0,5.93750255548454e-142,"AT1G22590"
"AT5G48620",3.34439686019947e-140,0.294739810591228,0.263,0,6.13930931626817e-136,"AT5G48620"
"AT1G29270",3.5112580454545e-135,0.539252825867719,0.255,0,6.44561639404083e-131,"AT1G29270"
"AT5G46550",6.87125703351167e-130,0.264162433203041,0.246,0,1.26135665364174e-125,"AT5G46550"
"AT3G58020",7.1385361367202e-126,0.263290393897468,0.239,0,1.31042107861773e-121,"AT3G58020"
"AT1G14250",8.93834764255737e-64,0.407900409494566,0.127,0,1.64081247674426e-59,"AT1G14250"
"AT1G74670",1.06430263929989e-57,0.388006729225059,0.115,0,1.95374035496281e-53,"AT1G74670"
"ATCG00740",0,3.61977364193529,0.998,0.001,0,"ATCG00740"
"AT2G43530",1.25352703900867e-286,0.917612968295936,0.487,0.001,2.30109958550822e-282,"AT2G43530"
"AT4G24670",3.34788258300343e-180,0.395933877315417,0.332,0.001,6.14570805761939e-176,"AT4G24670"
"AT4G36850",9.38336149458867e-174,1.07879874268976,0.322,0.001,1.72250366956164e-169,"AT4G36850"
"AT4G30750",9.36215198800194e-164,0.337924853777596,0.305,0.001,1.71861024043752e-159,"AT4G30750"
"AT5G48480",4.84818638699797e-138,0.511774902568727,0.262,0.001,8.89981575061217e-134,"AT5G48480"
"AT1G31580",3.28897825485895e-125,0.559136168535235,0.24,0.001,6.03757738244457e-121,"AT1G31580"
