"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"ATCG00440",0,3.38496177325998,0.971,0,0,"ATCG00440"
"ATCG00570",0,4.10020766683975,0.998,0,0,"ATCG00570"
"ATCG01070",8.68138489608556e-304,2.91951843008359,0.954,0,1.59364182537443e-299,"ATCG01070"
"ATCG00420",1.03823235903867e-254,2.03845808936231,0.861,0,1.90588314148729e-250,"ATCG00420"
"ATCG00770",3.15909255155584e-215,1.50798176064844,0.777,0,5.79914619689106e-211,"ATCG00770"
"ATCG00650",1.316158245723e-213,1.71605061376836,0.774,0,2.4160716916737e-209,"ATCG00650"
"ATCG00730",1.63742093129448e-185,1.44044638516314,0.708,0,3.00581360357728e-181,"ATCG00730"
"ATCG01080",4.2490434541221e-175,1.27366652890359,0.682,0,7.79996906873193e-171,"ATCG01080"
"AT3G01740",3.68869950397783e-142,1.01913872091376,0.592,0,6.77134567945209e-138,"AT3G01740"
"ATCG01060",3.08625838624965e-127,1.00961202043291,0.548,0,5.66544451963848e-123,"ATCG01060"
"AT1G73490",6.85407251964486e-124,0.873994091907814,0.538,0,1.25820209243121e-119,"AT1G73490"
"ATCG00750",9.05929885369073e-117,0.819396877824919,0.515,0,1.66301549057201e-112,"ATCG00750"
"AT5G51545",2.03739380764995e-110,0.770331506989042,0.495,0,3.74004381270302e-106,"AT5G51545"
"AT2G43530",1.97573325341398e-93,1.08553200503982,0.437,0,3.62685353329204e-89,"AT2G43530"
"AT3G14210",4.45284109314865e-66,1.08831459477322,0.332,0,8.17408039469298e-62,"AT3G14210"
"AT4G30750",3.64345823711908e-63,0.466229922027611,0.32,0,6.6882962858795e-59,"AT4G30750"
"AT1G48200",1.93131161824567e-61,0.480073524256218,0.312,0,3.54530873761358e-57,"AT1G48200"
"ATCG00590",1.74688140756385e-57,0.431797783607978,0.295,0,3.20675019986497e-53,"ATCG00590"
"AT5G48620",1.11621522376862e-55,0.429340974109691,0.287,0,2.04903628627205e-51,"AT5G48620"
"AT3G19790",8.82823613624131e-51,0.391199160972342,0.266,0,1.62059930752982e-46,"AT3G19790"
"AT1G09490",3.02712683182733e-50,0.37140141091678,0.263,0,5.55689672518544e-46,"AT1G09490"
"AT4G33690",6.47284329194676e-49,0.403168235604839,0.257,0,1.18821984310267e-44,"AT4G33690"
"AT1G22590",1.34914158270537e-47,0.471468615223585,0.251,0,2.47661920337225e-43,"AT1G22590"
"AT3G58020",3.68299273854465e-40,0.290836152792266,0.216,0,6.76086977014641e-36,"AT3G58020"
"AT3G51420",4.87704198315922e-39,0.307232482188959,0.21,0,8.95278596848537e-35,"AT3G51420"
"ATCG00760",2.70065666439353e-38,0.301679089297371,0.207,0,4.9575954388272e-34,"ATCG00760"
"AT5G48480",4.76888685858292e-38,0.442881393798268,0.206,0,8.75424560630068e-34,"AT5G48480"
"AT1G14250",1.87761690115339e-36,0.606913011808446,0.198,0,3.44674134544728e-32,"AT1G14250"
"AT3G46660",5.76739514112126e-36,0.495394623426646,0.195,0,1.05872072605563e-31,"AT3G46660"
"AT4G22690",2.33305876351511e-35,0.550127355556346,0.192,0,4.28279597218469e-31,"AT4G22690"
"AT1G74670",7.67273002894736e-24,0.445780274563093,0.132,0,1.40848305141387e-19,"AT1G74670"
"AT1G29270",9.92218533794638e-24,0.329188166330701,0.132,0,1.82141556248682e-19,"AT1G29270"
"AT2G35700",2.14309446261812e-23,0.281388707295131,0.13,0,3.93407850502808e-19,"AT2G35700"
"AT1G76790",9.06693310803202e-20,0.266604517699938,0.11,0,1.66441691064144e-15,"AT1G76790"
"AT1G31580",1.79573631821771e-90,1.2464629520976,0.428,0.001,3.29643315935225e-86,"AT1G31580"
"AT3G23810",4.68587123823706e-87,1.11118748703386,0.416,0.001,8.60185383203177e-83,"AT3G23810"
"AT5G48657",6.86773417994223e-80,1.10441953864927,0.389,0.001,1.260709963412e-75,"AT5G48657"
"AT1G35140",5.24903044008695e-50,0.647926939558723,0.264,0.001,9.63564517886761e-46,"AT1G35140"
"AT1G71130",1.55387879825815e-45,0.363981761498503,0.244,0.001,2.85245530996249e-41,"AT1G71130"
"AT5G02600",4.93874608680058e-29,0.47060438861546,0.163,0.001,9.06605619153983e-25,"AT5G02600"
"AT5G11410",3.01527823303608e-24,0.273140988099216,0.138,0.001,5.53514625238433e-20,"AT5G11410"
"AT1G30250",2.11200918774868e-19,0.32930523135982,0.111,0.001,3.87701526595026e-15,"AT1G30250"
"ATCG00740",0,3.57779776608543,0.995,0.003,0,"ATCG00740"
"AT3G58680",2.20723615555279e-288,2.01979627312889,0.927,0.003,4.05182341074826e-284,"AT3G58680"
"AT4G00300",6.274244221923e-182,1.3328994763046,0.7,0.003,1.15176301181841e-177,"AT4G00300"
"AT3G55040",3.09297941597236e-120,0.848504763784695,0.529,0.003,5.67778231390047e-116,"AT3G55040"
"AT5G09830",3.397924303087e-94,0.649814901854762,0.443,0.003,6.2375696431768e-90,"AT5G09830"
"AT2G26975",2.47766866591978e-70,0.579535767369613,0.354,0.003,4.54825637002894e-66,"AT2G26975"
"AT1G71430",2.74744064208813e-36,0.275725462893633,0.203,0.003,5.04347678668117e-32,"AT1G71430"
"AT5G52170",6.86031785170388e-21,0.292328228438922,0.122,0.003,1.25934854803728e-16,"AT5G52170"
"AT3G48030",1.5737407214715e-161,1.05813985237391,0.649,0.004,2.88891584240524e-157,"AT3G48030"
"AT5G01670",9.19959788660546e-68,0.85552110432663,0.346,0.004,1.68877018404416e-63,"AT5G01670"
"AT5G14180",8.66474648806431e-25,0.485931999213316,0.149,0.006,1.59058751281396e-20,"AT5G14180"
"AT1G08230",1.09621951315905e-24,0.288353841856395,0.148,0.006,2.01233016030607e-20,"AT1G08230"
"ATCG00720",0,5.19041916055514,1,0.007,0,"ATCG00720"
"AT2G15910",1.80726161119439e-164,1.13780052940466,0.662,0.007,3.31759013966955e-160,"AT2G15910"
"AT1G74840",2.1650284300727e-63,0.515389505631549,0.332,0.007,3.97434268908445e-59,"AT1G74840"
"AT5G39340",4.308698076407e-62,0.46434851506711,0.326,0.007,7.90947705886033e-58,"AT5G39340"
"AT2G43590",5.09395230055731e-41,1.7808776445332,0.233,0.007,9.35096823813306e-37,"AT2G43590"
"AT4G25470",4.10477850455132e-40,0.477406355233664,0.227,0.007,7.53514190080485e-36,"AT4G25470"
"AT5G02790",1.58616378616405e-207,1.39662531392395,0.767,0.009,2.91172086226135e-203,"AT5G02790"
"AT5G02710",8.30096242919994e-107,0.781254537096908,0.493,0.009,1.52380767312823e-102,"AT5G02710"
