"","A.thaliana_p_val","A.thaliana_avg_log2FC","A.thaliana_pct.1","A.thaliana_pct.2","A.thaliana_p_val_adj","C.hirsuta_p_val","C.hirsuta_avg_log2FC","C.hirsuta_pct.1","C.hirsuta_pct.2","C.hirsuta_p_val_adj","max_pval","minimump_p_val","gene_ID"
"AT5G03610",4.89705339121769e-173,0.933258756276096,0.311,0.073,7.73734435812395e-169,0,0.837135586540664,0.436,0.055,0,4.89705339121769e-173,0,"AT5G03610"
"AT3G62150",8.07262325466662e-157,0.257070542700125,0.159,0.022,1.27547447423733e-152,0,1.05806823572372,0.506,0.03,0,8.07262325466662e-157,0,"AT3G62150"
"AT1G02860",9.32217380221716e-144,0.295662451611574,0.217,0.042,1.47290346075031e-139,0,0.537564875173731,0.211,0.015,0,9.32217380221716e-144,0,"AT1G02860"
"AT5G63450",1.83187051019769e-115,0.319214076569658,0.146,0.024,2.89435540611235e-111,0,2.11431546622042,0.616,0.076,0,1.83187051019769e-115,0,"AT5G63450"
"AT2G16700",1.75422300379722e-110,0.500873731412471,0.219,0.052,2.77167234599961e-106,0,1.13625431687251,0.45,0.072,0,1.75422300379722e-110,0,"AT2G16700"
"AT1G72060",9.89611110451508e-95,0.768881289730086,0.245,0.071,1.56358555451338e-90,0,0.828962266385832,0.362,0.026,0,9.89611110451508e-95,0,"AT1G72060"
"AT5G18130",4.43441029662131e-88,0.255754691931069,0.164,0.037,7.00636826866167e-84,0,1.04163430189871,0.411,0.028,0,4.43441029662131e-88,0,"AT5G18130"
"AT4G27260",3.34009354049646e-83,0.266226610251493,0.163,0.038,5.27734779398441e-79,0,0.861850147025847,0.28,0.028,0,3.34009354049646e-83,0,"AT4G27260"
"AT5G13330",7.43343860360207e-77,0.276784185848765,0.141,0.031,1.17448329936913e-72,0,1.19657490868505,0.348,0.029,0,7.43343860360207e-77,0,"AT5G13330"
"AT3G49120",6.08698364406462e-62,0.273909602700504,0.214,0.07,9.6174341576221e-58,0,2.1142619544791,0.561,0.087,0,6.08698364406462e-62,0,"AT3G49120"
"AT2G40170",5.3639412729196e-286,0.492881438829512,0.123,0.006,8.47502721121298e-282,5.76618411090715e-305,0.505524542759636,0.131,0.005,9.1105708952333e-301,5.3639412729196e-286,1.15323682218133e-304,"AT2G40170"
"AT2G22760",8.24605386575168e-301,0.688698549932251,0.239,0.026,1.30287651078877e-296,1.13473805912141e-214,0.662275223989,0.339,0.059,1.79288613341183e-210,1.13473805912141e-214,1.64921077315018e-300,"AT2G22760"
"AT5G58700",2.77320362361414e-300,0.682079917276731,0.433,0.086,4.38166172531034e-296,2.46406630295908e-159,0.453754791169575,0.317,0.068,3.89322475867535e-155,2.46406630295908e-159,5.54640724722771e-300,"AT5G58700"
"AT4G39780",1.8754219854389e-199,0.443665877623099,0.243,0.04,2.96316673699346e-195,1.04066817082394e-297,1.52117282289188,0.39,0.061,1.64425570990183e-293,1.8754219854389e-199,2.08133634164769e-297,"AT4G39780"
"AT1G61560",1.07044892620818e-290,0.325131122002687,0.167,0.012,1.69130930340892e-286,1.26126774247657e-230,0.252666814368527,0.137,0.009,1.99280303311298e-226,1.26126774247657e-230,2.14089785241626e-290,"AT1G61560"
"AT2G22860",1.11162671365999e-260,1.6062428770508,0.247,0.032,1.75637020758278e-256,1.2259919411248e-213,0.595139172532904,0.178,0.017,1.93706726697718e-209,1.2259919411248e-213,2.22325342731991e-260,"AT2G22860"
"AT4G38420",6.35582761818362e-256,0.311093708779039,0.158,0.013,1.00422076367301e-251,8.21973429195115e-159,0.318965876068909,0.137,0.013,1.29871801812828e-154,8.21973429195115e-159,1.27116552363663e-255,"AT4G38420"
"AT3G28850",1.55522085736242e-242,0.396434287819098,0.257,0.037,2.45724895463262e-238,1.89726224853409e-123,0.260121684903512,0.189,0.032,2.99767435268386e-119,1.89726224853409e-123,3.11044171472477e-242,"AT3G28850"
"AT1G13340",2.89224906464859e-167,0.328999752141344,0.114,0.01,4.56975352214478e-163,9.59645578805371e-226,0.424333020174632,0.229,0.026,1.51624001451249e-221,2.89224906464859e-167,1.91929115761073e-225,"AT1G13340"
"AT3G25130",3.73556938704851e-203,0.342759553237531,0.19,0.024,5.90219963153664e-199,3.16826805891266e-127,0.498603854063806,0.189,0.031,5.005863533082e-123,3.16826805891266e-127,7.47113877409682e-203,"AT3G25130"
"AT3G19930",5.01924133401261e-112,0.544263031683355,0.298,0.089,7.93040130773992e-108,2.07745153704908e-186,0.76475667680013,0.405,0.099,3.28237342853754e-182,5.01924133401261e-112,4.15490307409815e-186,"AT3G19930"
"AT3G06490",8.06632477668558e-96,0.322787394549143,0.127,0.022,1.27447931471632e-91,2.01102004963706e-170,0.324717306580935,0.124,0.01,3.17741167842656e-166,8.06632477668558e-96,4.02204009927422e-170,"AT3G06490"
"AT3G07340",2.31775430913728e-101,0.361836318932966,0.198,0.048,3.66205180843691e-97,7.96246027354486e-158,0.546851985444364,0.286,0.057,1.25806872322009e-153,2.31775430913728e-101,1.59249205470895e-157,"AT3G07340"
"AT1G72070",4.67748023523039e-59,0.276807691863132,0.209,0.073,7.39041877166401e-55,1.26723451173753e-150,0.419294918062565,0.308,0.068,2.0022305285453e-146,4.67748023523039e-59,2.53446902347506e-150,"AT1G72070"
"AT3G50440",1.83057257643852e-25,0.289476389875078,0.105,0.039,2.89230467077287e-21,1.2248909645621e-146,0.74088371304084,0.263,0.051,1.93532772400812e-142,1.83057257643852e-25,2.44978192912415e-146,"AT3G50440"
"AT5G57150",3.56051988846765e-144,0.625648219571624,0.305,0.081,5.62562142377889e-140,2.15211794654056e-98,0.657361763445087,0.305,0.094,3.40034635553409e-94,2.15211794654056e-98,7.12103977693541e-144,"AT5G57150"
"AT5G03700",1.46015320296358e-96,0.251648436344252,0.182,0.042,2.30704206068245e-92,1.26465328487213e-25,0.271099946302085,0.173,0.076,1.99815219009796e-21,1.26465328487213e-25,2.92030640592715e-96,"AT5G03700"
"AT5G50335",5.73280212393045e-88,0.381989345541209,0.163,0.036,9.05782735581012e-84,3.07443186900741e-36,0.275183704992423,0.14,0.045,4.8576023530317e-32,3.07443186900741e-36,1.14656042478609e-87,"AT5G50335"
"AT1G68620",6.64756735742764e-86,0.373340878690619,0.178,0.043,1.05031564247357e-81,3.32964836575969e-83,0.674219230500369,0.25,0.071,5.2608444179003e-79,3.32964836575969e-83,1.32951347148551e-85,"AT1G68620"
"AT1G69580",2.82529436075768e-85,0.372349236442264,0.167,0.039,4.46396508999714e-81,1.22652702675091e-68,0.332021516260407,0.175,0.043,1.93791270226644e-64,1.22652702675091e-68,5.65058872151532e-85,"AT1G69580"
"AT4G24060",1.2890409429338e-37,0.538412441954415,0.155,0.059,2.03668468983541e-33,1.16998520324424e-71,0.576256021555156,0.273,0.09,1.8485766211259e-67,1.2890409429338e-37,2.33997040648846e-71,"AT4G24060"
"AT1G52690",2.11750246410885e-59,0.268150589621806,0.108,0.024,3.34565389329199e-55,7.19899972967765e-66,0.333827747647665,0.101,0.017,1.13744195728907e-61,2.11750246410885e-59,1.43979994593552e-65,"AT1G52690"
"AT2G41130",5.8503257816428e-16,0.27875551293511,0.104,0.048,9.24351473499562e-12,2.1249990213306e-20,0.367174103620541,0.143,0.063,3.35749845370235e-16,5.8503257816428e-16,4.2499980426612e-20,"AT2G41130"
"AT1G01470",0,2.31097046223831,0.871,0.249,0,0,2.9939667241974,0.914,0.203,0,0,0,"AT1G01470"
"AT1G10140",0,1.55421107642278,0.761,0.154,0,3.46278346772369e-212,1.62447493553433,0.564,0.191,5.47119787900342e-208,3.46278346772369e-212,0,"AT1G10140"
"AT1G14870",0,3.14143298098416,0.921,0.17,0,0,1.7989164550184,0.51,0.075,0,0,0,"AT1G14870"
"AT1G14890",0,2.05631634521385,0.552,0.138,0,3.28762239938299e-210,2.11967903770441,0.719,0.34,5.19444339102513e-206,3.28762239938299e-210,0,"AT1G14890"
"AT1G19310",0,1.42280103206397,0.919,0.323,0,1.55276940988848e-166,0.922157728863299,0.763,0.393,2.45337566762379e-162,1.55276940988848e-166,0,"AT1G19310"
"AT1G21830",0,1.67738777216298,0.856,0.394,0,1.98344154773584e-253,1.96353192404856,0.857,0.483,3.13383764542263e-249,1.98344154773584e-253,0,"AT1G21830"
"AT1G25560",0,2.1116521531298,0.978,0.569,0,0,2.48753724377464,0.969,0.542,0,0,0,"AT1G25560"
"AT1G32700",0,1.34662399601633,0.909,0.477,0,5.60728110678459e-161,1.23639520428662,0.733,0.405,8.85950414871966e-157,5.60728110678459e-161,0,"AT1G32700"
"AT1G53840",0,1.25678606211088,0.777,0.315,0,6.35427178049557e-256,1.05162029614806,0.602,0.178,1.0039749413183e-251,6.35427178049557e-256,0,"AT1G53840"
"AT1G63720",0,0.673851478335903,0.402,0.06,0,1.29981214997059e-122,0.567159653890292,0.473,0.17,2.05370319695354e-118,1.29981214997059e-122,0,"AT1G63720"
"AT1G74020",0,0.924473163932213,0.515,0.103,0,0,1.45720631803814,0.459,0.051,0,0,0,"AT1G74020"
"AT1G80450",0,1.56873511458819,0.643,0.136,0,0,2.26363011797671,0.924,0.318,0,0,0,"AT1G80450"
"AT5G01750",0,1.49604801218783,0.89,0.357,0,1.942649908776e-270,1.78832388761064,0.912,0.575,3.06938685586608e-266,1.942649908776e-270,0,"AT5G01750"
"AT5G07440",0,2.37641017385886,0.941,0.216,0,0,3.05502773278974,0.959,0.303,0,0,0,"AT5G07440"
"AT5G09440",0,0.918738748582393,0.428,0.068,0,6.15389437244635e-292,2.22451453043835,0.719,0.248,9.72315310846523e-288,6.15389437244635e-292,0,"AT5G09440"
"AT5G17850",0,1.0021381469538,0.563,0.108,0,1.45853784830167e-229,0.970943627564,0.701,0.251,2.30448980031664e-225,1.45853784830167e-229,0,"AT5G17850"
"AT5G20250",0,1.62222622496406,0.84,0.315,0,0,2.2578272125883,0.902,0.354,0,0,0,"AT5G20250"
"AT5G24430",0,0.857737120567464,0.515,0.098,0,1.64037723207768e-140,0.623009307666923,0.485,0.171,2.59179602668273e-136,1.64037723207768e-140,0,"AT5G24430"
"AT5G27760",0,1.20470295799635,0.834,0.382,0,2.00915596242657e-171,1.0020220506864,0.736,0.422,3.17446642063397e-167,2.00915596242657e-171,0,"AT5G27760"
"AT5G42570",0,1.41112334436645,0.928,0.48,0,1.52740524018301e-291,1.3704535310702,0.909,0.473,2.41330027948915e-287,1.52740524018301e-291,0,"AT5G42570"
"AT5G43190",0,0.863074026612596,0.518,0.106,0,4.88534193401478e-214,0.592248589402079,0.393,0.08,7.71884025574336e-210,4.88534193401478e-214,0,"AT5G43190"
"AT5G46295",0,1.65531633566801,0.682,0.09,0,0,1.84976082648542,0.706,0.115,0,0,0,"AT5G46295"
"AT5G49280",0,1.14621917621829,0.69,0.199,0,7.19544635183287e-197,1.05403467201816,0.439,0.108,1.13688052358959e-192,7.19544635183287e-197,0,"AT5G49280"
"AT5G50450",0,1.58635617911931,0.711,0.172,0,0,2.44105209750054,0.841,0.25,0,0,0,"AT5G50450"
"AT5G56350",0,0.955309116337589,0.577,0.139,0,2.11399798096674e-214,0.903208437922833,0.589,0.194,3.34011680992746e-210,2.11399798096674e-214,0,"AT5G56350"
"AT5G65683",0,0.660214890340287,0.374,0.049,0,6.56380678918955e-264,0.908162858372407,0.479,0.105,1.03708147269195e-259,6.56380678918955e-264,0,"AT5G65683"
"AT3G13790",0,1.67750365410825,0.679,0.093,0,0,2.10799617351258,0.661,0.118,0,0,0,"AT3G13790"
"AT3G13910",0,1.53025044938285,0.709,0.114,0,7.58144490688004e-199,0.529435019835429,0.448,0.113,1.19786829528705e-194,7.58144490688004e-199,0,"AT3G13910"
"AT3G30775",0,2.10143551181346,0.906,0.293,0,4.64872867967893e-202,1.51376730345869,0.678,0.266,7.34499131389271e-198,4.64872867967893e-202,0,"AT3G30775"
"AT3G45970",0,1.9638324246996,0.737,0.119,0,5.34023539024571e-285,1.96420217910339,0.881,0.398,8.43757191658823e-281,5.34023539024571e-285,0,"AT3G45970"
"AT3G47340",0,2.1303272500486,0.835,0.309,0,1.5032666574361e-235,2.22324880306062,0.568,0.157,2.37516131874904e-231,1.5032666574361e-235,0,"AT3G47340"
"AT3G53990",0,1.4199461470262,0.95,0.585,0,7.48107860375734e-305,1.75641920824052,0.939,0.533,1.18201041939366e-300,7.48107860375734e-305,0,"AT3G53990"
"AT3G54200",0,1.40433397188167,0.729,0.175,0,0,1.78849319372863,0.852,0.289,0,0,0,"AT3G54200"
"AT2G15960",0,2.27502078850601,0.985,0.564,0,0,2.95668742048138,0.948,0.397,0,0,0,"AT2G15960"
"AT2G18700",0,1.66352626303971,0.935,0.354,0,0,1.91945609141028,0.959,0.447,0,0,0,"AT2G18700"
"AT2G31200",0,1.30269166979182,0.802,0.298,0,0,2.45233858072011,0.974,0.413,0,0,0,"AT2G31200"
"AT2G38000",0,1.16836175348188,0.787,0.277,0,0,1.27424323226809,0.764,0.168,0,0,0,"AT2G38000"
"AT2G43510",0,2.19950647352427,0.84,0.186,0,0,1.51230681743634,0.497,0.027,0,0,0,"AT2G43510"
"AT4G03510",0,1.92856351406876,0.802,0.291,0,0,1.90173279963025,0.678,0.119,0,0,0,"AT4G03510"
"AT4G17900",0,1.70078631336855,0.979,0.542,0,1.90602347241366e-209,1.15342286029207,0.83,0.442,3.01151708641358e-205,1.90602347241366e-209,0,"AT4G17900"
"AT4G24230",0,1.07765836812577,0.718,0.23,0,1.67402989688326e-247,1.06016697642092,0.589,0.162,2.64496723707555e-243,1.67402989688326e-247,0,"AT4G24230"
"AT4G25260",0,1.37585373754476,0.571,0.133,0,3.30621710704319e-280,3.11882343364838,0.688,0.247,5.22382302912824e-276,3.30621710704319e-280,0,"AT4G25260"
"AT4G26080",0,1.39574896474812,0.83,0.369,0,0,2.26887511478627,0.96,0.448,0,0,0,"AT4G26080"
"AT4G29950",0,1.1330204455638,0.763,0.254,0,0,1.31632371238112,0.875,0.361,0,0,0,"AT4G29950"
"AT4G34990",0,2.42851047505843,0.835,0.104,0,2.09957872872161e-236,1.17734007500351,0.464,0.107,3.31733439138014e-232,2.09957872872161e-236,0,"AT4G34990"
"AT4G35480",0,1.86017985139196,0.8,0.161,0,0,1.62911712446803,0.622,0.151,0,0,0,"AT4G35480"
"AT2G32150",4.32278552182902e-290,1.48488897739101,0.98,0.578,6.83000112448985e-286,0,2.29448026149334,0.965,0.354,0,4.32278552182902e-290,0,"AT2G32150"
"AT3G20510",6.65779257848875e-290,1.04926452867477,0.777,0.322,1.05193122740122e-285,0,2.13259830408878,0.932,0.565,0,6.65779257848875e-290,0,"AT3G20510"
"AT5G63160",9.73031783083547e-290,1.14314401924654,0.589,0.172,1.537390217272e-285,0,1.26860911900031,0.763,0.245,0,9.73031783083547e-290,0,"AT5G63160"
"AT1G16670",1.39815566425408e-282,0.74948981284815,0.484,0.116,2.20908594952145e-278,0,1.90275627609517,0.923,0.406,0,1.39815566425408e-282,0,"AT1G16670"
"AT5G48150",8.18226387674424e-281,0.915394352405949,0.557,0.162,1.29279769252559e-276,0,1.12498584914335,0.564,0.069,0,8.18226387674424e-281,0,"AT5G48150"
"AT3G02750",7.50090068481285e-270,0.928379505439752,0.612,0.206,1.18514230820043e-265,0,1.98029992150515,0.925,0.434,0,7.50090068481285e-270,0,"AT3G02750"
"AT1G68340",2.73860230441303e-245,0.62334928790589,0.451,0.112,4.32699164097259e-241,0,0.576263603704879,0.363,0.044,0,2.73860230441303e-245,0,"AT1G68340"
"AT3G14060",2.24271522905341e-239,0.950363140379295,0.433,0.105,3.54349006190439e-235,0,0.663597509553298,0.334,0.029,0,2.24271522905341e-239,0,"AT3G14060"
"AT1G80460",1.31137547738332e-237,0.863826000605349,0.549,0.177,2.07197325426564e-233,0,1.75228987971276,0.814,0.3,0,1.31137547738332e-237,0,"AT1G80460"
"AT5G47100",3.10272093819042e-235,1.01158719174813,0.567,0.197,4.90229908234087e-231,0,1.64111167599102,0.93,0.598,0,3.10272093819042e-235,0,"AT5G47100"
"AT5G51070",9.32931344189105e-229,0.803996827510072,0.531,0.163,1.47403152381879e-224,0,1.53240066644637,0.67,0.162,0,9.32931344189105e-229,0,"AT5G51070"
"AT2G02180",4.02998108773677e-227,0.836396506552266,0.701,0.302,6.3673701186241e-223,0,2.08401886728204,0.925,0.378,0,4.02998108773677e-227,0,"AT2G02180"
"AT5G56550",5.91206745981423e-226,1.4898486257551,0.758,0.362,9.34106658650648e-222,0,2.20643511799335,0.878,0.417,0,5.91206745981423e-226,0,"AT5G56550"
"AT2G20670",7.14332297926287e-226,1.41196428827295,0.813,0.401,1.12864503072353e-221,0,0.98546624907812,0.51,0.073,0,7.14332297926287e-226,0,"AT2G20670"
"AT5G52310",2.78020529655253e-218,1.07682608996883,0.543,0.166,4.39272436855299e-214,0,1.75313094062319,0.543,0.057,0,2.78020529655253e-218,0,"AT5G52310"
"AT1G10150",1.21485351459971e-215,0.725469834730321,0.518,0.169,1.91946855306755e-211,0,1.28773572333688,0.718,0.195,0,1.21485351459971e-215,0,"AT1G10150"
"AT1G21450",9.14804849346472e-211,0.731555862093677,0.593,0.222,1.44539166196743e-206,0,1.22958955826595,0.715,0.219,0,9.14804849346472e-211,0,"AT1G21450"
"AT1G69760",1.41067717879303e-192,1.01547374045078,0.563,0.215,2.22886994249299e-188,0,2.70715590251406,0.854,0.385,0,1.41067717879303e-192,0,"AT1G69760"
"AT3G48360",2.00770570944597e-192,1.00732617997785,0.833,0.437,3.17217502092464e-188,0,1.88753775561111,0.826,0.208,0,2.00770570944597e-192,0,"AT3G48360"
"AT4G38810",3.64682471223984e-181,0.89826404141552,0.731,0.376,5.76198304533895e-177,0,1.64449756818208,0.595,0.103,0,3.64682471223984e-181,0,"AT4G38810"
"AT5G16120",3.51373450712592e-178,0.771069637035525,0.74,0.418,5.55170052125895e-174,0,1.45883899579592,0.818,0.298,0,3.51373450712592e-178,0,"AT5G16120"
"AT5G44290",1.30976336662171e-175,0.599995982727228,0.514,0.185,2.0694261192623e-171,0,1.31285925806945,0.799,0.268,0,1.30976336662171e-175,0,"AT5G44290"
"AT5G39050",8.69788174019996e-168,0.791769618253501,0.463,0.157,1.37426531495159e-163,0,2.85779778836454,0.839,0.119,0,8.69788174019996e-168,0,"AT5G39050"
"AT2G45140",1.21675063011221e-160,0.744332081335888,0.77,0.46,1.9224659955773e-156,0,1.74694366021663,0.955,0.629,0,1.21675063011221e-160,0,"AT2G45140"
"AT5G65207",4.0392158805967e-156,1.10383528619885,0.656,0.343,6.38196109134279e-152,0,2.38224617438375,0.914,0.422,0,4.0392158805967e-156,0,"AT5G65207"
"AT1G80920",9.28108531061598e-155,0.855828325949238,0.786,0.483,1.46641147907732e-150,0,2.66152748856951,0.934,0.552,0,9.28108531061598e-155,0,"AT1G80920"
"AT1G50640",3.93747880262489e-144,0.682192465927876,0.638,0.331,6.22121650814733e-140,0,1.7014730103655,0.966,0.611,0,3.93747880262489e-144,0,"AT1G50640"
"AT4G28703",3.87407418604303e-115,0.648696691911169,0.583,0.263,6.12103721394798e-111,0,1.74104381809225,0.751,0.227,0,3.87407418604303e-115,0,"AT4G28703"
"AT2G39700",5.15709309825072e-306,1.4515468172422,0.522,0.124,8.14820709523614e-302,1.24956504938333e-219,2.19811240730231,0.586,0.18,1.97431277802567e-215,1.24956504938333e-219,1.03141861965014e-305,"AT2G39700"
"AT1G03080",1.82996434269434e-301,0.959468088787504,0.696,0.239,2.89134366145706e-297,1.09199912857265e-141,0.915914598402509,0.732,0.426,1.72535862314479e-137,1.09199912857265e-141,3.65992868538836e-301,"AT1G03080"
"AT3G06420",6.82582376913787e-293,1.04454886168477,0.669,0.211,1.07848015552378e-288,9.69660947438212e-298,0.703860576994755,0.356,0.049,1.53206429695238e-293,6.82582376913787e-293,1.93932189487625e-297,"AT3G06420"
"AT5G25540",3.88394322220663e-173,0.618369056225975,0.553,0.213,6.13663029108648e-169,7.55297284327708e-295,1.49208099520715,0.929,0.613,1.19336970923778e-290,3.88394322220663e-173,1.51059456865528e-294,"AT5G25540"
"AT4G19140",2.26173613096051e-159,0.655340668328248,0.586,0.263,3.57354308691761e-155,8.63258287904928e-295,1.16633565792358,0.814,0.338,1.36394809488979e-290,2.26173613096051e-159,1.72651657580969e-294,"AT4G19140"
"AT3G52470",9.11847166146092e-295,1.04395006159522,0.698,0.247,1.44071852251083e-290,3.40632023879996e-285,1.16839014019738,0.747,0.272,5.38198597730393e-281,3.40632023879996e-285,1.82369433229217e-294,"AT3G52470"
"AT1G44350",8.90220663121389e-257,1.00008589457093,0.687,0.242,1.40654864773179e-252,3.22993833923642e-293,1.11755230540776,0.692,0.193,5.10330257599354e-289,8.90220663121389e-257,6.45987667847239e-293,"AT1G44350"
"AT5G17380",2.70030504445522e-289,1.19643655525507,0.677,0.25,4.26648197023925e-285,5.92574414151989e-137,0.809930715415569,0.615,0.297,9.36267574360143e-133,5.92574414151989e-137,5.40061008890998e-289,"AT5G17380"
"AT5G57710",1.46222186832914e-288,0.930123300460291,0.595,0.173,2.31031055196004e-284,4.37082031543796e-233,0.965662105720531,0.7,0.258,6.90589609839197e-229,4.37082031543796e-233,2.92444373665802e-288,"AT5G57710"
