"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT1G09490",0,0.380028953250782,0.37,0,0,"AT1G09490"
"AT1G22590",0,0.743363491234145,0.345,0,0,"AT1G22590"
"AT1G48200",0,0.390349036248055,0.37,0,0,"AT1G48200"
"AT1G73490",0,1.15799655525825,0.784,0,0,"AT1G73490"
"AT5G51545",0,0.830488858780212,0.658,0,0,"AT5G51545"
"AT3G01740",0,1.14223546161769,0.802,0,0,"AT3G01740"
"AT3G14210",0,1.45219925625331,0.535,0,0,"AT3G14210"
"AT3G19790",0,0.488385590432657,0.444,0,0,"AT3G19790"
"AT3G51420",0,0.446834187863624,0.393,0,0,"AT3G51420"
"ATCG00420",0,1.80757440644398,0.906,0,0,"ATCG00420"
"ATCG00440",0,2.76820237937615,0.965,0,0,"ATCG00440"
"ATCG00570",0,3.75319033501595,0.996,0,0,"ATCG00570"
"ATCG00590",0,0.409037495782401,0.379,0,0,"ATCG00590"
"ATCG00650",0,1.98766428124859,0.928,0,0,"ATCG00650"
"ATCG00730",0,1.22716325091788,0.791,0,0,"ATCG00730"
"ATCG00750",0,0.98554050144171,0.714,0,0,"ATCG00750"
"ATCG00770",0,1.70274247406806,0.905,0,0,"ATCG00770"
"ATCG01060",0,1.02121070066291,0.703,0,0,"ATCG01060"
"ATCG01070",0,2.92261478314171,0.985,0,0,"ATCG01070"
"ATCG01080",0,1.2564458090166,0.81,0,0,"ATCG01080"
"AT4G30750",4.69246225464346e-290,0.335516096859204,0.326,0,8.613952960849e-286,"AT4G30750"
"ATCG00760",4.90185919311684e-277,0.33087515549459,0.313,0,8.99834292080458e-273,"ATCG00760"
"AT3G58020",9.10232492949084e-260,0.289977536893215,0.297,0,1.67091378730663e-255,"AT3G58020"
"AT1G71130",6.54070383430089e-256,0.290810837937306,0.292,0,1.20067700286262e-251,"AT1G71130"
"AT5G46550",6.54070383430089e-256,0.280705171739655,0.292,0,1.20067700286262e-251,"AT5G46550"
"AT5G48620",2.34532179913629e-236,0.28591130187475,0.272,0,4.30530722667448e-232,"AT5G48620"
"AT2G26975",1.48723478480147e-223,0.280368884020742,0.259,0,2.73011689446007e-219,"AT2G26975"
"AT5G09830",0,0.731936122129277,0.605,0.001,0,"AT5G09830"
"AT5G48480",0,1.39271621359435,0.622,0.001,0,"AT5G48480"
"AT3G23810",0,0.455028739896554,0.371,0.001,0,"AT3G23810"
"AT2G43530",0,0.706638630267015,0.348,0.001,0,"AT2G43530"
"AT4G00300",0,0.48856083798657,0.376,0.001,0,"AT4G00300"
"AT2G42530",3.36620099207211e-264,0.988458325438231,0.303,0.001,6.17933516114677e-260,"AT2G42530"
