"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT1G67265",0,0.398673054000238,0.154,0.001,0,"AT1G67265"
"AT1G73780",0,0.41735082180564,0.129,0.001,0,"AT1G73780"
"AT5G26630",0,0.480797478282861,0.145,0.001,0,"AT5G26630"
"AT5G61120",0,0.310377061957268,0.147,0.001,0,"AT5G61120"
"AT1G26780",0,0.545557974965815,0.147,0.002,0,"AT1G26780"
"AT1G62360",0,1.91454529117982,0.584,0.002,0,"AT1G62360"
"AT1G70510",0,1.36182923200864,0.637,0.002,0,"AT1G70510"
"AT5G63090",0,0.487438929974263,0.116,0.002,0,"AT5G63090"
"AT3G57130",0,0.264858993942135,0.158,0.002,0,"AT3G57130"
"AT2G19590",0,0.839064138557356,0.316,0.002,0,"AT2G19590"
"AT4G31610",0,0.425308986598964,0.147,0.002,0,"AT4G31610"
"AT3G23635",0,0.568573537508523,0.198,0.003,0,"AT3G23635"
"AT2G43150",0,0.560855676770191,0.143,0.003,0,"AT2G43150"
"AT5G03840",0,1.5172126225626,0.183,0.004,0,"AT5G03840"
"AT5G58500",0,0.357870117378901,0.192,0.004,0,"AT5G58500"
"AT3G21510",0,1.02761505555102,0.461,0.004,0,"AT3G21510"
"AT4G08150",0,3.03393712991036,0.719,0.004,0,"AT4G08150"
"AT3G12430",0,0.405966315906353,0.194,0.005,0,"AT3G12430"
"AT3G12470",0,0.430262405860515,0.2,0.005,0,"AT3G12470"
"AT3G28540",0,0.315492265420299,0.165,0.005,0,"AT3G28540"
"AT4G10380",0,0.763600969323313,0.205,0.005,0,"AT4G10380"
"AT3G10000",0,0.341659796697369,0.163,0.006,0,"AT3G10000"
"AT1G69600",0,0.331756527289411,0.198,0.007,0,"AT1G69600"
"AT3G21770",0,0.494953528840096,0.223,0.007,0,"AT3G21770"
"AT2G18500",0,0.426950167149016,0.209,0.007,0,"AT2G18500"
"AT5G53486",1.93307363800005e-125,0.454813038432619,0.102,0.007,3.54854327727668e-121,"AT5G53486"
"AT3G12500",0,2.0996441260236,0.325,0.01,0,"AT3G12500"
"AT5G52600",3.427013822938e-210,0.421479335304026,0.163,0.01,6.29096927476729e-206,"AT5G52600"
"AT5G50360",1.39925428886213e-203,0.374413758364327,0.16,0.01,2.56861109806421e-199,"AT5G50360"
"AT1G23380",0,0.896894808911013,0.45,0.011,0,"AT1G23380"
"AT5G27220",0,0.967016683263738,0.468,0.011,0,"AT5G27220"
"AT4G39410",8.55382624446905e-215,0.589659461126967,0.174,0.011,1.57022588369718e-210,"AT4G39410"
"AT5G44390",3.34854975014458e-197,0.274806220173322,0.165,0.011,6.14693277634041e-193,"AT5G44390"
"AT3G57670",4.97543913057693e-153,0.332586334266405,0.147,0.011,9.13341361200006e-149,"AT3G57670"
"AT4G34560",3.05198571371901e-112,0.255526291516572,0.125,0.011,5.60253017467399e-108,"AT4G34560"
"AT2G30230",0,0.905193029451066,0.361,0.012,0,"AT2G30230"
"AT1G25530",3.81710466370965e-125,0.273170581198297,0.138,0.012,7.0070590311718e-121,"AT1G25530"
"AT5G18840",0,0.942092212484686,0.325,0.013,0,"AT5G18840"
"AT3G53232",6.89280863877422e-176,0.347793734133168,0.171,0.013,1.26531288181978e-171,"AT3G53232"
"AT1G13710",0,2.96834366861685,0.655,0.014,0,"AT1G13710"
"AT5G11930",0,0.645708180011351,0.263,0.014,0,"AT5G11930"
"AT5G66350",0,0.989673901838037,0.461,0.014,0,"AT5G66350"
"AT5G53950",1.01687027852001e-162,0.350643020362839,0.171,0.014,1.86666877027919e-158,"AT5G53950"
"AT3G23290",0,2.62315257990019,0.886,0.015,0,"AT3G23290"
"AT5G51330",6.66026720258943e-288,0.400924607942426,0.236,0.015,1.22262525037934e-283,"AT5G51330"
"AT5G12330",7.95266173194925e-183,0.324110225667561,0.189,0.015,1.45987011413392e-178,"AT5G12330"
"AT3G15650",1.45219168063047e-97,0.645151975604525,0.138,0.015,2.66578826813335e-93,"AT3G15650"
"AT3G59270",0,0.803012499330843,0.385,0.016,0,"AT3G59270"
"AT5G03680",3.40782467107148e-257,0.4522252724191,0.227,0.016,6.25574374868591e-253,"AT5G03680"
"AT2G16750",2.0886717511852e-224,0.345001854425169,0.216,0.016,3.83417473365067e-220,"AT2G16750"
"AT3G19200",0,1.31322636232526,0.461,0.017,0,"AT3G19200"
"AT1G66860",1.69292633240806e-229,0.559244330711591,0.232,0.018,3.10770486840148e-225,"AT1G66860"
"AT1G21910",6.24613673983383e-64,0.265694764684838,0.125,0.018,1.1466033213313e-59,"AT1G21910"
"AT3G04510",0,1.75778795953423,0.724,0.019,0,"AT3G04510"
"AT3G24450",0,1.11116132510103,0.367,0.019,0,"AT3G24450"
"AT1G09812",1.06886374050197e-201,0.450630049752104,0.22,0.019,1.96211316843946e-197,"AT1G09812"
