"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT5G14750",0,0.355067930591789,0.187,0.006,0,"AT5G14750"
"AT2G25980",0,0.438237437104375,0.16,0.008,0,"AT2G25980"
"AT3G16430",0,2.19388778543288,0.174,0.009,0,"AT3G16430"
"AT4G08040",0,0.446717259635484,0.155,0.009,0,"AT4G08040"
"AT1G02390",0,0.286135191657718,0.108,0.011,0,"AT1G02390"
"AT5G01900",0,0.322277828620294,0.131,0.011,0,"AT5G01900"
"AT4G24130",0,0.27725293352064,0.192,0.011,0,"AT4G24130"
"AT2G24800",0,0.26094884818073,0.196,0.013,0,"AT2G24800"
"AT5G08150",0,0.251013502723403,0.12,0.014,0,"AT5G08150"
"AT3G14550",0,0.383979892259888,0.139,0.016,0,"AT3G14550"
"AT3G20470",0,1.2344919231154,0.214,0.016,0,"AT3G20470"
"AT2G18660",0,0.356423220784734,0.172,0.016,0,"AT2G18660"
"AT1G45201",0,1.88794749653455,0.185,0.017,0,"AT1G45201"
"AT5G02890",0,0.30900153406677,0.142,0.017,0,"AT5G02890"
"AT5G57785",0,0.702811385919766,0.191,0.017,0,"AT5G57785"
"AT3G56060",0,0.254575703607023,0.166,0.017,0,"AT3G56060"
"AT4G19430",0,0.684169590794459,0.236,0.017,0,"AT4G19430"
"AT1G04220",0,0.261001872664303,0.184,0.019,0,"AT1G04220"
"AT5G52250",0,0.303671587504754,0.14,0.019,0,"AT5G52250"
"AT5G57780",0,0.424913485846713,0.229,0.019,0,"AT5G57780"
"AT3G53280",0,0.264606469816846,0.147,0.019,0,"AT3G53280"
"AT4G28780",0,0.34929340579797,0.147,0.02,0,"AT4G28780"
"AT1G63030",1.14711603386228e-225,0.458067437946939,0.106,0.02,2.10576090336098e-221,"AT1G63030"
"AT1G04040",0,0.74927638915713,0.143,0.021,0,"AT1G04040"
"AT1G50590",0,0.446001311540692,0.213,0.021,0,"AT1G50590"
"AT2G38995",2.54313152702621e-283,0.269040346675775,0.123,0.021,4.66842654416202e-279,"AT2G38995"
"AT1G22250",0,0.715143628006156,0.323,0.022,0,"AT1G22250"
"AT3G23560",0,0.336694994852119,0.274,0.022,0,"AT3G23560"
"AT2G32990",0,0.4772954469452,0.25,0.022,0,"AT2G32990"
"AT2G38110",0,0.311611976747533,0.148,0.022,0,"AT2G38110"
"AT1G62975",0,0.659867962229592,0.356,0.023,0,"AT1G62975"
"AT5G22270",0,0.459099208542716,0.151,0.023,0,"AT5G22270"
"AT4G24510",0,0.40083935657297,0.152,0.023,0,"AT4G24510"
"AT2G42990",0,0.578469196054437,0.298,0.024,0,"AT2G42990"
"AT1G70830",1.54409084308568e-269,1.63025847232119,0.127,0.024,2.83448756065238e-265,"AT1G70830"
"AT1G13110",0,0.506731308794419,0.185,0.025,0,"AT1G13110"
"AT4G16515",0,0.538081762221434,0.19,0.025,0,"AT4G16515"
"AT5G40450",1.46661877108006e-200,0.271947931102649,0.114,0.025,2.69227207807167e-196,"AT5G40450"
"AT5G03120",0,0.684092908785733,0.378,0.026,0,"AT5G03120"
"AT3G45290",0,0.695798836410222,0.411,0.026,0,"AT3G45290"
"AT2G28630",0,0.379102007572629,0.279,0.026,0,"AT2G28630"
"AT4G14750",0,0.264174677353599,0.24,0.026,0,"AT4G14750"
"AT2G30930",8.54143860283889e-185,0.264953942817926,0.112,0.026,1.56795188432313e-180,"AT2G30930"
"AT2G39410",0,0.878081372237197,0.234,0.027,0,"AT2G39410"
"AT4G14746",0,0.447677885748631,0.208,0.027,0,"AT4G14746"
"AT2G44230",0,0.627449543067365,0.325,0.028,0,"AT2G44230"
"AT4G08910",0,0.373957413610808,0.24,0.028,0,"AT4G08910"
"AT4G30270",2.60211870036752e-184,0.391118971223566,0.119,0.028,4.77670929826465e-180,"AT4G30270"
"AT5G58670",0,0.544811767529787,0.34,0.029,0,"AT5G58670"
"AT5G63180",0,0.542847967992354,0.236,0.029,0,"AT5G63180"
"AT5G65730",0,0.427106603927954,0.198,0.029,0,"AT5G65730"
"AT4G38770",0,0.922642202385075,0.225,0.029,0,"AT4G38770"
"AT5G62100",0,0.288695429409367,0.228,0.03,0,"AT5G62100"
"AT4G11460",0,0.47022764421203,0.292,0.03,0,"AT4G11460"
"AT4G18205",0,0.580081214234047,0.259,0.03,0,"AT4G18205"
"AT1G16370",0,0.663752789266976,0.249,0.031,0,"AT1G16370"
"AT1G77200",0,0.744425419877014,0.413,0.031,0,"AT1G77200"
"AT4G25830",0,1.06912074294208,0.269,0.031,0,"AT4G25830"
"AT5G64770",0,0.595199717397399,0.225,0.033,0,"AT5G64770"
"AT3G11600",0,0.881756523972138,0.329,0.033,0,"AT3G11600"
"AT3G52540",0,0.329115136691003,0.271,0.033,0,"AT3G52540"
"AT4G14440",0,0.692106933099414,0.222,0.033,0,"AT4G14440"
"AT1G33610",0,0.355930061278042,0.174,0.034,0,"AT1G33610"
"AT1G58270",0,1.29560945121279,0.231,0.034,0,"AT1G58270"
"AT5G40380",0,0.379610062010341,0.306,0.034,0,"AT5G40380"
"AT3G23050",0,0.786509620100969,0.249,0.034,0,"AT3G23050"
"AT2G33810",0,0.36677926824382,0.209,0.034,0,"AT2G33810"
"AT1G05810",0,0.262556740737011,0.219,0.035,0,"AT1G05810"
"AT5G06270",0,0.84244848079886,0.368,0.035,0,"AT5G06270"
"AT5G55340",0,0.472714182691738,0.388,0.035,0,"AT5G55340"
"AT4G02850",0,1.23452778551883,0.2,0.035,0,"AT4G02850"
"AT4G18250",0,0.506344679516839,0.23,0.035,0,"AT4G18250"
"AT1G75900",0,1.34773808974832,0.424,0.036,0,"AT1G75900"
"AT3G20810",0,0.477187062026038,0.243,0.036,0,"AT3G20810"
"AT2G01340",0,0.433334752592398,0.279,0.036,0,"AT2G01340"
"AT4G22690",0,0.776420738959199,0.186,0.036,0,"AT4G22690"
"AT3G14395",0,0.60328056257208,0.183,0.037,0,"AT3G14395"
"AT4G23020",0,0.451597409388028,0.329,0.037,0,"AT4G23020"
"AT4G28460",2.79541765329461e-92,0.445501428542057,0.107,0.037,5.13154818615292e-88,"AT4G28460"
"AT5G38260",0,0.44997295353844,0.28,0.038,0,"AT5G38260"
"AT5G55620",0,1.00638805882304,0.288,0.038,0,"AT5G55620"
"AT1G68530",0,0.656394872336393,0.404,0.039,0,"AT1G68530"
"AT5G24290",0,0.41893743382047,0.241,0.039,0,"AT5G24290"
"AT5G41070",0,0.274729464731991,0.234,0.039,0,"AT5G41070"
"AT5G41315",0,0.370931624344053,0.287,0.039,0,"AT5G41315"
"AT3G03000",0,0.321012708619176,0.247,0.039,0,"AT3G03000"
"AT2G38760",0,0.549937462493185,0.312,0.039,0,"AT2G38760"
"AT1G22910",0,0.423581645746024,0.246,0.041,0,"AT1G22910"
"AT3G09260",0,4.0480593461947,0.327,0.041,0,"AT3G09260"
"AT2G40150",0,0.291932732674086,0.257,0.041,0,"AT2G40150"
"AT2G46535",0,0.320194894521076,0.249,0.041,0,"AT2G46535"
"AT4G17470",0,2.44597056465128,0.557,0.041,0,"AT4G17470"
"AT4G19380",0,0.401603216858004,0.274,0.041,0,"AT4G19380"
"AT4G26790",0,0.588460106566919,0.42,0.041,0,"AT4G26790"
"AT2G03980",0,0.691322357549442,0.415,0.042,0,"AT2G03980"
"AT1G25425",0,0.25957673232227,0.213,0.043,0,"AT1G25425"
"AT2G38750",0,1.19720313399878,0.387,0.043,0,"AT2G38750"
"AT2G45050",0,0.488674143827545,0.325,0.043,0,"AT2G45050"
"AT5G47330",3.52364662328826e-93,0.323030216796841,0.118,0.043,6.46835810637026e-89,"AT5G47330"
"AT1G16750",0,0.40776561693087,0.351,0.044,0,"AT1G16750"
"AT5G16560",0,0.26332910337011,0.239,0.044,0,"AT5G16560"
"AT3G55130",0,0.568405710704111,0.422,0.044,0,"AT3G55130"
"AT1G05065",0,0.290513026302822,0.28,0.045,0,"AT1G05065"
"AT3G05600",0,0.829422330272154,0.437,0.045,0,"AT3G05600"
"AT3G09520",0,0.51068244550125,0.234,0.045,0,"AT3G09520"
"AT2G33050",0,0.30681534988154,0.236,0.045,0,"AT2G33050"
"AT5G01790",0,0.695812939868609,0.371,0.046,0,"AT5G01790"
"AT3G48460",0,0.508546080976507,0.321,0.046,0,"AT3G48460"
"AT3G60220",0,0.349586660442674,0.337,0.046,0,"AT3G60220"
"AT2G26650",0,0.443618009323489,0.354,0.046,0,"AT2G26650"
"AT1G54790",0,0.453427696699611,0.366,0.047,0,"AT1G54790"
"AT1G60090",0,0.565670042693084,0.346,0.047,0,"AT1G60090"
"AT3G19370",0,0.360433642522791,0.324,0.047,0,"AT3G19370"
"AT2G30424",0,0.426748590733963,0.261,0.047,0,"AT2G30424"
"AT5G26280",0,1.7996483814042,0.582,0.048,0,"AT5G26280"
"AT3G57780",0,0.307575357237538,0.239,0.048,0,"AT3G57780"
"AT4G28270",0,0.371243158060582,0.301,0.048,0,"AT4G28270"
"AT1G35180",0,0.742774928419942,0.545,0.049,0,"AT1G35180"
"AT5G17700",0,1.36508774384759,0.507,0.049,0,"AT5G17700"
"AT3G12610",0,0.326885632073569,0.246,0.049,0,"AT3G12610"
"AT4G37800",6.46564429716436e-301,0.417197800103052,0.198,0.049,1.18689832363046e-296,"AT4G37800"
"AT1G06080",0,0.692588186255544,0.395,0.05,0,"AT1G06080"
"AT5G36925",7.67409567729975e-117,0.251133083329833,0.141,0.05,1.40873374348192e-112,"AT5G36925"
"AT1G02205",0,0.895320998728013,0.459,0.051,0,"AT1G02205"
"AT3G16400",0,1.25913930933398,0.213,0.051,0,"AT3G16400"
"AT2G04570",0,1.06807264825499,0.47,0.051,0,"AT2G04570"
