"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT1G24620",0,0.31847127294598,0.398,0,0,"AT1G24620"
"AT3G25160",0,0.307033345486265,0.235,0,0,"AT3G25160"
"AT5G39420",0,0.312707573348915,0.357,0.001,0,"AT5G39420"
"AT5G65790",0,0.463864939903168,0.143,0.001,0,"AT5G65790"
"AT2G02250",0,1.66704610610311,0.735,0.001,0,"AT2G02250"
"AT4G01450",0,0.416788743282517,0.265,0.001,0,"AT4G01450"
"AT5G16080",0,0.558544295110802,0.5,0.002,0,"AT5G16080"
"AT5G43570",0,1.25729974225082,0.255,0.002,0,"AT5G43570"
"AT2G40740",0,0.662649492983326,0.48,0.002,0,"AT2G40740"
"AT2G43870",0,0.682255625770247,0.316,0.002,0,"AT2G43870"
"AT2G38900",0,2.27694435128489,0.694,0.003,0,"AT2G38900"
"AT4G01440",0,1.18261881835001,0.561,0.003,0,"AT4G01440"
"AT5G59390",0,0.25809825731241,0.276,0.004,0,"AT5G59390"
"AT4G04450",0,0.474101132897213,0.5,0.004,0,"AT4G04450"
"AT4G38000",0,0.421871631036455,0.429,0.004,0,"AT4G38000"
"AT5G39610",6.38962555411443e-301,1.16517113134141,0.255,0.004,1.17294356296879e-296,"AT5G39610"
"AT3G58000",0,0.547426794776412,0.48,0.005,0,"AT3G58000"
"AT5G18270",3.33620931912757e-301,0.736367809033358,0.276,0.005,6.12427944712248e-297,"AT5G18270"
"AT1G12480",2.16276189397063e-234,0.262739313706128,0.255,0.005,3.97018200876189e-230,"AT1G12480"
"AT2G22320",2.85800690676401e-69,0.47146070749747,0.133,0.005,5.2464432787467e-65,"AT2G22320"
"AT5G53730",1.11324608074028e-257,1.11663779518066,0.276,0.006,2.04358583041493e-253,"AT5G53730"
"AT3G63050",9.19343731965162e-115,0.250863052574376,0.194,0.006,1.68763928876845e-110,"AT3G63050"
"AT5G42690",0,0.634193151992626,0.633,0.007,0,"AT5G42690"
"AT5G45580",0,0.671204136571732,0.5,0.007,0,"AT5G45580"
"AT2G39830",0,0.399853532318458,0.469,0.007,0,"AT2G39830"
"AT5G40960",0,1.31416466320191,0.806,0.008,0,"AT5G40960"
"AT1G70130",1.96010036470067e-79,0.358878024445002,0.184,0.008,3.59815623948102e-75,"AT1G70130"
"AT1G65910",0,0.464135642600538,0.439,0.009,0,"AT1G65910"
"AT1G78530",1.64184408890269e-23,0.321148871042346,0.102,0.009,3.01393319399866e-19,"AT1G78530"
"AT3G10185",0,1.06643089726716,0.714,0.01,0,"AT3G10185"
"AT1G72800",3.79157144973057e-43,0.465354110084419,0.153,0.01,6.96018771027041e-39,"AT1G72800"
"AT3G57600",0,2.96889379466182,0.888,0.011,0,"AT3G57600"
"AT2G45890",0,1.18016938566514,0.735,0.011,0,"AT2G45890"
"AT1G52140",6.13726452075194e-114,0.416639253226756,0.255,0.011,1.12661764807443e-109,"AT1G52140"
"AT5G02260",0,0.88323185407069,0.602,0.012,0,"AT5G02260"
"AT5G02460",0,1.89781615621395,0.908,0.012,0,"AT5G02460"
"AT3G56620",3.27525247765245e-60,0.558555890059976,0.194,0.012,6.0123809732266e-56,"AT3G56620"
"AT1G71160",5.21705822605287e-225,0.36236747425512,0.388,0.013,9.57695378556525e-221,"AT1G71160"
"AT1G13520",1.87236606837178e-22,0.810457448179718,0.122,0.013,3.43710239171008e-18,"AT1G13520"
"AT3G06360",2.97983016932415e-131,0.283354658834714,0.306,0.014,5.47007424182834e-127,"AT3G06360"
"AT3G24140",0,2.71330950057711,0.949,0.015,0,"AT3G24140"
"AT4G34530",0,0.670209148119355,0.602,0.015,0,"AT4G34530"
"AT3G49370",4.81285949785541e-119,0.287385912939732,0.306,0.015,8.83496618021317e-115,"AT3G49370"
"AT1G16960",0,1.0019873658055,0.765,0.016,0,"AT1G16960"
"AT2G32510",1.62972128319179e-280,0.714672100487838,0.48,0.016,2.99167935955517e-276,"AT2G32510"
"AT3G01750",6.30387725809944e-148,0.284066626877149,0.347,0.016,1.15720274826931e-143,"AT3G01750"
"AT3G54490",3.24811056641237e-135,0.26316765657092,0.337,0.016,5.96255656676318e-131,"AT3G54490"
"AT1G75390",0,0.645850987992015,0.571,0.017,0,"AT1G75390"
"AT2G36470",2.0313048612055e-141,0.28434114239625,0.357,0.017,3.72886633371494e-137,"AT2G36470"
"AT4G38420",9.07546158044285e-42,0.296056261721338,0.194,0.017,1.66598248232189e-37,"AT4G38420"
"AT1G69920",1.24195153295644e-10,0.339574727242077,0.102,0.017,2.27985042904813e-06,"AT1G69920"
"AT1G23760",0,0.47092776704797,0.551,0.018,0,"AT1G23760"
"AT1G71050",0,3.14379928874708,0.949,0.019,0,"AT1G71050"
"AT5G54130",3.49176826696488e-137,0.613799257627275,0.367,0.019,6.40983900766743e-133,"AT5G54130"
"AT5G28030",2.18305099975984e-109,0.294672496282795,0.337,0.019,4.00742672025914e-105,"AT5G28030"
"AT1G70430",2.15746042766161e-91,0.27326706999079,0.306,0.019,3.96045010705842e-87,"AT1G70430"
"AT1G53470",5.10389887616926e-212,0.414741982718076,0.469,0.02,9.36922716698392e-208,"AT1G53470"
"AT1G09812",2.60102629673069e-94,0.251208306806125,0.316,0.02,4.77470397290853e-90,"AT1G09812"
"AT5G46350",1.02430380801917e-27,0.585844458224944,0.173,0.02,1.8803145003808e-23,"AT5G46350"
"AT1G04920",0,1.27880998448975,0.888,0.021,0,"AT1G04920"
"AT1G62990",6.62084634597327e-122,0.647729312212372,0.367,0.021,1.21538876373031e-117,"AT1G62990"
"AT1G07473",0,1.01582898166265,0.612,0.022,0,"AT1G07473"
"AT5G49740",1.37267044116759e-285,0.499488271063049,0.561,0.022,2.51981112885135e-281,"AT5G49740"
"AT2G31940",4.16553568040027e-121,0.484119870955146,0.378,0.022,7.64667384851077e-117,"AT2G31940"
"AT5G66400",8.07482961440044e-107,1.51641089873642,0.347,0.022,1.48229647231549e-102,"AT5G66400"
