"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT3G10910",0,0.333053939322886,0.179,0.006,0,"AT3G10910"
"AT1G33930",0,0.335677463708121,0.122,0.007,0,"AT1G33930"
"AT5G01180",0,0.620198757662529,0.287,0.009,0,"AT5G01180"
"AT3G47750",0,0.254833088210408,0.2,0.014,0,"AT3G47750"
"AT2G40670",0,0.806981718618287,0.301,0.021,0,"AT2G40670"
"AT1G34245",0,2.31510819027494,0.463,0.023,0,"AT1G34245"
"AT5G57760",0,0.30419714363928,0.204,0.023,0,"AT5G57760"
"AT4G34970",0,0.31320588713682,0.208,0.023,0,"AT4G34970"
"AT2G04100",0,0.60027565934414,0.264,0.027,0,"AT2G04100"
"AT4G17680",0,0.790803423166333,0.382,0.027,0,"AT4G17680"
"AT2G24762",1.1087252399952e-169,0.314597406186103,0.124,0.027,2.03528692305919e-165,"AT2G24762"
"AT5G10890",0,1.04050069991824,0.525,0.029,0,"AT5G10890"
"AT5G60880",0,2.32489204277013,0.722,0.029,0,"AT5G60880"
"AT3G52525",5.68370905845706e-120,0.252209961482409,0.118,0.032,1.04335847186096e-115,"AT3G52525"
"AT1G21810",0,0.488027169146845,0.31,0.033,0,"AT1G21810"
"AT1G78172",0,0.332762608004376,0.249,0.034,0,"AT1G78172"
"AT4G30400",0,0.290700515707661,0.247,0.035,0,"AT4G30400"
"AT1G11850",0,0.338041380272003,0.225,0.036,0,"AT1G11850"
"AT2G33793",9.62846238970789e-86,0.333768882029736,0.115,0.037,1.76749684087868e-81,"AT2G33793"
"AT3G52540",0,0.276925956333524,0.249,0.038,0,"AT3G52540"
"AT3G51930",0,0.362210684549013,0.236,0.04,0,"AT3G51930"
"AT5G41070",0,0.310355207078098,0.253,0.041,0,"AT5G41070"
"AT3G14760",0,0.997066645873335,0.317,0.041,0,"AT3G14760"
"AT3G25905",0,0.284492793177617,0.234,0.041,0,"AT3G25905"
"AT5G53210",0,1.52666253127109,0.682,0.043,0,"AT5G53210"
"AT4G19380",0,0.498817193165763,0.323,0.043,0,"AT4G19380"
"AT3G62070",0,1.93255667977136,0.59,0.044,0,"AT3G62070"
"AT4G23020",0,0.419737844462703,0.272,0.044,0,"AT4G23020"
"AT1G65620",1.97902504120653e-304,0.428981838314861,0.214,0.045,3.63289626814283e-300,"AT1G65620"
"AT1G05065",0,0.443439912853186,0.347,0.046,0,"AT1G05065"
"AT1G77200",0,0.337548799837861,0.227,0.046,0,"AT1G77200"
"AT1G10690",3.41050266096244e-84,0.264576087896407,0.131,0.046,6.26065973472876e-80,"AT1G10690"
"AT2G02450",0,1.00898470130609,0.504,0.047,0,"AT2G02450"
"AT1G04760",9.92518106945656e-279,0.274609308014955,0.208,0.047,1.82196548892014e-274,"AT1G04760"
"AT5G56120",0,1.13449128299423,0.281,0.049,0,"AT5G56120"
"AT3G56100",0,0.664960217062695,0.347,0.049,0,"AT3G56100"
"AT2G34190",0,0.736715556011136,0.25,0.05,0,"AT2G34190"
"AT5G01075",0,0.717811901978464,0.435,0.051,0,"AT5G01075"
"AT5G62230",0,0.33015305756732,0.271,0.051,0,"AT5G62230"
"AT3G60220",0,0.330884009528423,0.323,0.051,0,"AT3G60220"
"AT4G26790",0,0.402301928196373,0.35,0.051,0,"AT4G26790"
"AT5G47050",0,0.499512430529433,0.367,0.052,0,"AT5G47050"
"AT1G16500",0,0.576118857948112,0.342,0.053,0,"AT1G16500"
"AT1G56150",0,0.809837842363549,0.307,0.053,0,"AT1G56150"
"AT2G30424",1.57104464475733e-258,0.269388907979808,0.22,0.053,2.88396665438103e-254,"AT2G30424"
"AT1G80080",0,3.01875831172355,0.725,0.054,0,"AT1G80080"
"AT5G36710",0,0.936940751282355,0.27,0.054,0,"AT5G36710"
"AT4G15140",2.79800508312845e-269,0.488572590142611,0.224,0.054,5.13629793109889e-265,"AT4G15140"
"AT2G44940",0,0.290926984150267,0.24,0.055,0,"AT2G44940"
"AT1G32690",8.90954485558268e-300,0.353666284306732,0.236,0.055,1.63552514913931e-295,"AT1G32690"
"AT3G09260",1.70704540789206e-31,0.268497042710755,0.111,0.055,3.13362325526746e-27,"AT3G09260"
"AT1G54790",0,0.293962177369279,0.285,0.056,0,"AT1G54790"
"AT3G55130",0,0.308253592849131,0.294,0.057,0,"AT3G55130"
"AT2G47485",0,0.532395445550732,0.337,0.057,0,"AT2G47485"
"AT1G06080",0,0.496575567027134,0.348,0.058,0,"AT1G06080"
"AT1G14350",0,0.272592950860324,0.251,0.059,0,"AT1G14350"
"AT1G62370",9.70231230552929e-162,0.252421328665191,0.196,0.059,1.78105346992601e-157,"AT1G62370"
"AT1G34355",0,0.350536333121333,0.291,0.06,0,"AT1G34355"
"AT1G78170",0,0.590348730401374,0.36,0.061,0,"AT1G78170"
"AT5G05460",0,0.267460477934446,0.275,0.061,0,"AT5G05460"
"AT1G16630",0,0.800665620945356,0.352,0.062,0,"AT1G16630"
"AT3G51230",0,1.19175822514356,0.281,0.062,0,"AT3G51230"
"AT1G63100",0,0.883247274912428,0.324,0.063,0,"AT1G63100"
"AT3G11520",0,0.596782876833811,0.31,0.063,0,"AT3G11520"
"AT3G12870",0,1.71561698573982,0.335,0.063,0,"AT3G12870"
"AT2G16270",0,0.916905134591471,0.383,0.063,0,"AT2G16270"
"AT5G38300",5.4703025180361e-236,0.374167189957394,0.233,0.064,1.00418343323589e-231,"AT5G38300"
"AT1G23790",0,0.680570966965539,0.367,0.065,0,"AT1G23790"
"AT3G27730",0,0.271947746005152,0.273,0.065,0,"AT3G27730"
"AT2G01505",0,0.593751060448265,0.462,0.065,0,"AT2G01505"
"AT2G04570",0,0.505630667993119,0.314,0.065,0,"AT2G04570"
