"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT1G30250",0,0.375079954211803,0.173,0.03,0,"AT1G30250"
"AT1G74670",0,0.927283296227364,0.36,0.042,0,"AT1G74670"
"AT1G14250",0,0.536157081577302,0.287,0.06,0,"AT1G14250"
"AT4G27030",0,0.312660911269646,0.321,0.073,0,"AT4G27030"
"AT1G51090",2.38314890717612e-142,0.375152553463259,0.16,0.077,4.3747464489032e-138,"AT1G51090"
"AT4G26530",0,1.12037550884335,0.533,0.079,0,"AT4G26530"
"AT2G40100",0,0.802437853828163,0.42,0.103,0,"AT2G40100"
"AT1G22590",0,0.517792316009742,0.411,0.104,0,"AT1G22590"
"AT1G31580",0,0.9601484889507,0.578,0.126,0,"AT1G31580"
"AT4G21210",0,0.390259206625614,0.459,0.142,0,"AT4G21210"
"AT2G42530",0,1.45313435199569,0.606,0.153,0,"AT2G42530"
"AT1G53560",0,0.377501436604867,0.477,0.171,0,"AT1G53560"
"AT3G47430",0,0.507572105468033,0.507,0.187,0,"AT3G47430"
"AT3G14210",0,1.32031536836497,0.652,0.193,0,"AT3G14210"
"AT1G68520",0,0.662458368715382,0.578,0.195,0,"AT1G68520"
"AT2G23600",0,0.622402286174891,0.548,0.209,0,"AT2G23600"
"AT1G66200",0,0.291492392097759,0.526,0.211,0,"AT1G66200"
"AT5G35740",0,0.490310086758889,0.549,0.213,0,"AT5G35740"
"AT3G62410",0,0.49594762056789,0.553,0.213,0,"AT3G62410"
"AT2G46100",0,0.554127647086251,0.582,0.213,0,"AT2G46100"
"AT3G21870",0,0.624598667098629,0.634,0.218,0,"AT3G21870"
"AT3G61430",0,0.416598967448011,0.575,0.232,0,"AT3G61430"
"AT3G55040",0,0.450628153831183,0.593,0.234,0,"AT3G55040"
"AT5G51545",0,0.406531990958458,0.584,0.249,0,"AT5G51545"
"ATCG01060",0,0.646336289187864,0.666,0.253,0,"ATCG01060"
"AT4G18740",0,0.456789918746746,0.576,0.255,0,"AT4G18740"
"AT1G50732",0,0.569138164048423,0.629,0.268,0,"AT1G50732"
"AT5G44580",0,1.23068678816727,0.655,0.269,0,"AT5G44580"
"AT5G02710",0,0.359796260498478,0.616,0.284,0,"AT5G02710"
"AT2G21530",0,0.595316959626485,0.643,0.285,0,"AT2G21530"
"AT5G62720",0,0.678571479092178,0.717,0.288,0,"AT5G62720"
"AT3G56290",0,1.23659231649754,0.731,0.289,0,"AT3G56290"
"AT5G40500",0,0.531611243000122,0.642,0.29,0,"AT5G40500"
