"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT4G25950",0,0.271581516671367,0.101,0,0,"AT4G25950"
"AT3G49690",0,0.75144593863919,0.123,0.002,0,"AT3G49690"
"AT3G58000",0,0.649399698864077,0.148,0.002,0,"AT3G58000"
"AT2G28420",0,0.780109576227242,0.187,0.003,0,"AT2G28420"
"AT5G42690",0,0.324060006339611,0.155,0.004,0,"AT5G42690"
"AT4G18620",0,0.423751327224943,0.155,0.004,0,"AT4G18620"
"AT1G53635",0,0.288269616341387,0.125,0.005,0,"AT1G53635"
"AT3G56620",0,1.21041040241673,0.271,0.005,0,"AT3G56620"
"AT2G44380",0,0.874855964532049,0.143,0.005,0,"AT2G44380"
"AT1G48000",0,0.303405546000909,0.114,0.006,0,"AT1G48000"
"AT1G70130",0,0.644516653852614,0.1,0.006,0,"AT1G70130"
"AT5G07310",0,1.09780562072205,0.189,0.006,0,"AT5G07310"
"AT5G10170",0,0.343387915522605,0.105,0.006,0,"AT5G10170"
"AT5G01550",0,0.325763093273051,0.162,0.007,0,"AT5G01550"
"AT5G16570",0,0.376193260148193,0.188,0.007,0,"AT5G16570"
"AT5G23370",0,0.562217360384376,0.104,0.007,0,"AT5G23370"
"AT5G41090",0,0.386730198687006,0.175,0.007,0,"AT5G41090"
"AT3G13433",0,0.311045477340398,0.121,0.007,0,"AT3G13433"
"AT2G25260",0,0.323589821266149,0.178,0.007,0,"AT2G25260"
"AT4G13660",6.50224418772029e-297,0.342238345805793,0.1,0.007,1.19361696553981e-292,"AT4G13660"
"AT1G61610",0,0.335633171880046,0.146,0.008,0,"AT1G61610"
"AT3G57600",0,0.918640826369343,0.187,0.008,0,"AT3G57600"
"AT4G12430",0,0.633013464950041,0.204,0.008,0,"AT4G12430"
"AT2G34140",8.53237865827406e-274,0.42344970790698,0.101,0.008,1.56628875029937e-269,"AT2G34140"
"AT1G13520",0,0.646335451304531,0.145,0.009,0,"AT1G13520"
"AT5G02460",0,0.302223501774095,0.153,0.009,0,"AT5G02460"
"AT4G25000",0,0.728130559670447,0.259,0.009,0,"AT4G25000"
"AT1G64405",0,0.655685161806401,0.226,0.01,0,"AT1G64405"
"AT1G05300",0,0.612072982991604,0.249,0.011,0,"AT1G05300"
"AT5G01560",0,0.314192619316624,0.173,0.011,0,"AT5G01560"
"AT5G13080",0,0.495821399816502,0.185,0.011,0,"AT5G13080"
"AT5G60630",0,0.517274601652746,0.167,0.011,0,"AT5G60630"
"AT5G61890",0,0.752617965468255,0.204,0.011,0,"AT5G61890"
"AT3G17580",0,0.728531869577674,0.184,0.011,0,"AT3G17580"
"AT2G25200",0,0.343231610473196,0.133,0.011,0,"AT2G25200"
"AT4G25410",0,0.567692656122679,0.242,0.011,0,"AT4G25410"
"AT1G69920",0,0.731988225336555,0.221,0.012,0,"AT1G69920"
"AT3G11930",0,0.666652368618527,0.193,0.012,0,"AT3G11930"
"AT3G24140",0,1.15366066780641,0.204,0.012,0,"AT3G24140"
