"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT5G23010",0,1.3227240810683,0.132,0.01,0,"AT5G23010"
"AT3G13730",0,0.271496274560272,0.162,0.013,0,"AT3G13730"
"AT5G07690",0,0.338593609501355,0.17,0.017,0,"AT5G07690"
"AT5G14200",0,0.848729908688348,0.141,0.02,0,"AT5G14200"
"AT1G43910",5.47293487410125e-203,0.290445861402978,0.104,0.02,1.00466665483877e-198,"AT1G43910"
"AT2G30890",0,0.271342444576192,0.162,0.021,0,"AT2G30890"
"AT1G61660",0,0.489626391441565,0.159,0.023,0,"AT1G61660"
"AT3G18560",7.46225904045333e-300,0.435491272233089,0.131,0.023,1.36984689205602e-295,"AT3G18560"
"AT1G11580",5.1975766563981e-180,0.529867144968037,0.104,0.023,9.54119146815e-176,"AT1G11580"
"AT3G48550",0,0.311497681793845,0.148,0.024,0,"AT3G48550"
"AT1G64060",3.47695130215856e-307,0.321070728318326,0.136,0.024,6.38263950537246e-303,"AT1G64060"
"AT2G22190",1.3089029015608e-291,0.455395788568825,0.134,0.024,2.40275305639516e-287,"AT2G22190"
"AT2G43100",0,0.840052694984704,0.139,0.025,0,"AT2G43100"
"AT4G39950",0,0.813083083103714,0.142,0.025,0,"AT4G39950"
"AT1G76410",1.0419563856977e-152,0.273539636247001,0.103,0.025,1.91271933722526e-148,"AT1G76410"
"AT5G07460",8.68299931017976e-262,0.331484615734182,0.131,0.026,1.5939381833697e-257,"AT5G07460"
"AT1G69180",0,1.21271600853099,0.21,0.029,0,"AT1G69180"
"AT1G25230",2.89409469769786e-162,0.25918592505187,0.119,0.031,5.31268963656395e-158,"AT1G25230"
"AT3G24130",0,0.508355840292541,0.169,0.032,0,"AT3G24130"
"AT5G62680",6.5132677222118e-176,0.461199897669777,0.125,0.032,1.19564055576642e-171,"AT5G62680"
"AT1G77000",2.06393712390136e-183,0.37339355346381,0.135,0.036,3.78876937834574e-179,"AT1G77000"
