"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT5G15150",0,0.313060941938172,0.223,0.007,0,"AT5G15150"
"AT5G67651",0,0.350179904955278,0.122,0.009,0,"AT5G67651"
"AT3G19200",0,0.485930778167916,0.312,0.011,0,"AT3G19200"
"AT1G22490",0,0.282859074399817,0.218,0.014,0,"AT1G22490"
"AT5G03150",0,0.518278350437174,0.353,0.014,0,"AT5G03150"
"AT1G13710",0,0.619400020131275,0.155,0.015,0,"AT1G13710"
"AT3G23290",0,0.387942912254103,0.197,0.016,0,"AT3G23290"
"AT3G49620",2.39274123355684e-297,0.322525045942072,0.135,0.016,4.3923550824403e-293,"AT3G49620"
"AT4G10640",0,0.814480229579468,0.293,0.017,0,"AT4G10640"
"AT2G45080",0,0.269959478699509,0.256,0.018,0,"AT2G45080"
"AT1G77690",0,0.253967127474762,0.194,0.019,0,"AT1G77690"
"AT1G44830",0,0.699883142120471,0.376,0.021,0,"AT1G44830"
"AT3G13650",2.15712277932976e-137,0.692817028198979,0.111,0.022,3.95983028601565e-133,"AT3G13650"
"AT1G53180",0,0.544208819036105,0.339,0.023,0,"AT1G53180"
"AT3G50870",0,0.671207802027157,0.339,0.023,0,"AT3G50870"
"AT1G62290",0,0.269713168247529,0.288,0.024,0,"AT1G62290"
"AT1G76610",0,0.251268496819067,0.218,0.025,0,"AT1G76610"
"AT1G52190",2.63911813295497e-254,0.266052104811222,0.159,0.025,4.84462915666544e-250,"AT1G52190"
"AT3G48550",0,0.395911414471543,0.196,0.026,0,"AT3G48550"
"AT2G31160",0,0.359463086133486,0.33,0.027,0,"AT2G31160"
"AT1G14760",0,0.476453621898468,0.267,0.028,0,"AT1G14760"
"AT1G27020",0,0.724994795553128,0.39,0.03,0,"AT1G27020"
"AT2G16580",0,0.522922642954401,0.33,0.03,0,"AT2G16580"
"AT3G19500",0,0.305508183898319,0.234,0.031,0,"AT3G19500"
"AT1G25230",2.59379157292039e-218,0.375573491139301,0.167,0.031,4.76142319040995e-214,"AT1G25230"
"AT5G25810",0,0.306117120079107,0.256,0.034,0,"AT5G25810"
"AT1G23560",0,0.269432955416971,0.293,0.036,0,"AT1G23560"
"AT4G24275",0,0.674398224114827,0.442,0.036,0,"AT4G24275"
"AT5G50335",1.63066508832856e-253,0.702069641662017,0.199,0.039,2.99341190264473e-249,"AT5G50335"
"AT1G76790",2.53966102651076e-55,0.358953359739777,0.111,0.039,4.66205574636581e-51,"AT1G76790"
"AT1G53903",0,0.558085506833661,0.224,0.04,0,"AT1G53903"
"AT3G20810",0,0.305929638150903,0.283,0.04,0,"AT3G20810"
"AT4G02850",6.88084033989621e-110,0.332473051466572,0.148,0.041,1.26311586119475e-105,"AT4G02850"
"AT5G44578",1.14273846850885e-275,0.452547269690618,0.22,0.043,2.0977250066417e-271,"AT5G44578"
"AT4G37800",0,0.830518192044264,0.375,0.047,0,"AT4G37800"
"AT1G65860",1.7741916095641e-107,0.271977293324386,0.159,0.047,3.25688353767681e-103,"AT1G65860"
"AT2G19800",5.059075338965e-31,0.306511134823687,0.105,0.047,9.28694459973805e-27,"AT2G19800"
"AT1G61810",5.10681240134398e-258,0.418732549054764,0.229,0.048,9.37457552514714e-254,"AT1G61810"
"AT1G31040",0,0.615705366891138,0.466,0.049,0,"AT1G31040"
"AT4G15210",0,1.42096185419111,0.461,0.05,0,"AT4G15210"
"AT5G14230",0,0.283983920714454,0.308,0.051,0,"AT5G14230"
"AT1G69850",0,0.288580528476805,0.304,0.052,0,"AT1G69850"
"AT5G10570",0,0.403108903607894,0.303,0.052,0,"AT5G10570"
"AT4G30280",8.03413134818475e-126,0.7512811604573,0.18,0.053,1.47482549158627e-121,"AT4G30280"
"AT5G28490",0,0.527220115412766,0.362,0.054,0,"AT5G28490"
"AT2G34600",3.69188085992894e-71,0.27285492775387,0.149,0.054,6.77718569457156e-67,"AT2G34600"
"AT4G11320",0,3.05002334791376,0.627,0.055,0,"AT4G11320"
"AT4G22130",0,0.258273822359787,0.336,0.056,0,"AT4G22130"
"AT1G26960",0,0.365782911863568,0.345,0.057,0,"AT1G26960"
"AT4G13770",2.97753843061121e-239,0.749348336966804,0.239,0.057,5.465867297073e-235,"AT4G13770"
"AT1G18870",0,0.454067854391137,0.368,0.059,0,"AT1G18870"
"AT1G77990",0,0.290601677264745,0.303,0.059,0,"AT1G77990"
"AT2G38750",3.00791199194995e-135,0.350958399712594,0.2,0.059,5.52162404362253e-131,"AT2G38750"
"AT5G61290",0,0.890635739851714,0.46,0.062,0,"AT5G61290"
"AT3G04300",3.41503381036005e-29,0.758960791363229,0.127,0.064,6.26897756567794e-25,"AT3G04300"
"AT1G30330",0,0.375627380095244,0.417,0.065,0,"AT1G30330"
"AT4G19230",3.6986345473353e-276,0.558274978437609,0.275,0.065,6.78958343854341e-272,"AT4G19230"
"AT5G25830",0,0.313886136665857,0.321,0.066,0,"AT5G25830"
"AT3G50890",5.26642845982028e-183,0.286485674532184,0.242,0.066,9.66758272369209e-179,"AT3G50890"
"AT5G44572",2.22985379585315e-189,0.579864337245313,0.249,0.07,4.09334261304763e-185,"AT5G44572"
"AT5G22580",1.97511266529577e-298,1.172884466722,0.299,0.071,3.62571431968344e-294,"AT5G22580"
"AT2G01610",5.80069841053855e-31,0.418040078341982,0.14,0.071,1.06483420722256e-26,"AT2G01610"
"AT5G48900",0,0.391105041138286,0.361,0.072,0,"AT5G48900"
"AT4G27950",2.82592247510588e-256,0.288106346176182,0.286,0.072,5.18754588755187e-252,"AT4G27950"
"AT5G39670",5.05645021633359e-126,0.57529825934693,0.218,0.072,9.28212566212357e-122,"AT5G39670"
"AT4G17460",2.99035853397676e-191,0.262683575294595,0.263,0.075,5.48940116082115e-187,"AT4G17460"
"AT1G43780",0,0.389732328462593,0.35,0.076,0,"AT1G43780"
"AT2G17280",0,0.281087083531876,0.335,0.076,0,"AT2G17280"
"AT1G77120",1.18476919717152e-241,0.259308780869377,0.293,0.077,2.17488081524776e-237,"AT1G77120"
"AT4G30180",1.94851019504212e-212,0.318442201406849,0.273,0.077,3.57688016503881e-208,"AT4G30180"
"AT1G68640",2.34232746035568e-209,0.257564003357638,0.278,0.078,4.29981051897493e-205,"AT1G68640"
"AT3G05980",0,0.565465852194072,0.477,0.079,0,"AT3G05980"
"AT3G55240",5.29598067985603e-206,0.696465651744016,0.272,0.079,9.72183173401171e-202,"AT3G55240"
"AT1G26945",2.78545414954943e-117,0.388699983541491,0.227,0.079,5.11325818232788e-113,"AT1G26945"
"AT1G67750",0,1.22653898447759,0.474,0.08,0,"AT1G67750"
"AT5G15580",0,0.29661586360277,0.382,0.08,0,"AT5G15580"
"AT3G25717",0,0.450815001144505,0.399,0.081,0,"AT3G25717"
"AT1G53860",1.17564383460662e-237,0.251376253503921,0.307,0.086,2.15812938718737e-233,"AT1G53860"
"AT2G26690",1.40925171969738e-213,0.371694231401928,0.294,0.086,2.58696338184849e-209,"AT2G26690"
"AT5G66800",3.73944247268942e-266,0.427209249508556,0.332,0.09,6.86449454711598e-262,"AT5G66800"
"AT3G02170",1.40300852698517e-229,0.290084444829307,0.313,0.09,2.57550275298667e-225,"AT3G02170"
"AT5G65390",2.41671101844314e-192,0.389972647610721,0.295,0.092,4.43635641655607e-188,"AT5G65390"
"AT2G29125",0,0.288002492995236,0.357,0.094,0,"AT2G29125"
"AT1G01110",0,0.359066109711554,0.415,0.095,0,"AT1G01110"
"AT3G46490",0,0.811006082019962,0.516,0.095,0,"AT3G46490"
"AT2G32020",1.3206644633965e-175,0.528939397757759,0.292,0.095,2.42434375545695e-171,"AT2G32020"
"AT3G20898",0,0.533675901555499,0.416,0.096,0,"AT3G20898"
"AT2G17770",0,0.435012568676255,0.402,0.096,0,"AT2G17770"
"AT1G67400",0,0.431655749639871,0.46,0.099,0,"AT1G67400"
"AT4G04830",3.31129884978677e-54,0.389573629545286,0.207,0.099,6.07855129855357e-50,"AT4G04830"
"AT3G48100",0,0.948523052835442,0.603,0.1,0,"AT3G48100"
"AT3G50760",1.40734730404173e-97,0.362952584172911,0.25,0.1,2.58346744602941e-93,"AT3G50760"
"AT5G17460",3.29002180853933e-78,0.693511266417676,0.233,0.1,6.03949303393565e-74,"AT5G17460"
"AT2G42610",0,1.95037612213944,0.832,0.104,0,"AT2G42610"
"AT5G65640",0,0.409249089820723,0.415,0.11,0,"AT5G65640"
"AT3G07010",0,0.580151443383124,0.458,0.11,0,"AT3G07010"
"AT5G25460",0,0.752509027719373,0.499,0.118,0,"AT5G25460"
"AT1G64640",0,0.498890137794339,0.462,0.124,0,"AT1G64640"
"AT1G69780",0,0.898904638448692,0.678,0.136,0,"AT1G69780"
"AT1G20500",0,0.427224227168054,0.473,0.139,0,"AT1G20500"
"AT5G64330",0,0.392132675078904,0.461,0.14,0,"AT5G64330"
"AT4G32980",0,0.38463631766332,0.457,0.141,0,"AT4G32980"
"AT5G56140",0,0.348600928574686,0.486,0.144,0,"AT5G56140"
"AT3G13960",0,0.637022675193517,0.494,0.144,0,"AT3G13960"
"AT5G47370",0,0.78985249525406,0.547,0.152,0,"AT5G47370"
"AT2G39700",0,0.526567776843648,0.498,0.153,0,"AT2G39700"
"AT5G19110",0,1.04306107153265,0.659,0.158,0,"AT5G19110"
"AT1G78490",0,0.52138019525708,0.536,0.161,0,"AT1G78490"
"AT1G35720",0,1.35859608148062,0.774,0.165,0,"AT1G35720"
"AT5G37020",0,0.430745383901011,0.51,0.165,0,"AT5G37020"
"AT3G21190",0,0.349552481621001,0.508,0.169,0,"AT3G21190"
"AT5G39410",0,0.458604168376201,0.523,0.171,0,"AT5G39410"
"AT1G31710",0,0.789018400013358,0.657,0.176,0,"AT1G31710"
"AT3G44735",1.26400186624329e-262,0.457438339716418,0.484,0.18,2.3203282258628e-258,"AT3G44735"
"AT3G18070",1.01395476336848e-270,0.38508582920446,0.485,0.181,1.86131675911552e-266,"AT3G18070"
"AT2G41475",0,0.416067987577291,0.551,0.183,0,"AT2G41475"
"AT3G23340",3.29964793507505e-243,0.381583193501348,0.489,0.184,6.05716371441727e-239,"AT3G23340"
"AT3G24770",0,0.703847381649246,0.573,0.185,0,"AT3G24770"
"AT3G63200",0,0.988541194748819,0.633,0.185,0,"AT3G63200"
"AT5G60120",4.71772447373656e-278,0.385781380232296,0.509,0.19,8.66032681643821e-274,"AT5G60120"
"AT2G35860",0,0.557603476224636,0.635,0.193,0,"AT2G35860"
"AT2G43800",5.04548035871458e-262,0.659983771430022,0.51,0.195,9.26198829449236e-258,"AT2G43800"
"AT5G03530",0,0.431193797132271,0.56,0.202,0,"AT5G03530"
"AT1G75540",7.05831902156458e-250,0.381841640221354,0.526,0.21,1.29569562278861e-245,"AT1G75540"
"AT5G65510",0,0.641943967638644,0.577,0.213,0,"AT5G65510"
"AT2G29320",0,0.563526759291118,0.561,0.213,0,"AT2G29320"
"AT1G75780",0,1.09657254493237,0.696,0.214,0,"AT1G75780"
"AT5G22740",0,0.637073964816105,0.616,0.214,0,"AT5G22740"
"AT2G42320",0,0.783105601362402,0.643,0.215,0,"AT2G42320"
"AT5G05830",4.27527392233307e-274,0.39704850526869,0.546,0.216,7.84812033922681e-270,"AT5G05830"
"AT4G38210",0,0.505261814867628,0.592,0.219,0,"AT4G38210"
"AT2G36870",0,0.522322883570933,0.6,0.224,0,"AT2G36870"
"AT4G15920",0,0.582776741694967,0.576,0.224,0,"AT4G15920"
"AT1G21310",0,2.09290628879699,0.683,0.227,0,"AT1G21310"
"AT4G12730",0,0.713456467416177,0.641,0.228,0,"AT4G12730"
"AT3G06035",0,0.559715933598649,0.677,0.23,0,"AT3G06035"
"AT1G14700",0,1.37431100123169,0.721,0.234,0,"AT1G14700"
"AT4G18670",0,0.46225081088594,0.615,0.237,0,"AT4G18670"
"AT4G30020",2.32588842636123e-254,0.398225217230958,0.564,0.239,4.26963338427131e-250,"AT4G30020"
"AT1G31310",9.85911923897457e-242,0.471293954371026,0.56,0.24,1.80983851869856e-237,"AT1G31310"
"AT5G26670",5.36297454496422e-244,0.426690549208682,0.552,0.243,9.84481237219082e-240,"AT5G26670"
"AT1G62480",0,3.1830275527454,0.888,0.246,0,"AT1G62480"
"AT4G18800",1.56945586233352e-213,0.381251654698159,0.554,0.252,2.88105012648565e-209,"AT4G18800"
