"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT1G73490",0,1.47807738095592,0.801,0,0,"AT1G73490"
"AT3G01740",0,1.59463365056632,0.836,0,0,"AT3G01740"
"ATCG00440",0,1.95946667882511,0.716,0,0,"ATCG00440"
"ATCG00570",0,2.92530013027646,0.951,0,0,"ATCG00570"
"ATCG00770",0,1.21915546495905,0.689,0,0,"ATCG00770"
"ATCG01070",0,1.86943284156349,0.807,0,0,"ATCG01070"
"ATCG00650",1.29922935446029e-269,1.15033436392324,0.608,0,2.38499532598276e-265,"ATCG00650"
"ATCG00420",5.83238277606971e-240,1.08305740522967,0.554,0,1.07065050620312e-235,"ATCG00420"
"ATCG00730",8.41530760311481e-219,0.796316557484716,0.514,0,1.54479801670378e-214,"ATCG00730"
"AT3G19790",1.02624420627441e-208,0.638910613426825,0.494,0,1.88387648945794e-204,"AT3G19790"
"ATCG01080",2.55460248133037e-198,0.735347246668428,0.473,0,4.68948377497816e-194,"ATCG01080"
"ATCG00750",1.19106830041852e-193,0.65736217350337,0.464,0,2.18644407907828e-189,"ATCG00750"
"AT5G51545",8.58064624289274e-192,0.638217166987081,0.46,0,1.57514923080782e-187,"AT5G51545"
"AT1G48200",1.67287505335895e-183,0.581759432213174,0.443,0,3.07089673545103e-179,"AT1G48200"
"AT4G00300",3.20828310874174e-181,0.630368237079287,0.438,0,5.88944530271722e-177,"AT4G00300"
"AT1G71130",4.8465914038593e-169,0.552653130161038,0.413,0,8.89688784006452e-165,"AT1G71130"
"ATCG01060",5.13980531302478e-151,0.567248167896267,0.375,0,9.43514061311959e-147,"ATCG01060"
"AT1G09490",3.76736782706417e-150,0.456134554941779,0.373,0,6.9157571201417e-146,"AT1G09490"
"AT5G46550",1.90615525642996e-139,0.427179613826573,0.349,0,3.49912920422848e-135,"AT5G46550"
"AT3G58020",5.70421530605829e-124,0.384385358923555,0.315,0,1.04712280373312e-119,"AT3G58020"
"AT4G33690",2.06998842199697e-117,0.385226507803422,0.3,0,3.79987774625984e-113,"AT4G33690"
"AT1G27540",2.0576424322322e-97,0.30385804089067,0.253,0,3.77721421284864e-93,"AT1G27540"
"AT5G48620",5.07810762846514e-97,0.320263723026826,0.252,0,9.32188217357345e-93,"AT5G48620"
"AT3G26920",6.36396777981227e-87,0.262775408395054,0.227,0,1.16823356534014e-82,"AT3G26920"
"AT5G50020",2.18718306619485e-85,0.281243467841618,0.223,0,4.01501195461388e-81,"AT5G50020"
"AT3G57590",1.79319793129555e-83,0.256150297743642,0.219,0,3.29177344247924e-79,"AT3G57590"
"AT3G45730",3.03622937882364e-55,0.454779890075787,0.147,0,5.57360627070655e-51,"AT3G45730"
"AT3G14210",3.03623010906626e-55,0.55654748883075,0.147,0,5.57360761121294e-51,"AT3G14210"
"AT5G48480",0,2.28223521867879,0.759,0.001,0,"AT5G48480"
"AT4G30750",2.68389674644034e-172,0.537478663639451,0.423,0.001,4.92682925744053e-168,"AT4G30750"
"AT2G43530",2.0376504967643e-82,0.447773724352359,0.22,0.001,3.74051501691022e-78,"AT2G43530"
"AT1G66190",6.85562143175761e-59,0.251707104820146,0.159,0.001,1.25848642622774e-54,"AT1G66190"
"AT2G38340",6.15431251790335e-48,0.262362133108556,0.132,0.001,1.12974714891152e-43,"AT2G38340"
"AT4G14010",2.68953127503059e-107,0.968698218070608,0.281,0.002,4.93717256157365e-103,"AT4G14010"
"AT5G01670",6.6615410932543e-104,0.473050597891411,0.273,0.002,1.22285909848869e-99,"AT5G01670"
"AT1G29270",4.01337368452774e-100,0.956969542603144,0.264,0.002,7.36735007268757e-96,"AT1G29270"
"AT2G42530",1.12010203254633e-72,0.794626724275335,0.197,0.002,2.05617130114529e-68,"AT2G42530"
"AT3G19660",3.15527694491818e-54,0.436379015955629,0.15,0.002,5.7921418877863e-50,"AT3G19660"
"ATCG00740",0,3.04258899695165,0.96,0.003,0,"ATCG00740"
"AT5G02790",1.27898664443654e-252,0.925040643971135,0.583,0.003,2.34783578319215e-248,"AT5G02790"
"AT3G61430",9.41081705757911e-246,1.08635047246568,0.569,0.003,1.7275436872598e-241,"AT3G61430"
