"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_ID"
"AT1G73490",0,1.38662424678213,0.802,0,0,"AT1G73490"
"AT3G01740",0,1.4045845386188,0.833,0,0,"AT3G01740"
"ATCG00570",0,2.9873276670824,0.95,0,0,"ATCG00570"
"ATCG00740",0,2.90755418442195,0.929,0,0,"ATCG00740"
"ATCG01070",0,2.00808703159118,0.788,0,0,"ATCG01070"
"ATCG00770",1.28374695772148e-292,1.1873623142269,0.641,0,2.35657429028932e-288,"ATCG00770"
"ATCG00440",8.6707733726481e-290,2.06125340756957,0.636,0,1.59169386801701e-285,"ATCG00440"
"ATCG00650",4.60144488049778e-245,1.26380964891189,0.552,0,8.44687236712977e-241,"ATCG00650"
"AT3G19790",2.48077892909386e-219,0.691334539251971,0.502,0,4.5539658801376e-215,"AT3G19790"
"ATCG00730",8.47454823567918e-215,0.789580894977364,0.493,0,1.55567281962363e-210,"ATCG00730"
"ATCG00750",1.2370370345638e-185,0.632168023904281,0.434,0,2.27082888434877e-181,"ATCG00750"
"ATCG01080",1.2370370345638e-185,0.722459154803891,0.434,0,2.27082888434877e-181,"ATCG01080"
"AT1G48200",1.57694440589488e-182,0.554763340812008,0.427,0,2.89479684590122e-178,"AT1G48200"
"AT1G09490",2.10367205220914e-168,0.528140131905936,0.398,0,3.86171078624031e-164,"AT1G09490"
"AT3G23810",3.45897477649316e-167,0.874506076834834,0.395,0,6.3496399972085e-163,"AT3G23810"
"AT1G33930",1.49672255590424e-163,0.904604203096234,0.387,0,2.74753359587342e-159,"AT1G33930"
"ATCG01060",2.41720266758451e-162,0.559280051705989,0.385,0,4.43725893688489e-158,"ATCG01060"
"AT1G58270",6.25332638447982e-157,1.03432303088269,0.373,0,1.14792312439896e-152,"AT1G58270"
"AT5G51545",2.10247460798109e-147,0.5218533812144,0.353,0,3.85951263787089e-143,"AT5G51545"
"AT5G46550",2.0675656165262e-126,0.387119211416284,0.306,0,3.79543020225715e-122,"AT5G46550"
"AT2G38995",5.69787617386074e-123,0.619526924420384,0.299,0,1.04595912923562e-118,"AT2G38995"
"AT4G33690",2.07530417065188e-118,0.36134672547114,0.288,0,3.80963586606565e-114,"AT4G33690"
"AT1G27540",1.69654034497311e-110,0.321381390529667,0.27,0,3.11433911126713e-106,"AT1G27540"
"AT5G48620",8.19609309564517e-109,0.336163455737475,0.266,0,1.50455680956758e-104,"AT5G48620"
"AT2G26975",8.19609656967437e-109,0.361345839900972,0.266,0,1.50455744729512e-104,"AT2G26975"
"AT1G71130",1.08158945277264e-107,0.32876652835867,0.264,0,1.98547375845474e-103,"AT1G71130"
"AT3G14210",1.3830267655096e-96,0.861526556989308,0.238,0,2.53882223344597e-92,"AT3G14210"
"AT4G29740",7.76209318746221e-94,0.364785136336409,0.232,0,1.42488744642244e-89,"AT4G29740"
"AT4G02850",1.49472071567576e-90,0.661012242771982,0.224,0,2.74385881776599e-86,"AT4G02850"
"ATCG00590",4.11341358664049e-85,0.257825780674687,0.211,0,7.55099332099594e-81,"ATCG00590"
"AT3G57590",1.43152050760014e-84,0.258476351572857,0.21,0,2.62784219580157e-80,"AT3G57590"
"AT1G31580",8.60952137608347e-81,0.401460512326709,0.201,0,1.58044983900764e-76,"AT1G31580"
"AT4G12870",1.02543130085724e-79,1.76698875279633,0.198,0,1.88238423898363e-75,"AT4G12870"
"AT1G28670",4.75725374709604e-69,0.256728255413519,0.172,0,8.73289070354421e-65,"AT1G28670"
"AT4G36850",2.07910095130769e-66,0.592966915928042,0.166,0,3.81660561631552e-62,"AT4G36850"
"AT3G45730",7.08189805685198e-54,0.479263127322771,0.135,0,1.30002402629632e-49,"AT3G45730"
"AT1G74840",3.10124305106777e-272,0.978686587426925,0.606,0.001,5.6929518688451e-268,"AT1G74840"
"AT5G09830",7.6581680891902e-269,0.841352522230603,0.6,0.001,1.40580991613265e-264,"AT5G09830"
"AT4G00300",3.52767675748549e-261,0.920364016398968,0.584,0.001,6.47575622371611e-257,"AT4G00300"
"ATCG00420",2.39315238215742e-244,1.11312653182747,0.552,0.001,4.39310982792637e-240,"ATCG00420"
"AT3G61430",3.1633036011567e-228,0.933488506767479,0.523,0.001,5.80687642064335e-224,"AT3G61430"
"AT2G38110",1.43953895289222e-161,0.819936078645348,0.385,0.001,2.64256165582425e-157,"AT2G38110"
"AT4G30750",1.06598010198107e-133,0.417176217741483,0.324,0.001,1.95681967320665e-129,"AT4G30750"
"AT3G58020",4.34845894374862e-122,0.363786436046731,0.299,0.001,7.98246608303935e-118,"AT3G58020"
"AT3G53800",2.14395440506802e-92,0.35308582183949,0.23,0.001,3.93565710138336e-88,"AT3G53800"
"AT2G46140",2.69690811300437e-45,0.256182868498565,0.116,0.001,4.95071422304213e-41,"AT2G46140"
"AT3G58680",0,1.74272002495188,0.915,0.002,0,"AT3G58680"
"AT2G15910",0,1.18648741475934,0.736,0.002,0,"AT2G15910"
"ATCG00720",0,3.8778554233002,0.977,0.002,0,"ATCG00720"
"AT5G02790",1.46521629178429e-194,0.710997230790417,0.458,0.002,2.68969754682841e-190,"AT5G02790"
"AT1G71430",8.11001373327676e-170,0.563278932356113,0.407,0.002,1.48875522101762e-165,"AT1G71430"
"AT2G35310",7.28720900442227e-102,0.417052290557882,0.259,0.002,1.3377129569418e-97,"AT2G35310"
"AT5G06300",9.68944565432615e-91,0.349197577264274,0.23,0.002,1.77869153876465e-86,"AT5G06300"
"AT1G16640",5.04955763551732e-89,0.304064745340442,0.227,0.002,9.26947295151914e-85,"AT1G16640"
"AT2G42530",5.95368692706307e-71,0.823973663307731,0.185,0.002,1.09291830920097e-66,"AT2G42530"
"AT5G48480",0,3.19251956082291,0.897,0.003,0,"AT5G48480"
"AT2G33793",2.34957136943597e-146,1.05622776748523,0.359,0.003,4.31310816287361e-142,"AT2G33793"
"AT5G07280",2.22010087650769e-80,0.282242020527128,0.21,0.003,4.07543917900518e-76,"AT5G07280"
"AT3G20395",2.92940591939895e-54,0.33568542349316,0.147,0.003,5.37751044624065e-50,"AT3G20395"
"AT3G55040",2.69419882249573e-123,0.427160496782519,0.313,0.004,4.94574077845541e-119,"AT3G55040"
"AT4G14440",6.1045170088697e-110,0.629090373363646,0.282,0.004,1.12060618731821e-105,"AT4G14440"
"AT5G01670",1.81144653658258e-83,0.32129130125663,0.221,0.004,3.32527240720464e-79,"AT5G01670"
"AT2G43530",1.09158971469582e-75,0.412914636866845,0.201,0.004,2.00383123926711e-71,"AT2G43530"
"AT2G35290",5.74833644310163e-83,0.552429589303007,0.224,0.005,1.05522212086017e-78,"AT2G35290"
"AT5G27350",2.97865049032658e-109,0.493258379427356,0.286,0.006,5.46790870509251e-105,"AT5G27350"
"AT2G43510",4.505291548574e-75,0.624907402747754,0.207,0.006,8.2703636957173e-71,"AT2G43510"
"AT1G66190",1.0888223829023e-73,0.275474313398707,0.203,0.006,1.99875124829375e-69,"AT1G66190"
"AT5G05440",1.00208433086263e-66,0.321881697922005,0.187,0.006,1.83952620616454e-62,"AT5G05440"
"AT3G16400",3.13829734622493e-51,0.602703108289216,0.151,0.006,5.7609724384651e-47,"AT3G16400"
"AT1G06640",6.99425842674741e-76,0.392357949006337,0.212,0.007,1.28393601939802e-71,"AT1G06640"
"AT1G76090",2.29866930438591e-71,0.297367773458492,0.202,0.007,4.21966724206122e-67,"AT1G76090"
"AT5G39340",6.48969243230887e-206,0.649971747017268,0.494,0.008,1.19131283979894e-201,"AT5G39340"
"AT1G35430",3.69529186020948e-82,0.373431171334276,0.229,0.008,6.78344726778654e-78,"AT1G35430"
"AT5G59540",3.6526693059625e-67,0.341127775444212,0.193,0.008,6.70520504495537e-63,"AT5G59540"
"ATCG00470",0,4.0543952676278,0.974,0.009,0,"ATCG00470"
"AT1G68500",1.58493818011039e-86,0.792596695912658,0.243,0.009,2.90947101722864e-82,"AT1G68500"
"AT2G37170",1.73399005527725e-52,0.407709448634578,0.163,0.009,3.18308554447245e-48,"AT2G37170"
